date,one_year_return
"Oct. 19, 2018",-14.30%
"Oct. 18, 2018",-14.53%
"Oct. 17, 2018",-14.76%
"Oct. 16, 2018",-8.68%
"Oct. 15, 2018",-17.12%
"Oct. 12, 2018",-26.71%
"Oct. 11, 2018",-32.58%
"Oct. 10, 2018",-31.13%
"Oct. 9, 2018",-29.28%
"Oct. 8, 2018",-30.39%
"Oct. 5, 2018",-30.58%
"Oct. 4, 2018",-32.10%
"Oct. 3, 2018",-30.90%
"Oct. 2, 2018",-30.40%
"Oct. 1, 2018",-32.63%
"Sept. 28, 2018",-32.39%
"Sept. 27, 2018",-33.40%
"Sept. 26, 2018",-34.59%
"Sept. 25, 2018",-33.84%
"Sept. 24, 2018",-32.83%
"Sept. 21, 2018",-32.36%
"Sept. 20, 2018",-32.05%
"Sept. 19, 2018",-32.58%
"Sept. 18, 2018",-32.23%
"Sept. 17, 2018",-33.38%
"Sept. 14, 2018",-32.99%
"Sept. 13, 2018",-33.11%
"Sept. 12, 2018",-34.56%
"Sept. 11, 2018",-35.31%
"Sept. 10, 2018",-34.53%
"Sept. 7, 2018",-34.89%
"Sept. 6, 2018",-34.66%
"Sept. 5, 2018",-32.70%
"Sept. 4, 2018",-32.72%
"Aug. 31, 2018",-34.38%
"Aug. 30, 2018",-32.93%
"Aug. 29, 2018",-33.25%
"Aug. 28, 2018",-35.04%
"Aug. 27, 2018",-37.77%
"Aug. 24, 2018",-38.65%
"Aug. 23, 2018",-37.11%
"Aug. 22, 2018",-35.98%
"Aug. 21, 2018",-35.54%
"Aug. 20, 2018",-35.23%
"Aug. 17, 2018",-34.40%
"Aug. 16, 2018",-35.61%
"Aug. 15, 2018",-37.32%
"Aug. 14, 2018",-38.07%
"Aug. 13, 2018",-38.00%
"Aug. 10, 2018",-38.28%
"Aug. 9, 2018",-36.40%
"Aug. 8, 2018",-36.33%
"Aug. 7, 2018",-36.67%
"Aug. 6, 2018",-34.97%
"Aug. 3, 2018",-37.66%
"Aug. 2, 2018",-38.13%
"Aug. 1, 2018",-37.69%
"July 31, 2018",-36.36%
"July 30, 2018",-35.92%
"July 27, 2018",-35.63%
"July 26, 2018",-34.17%
"July 25, 2018",-36.32%
"July 24, 2018",-37.42%
"July 23, 2018",-39.16%
"July 20, 2018",-38.73%
"July 19, 2018",-37.02%
"July 18, 2018",-36.76%
"July 17, 2018",-35.97%
"July 16, 2018",-35.13%
"July 13, 2018",-34.64%
"July 12, 2018",-32.87%
"July 11, 2018",-32.90%
"July 10, 2018",-32.80%
"July 9, 2018",-30.97%
"July 6, 2018",-30.95%
"July 5, 2018",-32.49%
"July 3, 2018",-32.99%
"July 2, 2018",-34.10%
"June 29, 2018",-35.61%
"June 28, 2018",-35.39%
"June 27, 2018",-36.65%
"June 26, 2018",-37.43%
"June 25, 2018",-37.84%
"June 22, 2018",-37.63%
"June 21, 2018",-41.41%
"June 20, 2018",-42.21%
"June 19, 2018",-42.21%
"June 18, 2018",-42.47%
"June 15, 2018",-41.79%
"June 14, 2018",-41.64%
"June 13, 2018",-41.62%
"June 12, 2018",-41.65%
"June 11, 2018",-41.88%
"June 8, 2018",-39.48%
"June 7, 2018",-39.63%
"June 6, 2018",-40.08%
"June 5, 2018",-38.91%
"June 4, 2018",-39.00%
"June 1, 2018",-38.64%
"May 31, 2018",-36.63%
"May 30, 2018",-36.53%
"May 29, 2018",-37.15%
"May 25, 2018",-33.63%
"May 24, 2018",-33.82%
"May 23, 2018",-33.72%
"May 22, 2018",-33.82%
"May 21, 2018",-34.07%
"May 18, 2018",-34.82%
"May 17, 2018",-35.37%
"May 16, 2018",-35.04%
"May 15, 2018",-35.37%
"May 14, 2018",-34.83%
"May 11, 2018",-34.28%
"May 10, 2018",-34.76%
"May 9, 2018",-36.21%
"May 8, 2018",-36.14%
"May 7, 2018",-33.54%
"May 4, 2018",-32.97%
"May 3, 2018",-33.55%
"May 2, 2018",-31.32%
"May 1, 2018",-30.38%
"April 30, 2018",-31.25%
"April 27, 2018",-30.69%
"April 26, 2018",-30.91%
"April 25, 2018",-31.51%
"April 24, 2018",-31.70%
"April 23, 2018",-32.32%
"April 20, 2018",-31.90%
"April 19, 2018",-31.15%
"April 18, 2018",-31.22%
"April 17, 2018",-30.65%
"April 16, 2018",-32.10%
"April 13, 2018",-32.47%
"April 12, 2018",-33.90%
"April 11, 2018",-33.14%
"April 10, 2018",-34.17%
"April 9, 2018",-33.70%
"April 6, 2018",-34.72%
"April 5, 2018",-34.75%
"April 4, 2018",-35.06%
"April 3, 2018",-34.36%
"April 2, 2018",-34.70%
"March 29, 2018",-34.07%
"March 28, 2018",-35.79%
"March 27, 2018",-34.60%
"March 26, 2018",-36.83%
"March 23, 2018",-36.22%
"March 22, 2018",-34.58%
"March 21, 2018",-36.18%
"March 20, 2018",-34.33%
"March 19, 2018",-33.20%
"March 16, 2018",-31.72%
"March 15, 2018",-33.95%
"March 14, 2018",-32.74%
"March 13, 2018",-31.41%
"March 12, 2018",-35.36%
"March 9, 2018",-35.47%
"March 8, 2018",-35.96%
"March 7, 2018",-37.94%
"March 6, 2018",-35.49%
"March 5, 2018",-36.51%
"March 2, 2018",-38.47%
"March 1, 2018",-37.34%
"Feb. 28, 2018",-38.44%
"Feb. 27, 2018",-39.16%
"Feb. 26, 2018",-38.10%
"Feb. 23, 2018",-37.10%
"Feb. 22, 2018",-38.09%
"Feb. 21, 2018",-38.44%
"Feb. 20, 2018",-37.41%
"Feb. 16, 2018",-36.27%
"Feb. 15, 2018",-36.51%
"Feb. 14, 2018",-38.28%
"Feb. 13, 2018",-37.46%
"Feb. 12, 2018",-37.90%
"Feb. 9, 2018",-38.67%
"Feb. 8, 2018",-39.46%
"Feb. 7, 2018",-36.15%
"Feb. 6, 2018",-35.32%
"Feb. 5, 2018",-34.57%
"Feb. 2, 2018",-33.11%
"Feb. 1, 2018",-30.09%
"Jan. 31, 2018",-31.44%
"Jan. 30, 2018",-30.70%
"Jan. 29, 2018",-29.10%
"Jan. 26, 2018",-28.34%
"Jan. 25, 2018",-28.52%
"Jan. 24, 2018",-28.26%
"Jan. 23, 2018",-28.12%
"Jan. 22, 2018",-28.39%
"Jan. 19, 2018",-27.35%
"Jan. 18, 2018",-27.60%
"Jan. 17, 2018",-28.46%
"Jan. 16, 2018",-27.34%
"Jan. 12, 2018",-27.70%
"Jan. 11, 2018",-27.92%
"Jan. 10, 2018",-25.84%
"Jan. 9, 2018",-25.64%
"Jan. 8, 2018",-26.12%
"Jan. 5, 2018",-26.84%
"Jan. 4, 2018",-28.17%
"Jan. 3, 2018",-27.50%
"Jan. 2, 2018",-26.79%
"Dec. 29, 2017",-26.62%
"Dec. 28, 2017",-25.42%
"Dec. 27, 2017",-26.97%
"Dec. 26, 2017",-27.36%
"Dec. 22, 2017",-27.27%
"Dec. 21, 2017",-27.19%
"Dec. 20, 2017",-16.37%
"Dec. 19, 2017",-14.42%
"Dec. 18, 2017",-13.99%
"Dec. 15, 2017",-11.60%
"Dec. 14, 2017",-11.40%
"Dec. 13, 2017",-12.38%
"Dec. 12, 2017",-10.68%
"Dec. 11, 2017",-9.47%
"Dec. 8, 2017",-9.68%
"Dec. 7, 2017",-9.93%
"Dec. 6, 2017",-9.11%
"Dec. 5, 2017",-8.19%
"Dec. 4, 2017",-8.17%
"Dec. 1, 2017",-6.74%
"Nov. 30, 2017",-7.76%
"Nov. 29, 2017",-8.93%
"Nov. 28, 2017",-9.37%
"Nov. 27, 2017",-8.60%
"Nov. 24, 2017",-7.92%
"Nov. 22, 2017",-9.15%
"Nov. 21, 2017",-9.18%
"Nov. 20, 2017",-9.82%
"Nov. 17, 2017",-7.96%
"Nov. 16, 2017",-6.06%
"Nov. 15, 2017",-5.87%
"Nov. 14, 2017",-2.65%
"Nov. 13, 2017",-2.72%
"Nov. 10, 2017",-2.65%
"Nov. 9, 2017",-5.82%
"Nov. 8, 2017",-9.98%
"Nov. 7, 2017",-7.84%
"Nov. 6, 2017",-5.11%
"Nov. 3, 2017",-5.65%
"Nov. 2, 2017",-5.99%
"Nov. 1, 2017",-6.49%
"Oct. 31, 2017",-7.00%
"Oct. 30, 2017",-6.10%
"Oct. 27, 2017",-5.88%
"Oct. 26, 2017",-6.86%
"Oct. 25, 2017",-6.76%
"Oct. 24, 2017",-5.62%
"Oct. 23, 2017",-5.06%
"Oct. 20, 2017",-4.90%
"Oct. 19, 2017",-6.39%
"Oct. 18, 2017",-7.37%
"Oct. 17, 2017",-4.90%
"Oct. 16, 2017",-10.65%
"Oct. 13, 2017",-4.39%
"Oct. 12, 2017",8.75%
"Oct. 11, 2017",17.56%
"Oct. 10, 2017",16.34%
"Oct. 9, 2017",15.73%
"Oct. 6, 2017",16.66%
"Oct. 5, 2017",17.57%
"Oct. 4, 2017",17.65%
"Oct. 3, 2017",13.55%
"Oct. 2, 2017",11.38%
"Sept. 29, 2017",10.25%
"Sept. 28, 2017",9.09%
"Sept. 27, 2017",8.15%
"Sept. 26, 2017",8.04%
"Sept. 25, 2017",7.93%
"Sept. 22, 2017",7.62%
"Sept. 21, 2017",8.59%
"Sept. 20, 2017",10.39%
"Sept. 19, 2017",10.55%
"Sept. 18, 2017",11.58%
"Sept. 15, 2017",13.65%
"Sept. 14, 2017",14.10%
"Sept. 13, 2017",14.35%
"Sept. 12, 2017",13.99%
"Sept. 11, 2017",17.64%
"Sept. 8, 2017",11.97%
"Sept. 7, 2017",11.78%
"Sept. 6, 2017",10.62%
"Sept. 5, 2017",12.01%
"Sept. 1, 2017",13.04%
"Aug. 31, 2017",13.63%
"Aug. 30, 2017",13.32%
"Aug. 29, 2017",12.67%
"Aug. 28, 2017",13.22%
"Aug. 25, 2017",10.47%
"Aug. 24, 2017",9.56%
"Aug. 23, 2017",9.48%
"Aug. 22, 2017",7.70%
"Aug. 21, 2017",7.04%
"Aug. 18, 2017",6.09%
"Aug. 17, 2017",8.32%
"Aug. 16, 2017",11.05%
"Aug. 15, 2017",9.30%
"Aug. 14, 2017",7.88%
"Aug. 11, 2017",7.71%
"Aug. 10, 2017",8.68%
"Aug. 9, 2017",8.76%
"Aug. 8, 2017",9.04%
"Aug. 7, 2017",7.89%
"Aug. 4, 2017",6.26%
"Aug. 3, 2017",6.75%
"Aug. 2, 2017",6.31%
"Aug. 1, 2017",6.34%
"July 31, 2017",5.86%
"July 28, 2017",5.80%
"July 27, 2017",5.63%
"July 26, 2017",5.83%
"July 25, 2017",3.97%
"July 24, 2017",4.43%
"July 21, 2017",6.39%
"July 20, 2017",5.26%
"July 19, 2017",4.18%
"July 18, 2017",3.27%
"July 17, 2017",2.88%
"July 14, 2017",3.35%
"July 13, 2017",2.54%
"July 12, 2017",2.10%
"July 11, 2017",0.49%
"July 10, 2017",0.35%
"July 7, 2017",1.43%
"July 6, 2017",-0.28%
"July 5, 2017",0.85%
"July 3, 2017",2.48%
"June 30, 2017",3.83%
"June 29, 2017",5.62%
"June 28, 2017",5.93%
"June 27, 2017",6.13%
"June 26, 2017",8.71%
"June 23, 2017",9.50%
"June 22, 2017",10.72%
"June 21, 2017",10.46%
"June 20, 2017",10.63%
"June 19, 2017",9.54%
"June 16, 2017",9.86%
"June 15, 2017",10.76%
"June 14, 2017",8.53%
"June 13, 2017",7.76%
"June 12, 2017",6.84%
"June 9, 2017",8.62%
"June 8, 2017",10.45%
"June 7, 2017",11.97%
"June 6, 2017",12.04%
"June 5, 2017",11.65%
"June 2, 2017",13.61%
"June 1, 2017",14.23%
"May 31, 2017",13.81%
"May 30, 2017",14.06%
"May 26, 2017",13.44%
"May 25, 2017",15.12%
"May 24, 2017",13.14%
"May 23, 2017",14.84%
"May 22, 2017",14.40%
"May 19, 2017",13.90%
"May 18, 2017",15.12%
"May 17, 2017",13.32%
"May 16, 2017",10.91%
"May 15, 2017",12.32%
"May 12, 2017",11.97%
"May 11, 2017",11.46%
"May 10, 2017",12.22%
"May 9, 2017",12.94%
"May 8, 2017",13.51%
"May 5, 2017",13.51%
"May 4, 2017",13.22%
"May 3, 2017",13.15%
"May 2, 2017",13.84%
"May 1, 2017",14.19%
"April 28, 2017",16.08%
"April 27, 2017",16.48%
"April 26, 2017",17.54%
"April 25, 2017",18.49%
"April 24, 2017",18.95%
"April 21, 2017",18.92%
"April 20, 2017",14.98%
"April 19, 2017",13.36%
"April 18, 2017",13.40%
"April 17, 2017",13.83%
"April 13, 2017",14.13%
"April 12, 2017",14.03%
"April 11, 2017",13.77%
"April 10, 2017",13.10%
"April 7, 2017",14.06%
"April 6, 2017",14.81%
"April 5, 2017",15.89%
"April 4, 2017",12.43%
"April 3, 2017",11.22%
"March 31, 2017",11.12%
"March 30, 2017",11.64%
"March 29, 2017",12.57%
"March 28, 2017",15.07%
"March 27, 2017",14.17%
"March 24, 2017",15.31%
"March 23, 2017",14.55%
"March 22, 2017",15.18%
"March 21, 2017",14.90%
"March 20, 2017",12.63%
"March 17, 2017",12.86%
"March 16, 2017",13.71%
"March 15, 2017",16.34%
"March 14, 2017",14.13%
"March 13, 2017",14.71%
"March 10, 2017",15.06%
"March 9, 2017",13.70%
"March 8, 2017",14.44%
"March 7, 2017",17.34%
"March 6, 2017",16.39%
"March 3, 2017",17.37%
"March 2, 2017",17.70%
"March 1, 2017",17.15%
"Feb. 28, 2017",18.29%
"Feb. 27, 2017",17.17%
"Feb. 24, 2017",15.44%
"Feb. 23, 2017",14.31%
"Feb. 22, 2017",14.66%
"Feb. 21, 2017",15.66%
"Feb. 17, 2017",14.53%
"Feb. 16, 2017",13.70%
"Feb. 15, 2017",14.00%
"Feb. 14, 2017",14.69%
"Feb. 13, 2017",15.36%
"Feb. 10, 2017",12.78%
"Feb. 9, 2017",12.46%
"Feb. 8, 2017",12.20%
"Feb. 7, 2017",9.94%
"Feb. 6, 2017",9.58%
"Feb. 3, 2017",7.19%
"Feb. 2, 2017",9.32%
"Feb. 1, 2017",9.79%
"Jan. 31, 2017",12.71%
"Jan. 30, 2017",10.33%
"Jan. 27, 2017",14.96%
"Jan. 26, 2017",16.53%
"Jan. 25, 2017",17.88%
"Jan. 24, 2017",16.29%
"Jan. 23, 2017",16.48%
"Jan. 20, 2017",19.63%
"Jan. 19, 2017",15.33%
"Jan. 18, 2017",17.13%
"Jan. 17, 2017",17.74%
"Jan. 13, 2017",15.85%
"Jan. 12, 2017",15.32%
"Jan. 11, 2017",16.56%
"Jan. 10, 2017",15.39%
"Jan. 9, 2017",15.83%
"Jan. 6, 2017",16.12%
"Jan. 5, 2017",14.18%
"Jan. 4, 2017",14.45%
"Jan. 3, 2017",13.50%
"Dec. 30, 2016",12.70%
"Dec. 29, 2016",13.53%
"Dec. 28, 2016",11.30%
"Dec. 27, 2016",13.42%
"Dec. 23, 2016",13.15%
"Dec. 22, 2016",15.17%
"Dec. 21, 2016",15.19%
"Dec. 20, 2016",15.10%
"Dec. 19, 2016",14.52%
"Dec. 16, 2016",12.56%
"Dec. 15, 2016",13.87%
"Dec. 14, 2016",13.81%
"Dec. 13, 2016",17.17%
"Dec. 12, 2016",15.68%
"Dec. 9, 2016",12.86%
"Dec. 8, 2016",12.27%
"Dec. 7, 2016",10.65%
"Dec. 6, 2016",9.90%
"Dec. 5, 2016",9.90%
"Dec. 2, 2016",11.60%
"Dec. 1, 2016",9.65%
"Nov. 30, 2016",11.51%
"Nov. 29, 2016",14.57%
"Nov. 28, 2016",15.10%
"Nov. 25, 2016",13.24%
"Nov. 23, 2016",11.34%
"Nov. 22, 2016",10.71%
"Nov. 21, 2016",10.41%
"Nov. 18, 2016",10.84%
"Nov. 17, 2016",12.50%
"Nov. 16, 2016",9.86%
"Nov. 15, 2016",13.09%
"Nov. 14, 2016",11.27%
"Nov. 11, 2016",8.96%
"Nov. 10, 2016",9.61%
"Nov. 9, 2016",13.16%
"Nov. 8, 2016",19.43%
"Nov. 7, 2016",17.64%
