date,ncavps
"Dec. 31, 2019",-131.59
"Sept. 30, 2019",-123.09
"June 30, 2019",-117.56
"March 31, 2019",-110.48
"Dec. 31, 2018",-105.50
"Sept. 30, 2018",-87.68
"June 30, 2018",-85.98
"March 31, 2018",-82.01
"Dec. 31, 2017",-82.10
"Sept. 30, 2017",-89.26
"June 30, 2017",-88.03
"March 31, 2017",-87.31
"Dec. 31, 2016",-87.28
"Sept. 30, 2016",-85.53
"June 30, 2016",-85.91
"March 31, 2016",-85.05
"Dec. 31, 2015",-82.50
"Sept. 30, 2015",-79.64
"June 30, 2015",-80.81
"March 31, 2015",-80.43
"Dec. 31, 2014",-79.30
"Sept. 30, 2014",-75.40
"June 30, 2014",-75.48
"March 31, 2014",-75.74
"Dec. 31, 2013",-76.72
"Sept. 30, 2013",-78.99
"June 30, 2013",-78.16
"March 31, 2013",-77.79
"Dec. 31, 2012",-78.94
"Sept. 30, 2012",-74.27
"June 30, 2012",-73.99
"March 31, 2012",-74.00
"Dec. 31, 2011",-74.99
"Sept. 30, 2011",-72.63
"June 30, 2011",-72.59
"March 31, 2011",-73.27
"Dec. 31, 2010",-73.25
"Sept. 30, 2010",-72.09
"June 30, 2010",-70.45
"March 31, 2010",-73.54
"Dec. 31, 2009",-72.05
"Sept. 30, 2009",-71.52
"June 30, 2009",-68.98
"March 31, 2009",-68.62
"Dec. 31, 2008",-69.48
"Sept. 30, 2008",-65.35
"June 30, 2008",-65.58
"March 31, 2008",-64.37
"Dec. 31, 2007",-63.61
"Sept. 30, 2007",-61.01
"June 30, 2007",-60.54
"March 31, 2007",-60.25
"Dec. 31, 2006",-60.56
"Sept. 30, 2006",-61.41
"June 30, 2006",-60.39
"March 31, 2006",-59.29
"Dec. 31, 2005",-56.90
"Sept. 30, 2005",-53.36
"June 30, 2005",-53.45
"March 31, 2005",-54.88
"Dec. 31, 2004",-49.50
"Sept. 30, 2004",-49.75
"June 30, 2004",-51.69
"March 31, 2004",-66.46
"Dec. 31, 2003",-44.48
"Sept. 30, 2003",-38.61
"June 30, 2003",-52.97
"March 31, 2003",-55.50
"Dec. 31, 2002",-49.21
"Sept. 30, 2002",-51.45
"June 30, 2002",-54.94
"March 31, 2002",-54.81
"Dec. 31, 2001",-55.33
"Sept. 30, 2001",-52.50
"June 30, 2001",-55.65
"March 31, 2001",-55.40
"Dec. 31, 2000",-55.48
"Sept. 30, 2000",-51.73
"June 30, 2000",-48.24
"March 31, 2000",-46.59
"Dec. 31, 1999",-47.42
"Sept. 30, 1999",-48.75
"June 30, 1999",-49.44
"March 31, 1999",-52.35
"Dec. 31, 1998",-51.22
"Sept. 30, 1998",-49.83
"June 30, 1998",-43.90
"March 31, 1998",-43.86
"Dec. 31, 1997",-38.30
"Sept. 30, 1997",-37.26
"June 30, 1997",-37.10
"March 31, 1997",-35.64
"Dec. 31, 1996",-35.50
"Sept. 30, 1996",
"June 30, 1996",
"March 31, 1996",
"Dec. 31, 1995",-33.98
"Sept. 30, 1995",
"June 30, 1995",
"March 31, 1995",-34.07
