date,market_cap
"July 8, 2019",11.50B
"July 5, 2019",11.53B
"July 3, 2019",11.84B
"July 2, 2019",11.85B
"July 1, 2019",12.36B
"June 28, 2019",12.13B
"June 27, 2019",12.67B
"June 26, 2019",11.49B
"June 25, 2019",11.43B
"June 24, 2019",11.47B
"June 21, 2019",12.15B
"June 20, 2019",12.47B
"June 19, 2019",10.86B
"June 18, 2019",10.13B
"June 17, 2019",9.992B
"June 14, 2019",9.780B
"June 13, 2019",9.679B
"June 12, 2019",9.653B
"June 11, 2019",10.11B
"June 10, 2019",10.46B
"June 7, 2019",10.83B
"June 6, 2019",11.10B
"June 5, 2019",10.98B
"June 4, 2019",9.917B
"June 3, 2019",9.468B
"May 31, 2019",9.050B
"May 30, 2019",9.409B
"May 29, 2019",9.065B
"May 28, 2019",9.383B
"May 24, 2019",9.965B
"May 23, 2019",10.05B
"May 22, 2019",10.06B
"May 21, 2019",9.764B
"May 20, 2019",9.356B
"May 17, 2019",9.007B
"May 16, 2019",9.616B
"May 15, 2019",9.558B
"May 14, 2019",9.716B
"May 13, 2019",9.648B
"May 10, 2019",9.843B
"May 9, 2019",10.24B
"May 8, 2019",10.72B
"May 7, 2019",11.11B
"May 6, 2019",11.29B
"May 3, 2019",11.37B
"May 2, 2019",11.09B
"May 1, 2019",11.48B
"April 30, 2019",11.92B
"April 29, 2019",12.39B
"April 26, 2019",12.39B
"April 25, 2019",12.22B
"April 24, 2019",12.13B
"April 23, 2019",11.39B
"April 22, 2019",11.33B
"April 18, 2019",11.11B
"April 17, 2019",11.56B
"April 16, 2019",11.78B
"April 15, 2019",12.55B
"April 12, 2019",12.21B
"April 11, 2019",10.12B
"April 10, 2019",9.986B
"April 9, 2019",9.960B
"April 8, 2019",10.41B
"April 5, 2019",10.25B
"April 4, 2019",9.981B
"April 3, 2019",9.775B
"April 2, 2019",9.346B
"April 1, 2019",9.531B
"March 29, 2019",9.391B
"March 28, 2019",9.100B
"March 27, 2019",9.327B
"March 26, 2019",9.470B
"March 25, 2019",9.607B
"March 22, 2019",10.25B
"March 21, 2019",10.05B
"March 20, 2019",10.07B
"March 19, 2019",10.06B
"March 18, 2019",10.25B
"March 15, 2019",10.37B
"March 14, 2019",10.29B
"March 13, 2019",10.27B
"March 12, 2019",10.14B
"March 11, 2019",10.22B
"March 8, 2019",10.23B
"March 7, 2019",10.06B
"March 6, 2019",9.686B
"March 5, 2019",9.660B
"March 4, 2019",9.522B
"March 1, 2019",9.449B
"Feb. 28, 2019",8.984B
"Feb. 27, 2019",9.391B
"Feb. 26, 2019",9.770B
"Feb. 25, 2019",9.839B
"Feb. 22, 2019",9.902B
"Feb. 21, 2019",10.09B
"Feb. 20, 2019",9.475B
"Feb. 19, 2019",9.231B
"Feb. 15, 2019",8.055B
"Feb. 14, 2019",8.050B
"Feb. 13, 2019",7.914B
"Feb. 12, 2019",8.029B
"Feb. 11, 2019",7.456B
"Feb. 8, 2019",7.389B
"Feb. 7, 2019",7.316B
"Feb. 6, 2019",7.113B
"Feb. 5, 2019",7.326B
"Feb. 4, 2019",6.915B
"Feb. 1, 2019",6.806B
"Jan. 31, 2019",6.764B
"Jan. 30, 2019",7.113B
"Jan. 29, 2019",7.280B
"Jan. 28, 2019",6.249B
"Jan. 25, 2019",6.124B
"Jan. 24, 2019",7.259B
"Jan. 23, 2019",4.158B
"Jan. 22, 2019",4.007B
"Jan. 18, 2019",3.762B
"Jan. 17, 2019",3.309B
"Jan. 16, 2019",3.658B
"Jan. 15, 2019",3.596B
"Jan. 14, 2019",4.360B
"Jan. 11, 2019",9.153B
"Jan. 10, 2019",9.241B
"Jan. 9, 2019",9.278B
"Jan. 8, 2019",9.137B
"Jan. 7, 2019",9.860B
"Jan. 4, 2019",12.70B
"Jan. 3, 2019",12.46B
"Jan. 2, 2019",12.38B
"Dec. 31, 2018",12.36B
"Dec. 28, 2018",12.39B
"Dec. 27, 2018",12.24B
"Dec. 26, 2018",12.10B
"Dec. 24, 2018",12.01B
"Dec. 21, 2018",11.80B
"Dec. 20, 2018",12.37B
"Dec. 19, 2018",12.32B
"Dec. 18, 2018",11.94B
"Dec. 17, 2018",12.68B
"Dec. 14, 2018",13.49B
"Dec. 13, 2018",13.75B
"Dec. 12, 2018",13.69B
"Dec. 11, 2018",13.52B
"Dec. 10, 2018",13.43B
"Dec. 7, 2018",13.38B
"Dec. 6, 2018",13.50B
"Dec. 4, 2018",13.87B
"Dec. 3, 2018",14.06B
"Nov. 30, 2018",13.68B
"Nov. 29, 2018",13.88B
"Nov. 28, 2018",14.24B
"Nov. 27, 2018",13.99B
"Nov. 26, 2018",13.03B
"Nov. 23, 2018",12.37B
"Nov. 21, 2018",12.60B
"Nov. 20, 2018",12.19B
"Nov. 19, 2018",12.06B
"Nov. 16, 2018",12.66B
"Nov. 15, 2018",9.201B
"Nov. 14, 2018",13.27B
"Nov. 13, 2018",16.97B
"Nov. 12, 2018",17.11B
"Nov. 9, 2018",20.71B
"Nov. 8, 2018",24.79B
"Nov. 7, 2018",25.31B
"Nov. 6, 2018",25.20B
"Nov. 5, 2018",25.26B
"Nov. 2, 2018",24.61B
"Nov. 1, 2018",24.47B
"Oct. 31, 2018",24.28B
"Oct. 30, 2018",24.34B
"Oct. 29, 2018",24.26B
"Oct. 26, 2018",24.01B
"Oct. 25, 2018",24.57B
"Oct. 24, 2018",24.43B
"Oct. 23, 2018",24.45B
"Oct. 22, 2018",24.71B
"Oct. 19, 2018",25.26B
"Oct. 18, 2018",24.95B
"Oct. 17, 2018",25.32B
"Oct. 16, 2018",25.23B
"Oct. 15, 2018",24.74B
"Oct. 12, 2018",24.44B
"Oct. 11, 2018",24.11B
"Oct. 10, 2018",24.64B
"Oct. 9, 2018",25.11B
"Oct. 8, 2018",24.78B
"Oct. 5, 2018",24.80B
"Oct. 4, 2018",24.30B
"Oct. 3, 2018",24.41B
"Oct. 2, 2018",24.52B
"Oct. 1, 2018",23.72B
"Sept. 28, 2018",23.79B
"Sept. 27, 2018",23.41B
"Sept. 26, 2018",23.35B
"Sept. 25, 2018",23.71B
"Sept. 24, 2018",23.93B
"Sept. 21, 2018",24.20B
"Sept. 20, 2018",24.26B
"Sept. 19, 2018",24.16B
"Sept. 18, 2018",24.41B
"Sept. 17, 2018",24.21B
"Sept. 14, 2018",24.29B
"Sept. 13, 2018",24.06B
"Sept. 12, 2018",23.74B
"Sept. 11, 2018",23.94B
"Sept. 10, 2018",23.92B
"Sept. 7, 2018",23.68B
"Sept. 6, 2018",23.55B
"Sept. 5, 2018",24.31B
"Sept. 4, 2018",24.31B
"Aug. 31, 2018",23.88B
"Aug. 30, 2018",24.32B
"Aug. 29, 2018",24.25B
"Aug. 28, 2018",23.62B
"Aug. 27, 2018",22.55B
"Aug. 24, 2018",22.14B
"Aug. 23, 2018",22.73B
"Aug. 22, 2018",23.06B
"Aug. 21, 2018",23.12B
"Aug. 20, 2018",23.16B
"Aug. 17, 2018",23.40B
"Aug. 16, 2018",23.16B
"Aug. 15, 2018",22.48B
"Aug. 14, 2018",22.15B
"Aug. 13, 2018",22.13B
"Aug. 10, 2018",22.07B
"Aug. 9, 2018",22.70B
"Aug. 8, 2018",22.80B
"Aug. 7, 2018",22.58B
"Aug. 6, 2018",23.05B
"Aug. 3, 2018",22.22B
"Aug. 2, 2018",21.88B
"Aug. 1, 2018",21.98B
"July 31, 2018",22.28B
"July 30, 2018",22.35B
"July 27, 2018",22.49B
"July 26, 2018",23.12B
"July 25, 2018",22.23B
"July 24, 2018",21.97B
"July 23, 2018",21.48B
"July 20, 2018",21.43B
"July 19, 2018",21.85B
"July 18, 2018",21.79B
"July 17, 2018",22.01B
"July 16, 2018",22.26B
"July 13, 2018",22.38B
"July 12, 2018",22.58B
"July 11, 2018",22.57B
"July 10, 2018",22.61B
"July 9, 2018",23.32B
"July 6, 2018",23.29B
"July 5, 2018",22.85B
"July 3, 2018",22.74B
"July 2, 2018",22.62B
"June 29, 2018",21.98B
"June 28, 2018",22.06B
"June 27, 2018",21.93B
"June 26, 2018",22.01B
"June 25, 2018",21.84B
"June 22, 2018",22.17B
"June 21, 2018",20.93B
"June 20, 2018",20.66B
"June 19, 2018",20.60B
"June 18, 2018",20.55B
"June 15, 2018",20.76B
"June 14, 2018",20.60B
"June 13, 2018",20.34B
"June 12, 2018",20.29B
"June 11, 2018",20.53B
"June 8, 2018",21.41B
"June 7, 2018",21.52B
"June 6, 2018",21.25B
"June 5, 2018",21.68B
"June 4, 2018",21.69B
"June 1, 2018",21.83B
"May 31, 2018",22.38B
"May 30, 2018",22.25B
"May 29, 2018",21.87B
"May 25, 2018",23.06B
"May 24, 2018",22.64B
"May 23, 2018",22.65B
"May 22, 2018",22.53B
"May 21, 2018",22.31B
"May 18, 2018",22.09B
"May 17, 2018",21.80B
"May 16, 2018",21.99B
"May 15, 2018",22.18B
"May 14, 2018",22.33B
"May 11, 2018",22.37B
"May 10, 2018",22.40B
"May 9, 2018",21.99B
"May 8, 2018",22.09B
"May 7, 2018",23.04B
"May 4, 2018",23.18B
"May 3, 2018",22.91B
"May 2, 2018",23.69B
"May 1, 2018",23.90B
"April 30, 2018",23.81B
"April 27, 2018",24.08B
"April 26, 2018",23.91B
"April 25, 2018",23.93B
"April 24, 2018",23.91B
"April 23, 2018",23.51B
"April 20, 2018",23.60B
"April 19, 2018",23.99B
"April 18, 2018",23.97B
"April 17, 2018",24.15B
"April 16, 2018",23.52B
"April 13, 2018",23.40B
"April 12, 2018",23.03B
"April 11, 2018",23.12B
"April 10, 2018",22.78B
"April 9, 2018",22.93B
"April 6, 2018",22.69B
"April 5, 2018",22.72B
"April 4, 2018",22.43B
"April 3, 2018",22.54B
"April 2, 2018",22.36B
"March 29, 2018",22.66B
"March 28, 2018",22.31B
"March 27, 2018",22.67B
"March 26, 2018",22.12B
"March 23, 2018",22.23B
"March 22, 2018",22.73B
"March 21, 2018",22.12B
"March 20, 2018",22.38B
"March 19, 2018",22.91B
"March 16, 2018",23.21B
"March 15, 2018",22.75B
"March 14, 2018",22.75B
"March 13, 2018",23.23B
"March 12, 2018",21.84B
"March 9, 2018",21.64B
"March 8, 2018",21.49B
"March 7, 2018",21.18B
"March 6, 2018",21.84B
"March 5, 2018",21.60B
"March 2, 2018",20.97B
"March 1, 2018",21.25B
"Feb. 28, 2018",21.16B
"Feb. 27, 2018",20.72B
"Feb. 26, 2018",21.14B
"Feb. 23, 2018",21.19B
"Feb. 22, 2018",20.65B
"Feb. 21, 2018",20.49B
"Feb. 20, 2018",20.60B
"Feb. 16, 2018",20.80B
"Feb. 15, 2018",20.58B
"Feb. 14, 2018",20.12B
"Feb. 13, 2018",20.51B
"Feb. 12, 2018",20.26B
"Feb. 9, 2018",19.86B
"Feb. 8, 2018",19.69B
"Feb. 7, 2018",20.33B
"Feb. 6, 2018",20.53B
"Feb. 5, 2018",20.75B
"Feb. 2, 2018",21.34B
"Feb. 1, 2018",21.92B
"Jan. 31, 2018",21.84B
"Jan. 30, 2018",21.61B
"Jan. 29, 2018",22.12B
"Jan. 26, 2018",22.41B
"Jan. 25, 2018",22.39B
"Jan. 24, 2018",22.48B
"Jan. 23, 2018",22.57B
"Jan. 22, 2018",22.62B
"Jan. 19, 2018",22.85B
"Jan. 18, 2018",22.91B
"Jan. 17, 2018",22.75B
"Jan. 16, 2018",22.66B
"Jan. 12, 2018",22.56B
"Jan. 11, 2018",22.59B
"Jan. 10, 2018",22.93B
"Jan. 9, 2018",23.08B
"Jan. 8, 2018",23.28B
"Jan. 5, 2018",22.80B
"Jan. 4, 2018",22.40B
"Jan. 3, 2018",22.53B
"Jan. 2, 2018",22.90B
"Dec. 29, 2017",23.06B
"Dec. 28, 2017",23.05B
"Dec. 27, 2017",22.98B
"Dec. 26, 2017",22.87B
"Dec. 22, 2017",22.93B
"Dec. 21, 2017",22.89B
"Dec. 20, 2017",26.30B
"Dec. 19, 2017",26.78B
"Dec. 18, 2017",27.01B
"Dec. 15, 2017",27.29B
"Dec. 14, 2017",27.12B
"Dec. 13, 2017",27.31B
"Dec. 12, 2017",27.49B
"Dec. 11, 2017",27.63B
"Dec. 8, 2017",27.50B
"Dec. 7, 2017",27.24B
"Dec. 6, 2017",27.30B
"Dec. 5, 2017",27.57B
"Dec. 4, 2017",27.53B
"Dec. 1, 2017",27.85B
"Nov. 30, 2017",27.90B
"Nov. 29, 2017",28.32B
"Nov. 28, 2017",28.32B
"Nov. 27, 2017",27.88B
"Nov. 24, 2017",27.81B
"Nov. 22, 2017",27.72B
"Nov. 21, 2017",27.64B
"Nov. 20, 2017",27.08B
"Nov. 17, 2017",27.78B
"Nov. 16, 2017",28.37B
"Nov. 15, 2017",28.62B
"Nov. 14, 2017",29.12B
"Nov. 13, 2017",29.27B
"Nov. 10, 2017",29.30B
"Nov. 9, 2017",28.78B
"Nov. 8, 2017",28.72B
"Nov. 7, 2017",28.96B
"Nov. 6, 2017",29.20B
"Nov. 3, 2017",29.22B
"Nov. 2, 2017",29.14B
"Nov. 1, 2017",29.45B
"Oct. 31, 2017",29.72B
"Oct. 30, 2017",29.46B
"Oct. 27, 2017",29.39B
"Oct. 26, 2017",29.19B
"Oct. 25, 2017",29.16B
"Oct. 24, 2017",29.38B
"Oct. 23, 2017",29.42B
"Oct. 20, 2017",29.73B
"Oct. 19, 2017",29.29B
"Oct. 18, 2017",29.00B
"Oct. 17, 2017",29.51B
"Oct. 16, 2017",27.45B
"Oct. 13, 2017",29.65B
"Oct. 12, 2017",33.14B
"Oct. 11, 2017",35.53B
"Oct. 10, 2017",35.55B
"Oct. 9, 2017",35.27B
"Oct. 6, 2017",35.37B
"Oct. 5, 2017",35.49B
"Oct. 4, 2017",35.55B
"Oct. 3, 2017",35.10B
"Oct. 2, 2017",35.00B
"Sept. 29, 2017",34.92B
"Sept. 28, 2017",34.90B
"Sept. 27, 2017",34.86B
"Sept. 26, 2017",35.41B
"Sept. 25, 2017",35.53B
"Sept. 22, 2017",35.33B
"Sept. 21, 2017",35.48B
"Sept. 20, 2017",35.41B
"Sept. 19, 2017",35.53B
"Sept. 18, 2017",35.72B
"Sept. 15, 2017",36.04B
"Sept. 14, 2017",35.94B
"Sept. 13, 2017",35.67B
"Sept. 12, 2017",35.98B
"Sept. 11, 2017",36.70B
"Sept. 8, 2017",36.23B
"Sept. 7, 2017",36.06B
"Sept. 6, 2017",35.73B
"Sept. 5, 2017",35.82B
"Sept. 1, 2017",35.83B
"Aug. 31, 2017",36.09B
"Aug. 30, 2017",35.95B
"Aug. 29, 2017",36.03B
"Aug. 28, 2017",36.06B
"Aug. 25, 2017",35.94B
"Aug. 24, 2017",35.78B
"Aug. 23, 2017",35.85B
"Aug. 22, 2017",35.73B
"Aug. 21, 2017",35.56B
"Aug. 18, 2017",35.46B
"Aug. 17, 2017",35.37B
"Aug. 16, 2017",35.67B
"Aug. 15, 2017",35.56B
"Aug. 14, 2017",35.47B
"Aug. 11, 2017",35.39B
"Aug. 10, 2017",35.45B
"Aug. 9, 2017",35.39B
"Aug. 8, 2017",35.51B
"Aug. 7, 2017",35.35B
"Aug. 4, 2017",35.15B
"Aug. 3, 2017",35.34B
"Aug. 2, 2017",35.07B
"Aug. 1, 2017",34.98B
"July 31, 2017",34.71B
"July 28, 2017",34.59B
"July 27, 2017",34.64B
"July 26, 2017",34.82B
"July 25, 2017",34.62B
"July 24, 2017",34.82B
"July 21, 2017",35.01B
"July 20, 2017",34.65B
"July 19, 2017",34.37B
"July 18, 2017",34.13B
"July 17, 2017",34.05B
"July 14, 2017",33.99B
"July 13, 2017",33.91B
"July 12, 2017",33.31B
"July 11, 2017",33.32B
"July 10, 2017",33.33B
"July 7, 2017",33.46B
"July 6, 2017",33.40B
"July 5, 2017",33.52B
"July 3, 2017",33.61B
"June 30, 2017",34.00B
"June 29, 2017",33.78B
"June 28, 2017",33.78B
"June 27, 2017",34.26B
"June 26, 2017",34.81B
"June 23, 2017",34.76B
"June 22, 2017",35.16B
"June 21, 2017",35.35B
"June 20, 2017",35.37B
"June 19, 2017",35.27B
"June 16, 2017",35.34B
"June 15, 2017",35.29B
"June 14, 2017",34.93B
"June 13, 2017",34.47B
"June 12, 2017",34.41B
"June 9, 2017",34.96B
"June 8, 2017",35.00B
"June 7, 2017",35.27B
"June 6, 2017",35.10B
"June 5, 2017",35.12B
"June 2, 2017",35.18B
"June 1, 2017",35.20B
"May 31, 2017",34.94B
"May 30, 2017",34.69B
"May 26, 2017",34.43B
"May 25, 2017",34.39B
"May 24, 2017",33.84B
"May 23, 2017",33.81B
"May 22, 2017",33.69B
"May 19, 2017",33.49B
"May 18, 2017",33.54B
"May 17, 2017",33.38B
"May 16, 2017",33.50B
"May 15, 2017",33.96B
"May 12, 2017",33.89B
"May 11, 2017",33.69B
"May 10, 2017",33.98B
"May 9, 2017",34.12B
"May 8, 2017",34.22B
"May 5, 2017",34.31B
"May 4, 2017",34.22B
"May 3, 2017",34.12B
"May 2, 2017",34.13B
"May 1, 2017",33.96B
"April 28, 2017",34.26B
"April 27, 2017",34.38B
"April 26, 2017",34.24B
"April 25, 2017",34.57B
"April 24, 2017",34.64B
"April 21, 2017",34.38B
"April 20, 2017",34.29B
"April 19, 2017",34.49B
"April 18, 2017",34.48B
"April 17, 2017",34.46B
"April 13, 2017",34.28B
"April 12, 2017",34.48B
"April 11, 2017",34.22B
"April 10, 2017",34.25B
"April 7, 2017",34.22B
"April 6, 2017",34.39B
"April 5, 2017",34.46B
"April 4, 2017",34.17B
"April 3, 2017",33.98B
"March 31, 2017",33.88B
"March 30, 2017",33.70B
"March 29, 2017",33.83B
"March 28, 2017",34.19B
"March 27, 2017",34.12B
"March 24, 2017",34.46B
"March 23, 2017",34.30B
"March 22, 2017",34.25B
"March 21, 2017",34.18B
"March 20, 2017",33.59B
"March 17, 2017",33.81B
"March 16, 2017",33.52B
"March 15, 2017",33.96B
"March 14, 2017",33.35B
"March 13, 2017",33.39B
"March 10, 2017",33.33B
"March 9, 2017",33.07B
"March 8, 2017",33.09B
"March 7, 2017",33.65B
"March 6, 2017",33.39B
"March 3, 2017",33.55B
"March 2, 2017",33.61B
"March 1, 2017",33.44B
"Feb. 28, 2017",33.89B
"Feb. 27, 2017",33.57B
"Feb. 24, 2017",33.68B
"Feb. 23, 2017",33.21B
"Feb. 22, 2017",32.88B
"Feb. 21, 2017",32.82B
"Feb. 17, 2017",32.46B
"Feb. 16, 2017",32.19B
"Feb. 15, 2017",31.96B
"Feb. 14, 2017",32.15B
"Feb. 13, 2017",32.34B
"Feb. 10, 2017",32.17B
"Feb. 9, 2017",31.93B
"Feb. 8, 2017",32.08B
"Feb. 7, 2017",31.40B
"Feb. 6, 2017",31.24B
"Feb. 3, 2017",31.22B
"Feb. 2, 2017",31.40B
"Feb. 1, 2017",30.86B
"Jan. 31, 2017",31.37B
"Jan. 30, 2017",30.71B
"Jan. 27, 2017",30.73B
"Jan. 26, 2017",30.80B
"Jan. 25, 2017",30.84B
"Jan. 24, 2017",30.86B
"Jan. 23, 2017",30.92B
"Jan. 20, 2017",31.10B
"Jan. 19, 2017",30.97B
"Jan. 18, 2017",31.15B
"Jan. 17, 2017",31.32B
"Jan. 13, 2017",30.71B
"Jan. 12, 2017",30.72B
"Jan. 11, 2017",30.86B
"Jan. 10, 2017",30.45B
"Jan. 9, 2017",30.57B
"Jan. 6, 2017",31.03B
"Jan. 5, 2017",30.69B
"Jan. 4, 2017",30.71B
"Jan. 3, 2017",30.60B
"Dec. 30, 2016",30.73B
"Dec. 29, 2016",30.89B
"Dec. 28, 2016",30.38B
"Dec. 27, 2016",30.94B
"Dec. 23, 2016",30.94B
"Dec. 22, 2016",30.99B
"Dec. 21, 2016",30.91B
"Dec. 20, 2016",30.91B
"Dec. 19, 2016",30.75B
"Dec. 16, 2016",30.87B
"Dec. 15, 2016",30.35B
"Dec. 14, 2016",30.09B
"Dec. 13, 2016",30.64B
"Dec. 12, 2016",30.25B
"Dec. 9, 2016",30.00B
"Dec. 8, 2016",29.93B
"Dec. 7, 2016",29.73B
"Dec. 6, 2016",29.52B
"Dec. 5, 2016",29.52B
"Dec. 2, 2016",29.47B
"Dec. 1, 2016",29.35B
"Nov. 30, 2016",29.73B
"Nov. 29, 2016",30.57B
"Nov. 28, 2016",30.71B
"Nov. 25, 2016",29.98B
"Nov. 23, 2016",29.69B
"Nov. 22, 2016",30.00B
"Nov. 21, 2016",29.92B
"Nov. 18, 2016",29.52B
"Nov. 17, 2016",29.67B
"Nov. 16, 2016",29.69B
"Nov. 15, 2016",29.88B
"Nov. 14, 2016",29.40B
"Nov. 11, 2016",29.57B
"Nov. 10, 2016",29.58B
"Nov. 9, 2016",30.04B
"Nov. 8, 2016",31.36B
"Nov. 7, 2016",30.89B
"Nov. 4, 2016",30.25B
"Nov. 3, 2016",30.44B
"Nov. 2, 2016",30.47B
"Nov. 1, 2016",30.95B
"Oct. 31, 2016",31.41B
"Oct. 28, 2016",30.84B
"Oct. 27, 2016",30.69B
"Oct. 26, 2016",30.81B
"Oct. 25, 2016",30.74B
"Oct. 24, 2016",30.60B
"Oct. 21, 2016",30.47B
"Oct. 20, 2016",30.74B
"Oct. 19, 2016",30.76B
"Oct. 18, 2016",30.78B
"Oct. 17, 2016",30.51B
"Oct. 14, 2016",30.21B
"Oct. 13, 2016",30.50B
"Oct. 12, 2016",29.96B
"Oct. 11, 2016",29.71B
"Oct. 10, 2016",30.04B
"Oct. 7, 2016",29.97B
"Oct. 6, 2016",29.81B
"Oct. 5, 2016",29.68B
"Oct. 4, 2016",29.71B
"Oct. 3, 2016",30.39B
"Sept. 30, 2016",30.90B
"Sept. 29, 2016",30.79B
"Sept. 28, 2016",31.10B
"Sept. 27, 2016",31.33B
"Sept. 26, 2016",31.85B
"Sept. 23, 2016",32.00B
"Sept. 22, 2016",31.91B
"Sept. 21, 2016",31.76B
"Sept. 20, 2016",31.18B
"Sept. 19, 2016",31.24B
