date,eps_ttm
"Dec. 31, 2019",-14.49
"Sept. 30, 2019",-20.93
"June 30, 2019",-16.78
"March 31, 2019",-13.86
"Dec. 31, 2018",-13.25
"Sept. 30, 2018",0.25
"June 30, 2018",0.23
"March 31, 2018",2.93
"Dec. 31, 2017",3.20
"Sept. 30, 2017",4.37
"June 30, 2017",4.07
"March 31, 2017",3.69
"Dec. 31, 2016",2.78
"Sept. 30, 2016",1.66
"June 30, 2016",1.52
"March 31, 2016",1.94
"Dec. 31, 2015",1.78
"Sept. 30, 2015",1.79
"June 30, 2015",2.87
"March 31, 2015",2.61
"Dec. 31, 2014",3.04
"Sept. 30, 2014",2.95
"June 30, 2014",1.60
"March 31, 2014",1.77
"Dec. 31, 2013",1.83
"Sept. 30, 2013",1.61
"June 30, 2013",2.09
"March 31, 2013",1.90
"Dec. 31, 2012",1.91
"Sept. 30, 2012",2.14
"June 30, 2012",1.80
"March 31, 2012",2.16
"Dec. 31, 2011",2.10
"Sept. 30, 2011",2.54
"June 30, 2011",2.70
"March 31, 2011",2.65
"Dec. 31, 2010",2.82
"Sept. 30, 2010",2.90
"June 30, 2010",3.07
"March 31, 2010",3.23
"Dec. 31, 2009",3.21
"Sept. 30, 2009",3.89
"June 30, 2009",3.89
"March 31, 2009",3.67
"Dec. 31, 2008",3.64
"Sept. 30, 2008",2.81
"June 30, 2008",2.75
"March 31, 2008",2.69
"Dec. 31, 2007",2.78
"Sept. 30, 2007",2.64
"June 30, 2007",2.96
"March 31, 2007",2.87
"Dec. 31, 2006",2.76
"Sept. 30, 2006",2.82
"June 30, 2006",2.38
"March 31, 2006",2.43
"Dec. 31, 2005",2.37
"Sept. 30, 2005",2.31
"June 30, 2005",2.19
"March 31, 2005",2.37
"Dec. 31, 2004",-3.84
"Sept. 30, 2004",-3.27
"June 30, 2004",-2.57
"March 31, 2004",-2.90
"Dec. 31, 2003",1.84
"Sept. 30, 2003",1.81
"June 30, 2003",1.77
"March 31, 2003",1.81
"Dec. 31, 2002",4.45
"Sept. 30, 2002",4.72
"June 30, 2002",5.65
"March 31, 2002",7.13
"Dec. 31, 2001",2.80
"Sept. 30, 2001",-10.01
"June 30, 2001",-11.51
"March 31, 2001",-12.90
"Dec. 31, 2000",-9.51
"Sept. 30, 2000",2.55
"June 30, 2000",2.43
"March 31, 2000",2.22
"Dec. 31, 1999",1.85
"Sept. 30, 1999",1.99
"June 30, 1999",2.04
"March 31, 1999",2.03
"Dec. 31, 1998",1.99
"Sept. 30, 1998",1.59
"June 30, 1998",1.66
"March 31, 1998",1.69
"Dec. 31, 1997",1.75
"Sept. 30, 1997",1.87
"June 30, 1997",1.80
"March 31, 1997",1.56
"Dec. 31, 1996",1.75
"Sept. 30, 1996",1.90
"June 30, 1996",2.20
"March 31, 1996",2.87
"Dec. 31, 1995",2.99
"Sept. 30, 1995",2.71
"June 30, 1995",2.82
"March 31, 1995",2.43
"Dec. 31, 1994",2.22
"Sept. 30, 1994",2.46
"June 30, 1994",2.29
"March 31, 1994",2.29
"Dec. 31, 1993",2.33
"Sept. 30, 1993",2.32
"June 30, 1993",2.31
"March 31, 1993",2.53
"Dec. 31, 1992",2.58
"Sept. 30, 1992",2.68
"June 30, 1992",2.65
"March 31, 1992",2.57
"Dec. 31, 1991",2.24
"Sept. 30, 1991",2.16
"June 30, 1991",2.29
"March 31, 1991",1.95
"Dec. 31, 1990",2.10
"Sept. 30, 1990",1.82
"June 30, 1990",1.63
"March 31, 1990",1.80
"Dec. 31, 1989",1.90
