date,year_high
"March 19, 2020",25.19
"March 18, 2020",25.19
"March 17, 2020",25.19
"March 16, 2020",25.19
"March 13, 2020",25.19
"March 12, 2020",25.19
"March 11, 2020",25.19
"March 10, 2020",25.19
"March 9, 2020",25.19
"March 6, 2020",25.19
"March 5, 2020",25.19
"March 4, 2020",25.19
"March 3, 2020",25.19
"March 2, 2020",25.19
"Feb. 28, 2020",25.19
"Feb. 27, 2020",25.19
"Feb. 26, 2020",25.19
"Feb. 25, 2020",25.19
"Feb. 24, 2020",25.19
"Feb. 21, 2020",25.19
"Feb. 20, 2020",25.19
"Feb. 19, 2020",25.19
"Feb. 18, 2020",25.19
"Feb. 14, 2020",25.19
"Feb. 13, 2020",25.19
"Feb. 12, 2020",25.19
"Feb. 11, 2020",25.19
"Feb. 10, 2020",25.19
"Feb. 7, 2020",25.19
"Feb. 6, 2020",25.19
"Feb. 5, 2020",25.19
"Feb. 4, 2020",25.19
"Feb. 3, 2020",25.19
"Jan. 31, 2020",25.19
"Jan. 30, 2020",25.19
"Jan. 29, 2020",25.19
"Jan. 28, 2020",25.19
"Jan. 27, 2020",25.19
"Jan. 24, 2020",25.19
"Jan. 23, 2020",25.19
"Jan. 22, 2020",25.19
"Jan. 21, 2020",25.19
"Jan. 17, 2020",25.19
"Jan. 16, 2020",25.19
"Jan. 15, 2020",25.19
"Jan. 14, 2020",25.19
"Jan. 13, 2020",25.19
"Jan. 10, 2020",25.19
"Jan. 9, 2020",25.19
"Jan. 8, 2020",25.19
"Jan. 7, 2020",25.19
"Jan. 6, 2020",25.19
"Jan. 3, 2020",25.19
"Jan. 2, 2020",25.19
"Dec. 31, 2019",25.19
"Dec. 30, 2019",25.19
"Dec. 27, 2019",25.19
"Dec. 26, 2019",25.19
"Dec. 24, 2019",25.19
"Dec. 23, 2019",25.19
"Dec. 20, 2019",25.19
"Dec. 19, 2019",25.19
"Dec. 18, 2019",25.19
"Dec. 17, 2019",25.19
"Dec. 16, 2019",25.19
"Dec. 13, 2019",27.38
"Dec. 12, 2019",27.38
"Dec. 11, 2019",27.38
"Dec. 10, 2019",27.38
"Dec. 9, 2019",27.38
"Dec. 6, 2019",27.38
"Dec. 5, 2019",27.38
"Dec. 4, 2019",27.38
"Dec. 3, 2019",27.38
"Dec. 2, 2019",27.38
"Nov. 29, 2019",27.38
"Nov. 27, 2019",27.60
"Nov. 26, 2019",27.60
"Nov. 25, 2019",27.60
"Nov. 22, 2019",27.60
"Nov. 21, 2019",27.60
"Nov. 20, 2019",27.60
"Nov. 19, 2019",27.60
"Nov. 18, 2019",27.60
"Nov. 15, 2019",27.60
"Nov. 14, 2019",27.60
"Nov. 13, 2019",29.20
"Nov. 12, 2019",33.26
"Nov. 11, 2019",35.15
"Nov. 8, 2019",44.58
"Nov. 7, 2019",49.24
"Nov. 6, 2019",49.42
"Nov. 5, 2019",49.42
"Nov. 4, 2019",49.42
"Nov. 1, 2019",49.42
"Oct. 31, 2019",49.42
"Oct. 30, 2019",49.42
"Oct. 29, 2019",49.42
"Oct. 28, 2019",49.42
"Oct. 25, 2019",49.42
"Oct. 24, 2019",49.42
"Oct. 23, 2019",49.42
"Oct. 22, 2019",49.42
"Oct. 21, 2019",49.42
"Oct. 18, 2019",49.42
"Oct. 17, 2019",49.42
"Oct. 16, 2019",49.42
"Oct. 15, 2019",49.42
"Oct. 14, 2019",49.42
"Oct. 11, 2019",49.42
"Oct. 10, 2019",49.42
"Oct. 9, 2019",49.42
"Oct. 8, 2019",49.42
"Oct. 7, 2019",49.42
"Oct. 4, 2019",49.42
"Oct. 3, 2019",49.42
"Oct. 2, 2019",49.42
"Oct. 1, 2019",49.42
"Sept. 30, 2019",49.42
"Sept. 27, 2019",49.42
"Sept. 26, 2019",49.42
"Sept. 25, 2019",49.42
"Sept. 24, 2019",49.42
"Sept. 23, 2019",49.42
"Sept. 20, 2019",49.42
"Sept. 19, 2019",49.42
"Sept. 18, 2019",49.42
"Sept. 17, 2019",49.42
"Sept. 16, 2019",49.42
"Sept. 13, 2019",49.42
"Sept. 12, 2019",49.42
"Sept. 11, 2019",49.42
"Sept. 10, 2019",49.42
"Sept. 9, 2019",49.42
"Sept. 6, 2019",49.42
"Sept. 5, 2019",49.42
"Sept. 4, 2019",49.42
"Sept. 3, 2019",49.42
"Aug. 30, 2019",49.42
"Aug. 29, 2019",49.42
"Aug. 28, 2019",49.42
"Aug. 27, 2019",49.42
"Aug. 26, 2019",49.42
"Aug. 23, 2019",49.42
"Aug. 22, 2019",49.42
"Aug. 21, 2019",49.42
"Aug. 20, 2019",49.42
"Aug. 19, 2019",49.42
"Aug. 16, 2019",49.42
"Aug. 15, 2019",49.42
"Aug. 14, 2019",49.42
"Aug. 13, 2019",49.42
"Aug. 12, 2019",49.42
"Aug. 9, 2019",49.42
"Aug. 8, 2019",49.42
"Aug. 7, 2019",49.42
"Aug. 6, 2019",49.42
"Aug. 5, 2019",49.42
"Aug. 2, 2019",49.42
"Aug. 1, 2019",49.42
"July 31, 2019",49.42
"July 30, 2019",49.42
"July 29, 2019",49.42
"July 26, 2019",49.42
"July 25, 2019",49.42
"July 24, 2019",49.42
"July 23, 2019",49.42
"July 22, 2019",49.42
"July 19, 2019",49.42
"July 18, 2019",49.42
"July 17, 2019",49.42
"July 16, 2019",49.42
"July 15, 2019",49.42
"July 12, 2019",49.42
"July 11, 2019",49.42
"July 10, 2019",49.42
"July 9, 2019",49.42
"July 8, 2019",49.42
"July 5, 2019",49.42
"July 3, 2019",49.42
"July 2, 2019",49.42
"July 1, 2019",49.42
"June 28, 2019",49.42
"June 27, 2019",49.42
"June 26, 2019",49.42
"June 25, 2019",49.42
"June 24, 2019",49.42
"June 21, 2019",49.42
"June 20, 2019",49.42
"June 19, 2019",49.42
"June 18, 2019",49.42
"June 17, 2019",49.42
"June 14, 2019",49.42
"June 13, 2019",49.42
"June 12, 2019",49.42
"June 11, 2019",49.42
"June 10, 2019",49.42
"June 7, 2019",49.42
"June 6, 2019",49.42
"June 5, 2019",49.42
"June 4, 2019",49.42
"June 3, 2019",49.42
"May 31, 2019",49.42
"May 30, 2019",49.42
"May 29, 2019",49.42
"May 28, 2019",49.42
"May 24, 2019",49.42
"May 23, 2019",49.42
"May 22, 2019",49.42
"May 21, 2019",49.42
"May 20, 2019",49.42
"May 17, 2019",49.42
"May 16, 2019",49.42
"May 15, 2019",49.42
"May 14, 2019",49.42
"May 13, 2019",49.42
"May 10, 2019",49.42
"May 9, 2019",49.42
"May 8, 2019",49.42
"May 7, 2019",49.42
"May 6, 2019",49.42
"May 3, 2019",49.42
"May 2, 2019",49.42
"May 1, 2019",49.42
"April 30, 2019",49.42
"April 29, 2019",49.42
"April 26, 2019",49.42
"April 25, 2019",49.42
"April 24, 2019",49.42
"April 23, 2019",49.42
"April 22, 2019",49.42
"April 18, 2019",49.42
"April 17, 2019",49.42
"April 16, 2019",49.42
"April 15, 2019",49.42
"April 12, 2019",49.42
"April 11, 2019",49.42
"April 10, 2019",49.42
"April 9, 2019",49.42
"April 8, 2019",49.42
"April 5, 2019",49.42
"April 4, 2019",49.42
"April 3, 2019",49.42
"April 2, 2019",49.42
"April 1, 2019",49.42
"March 29, 2019",49.42
"March 28, 2019",49.42
"March 27, 2019",49.42
"March 26, 2019",49.42
"March 25, 2019",49.42
"March 22, 2019",49.42
"March 21, 2019",49.42
"March 20, 2019",49.42
"March 19, 2019",49.42
"March 18, 2019",49.42
"March 15, 2019",49.42
"March 14, 2019",49.42
"March 13, 2019",49.42
"March 12, 2019",49.42
"March 11, 2019",49.42
"March 8, 2019",49.42
"March 7, 2019",49.42
"March 6, 2019",49.42
"March 5, 2019",49.42
"March 4, 2019",49.42
"March 1, 2019",49.42
"Feb. 28, 2019",49.42
"Feb. 27, 2019",49.42
"Feb. 26, 2019",49.42
"Feb. 25, 2019",49.42
"Feb. 22, 2019",49.42
"Feb. 21, 2019",49.42
"Feb. 20, 2019",49.42
"Feb. 19, 2019",49.42
"Feb. 15, 2019",49.42
"Feb. 14, 2019",49.42
"Feb. 13, 2019",49.42
"Feb. 12, 2019",49.42
"Feb. 11, 2019",49.42
"Feb. 8, 2019",49.42
"Feb. 7, 2019",49.42
"Feb. 6, 2019",49.42
"Feb. 5, 2019",49.42
"Feb. 4, 2019",49.42
"Feb. 1, 2019",49.42
"Jan. 31, 2019",49.42
"Jan. 30, 2019",49.42
"Jan. 29, 2019",49.42
"Jan. 28, 2019",49.42
"Jan. 25, 2019",49.42
"Jan. 24, 2019",49.42
"Jan. 23, 2019",49.42
"Jan. 22, 2019",49.42
"Jan. 18, 2019",49.42
"Jan. 17, 2019",49.42
"Jan. 16, 2019",49.42
"Jan. 15, 2019",49.42
"Jan. 14, 2019",49.42
"Jan. 11, 2019",49.42
"Jan. 10, 2019",49.42
"Jan. 9, 2019",49.42
"Jan. 8, 2019",49.42
"Jan. 7, 2019",49.42
"Jan. 4, 2019",49.42
"Jan. 3, 2019",49.42
"Jan. 2, 2019",49.42
"Dec. 31, 2018",49.42
"Dec. 28, 2018",49.42
"Dec. 27, 2018",49.42
"Dec. 26, 2018",49.42
"Dec. 24, 2018",49.42
"Dec. 21, 2018",49.42
"Dec. 20, 2018",49.42
"Dec. 19, 2018",52.44
"Dec. 18, 2018",53.18
"Dec. 17, 2018",53.18
"Dec. 14, 2018",53.47
"Dec. 13, 2018",53.47
"Dec. 12, 2018",53.79
"Dec. 11, 2018",53.88
"Dec. 10, 2018",53.88
"Dec. 7, 2018",53.88
"Dec. 6, 2018",53.88
"Dec. 4, 2018",53.89
"Dec. 3, 2018",54.42
"Nov. 30, 2018",54.66
"Nov. 29, 2018",55.28
"Nov. 28, 2018",55.28
"Nov. 27, 2018",55.35
"Nov. 26, 2018",55.35
"Nov. 23, 2018",55.35
"Nov. 21, 2018",55.35
"Nov. 20, 2018",55.35
"Nov. 19, 2018",55.35
"Nov. 16, 2018",55.35
"Nov. 15, 2018",55.66
"Nov. 14, 2018",56.90
"Nov. 13, 2018",56.90
"Nov. 12, 2018",57.11
"Nov. 9, 2018",57.11
"Nov. 8, 2018",57.11
"Nov. 7, 2018",57.11
"Nov. 6, 2018",57.11
"Nov. 5, 2018",57.11
"Nov. 2, 2018",57.11
"Nov. 1, 2018",57.99
"Oct. 31, 2018",57.99
"Oct. 30, 2018",58.38
"Oct. 29, 2018",58.38
"Oct. 26, 2018",58.38
"Oct. 25, 2018",58.38
"Oct. 24, 2018",58.38
"Oct. 23, 2018",58.38
"Oct. 22, 2018",58.38
"Oct. 19, 2018",58.38
"Oct. 18, 2018",58.38
"Oct. 17, 2018",58.38
"Oct. 16, 2018",59.50
"Oct. 15, 2018",59.50
"Oct. 12, 2018",64.06
"Oct. 11, 2018",69.35
"Oct. 10, 2018",69.67
"Oct. 9, 2018",69.67
"Oct. 8, 2018",69.67
"Oct. 5, 2018",69.67
"Oct. 4, 2018",69.67
"Oct. 3, 2018",69.67
"Oct. 2, 2018",69.67
"Oct. 1, 2018",69.67
"Sept. 28, 2018",69.67
"Sept. 27, 2018",69.67
"Sept. 26, 2018",69.67
"Sept. 25, 2018",69.67
"Sept. 24, 2018",69.67
"Sept. 21, 2018",69.67
"Sept. 20, 2018",69.67
"Sept. 19, 2018",69.67
"Sept. 18, 2018",69.76
"Sept. 17, 2018",70.33
"Sept. 14, 2018",70.38
"Sept. 13, 2018",70.38
"Sept. 12, 2018",70.38
"Sept. 11, 2018",71.49
"Sept. 10, 2018",71.57
"Sept. 7, 2018",71.57
"Sept. 6, 2018",71.57
"Sept. 5, 2018",71.57
"Sept. 4, 2018",71.57
"Aug. 31, 2018",71.57
"Aug. 30, 2018",71.57
"Aug. 29, 2018",71.57
"Aug. 28, 2018",71.57
"Aug. 27, 2018",71.57
"Aug. 24, 2018",71.57
"Aug. 23, 2018",71.57
"Aug. 22, 2018",71.57
"Aug. 21, 2018",71.57
"Aug. 20, 2018",71.57
"Aug. 17, 2018",71.57
"Aug. 16, 2018",71.57
"Aug. 15, 2018",71.57
"Aug. 14, 2018",71.57
"Aug. 13, 2018",71.57
"Aug. 10, 2018",71.57
"Aug. 9, 2018",71.57
"Aug. 8, 2018",71.57
"Aug. 7, 2018",71.57
"Aug. 6, 2018",71.57
"Aug. 3, 2018",71.57
"Aug. 2, 2018",71.57
"Aug. 1, 2018",71.57
"July 31, 2018",71.57
"July 30, 2018",71.57
"July 27, 2018",71.57
"July 26, 2018",71.57
"July 25, 2018",71.57
"July 24, 2018",71.57
"July 23, 2018",71.57
"July 20, 2018",71.57
"July 19, 2018",71.57
"July 18, 2018",71.57
"July 17, 2018",71.57
"July 16, 2018",71.57
"July 13, 2018",71.57
"July 12, 2018",71.57
"July 11, 2018",71.57
"July 10, 2018",71.57
"July 9, 2018",71.57
"July 6, 2018",71.57
"July 5, 2018",71.57
"July 3, 2018",71.57
"July 2, 2018",71.57
"June 29, 2018",71.57
"June 28, 2018",71.57
"June 27, 2018",71.57
"June 26, 2018",71.57
"June 25, 2018",71.57
"June 22, 2018",71.57
"June 21, 2018",71.57
"June 20, 2018",71.57
"June 19, 2018",71.57
"June 18, 2018",71.57
"June 15, 2018",71.57
"June 14, 2018",71.57
"June 13, 2018",71.57
"June 12, 2018",71.57
"June 11, 2018",71.57
"June 8, 2018",71.57
"June 7, 2018",71.57
"June 6, 2018",71.57
"June 5, 2018",71.57
"June 4, 2018",71.57
"June 1, 2018",71.57
"May 31, 2018",71.57
"May 30, 2018",71.57
"May 29, 2018",71.57
"May 25, 2018",71.57
"May 24, 2018",71.57
"May 23, 2018",71.57
"May 22, 2018",71.57
"May 21, 2018",71.57
"May 18, 2018",71.57
"May 17, 2018",71.57
"May 16, 2018",71.57
"May 15, 2018",71.57
"May 14, 2018",71.57
"May 11, 2018",71.57
"May 10, 2018",71.57
"May 9, 2018",71.57
"May 8, 2018",71.57
"May 7, 2018",71.57
"May 4, 2018",71.57
"May 3, 2018",71.57
"May 2, 2018",71.57
"May 1, 2018",71.57
"April 30, 2018",71.57
"April 27, 2018",71.57
"April 26, 2018",71.57
"April 25, 2018",71.57
"April 24, 2018",71.57
"April 23, 2018",71.57
"April 20, 2018",71.57
"April 19, 2018",71.57
"April 18, 2018",71.57
"April 17, 2018",71.57
"April 16, 2018",71.57
"April 13, 2018",71.57
"April 12, 2018",71.57
"April 11, 2018",71.57
"April 10, 2018",71.57
"April 9, 2018",71.57
"April 6, 2018",71.57
"April 5, 2018",71.57
"April 4, 2018",71.57
"April 3, 2018",71.57
"April 2, 2018",71.57
"March 29, 2018",71.57
"March 28, 2018",71.57
"March 27, 2018",71.57
"March 26, 2018",71.57
"March 23, 2018",71.57
"March 22, 2018",71.57
"March 21, 2018",71.57
"March 20, 2018",71.57
"March 19, 2018",71.57
"March 16, 2018",71.57
"March 15, 2018",71.57
"March 14, 2018",71.57
"March 13, 2018",71.57
"March 12, 2018",71.57
"March 9, 2018",71.57
"March 8, 2018",71.57
"March 7, 2018",71.57
"March 6, 2018",71.57
"March 5, 2018",71.57
"March 2, 2018",71.57
"March 1, 2018",71.57
"Feb. 28, 2018",71.57
"Feb. 27, 2018",71.57
"Feb. 26, 2018",71.57
"Feb. 23, 2018",71.57
"Feb. 22, 2018",71.57
"Feb. 21, 2018",71.57
"Feb. 20, 2018",71.57
"Feb. 16, 2018",71.57
"Feb. 15, 2018",71.57
"Feb. 14, 2018",71.57
"Feb. 13, 2018",71.57
"Feb. 12, 2018",71.57
"Feb. 9, 2018",71.57
"Feb. 8, 2018",71.57
"Feb. 7, 2018",71.57
"Feb. 6, 2018",71.57
"Feb. 5, 2018",71.57
"Feb. 2, 2018",71.57
"Feb. 1, 2018",71.57
"Jan. 31, 2018",71.57
"Jan. 30, 2018",71.57
"Jan. 29, 2018",71.57
"Jan. 26, 2018",71.57
"Jan. 25, 2018",71.57
"Jan. 24, 2018",71.57
"Jan. 23, 2018",71.57
"Jan. 22, 2018",71.57
"Jan. 19, 2018",71.57
"Jan. 18, 2018",71.57
"Jan. 17, 2018",71.57
"Jan. 16, 2018",71.57
"Jan. 12, 2018",71.57
"Jan. 11, 2018",71.57
"Jan. 10, 2018",71.57
"Jan. 9, 2018",71.57
"Jan. 8, 2018",71.57
"Jan. 5, 2018",71.57
"Jan. 4, 2018",71.57
"Jan. 3, 2018",71.57
"Jan. 2, 2018",71.57
"Dec. 29, 2017",71.57
"Dec. 28, 2017",71.57
