date,price_to_book_value
"March 19, 2020",0.8151
"March 18, 2020",0.7492
"March 17, 2020",0.9501
"March 16, 2020",0.9223
"March 13, 2020",1.052
"March 12, 2020",0.9336
"March 11, 2020",1.241
"March 10, 2020",1.432
"March 9, 2020",1.300
"March 6, 2020",1.470
"March 5, 2020",1.554
"March 4, 2020",1.559
"March 3, 2020",1.526
"March 2, 2020",1.551
"Feb. 28, 2020",1.597
"Feb. 27, 2020",1.683
"Feb. 26, 2020",1.723
"Feb. 25, 2020",1.811
"Feb. 24, 2020",1.778
"Feb. 21, 2020",1.847
"Feb. 20, 2020",1.839
"Feb. 19, 2020",1.804
"Feb. 18, 2020",1.658
"Feb. 14, 2020",1.669
"Feb. 13, 2020",1.727
"Feb. 12, 2020",1.738
"Feb. 11, 2020",1.845
"Feb. 10, 2020",1.858
"Feb. 7, 2020",1.788
"Feb. 6, 2020",1.735
"Feb. 5, 2020",1.740
"Feb. 4, 2020",1.726
"Feb. 3, 2020",1.780
"Jan. 31, 2020",1.567
"Jan. 30, 2020",1.536
"Jan. 29, 2020",1.551
"Jan. 28, 2020",1.540
"Jan. 27, 2020",1.447
"Jan. 24, 2020",1.470
"Jan. 23, 2020",1.415
"Jan. 22, 2020",1.292
"Jan. 21, 2020",1.363
"Jan. 17, 2020",1.348
"Jan. 16, 2020",1.302
"Jan. 15, 2020",1.314
"Jan. 14, 2020",1.228
"Jan. 13, 2020",1.141
"Jan. 10, 2020",1.051
"Jan. 9, 2020",1.057
"Jan. 8, 2020",1.093
"Jan. 7, 2020",1.090
"Jan. 6, 2020",1.070
"Jan. 3, 2020",1.089
"Jan. 2, 2020",1.118
"Dec. 31, 2019",1.120
"Dec. 30, 2019",0.654
"Dec. 27, 2019",0.6322
"Dec. 26, 2019",0.6577
"Dec. 24, 2019",0.6631
"Dec. 23, 2019",0.6625
"Dec. 20, 2019",0.6655
"Dec. 19, 2019",0.6613
"Dec. 18, 2019",0.6849
"Dec. 17, 2019",0.6607
"Dec. 16, 2019",0.5856
"Dec. 13, 2019",0.6807
"Dec. 12, 2019",0.7098
"Dec. 11, 2019",0.7352
"Dec. 10, 2019",0.7461
"Dec. 9, 2019",0.6771
"Dec. 6, 2019",0.5844
"Dec. 5, 2019",0.5923
"Dec. 4, 2019",0.5735
"Dec. 3, 2019",0.516
"Dec. 2, 2019",0.476
"Nov. 29, 2019",0.4518
"Nov. 27, 2019",0.4572
"Nov. 26, 2019",0.4524
"Nov. 25, 2019",0.4481
"Nov. 22, 2019",0.4427
"Nov. 21, 2019",0.4245
"Nov. 20, 2019",0.433
"Nov. 19, 2019",0.4142
"Nov. 18, 2019",0.4294
"Nov. 15, 2019",0.4494
"Nov. 14, 2019",0.4057
"Nov. 13, 2019",0.4191
"Nov. 12, 2019",0.4276
"Nov. 11, 2019",0.3791
"Nov. 8, 2019",0.3924
"Nov. 7, 2019",0.3646
"Nov. 6, 2019",0.4191
"Nov. 5, 2019",0.4845
"Nov. 4, 2019",0.4403
"Nov. 1, 2019",0.3894
"Oct. 31, 2019",0.3737
"Oct. 30, 2019",0.3718
"Oct. 29, 2019",0.3046
"Oct. 28, 2019",0.2301
"Oct. 25, 2019",0.3028
"Oct. 24, 2019",0.436
