date,enterprise_value
"Dec. 18, 2019",4.768B
"Dec. 17, 2019",4.556B
"Dec. 16, 2019",3.900B
"Dec. 13, 2019",4.731B
"Dec. 12, 2019",4.985B
"Dec. 11, 2019",5.207B
"Dec. 10, 2019",5.302B
"Dec. 9, 2019",4.699B
"Dec. 6, 2019",3.889B
"Dec. 5, 2019",3.958B
"Dec. 4, 2019",3.794B
"Dec. 3, 2019",3.291B
"Dec. 2, 2019",2.942B
"Nov. 29, 2019",2.730B
"Nov. 27, 2019",2.778B
"Nov. 26, 2019",2.735B
"Nov. 25, 2019",2.698B
"Nov. 22, 2019",2.651B
"Nov. 21, 2019",2.492B
"Nov. 20, 2019",2.566B
"Nov. 19, 2019",2.402B
"Nov. 18, 2019",2.534B
"Nov. 15, 2019",2.709B
"Nov. 14, 2019",2.328B
"Nov. 13, 2019",2.444B
"Nov. 12, 2019",2.518B
"Nov. 11, 2019",2.095B
"Nov. 8, 2019",2.211B
"Nov. 7, 2019",1.968B
"Nov. 6, 2019",2.444B
"Nov. 5, 2019",3.016B
"Nov. 4, 2019",2.629B
"Nov. 1, 2019",2.185B
"Oct. 31, 2019",2.047B
"Oct. 30, 2019",2.031B
"Oct. 29, 2019",1.444B
"Oct. 28, 2019",793.07M
"Oct. 25, 2019",1.428B
"Oct. 24, 2019",2.592B
"Oct. 23, 2019",3.122B
"Oct. 22, 2019",3.069B
"Oct. 21, 2019",3.037B
"Oct. 18, 2019",2.889B
"Oct. 17, 2019",2.926B
"Oct. 16, 2019",2.952B
"Oct. 15, 2019",2.862B
"Oct. 14, 2019",2.841B
"Oct. 11, 2019",3.026B
"Oct. 10, 2019",2.905B
"Oct. 9, 2019",4.593B
"Oct. 8, 2019",4.551B
"Oct. 7, 2019",4.868B
"Oct. 4, 2019",4.535B
"Oct. 3, 2019",3.836B
"Oct. 2, 2019",3.524B
"Oct. 1, 2019",4.021B
"Sept. 30, 2019",4.074B
"Sept. 27, 2019",3.649B
"Sept. 26, 2019",3.956B
"Sept. 25, 2019",3.993B
"Sept. 24, 2019",4.077B
"Sept. 23, 2019",4.400B
"Sept. 20, 2019",4.437B
"Sept. 19, 2019",4.750B
"Sept. 18, 2019",4.511B
"Sept. 17, 2019",4.199B
"Sept. 16, 2019",4.120B
"Sept. 13, 2019",4.210B
"Sept. 12, 2019",3.638B
"Sept. 11, 2019",3.945B
"Sept. 10, 2019",4.062B
"Sept. 9, 2019",4.215B
"Sept. 6, 2019",3.686B
"Sept. 5, 2019",3.882B
"Sept. 4, 2019",3.950B
"Sept. 3, 2019",3.887B
"Aug. 30, 2019",3.823B
"Aug. 29, 2019",3.813B
"Aug. 28, 2019",4.019B
"Aug. 27, 2019",4.231B
"Aug. 26, 2019",4.538B
"Aug. 23, 2019",4.136B
"Aug. 22, 2019",4.474B
"Aug. 21, 2019",4.776B
"Aug. 20, 2019",4.464B
"Aug. 19, 2019",3.940B
"Aug. 16, 2019",5.850B
"Aug. 15, 2019",5.909B
"Aug. 14, 2019",6.724B
"Aug. 13, 2019",7.263B
"Aug. 12, 2019",7.157B
"Aug. 9, 2019",7.883B
"Aug. 8, 2019",8.089B
"Aug. 7, 2019",7.904B
"Aug. 6, 2019",7.941B
"Aug. 5, 2019",7.793B
"Aug. 2, 2019",8.137B
"Aug. 1, 2019",7.845B
"July 31, 2019",7.888B
"July 30, 2019",7.819B
"July 29, 2019",7.967B
"July 26, 2019",8.189B
"July 25, 2019",8.004B
"July 24, 2019",8.290B
"July 23, 2019",8.290B
"July 22, 2019",7.634B
"July 19, 2019",7.708B
"July 18, 2019",8.062B
"July 17, 2019",8.057B
"July 16, 2019",7.888B
"July 15, 2019",7.681B
"July 12, 2019",8.560B
"July 11, 2019",9.116B
"July 10, 2019",9.618B
"July 9, 2019",9.878B
"July 8, 2019",9.793B
"July 5, 2019",9.825B
"July 3, 2019",10.13B
"July 2, 2019",10.15B
"July 1, 2019",10.65B
"June 30, 2019",10.42B
"June 28, 2019",9.768B
"June 27, 2019",10.31B
"June 26, 2019",9.132B
"June 25, 2019",9.069B
"June 24, 2019",9.106B
"June 21, 2019",9.789B
"June 20, 2019",10.11B
"June 19, 2019",8.503B
"June 18, 2019",7.767B
"June 17, 2019",7.630B
"June 14, 2019",7.418B
"June 13, 2019",7.317B
"June 12, 2019",7.291B
"June 11, 2019",7.746B
"June 10, 2019",8.101B
"June 7, 2019",8.466B
"June 6, 2019",8.736B
"June 5, 2019",8.619B
"June 4, 2019",7.555B
"June 3, 2019",7.106B
"May 31, 2019",6.688B
"May 30, 2019",7.047B
"May 29, 2019",6.703B
"May 28, 2019",7.021B
"May 24, 2019",7.603B
"May 23, 2019",7.688B
"May 22, 2019",7.693B
"May 21, 2019",7.402B
"May 20, 2019",6.994B
"May 17, 2019",6.645B
"May 16, 2019",7.254B
"May 15, 2019",7.196B
"May 14, 2019",7.354B
"May 13, 2019",7.286B
"May 10, 2019",7.481B
"May 9, 2019",7.878B
"May 8, 2019",8.360B
"May 7, 2019",8.751B
"May 6, 2019",8.931B
"May 3, 2019",9.011B
"May 2, 2019",8.730B
"May 1, 2019",9.122B
"April 30, 2019",9.556B
"April 29, 2019",10.03B
"April 26, 2019",10.03B
"April 25, 2019",9.857B
"April 24, 2019",9.773B
"April 23, 2019",9.032B
"April 22, 2019",8.963B
"April 18, 2019",8.751B
"April 17, 2019",9.201B
"April 16, 2019",9.418B
"April 15, 2019",10.19B
"April 12, 2019",9.852B
"April 11, 2019",7.762B
"April 10, 2019",7.624B
"April 9, 2019",7.598B
"April 8, 2019",8.053B
"April 5, 2019",7.889B
"April 4, 2019",7.619B
"April 3, 2019",7.413B
"April 2, 2019",6.984B
"April 1, 2019",7.169B
"March 31, 2019",7.058B
"March 29, 2019",29.97B
"March 28, 2019",29.68B
"March 27, 2019",29.91B
"March 26, 2019",30.05B
"March 25, 2019",30.18B
"March 22, 2019",30.82B
"March 21, 2019",30.63B
"March 20, 2019",30.64B
"March 19, 2019",30.64B
"March 18, 2019",30.83B
"March 15, 2019",30.94B
"March 14, 2019",30.87B
"March 13, 2019",30.84B
"March 12, 2019",30.72B
"March 11, 2019",30.80B
"March 8, 2019",30.81B
"March 7, 2019",30.64B
"March 6, 2019",30.26B
"March 5, 2019",30.24B
"March 4, 2019",30.10B
"March 1, 2019",30.03B
"Feb. 28, 2019",29.56B
"Feb. 27, 2019",29.97B
"Feb. 26, 2019",30.35B
"Feb. 25, 2019",30.42B
"Feb. 22, 2019",30.48B
"Feb. 21, 2019",30.67B
"Feb. 20, 2019",30.05B
"Feb. 19, 2019",29.81B
"Feb. 15, 2019",28.63B
"Feb. 14, 2019",28.63B
"Feb. 13, 2019",28.49B
"Feb. 12, 2019",28.61B
"Feb. 11, 2019",28.03B
"Feb. 8, 2019",27.97B
"Feb. 7, 2019",27.89B
"Feb. 6, 2019",27.69B
"Feb. 5, 2019",27.90B
"Feb. 4, 2019",27.49B
"Feb. 1, 2019",27.38B
"Jan. 31, 2019",27.34B
"Jan. 30, 2019",27.69B
"Jan. 29, 2019",27.86B
"Jan. 28, 2019",26.83B
"Jan. 25, 2019",26.70B
"Jan. 24, 2019",27.84B
"Jan. 23, 2019",24.74B
"Jan. 22, 2019",24.58B
"Jan. 18, 2019",24.34B
"Jan. 17, 2019",23.89B
"Jan. 16, 2019",24.24B
"Jan. 15, 2019",24.17B
"Jan. 14, 2019",24.94B
"Jan. 11, 2019",29.73B
"Jan. 10, 2019",29.82B
"Jan. 9, 2019",29.86B
"Jan. 8, 2019",29.72B
"Jan. 7, 2019",30.44B
"Jan. 4, 2019",33.27B
"Jan. 3, 2019",33.04B
"Jan. 2, 2019",32.96B
"Dec. 31, 2018",32.94B
"Dec. 28, 2018",31.56B
"Dec. 27, 2018",31.41B
"Dec. 26, 2018",31.27B
"Dec. 24, 2018",31.18B
"Dec. 21, 2018",30.97B
"Dec. 20, 2018",31.54B
"Dec. 19, 2018",31.49B
"Dec. 18, 2018",31.11B
"Dec. 17, 2018",31.85B
"Dec. 14, 2018",32.66B
"Dec. 13, 2018",32.92B
"Dec. 12, 2018",32.86B
"Dec. 11, 2018",32.69B
"Dec. 10, 2018",32.60B
"Dec. 7, 2018",32.55B
"Dec. 6, 2018",32.67B
"Dec. 4, 2018",33.05B
"Dec. 3, 2018",33.23B
"Nov. 30, 2018",32.85B
"Nov. 29, 2018",33.05B
"Nov. 28, 2018",33.41B
"Nov. 27, 2018",33.16B
"Nov. 26, 2018",32.20B
"Nov. 23, 2018",31.54B
"Nov. 21, 2018",31.78B
"Nov. 20, 2018",31.37B
"Nov. 19, 2018",31.24B
"Nov. 16, 2018",31.83B
"Nov. 15, 2018",28.37B
"Nov. 14, 2018",32.44B
"Nov. 13, 2018",36.14B
"Nov. 12, 2018",36.28B
"Nov. 9, 2018",39.88B
"Nov. 8, 2018",43.96B
"Nov. 7, 2018",44.48B
"Nov. 6, 2018",44.37B
"Nov. 5, 2018",44.44B
"Nov. 2, 2018",43.78B
"Nov. 1, 2018",43.64B
"Oct. 31, 2018",43.45B
"Oct. 30, 2018",43.51B
"Oct. 29, 2018",43.44B
"Oct. 26, 2018",43.18B
"Oct. 25, 2018",43.74B
"Oct. 24, 2018",43.60B
"Oct. 23, 2018",43.63B
"Oct. 22, 2018",43.88B
"Oct. 19, 2018",44.43B
"Oct. 18, 2018",44.12B
"Oct. 17, 2018",44.49B
"Oct. 16, 2018",44.40B
"Oct. 15, 2018",43.91B
"Oct. 12, 2018",43.62B
"Oct. 11, 2018",43.28B
"Oct. 10, 2018",43.81B
"Oct. 9, 2018",44.28B
"Oct. 8, 2018",43.95B
"Oct. 5, 2018",43.97B
"Oct. 4, 2018",43.47B
"Oct. 3, 2018",43.58B
"Oct. 2, 2018",43.69B
"Oct. 1, 2018",42.89B
"Sept. 30, 2018",42.96B
"Sept. 28, 2018",42.78B
"Sept. 27, 2018",42.40B
"Sept. 26, 2018",42.34B
"Sept. 25, 2018",42.70B
"Sept. 24, 2018",42.92B
"Sept. 21, 2018",43.19B
"Sept. 20, 2018",43.25B
"Sept. 19, 2018",43.15B
"Sept. 18, 2018",43.40B
"Sept. 17, 2018",43.20B
"Sept. 14, 2018",43.28B
"Sept. 13, 2018",43.05B
"Sept. 12, 2018",42.73B
"Sept. 11, 2018",42.93B
"Sept. 10, 2018",42.91B
"Sept. 7, 2018",42.67B
"Sept. 6, 2018",42.54B
"Sept. 5, 2018",43.30B
"Sept. 4, 2018",43.30B
"Aug. 31, 2018",42.87B
"Aug. 30, 2018",43.31B
"Aug. 29, 2018",43.24B
"Aug. 28, 2018",42.61B
"Aug. 27, 2018",41.54B
"Aug. 24, 2018",41.13B
"Aug. 23, 2018",41.72B
"Aug. 22, 2018",42.05B
"Aug. 21, 2018",42.11B
"Aug. 20, 2018",42.15B
"Aug. 17, 2018",42.39B
"Aug. 16, 2018",42.15B
"Aug. 15, 2018",41.47B
"Aug. 14, 2018",41.14B
"Aug. 13, 2018",41.12B
"Aug. 10, 2018",41.06B
"Aug. 9, 2018",41.69B
"Aug. 8, 2018",41.79B
"Aug. 7, 2018",41.57B
"Aug. 6, 2018",42.04B
"Aug. 3, 2018",41.21B
"Aug. 2, 2018",40.87B
"Aug. 1, 2018",40.97B
"July 31, 2018",41.27B
"July 30, 2018",41.34B
"July 27, 2018",41.48B
"July 26, 2018",42.11B
"July 25, 2018",41.22B
"July 24, 2018",40.96B
"July 23, 2018",40.47B
"July 20, 2018",40.42B
"July 19, 2018",40.84B
"July 18, 2018",40.78B
"July 17, 2018",41.00B
"July 16, 2018",41.25B
"July 13, 2018",41.37B
"July 12, 2018",41.57B
"July 11, 2018",41.56B
"July 10, 2018",41.60B
"July 9, 2018",42.31B
"July 6, 2018",42.28B
"July 5, 2018",41.84B
"July 3, 2018",41.73B
"July 2, 2018",41.61B
"June 30, 2018",41.00B
"June 29, 2018",40.86B
"June 28, 2018",40.93B
"June 27, 2018",40.81B
"June 26, 2018",40.89B
"June 25, 2018",40.72B
"June 22, 2018",41.04B
"June 21, 2018",39.81B
"June 20, 2018",39.53B
"June 19, 2018",39.48B
"June 18, 2018",39.42B
"June 15, 2018",39.64B
"June 14, 2018",39.48B
"June 13, 2018",39.21B
"June 12, 2018",39.17B
"June 11, 2018",39.41B
"June 8, 2018",40.28B
"June 7, 2018",40.40B
"June 6, 2018",40.13B
"June 5, 2018",40.56B
"June 4, 2018",40.57B
"June 1, 2018",40.71B
"May 31, 2018",41.25B
"May 30, 2018",41.13B
"May 29, 2018",40.74B
"May 25, 2018",41.94B
"May 24, 2018",41.51B
"May 23, 2018",41.52B
"May 22, 2018",41.41B
"May 21, 2018",41.19B
"May 18, 2018",40.97B
"May 17, 2018",40.68B
"May 16, 2018",40.87B
"May 15, 2018",41.06B
"May 14, 2018",41.20B
"May 11, 2018",41.25B
"May 10, 2018",41.28B
"May 9, 2018",40.87B
"May 8, 2018",40.96B
"May 7, 2018",41.92B
"May 4, 2018",42.05B
"May 3, 2018",41.79B
"May 2, 2018",42.56B
"May 1, 2018",42.77B
"April 30, 2018",42.68B
"April 27, 2018",42.96B
"April 26, 2018",42.78B
"April 25, 2018",42.81B
"April 24, 2018",42.79B
"April 23, 2018",42.39B
"April 20, 2018",42.47B
"April 19, 2018",42.87B
"April 18, 2018",42.84B
"April 17, 2018",43.02B
"April 16, 2018",42.40B
"April 13, 2018",42.27B
"April 12, 2018",41.91B
"April 11, 2018",41.99B
"April 10, 2018",41.66B
"April 9, 2018",41.80B
"April 6, 2018",41.56B
"April 5, 2018",41.60B
"April 4, 2018",41.30B
"April 3, 2018",41.42B
"April 2, 2018",41.23B
"March 31, 2018",41.54B
"March 29, 2018",41.60B
"March 28, 2018",41.24B
"March 27, 2018",41.60B
"March 26, 2018",41.05B
"March 23, 2018",41.16B
"March 22, 2018",41.66B
"March 21, 2018",41.06B
"March 20, 2018",41.31B
"March 19, 2018",41.84B
"March 16, 2018",42.15B
"March 15, 2018",41.68B
"March 14, 2018",41.68B
"March 13, 2018",42.16B
"March 12, 2018",40.78B
"March 9, 2018",40.58B
"March 8, 2018",40.42B
"March 7, 2018",40.11B
"March 6, 2018",40.78B
"March 5, 2018",40.53B
"March 2, 2018",39.90B
"March 1, 2018",40.18B
"Feb. 28, 2018",40.09B
"Feb. 27, 2018",39.65B
"Feb. 26, 2018",40.08B
"Feb. 23, 2018",40.12B
"Feb. 22, 2018",39.58B
"Feb. 21, 2018",39.42B
"Feb. 20, 2018",39.54B
"Feb. 16, 2018",39.74B
"Feb. 15, 2018",39.51B
"Feb. 14, 2018",39.06B
"Feb. 13, 2018",39.44B
"Feb. 12, 2018",39.19B
"Feb. 9, 2018",38.79B
"Feb. 8, 2018",38.62B
"Feb. 7, 2018",39.26B
"Feb. 6, 2018",39.46B
"Feb. 5, 2018",39.69B
"Feb. 2, 2018",40.27B
"Feb. 1, 2018",40.85B
"Jan. 31, 2018",40.77B
"Jan. 30, 2018",40.54B
"Jan. 29, 2018",41.06B
"Jan. 26, 2018",41.34B
"Jan. 25, 2018",41.32B
"Jan. 24, 2018",41.42B
"Jan. 23, 2018",41.50B
"Jan. 22, 2018",41.55B
"Jan. 19, 2018",41.78B
"Jan. 18, 2018",41.84B
"Jan. 17, 2018",41.68B
"Jan. 16, 2018",41.59B
"Jan. 12, 2018",41.49B
"Jan. 11, 2018",41.52B
"Jan. 10, 2018",41.86B
"Jan. 9, 2018",42.01B
"Jan. 8, 2018",42.21B
"Jan. 5, 2018",41.73B
"Jan. 4, 2018",41.33B
"Jan. 3, 2018",41.46B
"Jan. 2, 2018",41.83B
"Dec. 31, 2017",42.01B
"Dec. 29, 2017",41.31B
"Dec. 28, 2017",41.30B
"Dec. 27, 2017",41.23B
"Dec. 26, 2017",41.12B
"Dec. 22, 2017",41.18B
"Dec. 21, 2017",41.14B
"Dec. 20, 2017",44.55B
"Dec. 19, 2017",45.02B
"Dec. 18, 2017",45.26B
"Dec. 15, 2017",45.54B
"Dec. 14, 2017",45.37B
"Dec. 13, 2017",45.56B
"Dec. 12, 2017",45.73B
"Dec. 11, 2017",45.88B
"Dec. 8, 2017",45.75B
"Dec. 7, 2017",45.49B
"Dec. 6, 2017",45.54B
"Dec. 5, 2017",45.82B
"Dec. 4, 2017",45.78B
"Dec. 1, 2017",46.09B
"Nov. 30, 2017",46.15B
"Nov. 29, 2017",46.57B
"Nov. 28, 2017",46.57B
"Nov. 27, 2017",46.13B
"Nov. 24, 2017",46.06B
"Nov. 22, 2017",45.97B
"Nov. 21, 2017",45.89B
"Nov. 20, 2017",45.33B
"Nov. 17, 2017",46.03B
"Nov. 16, 2017",46.62B
"Nov. 15, 2017",46.87B
"Nov. 14, 2017",47.37B
"Nov. 13, 2017",47.51B
"Nov. 10, 2017",47.55B
"Nov. 9, 2017",47.03B
"Nov. 8, 2017",46.97B
"Nov. 7, 2017",47.21B
"Nov. 6, 2017",47.45B
"Nov. 3, 2017",47.47B
"Nov. 2, 2017",47.39B
"Nov. 1, 2017",47.69B
"Oct. 31, 2017",47.97B
"Oct. 30, 2017",47.71B
"Oct. 27, 2017",47.64B
"Oct. 26, 2017",47.44B
"Oct. 25, 2017",47.41B
"Oct. 24, 2017",47.63B
"Oct. 23, 2017",47.67B
"Oct. 20, 2017",47.98B
"Oct. 19, 2017",47.53B
"Oct. 18, 2017",47.25B
"Oct. 17, 2017",47.76B
"Oct. 16, 2017",45.70B
"Oct. 13, 2017",47.90B
"Oct. 12, 2017",51.39B
"Oct. 11, 2017",53.78B
"Oct. 10, 2017",53.80B
"Oct. 9, 2017",53.52B
"Oct. 6, 2017",53.62B
"Oct. 5, 2017",53.74B
"Oct. 4, 2017",53.80B
"Oct. 3, 2017",53.34B
"Oct. 2, 2017",53.25B
"Sept. 30, 2017",53.23B
"Sept. 29, 2017",53.49B
"Sept. 28, 2017",53.47B
"Sept. 27, 2017",53.43B
"Sept. 26, 2017",53.98B
"Sept. 25, 2017",54.10B
"Sept. 22, 2017",53.90B
"Sept. 21, 2017",54.05B
"Sept. 20, 2017",53.98B
"Sept. 19, 2017",54.10B
"Sept. 18, 2017",54.29B
"Sept. 15, 2017",54.61B
"Sept. 14, 2017",54.51B
"Sept. 13, 2017",54.24B
"Sept. 12, 2017",54.55B
"Sept. 11, 2017",55.27B
"Sept. 8, 2017",54.80B
"Sept. 7, 2017",54.63B
"Sept. 6, 2017",54.30B
"Sept. 5, 2017",54.39B
"Sept. 1, 2017",54.40B
"Aug. 31, 2017",54.66B
"Aug. 30, 2017",54.52B
"Aug. 29, 2017",54.60B
"Aug. 28, 2017",54.63B
"Aug. 25, 2017",54.51B
"Aug. 24, 2017",54.35B
"Aug. 23, 2017",54.42B
"Aug. 22, 2017",54.30B
"Aug. 21, 2017",54.13B
"Aug. 18, 2017",54.03B
"Aug. 17, 2017",53.94B
"Aug. 16, 2017",54.24B
"Aug. 15, 2017",54.13B
"Aug. 14, 2017",54.04B
"Aug. 11, 2017",53.96B
"Aug. 10, 2017",54.02B
"Aug. 9, 2017",53.96B
"Aug. 8, 2017",54.08B
"Aug. 7, 2017",53.92B
"Aug. 4, 2017",53.72B
"Aug. 3, 2017",53.91B
"Aug. 2, 2017",53.64B
"Aug. 1, 2017",53.55B
"July 31, 2017",53.28B
"July 28, 2017",53.16B
"July 27, 2017",53.21B
"July 26, 2017",53.39B
"July 25, 2017",53.19B
"July 24, 2017",53.39B
"July 21, 2017",53.58B
"July 20, 2017",53.22B
"July 19, 2017",52.94B
"July 18, 2017",52.70B
"July 17, 2017",52.62B
"July 14, 2017",52.56B
"July 13, 2017",52.48B
"July 12, 2017",51.88B
"July 11, 2017",51.89B
"July 10, 2017",51.90B
"July 7, 2017",52.03B
"July 6, 2017",51.97B
"July 5, 2017",52.09B
"July 3, 2017",52.18B
"June 30, 2017",52.57B
"June 29, 2017",52.14B
"June 28, 2017",52.14B
"June 27, 2017",52.62B
"June 26, 2017",53.17B
"June 23, 2017",53.13B
"June 22, 2017",53.53B
"June 21, 2017",53.72B
"June 20, 2017",53.74B
"June 19, 2017",53.64B
"June 16, 2017",53.70B
"June 15, 2017",53.65B
"June 14, 2017",53.29B
"June 13, 2017",52.84B
"June 12, 2017",52.77B
"June 9, 2017",53.32B
"June 8, 2017",53.36B
"June 7, 2017",53.63B
"June 6, 2017",53.46B
"June 5, 2017",53.48B
"June 2, 2017",53.55B
"June 1, 2017",53.57B
"May 31, 2017",53.31B
"May 30, 2017",53.06B
"May 26, 2017",52.79B
"May 25, 2017",52.75B
"May 24, 2017",52.21B
"May 23, 2017",52.17B
"May 22, 2017",52.05B
"May 19, 2017",51.85B
"May 18, 2017",51.90B
"May 17, 2017",51.75B
"May 16, 2017",51.86B
"May 15, 2017",52.33B
"May 12, 2017",52.26B
"May 11, 2017",52.05B
"May 10, 2017",52.34B
"May 9, 2017",52.48B
"May 8, 2017",52.59B
"May 5, 2017",52.67B
"May 4, 2017",52.58B
"May 3, 2017",52.48B
"May 2, 2017",52.49B
"May 1, 2017",52.33B
"April 28, 2017",52.63B
"April 27, 2017",52.74B
"April 26, 2017",52.60B
"April 25, 2017",52.94B
"April 24, 2017",53.00B
"April 21, 2017",52.74B
"April 20, 2017",52.65B
"April 19, 2017",52.85B
"April 18, 2017",52.85B
"April 17, 2017",52.82B
"April 13, 2017",52.65B
"April 12, 2017",52.84B
"April 11, 2017",52.58B
"April 10, 2017",52.61B
"April 7, 2017",52.58B
"April 6, 2017",52.76B
"April 5, 2017",52.82B
"April 4, 2017",52.53B
"April 3, 2017",52.34B
"March 31, 2017",52.25B
"March 30, 2017",52.21B
"March 29, 2017",52.34B
"March 28, 2017",52.71B
"March 27, 2017",52.63B
"March 24, 2017",52.97B
"March 23, 2017",52.81B
"March 22, 2017",52.77B
"March 21, 2017",52.69B
"March 20, 2017",52.11B
"March 17, 2017",52.32B
"March 16, 2017",52.03B
"March 15, 2017",52.47B
"March 14, 2017",51.86B
"March 13, 2017",51.90B
"March 10, 2017",51.84B
"March 9, 2017",51.58B
"March 8, 2017",51.60B
"March 7, 2017",52.16B
"March 6, 2017",51.90B
"March 3, 2017",52.06B
"March 2, 2017",52.12B
"March 1, 2017",51.95B
"Feb. 28, 2017",52.41B
"Feb. 27, 2017",52.09B
"Feb. 24, 2017",52.19B
"Feb. 23, 2017",51.73B
"Feb. 22, 2017",51.39B
"Feb. 21, 2017",51.33B
"Feb. 17, 2017",50.97B
"Feb. 16, 2017",50.70B
"Feb. 15, 2017",50.47B
"Feb. 14, 2017",50.66B
"Feb. 13, 2017",50.85B
"Feb. 10, 2017",50.68B
"Feb. 9, 2017",50.45B
"Feb. 8, 2017",50.59B
"Feb. 7, 2017",49.91B
"Feb. 6, 2017",49.75B
"Feb. 3, 2017",49.73B
"Feb. 2, 2017",49.91B
"Feb. 1, 2017",49.38B
"Jan. 31, 2017",49.88B
"Jan. 30, 2017",49.22B
"Jan. 27, 2017",49.24B
"Jan. 26, 2017",49.31B
"Jan. 25, 2017",49.35B
"Jan. 24, 2017",49.38B
"Jan. 23, 2017",49.43B
"Jan. 20, 2017",49.61B
"Jan. 19, 2017",49.48B
"Jan. 18, 2017",49.66B
"Jan. 17, 2017",49.83B
"Jan. 13, 2017",49.22B
"Jan. 12, 2017",49.23B
"Jan. 11, 2017",49.37B
"Jan. 10, 2017",48.96B
"Jan. 9, 2017",49.08B
"Jan. 6, 2017",49.54B
"Jan. 5, 2017",49.20B
"Jan. 4, 2017",49.22B
"Jan. 3, 2017",49.11B
"Dec. 31, 2016",49.31B
"Dec. 30, 2016",48.74B
"Dec. 29, 2016",48.91B
"Dec. 28, 2016",48.39B
"Dec. 27, 2016",48.95B
"Dec. 23, 2016",48.96B
"Dec. 22, 2016",49.00B
"Dec. 21, 2016",48.92B
"Dec. 20, 2016",48.93B
"Dec. 19, 2016",48.77B
"Dec. 16, 2016",48.88B
"Dec. 15, 2016",48.36B
"Dec. 14, 2016",48.10B
"Dec. 13, 2016",48.65B
"Dec. 12, 2016",48.26B
"Dec. 9, 2016",48.02B
"Dec. 8, 2016",47.94B
"Dec. 7, 2016",47.75B
"Dec. 6, 2016",47.53B
"Dec. 5, 2016",47.53B
"Dec. 2, 2016",47.48B
"Dec. 1, 2016",47.36B
"Nov. 30, 2016",47.75B
"Nov. 29, 2016",48.59B
"Nov. 28, 2016",48.73B
"Nov. 25, 2016",47.99B
"Nov. 23, 2016",47.70B
"Nov. 22, 2016",48.01B
"Nov. 21, 2016",47.93B
"Nov. 18, 2016",47.53B
"Nov. 17, 2016",47.68B
"Nov. 16, 2016",47.70B
"Nov. 15, 2016",47.90B
"Nov. 14, 2016",47.42B
"Nov. 11, 2016",47.59B
"Nov. 10, 2016",47.60B
"Nov. 9, 2016",48.06B
"Nov. 8, 2016",49.38B
"Nov. 7, 2016",48.91B
"Nov. 4, 2016",48.27B
"Nov. 3, 2016",48.46B
"Nov. 2, 2016",48.49B
"Nov. 1, 2016",48.97B
"Oct. 31, 2016",49.43B
"Oct. 28, 2016",48.85B
"Oct. 27, 2016",48.71B
"Oct. 26, 2016",48.82B
"Oct. 25, 2016",48.75B
"Oct. 24, 2016",48.61B
"Oct. 21, 2016",48.48B
"Oct. 20, 2016",48.75B
"Oct. 19, 2016",48.77B
"Oct. 18, 2016",48.79B
"Oct. 17, 2016",48.53B
"Oct. 14, 2016",48.22B
"Oct. 13, 2016",48.51B
"Oct. 12, 2016",47.98B
"Oct. 11, 2016",47.73B
"Oct. 10, 2016",48.06B
"Oct. 7, 2016",47.98B
"Oct. 6, 2016",47.82B
"Oct. 5, 2016",47.69B
"Oct. 4, 2016",47.73B
"Oct. 3, 2016",48.41B
"Sept. 30, 2016",48.92B
"Sept. 29, 2016",49.06B
