date,forward_pe_ratio_1y
"March 19, 2020",4.859
"March 18, 2020",4.548
"March 17, 2020",5.068
"March 16, 2020",5.407
"March 13, 2020",6.481
"March 12, 2020",5.710
"March 11, 2020",6.868
"March 10, 2020",7.621
"March 9, 2020",7.359
"March 6, 2020",7.950
"March 5, 2020",7.775
"March 4, 2020",8.084
"March 3, 2020",8.120
"March 2, 2020",8.552
"Feb. 28, 2020",8.348
"Feb. 27, 2020",8.341
"Feb. 26, 2020",9.038
"Feb. 25, 2020",9.380
"Feb. 24, 2020",9.842
"Feb. 21, 2020",10.45
"Feb. 20, 2020",10.61
"Feb. 19, 2020",10.49
"Feb. 18, 2020",10.40
"Feb. 14, 2020",10.41
"Feb. 13, 2020",10.55
"Feb. 12, 2020",10.72
"Feb. 11, 2020",10.62
"Feb. 10, 2020",10.63
"Feb. 7, 2020",10.59
"Feb. 6, 2020",10.49
"Feb. 5, 2020",10.56
"Feb. 4, 2020",10.24
"Feb. 3, 2020",10.11
"Jan. 31, 2020",10.62
"Jan. 30, 2020",11.11
"Jan. 29, 2020",10.90
"Jan. 28, 2020",10.83
"Jan. 27, 2020",10.72
"Jan. 24, 2020",11.25
"Jan. 23, 2020",11.28
"Jan. 22, 2020",11.29
"Jan. 21, 2020",11.37
"Jan. 17, 2020",11.49
"Jan. 16, 2020",11.59
"Jan. 15, 2020",11.63
"Jan. 14, 2020",12.02
"Jan. 13, 2020",12.13
"Jan. 10, 2020",12.21
"Jan. 9, 2020",11.99
"Jan. 8, 2020",11.73
"Jan. 7, 2020",11.69
"Jan. 6, 2020",11.53
"Jan. 3, 2020",11.53
"Jan. 2, 2020",11.99
"Dec. 31, 2019",11.80
"Dec. 30, 2019",12.00
"Dec. 27, 2019",12.05
"Dec. 26, 2019",12.20
"Dec. 24, 2019",12.29
"Dec. 23, 2019",12.31
"Dec. 20, 2019",12.31
"Dec. 19, 2019",12.22
"Dec. 18, 2019",12.21
"Dec. 17, 2019",12.37
"Dec. 16, 2019",12.30
"Dec. 13, 2019",12.12
"Dec. 12, 2019",12.22
"Dec. 11, 2019",12.00
"Dec. 10, 2019",12.22
"Dec. 9, 2019",11.96
"Dec. 6, 2019",12.10
"Dec. 5, 2019",12.02
"Dec. 4, 2019",12.05
"Dec. 3, 2019",12.13
"Dec. 2, 2019",12.36
"Nov. 29, 2019",12.34
"Nov. 27, 2019",12.55
"Nov. 26, 2019",12.59
"Nov. 25, 2019",12.58
"Nov. 22, 2019",12.60
"Nov. 21, 2019",12.72
"Nov. 20, 2019",12.56
"Nov. 19, 2019",12.62
"Nov. 18, 2019",13.06
"Nov. 15, 2019",13.00
"Nov. 14, 2019",13.03
"Nov. 13, 2019",12.96
"Nov. 12, 2019",12.99
"Nov. 11, 2019",13.01
"Nov. 8, 2019",13.04
"Nov. 7, 2019",13.10
"Nov. 6, 2019",12.97
"Nov. 5, 2019",13.06
"Nov. 4, 2019",13.08
"Nov. 1, 2019",12.91
"Oct. 31, 2019",12.53
"Oct. 30, 2019",12.77
"Oct. 29, 2019",13.03
"Oct. 28, 2019",12.93
"Oct. 25, 2019",12.83
"Oct. 24, 2019",12.52
"Oct. 23, 2019",12.13
"Oct. 22, 2019",12.17
"Oct. 21, 2019",12.05
"Oct. 18, 2019",11.77
"Oct. 17, 2019",11.64
"Oct. 16, 2019",11.51
"Oct. 15, 2019",11.56
"Oct. 14, 2019",11.44
"Oct. 11, 2019",11.37
"Oct. 10, 2019",11.09
"Oct. 9, 2019",10.99
"Oct. 8, 2019",10.77
"Oct. 7, 2019",10.78
"Oct. 4, 2019",10.92
"Oct. 3, 2019",10.80
"Oct. 2, 2019",10.70
"Oct. 1, 2019",11.01
"Sept. 30, 2019",11.02
"Sept. 27, 2019",10.91
"Sept. 26, 2019",10.74
"Sept. 25, 2019",10.81
"Sept. 24, 2019",10.74
"Sept. 23, 2019",10.87
"Sept. 20, 2019",10.71
"Sept. 19, 2019",10.80
"Sept. 18, 2019",10.80
"Sept. 17, 2019",10.90
"Sept. 16, 2019",10.65
"Sept. 13, 2019",11.05
"Sept. 12, 2019",10.82
"Sept. 11, 2019",10.68
"Sept. 10, 2019",10.56
"Sept. 9, 2019",10.26
"Sept. 6, 2019",10.10
"Sept. 5, 2019",9.924
"Sept. 4, 2019",9.664
"Sept. 3, 2019",9.637
"Aug. 30, 2019",9.729
"Aug. 29, 2019",9.724
"Aug. 28, 2019",9.403
"Aug. 27, 2019",9.268
"Aug. 26, 2019",9.526
"Aug. 23, 2019",9.587
"Aug. 22, 2019",10.01
"Aug. 21, 2019",10.13
"Aug. 20, 2019",10.08
"Aug. 19, 2019",10.30
"Aug. 16, 2019",10.10
"Aug. 15, 2019",9.915
"Aug. 14, 2019",9.822
"Aug. 13, 2019",10.18
"Aug. 12, 2019",9.971
"Aug. 9, 2019",10.19
"Aug. 8, 2019",10.18
"Aug. 7, 2019",9.798
"Aug. 6, 2019",9.931
"Aug. 5, 2019",9.794
"Aug. 2, 2019",10.61
"Aug. 1, 2019",10.90
"July 31, 2019",11.02
"July 30, 2019",10.96
"July 29, 2019",10.86
"July 26, 2019",10.90
"July 25, 2019",10.78
"July 24, 2019",11.14
"July 23, 2019",10.96
"July 22, 2019",10.90
"July 19, 2019",10.81
"July 18, 2019",10.77
"July 17, 2019",10.76
"July 16, 2019",10.88
"July 15, 2019",10.90
"July 12, 2019",10.95
"July 11, 2019",10.91
"July 10, 2019",10.78
"July 9, 2019",10.63
"July 8, 2019",10.51
"July 5, 2019",10.58
"July 3, 2019",10.60
"July 2, 2019",10.43
"July 1, 2019",10.89
"June 30, 2019",
"June 28, 2019",11.06
"June 27, 2019",10.85
"June 26, 2019",10.98
"June 25, 2019",10.55
"June 24, 2019",10.44
"June 21, 2019",10.59
"June 20, 2019",10.31
"June 19, 2019",10.10
"June 18, 2019",10.05
"June 17, 2019",9.942
"June 14, 2019",9.920
"June 13, 2019",9.985
"June 12, 2019",9.887
"June 11, 2019",9.869
"June 10, 2019",9.804
"June 7, 2019",9.658
"June 6, 2019",9.624
"June 5, 2019",9.452
"June 4, 2019",9.544
"June 3, 2019",9.305
"May 31, 2019",9.098
"May 30, 2019",9.418
"May 29, 2019",9.675
"May 28, 2019",9.705
"May 24, 2019",9.851
"May 23, 2019",9.746
"May 22, 2019",10.38
"May 21, 2019",10.66
"May 20, 2019",10.61
"May 17, 2019",10.82
"May 16, 2019",11.05
"May 15, 2019",10.77
"May 14, 2019",10.72
"May 13, 2019",10.52
"May 10, 2019",10.82
"May 9, 2019",10.56
"May 8, 2019",10.65
"May 7, 2019",10.90
"May 6, 2019",11.16
"May 3, 2019",11.43
"May 2, 2019",11.41
"May 1, 2019",11.60
"April 30, 2019",11.72
"April 29, 2019",11.58
"April 26, 2019",11.64
"April 25, 2019",11.74
"April 24, 2019",11.34
"April 23, 2019",11.67
"April 22, 2019",11.78
"April 18, 2019",11.38
"April 17, 2019",11.56
"April 16, 2019",11.41
"April 15, 2019",11.33
"April 12, 2019",11.43
"April 11, 2019",11.51
"April 10, 2019",11.43
"April 9, 2019",11.00
"April 8, 2019",11.14
"April 5, 2019",11.20
"April 4, 2019",10.90
"April 3, 2019",10.89
"April 2, 2019",10.91
"April 1, 2019",11.17
"March 31, 2019",
"March 29, 2019",10.96
"March 28, 2019",10.96
"March 27, 2019",11.12
"March 26, 2019",11.24
"March 25, 2019",11.05
"March 22, 2019",10.94
"March 21, 2019",11.16
"March 20, 2019",11.17
"March 19, 2019",11.17
"March 18, 2019",11.21
"March 15, 2019",11.00
"March 14, 2019",10.98
"March 13, 2019",10.88
"March 12, 2019",10.84
"March 11, 2019",10.79
"March 8, 2019",10.31
"March 7, 2019",10.42
"March 6, 2019",10.51
"March 5, 2019",10.49
"March 4, 2019",10.67
"March 1, 2019",10.71
"Feb. 28, 2019",10.54
"Feb. 27, 2019",10.74
"Feb. 26, 2019",10.91
"Feb. 25, 2019",10.98
"Feb. 22, 2019",11.03
"Feb. 21, 2019",10.92
"Feb. 20, 2019",11.04
"Feb. 19, 2019",10.96
"Feb. 15, 2019",10.91
"Feb. 14, 2019",10.81
"Feb. 13, 2019",10.79
"Feb. 12, 2019",10.64
"Feb. 11, 2019",10.77
"Feb. 8, 2019",10.87
"Feb. 7, 2019",10.84
"Feb. 6, 2019",11.10
"Feb. 5, 2019",11.11
"Feb. 4, 2019",10.96
"Feb. 1, 2019",11.02
"Jan. 31, 2019",11.35
"Jan. 30, 2019",10.76
"Jan. 29, 2019",10.49
"Jan. 28, 2019",10.47
"Jan. 25, 2019",10.62
"Jan. 24, 2019",10.20
"Jan. 23, 2019",10.31
"Jan. 22, 2019",10.60
"Jan. 18, 2019",10.67
"Jan. 17, 2019",10.40
"Jan. 16, 2019",10.21
"Jan. 15, 2019",10.18
"Jan. 14, 2019",10.20
"Jan. 11, 2019",10.14
"Jan. 10, 2019",10.01
"Jan. 9, 2019",9.989
"Jan. 8, 2019",9.998
"Jan. 7, 2019",9.963
"Jan. 4, 2019",9.953
"Jan. 3, 2019",9.590
"Jan. 2, 2019",9.765
"Dec. 31, 2018",9.689
