date,enterprise_value
"Nov. 12, 2019",49.18B
"Nov. 11, 2019",49.26B
"Nov. 8, 2019",49.33B
"Nov. 7, 2019",49.56B
"Nov. 6, 2019",49.12B
"Nov. 5, 2019",49.43B
"Nov. 4, 2019",49.49B
"Nov. 1, 2019",48.92B
"Oct. 31, 2019",47.74B
"Oct. 30, 2019",48.49B
"Oct. 29, 2019",49.32B
"Oct. 28, 2019",49.03B
"Oct. 25, 2019",48.70B
"Oct. 24, 2019",47.73B
"Oct. 23, 2019",46.47B
"Oct. 22, 2019",46.60B
"Oct. 21, 2019",46.21B
"Oct. 18, 2019",45.32B
"Oct. 17, 2019",44.93B
"Oct. 16, 2019",44.52B
"Oct. 15, 2019",44.66B
"Oct. 14, 2019",44.28B
"Oct. 11, 2019",44.07B
"Oct. 10, 2019",43.16B
"Oct. 9, 2019",42.86B
"Oct. 8, 2019",42.14B
"Oct. 7, 2019",42.19B
"Oct. 4, 2019",42.64B
"Oct. 3, 2019",42.24B
"Oct. 2, 2019",41.93B
"Oct. 1, 2019",42.93B
"Sept. 30, 2019",42.93B
"Sept. 27, 2019",42.94B
"Sept. 26, 2019",42.39B
"Sept. 25, 2019",42.62B
"Sept. 24, 2019",42.39B
"Sept. 23, 2019",42.82B
"Sept. 20, 2019",42.28B
"Sept. 19, 2019",42.57B
"Sept. 18, 2019",42.59B
"Sept. 17, 2019",42.89B
"Sept. 16, 2019",42.09B
"Sept. 13, 2019",43.39B
"Sept. 12, 2019",42.63B
"Sept. 11, 2019",42.21B
"Sept. 10, 2019",41.80B
"Sept. 9, 2019",40.84B
"Sept. 6, 2019",40.33B
"Sept. 5, 2019",39.77B
"Sept. 4, 2019",38.94B
"Sept. 3, 2019",38.85B
"Aug. 30, 2019",39.15B
"Aug. 29, 2019",39.13B
"Aug. 28, 2019",38.10B
"Aug. 27, 2019",37.67B
"Aug. 26, 2019",38.49B
"Aug. 23, 2019",38.69B
"Aug. 22, 2019",40.03B
"Aug. 21, 2019",40.44B
"Aug. 20, 2019",40.28B
"Aug. 19, 2019",40.98B
"Aug. 16, 2019",40.32B
"Aug. 15, 2019",39.74B
"Aug. 14, 2019",39.44B
"Aug. 13, 2019",40.58B
"Aug. 12, 2019",39.92B
"Aug. 9, 2019",40.62B
"Aug. 8, 2019",40.59B
"Aug. 7, 2019",39.36B
"Aug. 6, 2019",39.79B
"Aug. 5, 2019",39.35B
"Aug. 2, 2019",41.96B
"Aug. 1, 2019",42.90B
"July 31, 2019",43.28B
"July 30, 2019",43.10B
"July 29, 2019",42.79B
"July 26, 2019",42.90B
"July 25, 2019",42.55B
"July 24, 2019",43.68B
"July 23, 2019",43.10B
"July 22, 2019",42.92B
"July 19, 2019",42.63B
"July 18, 2019",42.51B
"July 17, 2019",42.46B
"July 16, 2019",42.86B
"July 15, 2019",42.91B
"July 12, 2019",43.09B
"July 11, 2019",42.95B
"July 10, 2019",42.53B
"July 9, 2019",42.05B
"July 8, 2019",41.68B
"July 5, 2019",41.88B
"July 3, 2019",41.94B
"July 2, 2019",41.41B
"July 1, 2019",42.88B
"June 30, 2019",43.44B
"June 28, 2019",43.53B
"June 27, 2019",42.83B
"June 26, 2019",43.25B
"June 25, 2019",41.87B
"June 24, 2019",41.51B
"June 21, 2019",41.99B
"June 20, 2019",41.08B
"June 19, 2019",40.42B
"June 18, 2019",40.27B
"June 17, 2019",39.91B
"June 14, 2019",39.84B
"June 13, 2019",40.05B
"June 12, 2019",39.73B
"June 11, 2019",39.67B
"June 10, 2019",39.46B
"June 7, 2019",38.99B
"June 6, 2019",38.88B
"June 5, 2019",38.33B
"June 4, 2019",38.62B
"June 3, 2019",37.85B
"May 31, 2019",37.18B
"May 30, 2019",38.21B
"May 29, 2019",39.04B
"May 28, 2019",39.14B
"May 24, 2019",39.61B
"May 23, 2019",39.27B
"May 22, 2019",41.33B
"May 21, 2019",42.22B
"May 20, 2019",42.06B
"May 17, 2019",42.74B
"May 16, 2019",43.47B
"May 15, 2019",42.59B
"May 14, 2019",42.42B
"May 13, 2019",41.78B
"May 10, 2019",42.74B
"May 9, 2019",41.91B
"May 8, 2019",42.19B
"May 7, 2019",43.01B
"May 6, 2019",43.85B
"May 3, 2019",44.71B
"May 2, 2019",44.63B
"May 1, 2019",45.26B
"April 30, 2019",45.64B
"April 29, 2019",45.19B
"April 26, 2019",45.39B
"April 25, 2019",45.71B
"April 24, 2019",44.41B
"April 23, 2019",45.48B
"April 22, 2019",45.84B
"April 18, 2019",44.54B
"April 17, 2019",45.12B
"April 16, 2019",44.66B
"April 15, 2019",44.38B
"April 12, 2019",44.70B
"April 11, 2019",44.96B
"April 10, 2019",44.70B
"April 9, 2019",43.32B
"April 8, 2019",43.77B
"April 5, 2019",43.98B
"April 4, 2019",43.00B
"April 3, 2019",42.96B
"April 2, 2019",43.04B
"April 1, 2019",43.87B
"March 31, 2019",43.20B
"March 29, 2019",42.62B
"March 28, 2019",42.62B
"March 27, 2019",43.11B
"March 26, 2019",43.52B
"March 25, 2019",42.89B
"March 22, 2019",42.53B
"March 21, 2019",43.26B
"March 20, 2019",43.29B
"March 19, 2019",43.29B
"March 18, 2019",43.42B
"March 15, 2019",42.72B
"March 14, 2019",42.66B
"March 13, 2019",42.36B
"March 12, 2019",42.21B
"March 11, 2019",42.05B
"March 8, 2019",40.50B
"March 7, 2019",40.85B
"March 6, 2019",41.16B
"March 5, 2019",41.08B
"March 4, 2019",41.66B
"March 1, 2019",41.81B
"Feb. 28, 2019",41.25B
"Feb. 27, 2019",41.89B
"Feb. 26, 2019",42.44B
"Feb. 25, 2019",42.68B
"Feb. 22, 2019",42.82B
"Feb. 21, 2019",42.47B
"Feb. 20, 2019",42.87B
"Feb. 19, 2019",42.60B
"Feb. 15, 2019",42.44B
"Feb. 14, 2019",42.11B
"Feb. 13, 2019",42.05B
"Feb. 12, 2019",41.57B
"Feb. 11, 2019",41.99B
"Feb. 8, 2019",42.33B
"Feb. 7, 2019",42.23B
"Feb. 6, 2019",43.07B
"Feb. 5, 2019",43.09B
"Feb. 4, 2019",42.60B
"Feb. 1, 2019",42.80B
"Jan. 31, 2019",43.87B
"Jan. 30, 2019",41.97B
"Jan. 29, 2019",41.07B
"Jan. 28, 2019",41.03B
"Jan. 25, 2019",41.51B
"Jan. 24, 2019",40.16B
"Jan. 23, 2019",40.51B
"Jan. 22, 2019",41.44B
"Jan. 18, 2019",41.68B
"Jan. 17, 2019",40.80B
"Jan. 16, 2019",40.18B
"Jan. 15, 2019",40.09B
"Jan. 14, 2019",40.16B
"Jan. 11, 2019",39.96B
"Jan. 10, 2019",39.52B
"Jan. 9, 2019",39.47B
"Jan. 8, 2019",39.50B
"Jan. 7, 2019",39.38B
"Jan. 4, 2019",39.35B
"Jan. 3, 2019",38.18B
"Jan. 2, 2019",38.74B
"Dec. 31, 2018",38.50B
"Dec. 28, 2018",37.75B
"Dec. 27, 2018",38.24B
"Dec. 26, 2018",37.68B
"Dec. 24, 2018",35.83B
"Dec. 21, 2018",36.97B
"Dec. 20, 2018",36.54B
"Dec. 19, 2018",36.69B
"Dec. 18, 2018",36.73B
"Dec. 17, 2018",37.37B
"Dec. 14, 2018",37.68B
"Dec. 13, 2018",37.74B
"Dec. 12, 2018",37.82B
"Dec. 11, 2018",37.66B
"Dec. 10, 2018",37.71B
"Dec. 7, 2018",38.82B
"Dec. 6, 2018",40.03B
"Dec. 4, 2018",40.31B
"Dec. 3, 2018",41.07B
"Nov. 30, 2018",40.48B
"Nov. 29, 2018",40.29B
"Nov. 28, 2018",40.27B
"Nov. 27, 2018",39.43B
"Nov. 26, 2018",40.00B
"Nov. 23, 2018",39.26B
"Nov. 21, 2018",40.18B
"Nov. 20, 2018",39.93B
"Nov. 19, 2018",40.81B
"Nov. 16, 2018",42.20B
"Nov. 15, 2018",41.91B
"Nov. 14, 2018",41.51B
"Nov. 13, 2018",42.03B
"Nov. 12, 2018",43.05B
"Nov. 9, 2018",43.74B
"Nov. 8, 2018",44.21B
"Nov. 7, 2018",45.86B
"Nov. 6, 2018",45.31B
"Nov. 5, 2018",45.25B
"Nov. 2, 2018",45.54B
"Nov. 1, 2018",45.83B
"Oct. 31, 2018",45.23B
"Oct. 30, 2018",44.84B
"Oct. 29, 2018",43.68B
"Oct. 26, 2018",43.01B
"Oct. 25, 2018",43.68B
"Oct. 24, 2018",43.39B
"Oct. 23, 2018",45.50B
"Oct. 22, 2018",46.00B
"Oct. 19, 2018",45.97B
"Oct. 18, 2018",50.48B
"Oct. 17, 2018",50.63B
"Oct. 16, 2018",51.55B
"Oct. 15, 2018",50.65B
"Oct. 12, 2018",52.54B
"Oct. 11, 2018",51.97B
"Oct. 10, 2018",53.64B
"Oct. 9, 2018",55.69B
"Oct. 8, 2018",55.91B
"Oct. 5, 2018",56.31B
"Oct. 4, 2018",56.35B
"Oct. 3, 2018",57.53B
"Oct. 2, 2018",55.63B
"Oct. 1, 2018",54.93B
"Sept. 30, 2018",54.88B
"Sept. 28, 2018",54.26B
"Sept. 27, 2018",54.92B
"Sept. 26, 2018",55.44B
"Sept. 25, 2018",55.55B
"Sept. 24, 2018",54.78B
"Sept. 21, 2018",53.61B
"Sept. 20, 2018",52.86B
"Sept. 19, 2018",52.53B
"Sept. 18, 2018",54.93B
"Sept. 17, 2018",54.99B
"Sept. 14, 2018",55.70B
"Sept. 13, 2018",55.58B
"Sept. 12, 2018",55.35B
"Sept. 11, 2018",54.84B
"Sept. 10, 2018",54.90B
"Sept. 7, 2018",54.83B
"Sept. 6, 2018",55.25B
"Sept. 5, 2018",55.61B
"Sept. 4, 2018",57.03B
"Aug. 31, 2018",56.02B
"Aug. 30, 2018",56.52B
"Aug. 29, 2018",57.19B
"Aug. 28, 2018",57.10B
"Aug. 27, 2018",57.45B
"Aug. 24, 2018",57.17B
"Aug. 23, 2018",56.10B
"Aug. 22, 2018",55.08B
"Aug. 21, 2018",54.43B
"Aug. 20, 2018",54.11B
"Aug. 17, 2018",53.08B
"Aug. 16, 2018",53.22B
"Aug. 15, 2018",53.31B
"Aug. 14, 2018",54.82B
"Aug. 13, 2018",54.70B
"Aug. 10, 2018",54.95B
"Aug. 9, 2018",54.85B
"Aug. 8, 2018",55.18B
"Aug. 7, 2018",55.52B
"Aug. 6, 2018",54.75B
"Aug. 3, 2018",54.96B
"Aug. 2, 2018",54.93B
"Aug. 1, 2018",55.55B
"July 31, 2018",56.23B
"July 30, 2018",55.88B
"July 27, 2018",55.49B
"July 26, 2018",55.70B
"July 25, 2018",52.48B
"July 24, 2018",51.60B
"July 23, 2018",51.18B
"July 20, 2018",51.15B
"July 19, 2018",51.48B
"July 18, 2018",51.33B
"July 17, 2018",51.09B
"July 16, 2018",51.18B
"July 13, 2018",51.63B
"July 12, 2018",51.39B
"July 11, 2018",51.21B
"July 10, 2018",52.18B
"July 9, 2018",52.46B
"July 6, 2018",51.84B
"July 5, 2018",51.71B
"July 3, 2018",51.99B
"July 2, 2018",52.44B
"June 30, 2018",53.13B
"June 29, 2018",53.12B
"June 28, 2018",52.38B
"June 27, 2018",52.55B
"June 26, 2018",52.87B
"June 25, 2018",52.44B
"June 22, 2018",53.73B
"June 21, 2018",53.29B
"June 20, 2018",55.23B
"June 19, 2018",55.61B
"June 18, 2018",55.58B
"June 15, 2018",54.99B
"June 14, 2018",55.70B
"June 13, 2018",56.16B
"June 12, 2018",56.22B
"June 11, 2018",57.32B
"June 8, 2018",56.95B
"June 7, 2018",57.71B
"June 6, 2018",57.59B
"June 5, 2018",58.51B
"June 4, 2018",58.98B
"June 1, 2018",58.70B
"May 31, 2018",57.59B
"May 30, 2018",58.02B
"May 29, 2018",56.84B
"May 25, 2018",56.52B
"May 24, 2018",57.88B
"May 23, 2018",57.52B
"May 22, 2018",57.13B
"May 21, 2018",57.96B
"May 18, 2018",57.31B
"May 17, 2018",56.94B
"May 16, 2018",54.91B
"May 15, 2018",55.30B
"May 14, 2018",55.29B
"May 11, 2018",54.76B
"May 10, 2018",54.69B
"May 9, 2018",54.84B
"May 8, 2018",54.13B
"May 7, 2018",54.34B
"May 4, 2018",54.22B
"May 3, 2018",54.21B
"May 2, 2018",53.73B
"May 1, 2018",53.07B
"April 30, 2018",53.16B
"April 27, 2018",52.65B
"April 26, 2018",53.41B
"April 25, 2018",52.18B
"April 24, 2018",52.01B
"April 23, 2018",52.43B
"April 20, 2018",52.12B
"April 19, 2018",51.97B
"April 18, 2018",51.69B
"April 17, 2018",51.32B
"April 16, 2018",50.81B
"April 13, 2018",49.23B
"April 12, 2018",48.67B
"April 11, 2018",48.57B
"April 10, 2018",47.96B
"April 9, 2018",46.72B
"April 6, 2018",46.36B
"April 5, 2018",46.66B
"April 4, 2018",45.57B
"April 3, 2018",45.29B
"April 2, 2018",44.80B
"March 31, 2018",45.32B
"March 29, 2018",43.91B
"March 28, 2018",42.83B
"March 27, 2018",43.69B
"March 26, 2018",44.55B
"March 23, 2018",43.24B
"March 22, 2018",44.02B
"March 21, 2018",45.06B
"March 20, 2018",44.64B
"March 19, 2018",43.98B
"March 16, 2018",44.35B
"March 15, 2018",43.72B
"March 14, 2018",43.86B
"March 13, 2018",44.22B
"March 12, 2018",43.87B
"March 9, 2018",44.58B
"March 8, 2018",44.14B
"March 7, 2018",43.59B
"March 6, 2018",43.46B
"March 5, 2018",43.59B
"March 2, 2018",43.87B
"March 1, 2018",43.27B
"Feb. 28, 2018",43.10B
"Feb. 27, 2018",44.12B
"Feb. 26, 2018",44.35B
"Feb. 23, 2018",43.98B
"Feb. 22, 2018",43.80B
"Feb. 21, 2018",43.28B
"Feb. 20, 2018",43.60B
"Feb. 16, 2018",44.33B
"Feb. 15, 2018",44.22B
"Feb. 14, 2018",44.06B
"Feb. 13, 2018",42.69B
"Feb. 12, 2018",42.41B
"Feb. 9, 2018",42.15B
"Feb. 8, 2018",41.52B
"Feb. 7, 2018",42.85B
"Feb. 6, 2018",43.12B
"Feb. 5, 2018",42.82B
"Feb. 2, 2018",44.30B
"Feb. 1, 2018",44.95B
"Jan. 31, 2018",45.50B
"Jan. 30, 2018",44.86B
"Jan. 29, 2018",45.75B
"Jan. 26, 2018",46.75B
"Jan. 25, 2018",46.10B
"Jan. 24, 2018",46.31B
"Jan. 23, 2018",46.75B
"Jan. 22, 2018",46.87B
"Jan. 19, 2018",46.13B
"Jan. 18, 2018",45.78B
"Jan. 17, 2018",46.26B
"Jan. 16, 2018",45.65B
"Jan. 12, 2018",45.91B
"Jan. 11, 2018",44.96B
"Jan. 10, 2018",44.78B
"Jan. 9, 2018",44.76B
"Jan. 8, 2018",44.81B
"Jan. 5, 2018",44.73B
"Jan. 4, 2018",44.54B
"Jan. 3, 2018",44.41B
"Jan. 2, 2018",44.20B
"Dec. 31, 2017",43.81B
"Dec. 29, 2017",44.38B
"Dec. 28, 2017",44.55B
"Dec. 27, 2017",44.48B
"Dec. 26, 2017",44.36B
"Dec. 22, 2017",44.04B
"Dec. 21, 2017",43.86B
"Dec. 20, 2017",43.62B
"Dec. 19, 2017",42.70B
"Dec. 18, 2017",43.08B
"Dec. 15, 2017",42.75B
"Dec. 14, 2017",42.44B
"Dec. 13, 2017",42.43B
"Dec. 12, 2017",42.21B
"Dec. 11, 2017",42.32B
"Dec. 8, 2017",42.50B
"Dec. 7, 2017",41.62B
"Dec. 6, 2017",41.34B
"Dec. 5, 2017",41.70B
"Dec. 4, 2017",40.76B
"Dec. 1, 2017",40.99B
"Nov. 30, 2017",41.63B
"Nov. 29, 2017",40.63B
"Nov. 28, 2017",40.59B
"Nov. 27, 2017",40.10B
"Nov. 24, 2017",40.15B
"Nov. 22, 2017",40.20B
"Nov. 21, 2017",40.83B
"Nov. 20, 2017",40.08B
"Nov. 17, 2017",40.43B
"Nov. 16, 2017",40.10B
"Nov. 15, 2017",39.82B
"Nov. 14, 2017",39.77B
"Nov. 13, 2017",39.46B
"Nov. 10, 2017",39.77B
"Nov. 9, 2017",39.73B
"Nov. 8, 2017",39.90B
"Nov. 7, 2017",39.97B
"Nov. 6, 2017",39.80B
"Nov. 3, 2017",39.55B
"Nov. 2, 2017",39.87B
"Nov. 1, 2017",39.48B
"Oct. 31, 2017",38.68B
"Oct. 30, 2017",38.50B
"Oct. 27, 2017",38.21B
"Oct. 26, 2017",37.58B
"Oct. 25, 2017",38.18B
"Oct. 24, 2017",38.19B
"Oct. 23, 2017",38.06B
"Oct. 20, 2017",38.12B
"Oct. 19, 2017",38.16B
"Oct. 18, 2017",38.16B
"Oct. 17, 2017",38.16B
"Oct. 16, 2017",38.07B
"Oct. 13, 2017",38.36B
"Oct. 12, 2017",38.28B
"Oct. 11, 2017",38.29B
"Oct. 10, 2017",38.05B
"Oct. 9, 2017",37.94B
"Oct. 6, 2017",37.99B
"Oct. 5, 2017",38.00B
"Oct. 4, 2017",38.19B
"Oct. 3, 2017",38.14B
"Oct. 2, 2017",37.91B
"Sept. 30, 2017",37.86B
"Sept. 29, 2017",38.10B
"Sept. 28, 2017",38.02B
"Sept. 27, 2017",37.45B
"Sept. 26, 2017",37.23B
"Sept. 25, 2017",37.30B
"Sept. 22, 2017",36.93B
"Sept. 21, 2017",36.52B
"Sept. 20, 2017",36.44B
"Sept. 19, 2017",36.24B
"Sept. 18, 2017",36.01B
"Sept. 15, 2017",35.54B
"Sept. 14, 2017",35.01B
"Sept. 13, 2017",35.48B
"Sept. 12, 2017",35.13B
"Sept. 11, 2017",34.95B
"Sept. 8, 2017",34.84B
"Sept. 7, 2017",34.53B
"Sept. 6, 2017",34.20B
"Sept. 5, 2017",34.12B
"Sept. 1, 2017",34.69B
"Aug. 31, 2017",34.20B
"Aug. 30, 2017",34.34B
"Aug. 29, 2017",34.12B
"Aug. 28, 2017",34.34B
"Aug. 25, 2017",34.01B
"Aug. 24, 2017",33.91B
"Aug. 23, 2017",33.14B
"Aug. 22, 2017",33.09B
"Aug. 21, 2017",32.70B
"Aug. 18, 2017",32.72B
"Aug. 17, 2017",32.63B
"Aug. 16, 2017",33.27B
"Aug. 15, 2017",33.78B
"Aug. 14, 2017",33.62B
"Aug. 11, 2017",33.34B
"Aug. 10, 2017",33.36B
"Aug. 9, 2017",33.68B
"Aug. 8, 2017",34.06B
"Aug. 7, 2017",34.16B
"Aug. 4, 2017",34.39B
"Aug. 3, 2017",34.38B
"Aug. 2, 2017",34.38B
"Aug. 1, 2017",34.52B
"July 31, 2017",34.58B
"July 28, 2017",33.60B
"July 27, 2017",34.00B
"July 26, 2017",34.17B
"July 25, 2017",34.37B
"July 24, 2017",34.04B
"July 21, 2017",34.08B
"July 20, 2017",33.97B
"July 19, 2017",34.19B
"July 18, 2017",33.96B
"July 17, 2017",33.93B
"July 14, 2017",34.20B
"July 13, 2017",34.08B
"July 12, 2017",34.19B
"July 11, 2017",34.15B
"July 10, 2017",34.22B
"July 7, 2017",34.26B
"July 6, 2017",33.50B
"July 5, 2017",33.77B
"July 3, 2017",34.19B
"June 30, 2017",33.94B
"June 29, 2017",34.86B
"June 28, 2017",35.03B
"June 27, 2017",34.73B
"June 26, 2017",34.39B
"June 23, 2017",34.36B
"June 22, 2017",33.84B
"June 21, 2017",33.78B
"June 20, 2017",34.21B
"June 19, 2017",34.64B
"June 16, 2017",34.28B
"June 15, 2017",33.78B
"June 14, 2017",33.81B
"June 13, 2017",34.61B
"June 12, 2017",34.33B
"June 9, 2017",34.04B
"June 8, 2017",33.11B
"June 7, 2017",32.71B
"June 6, 2017",32.71B
"June 5, 2017",32.76B
"June 2, 2017",32.63B
"June 1, 2017",32.63B
"May 31, 2017",32.34B
"May 30, 2017",32.62B
"May 26, 2017",32.78B
"May 25, 2017",33.11B
"May 24, 2017",33.39B
"May 23, 2017",33.53B
"May 22, 2017",33.40B
"May 19, 2017",33.42B
"May 18, 2017",33.27B
"May 17, 2017",33.39B
"May 16, 2017",33.72B
"May 15, 2017",34.17B
"May 12, 2017",34.56B
"May 11, 2017",34.53B
"May 10, 2017",34.67B
"May 9, 2017",34.65B
"May 8, 2017",34.42B
"May 5, 2017",34.07B
"May 4, 2017",33.64B
"May 3, 2017",33.88B
"May 2, 2017",33.69B
"May 1, 2017",33.64B
"April 28, 2017",33.75B
"April 27, 2017",34.06B
"April 26, 2017",33.87B
"April 25, 2017",34.29B
"April 24, 2017",34.73B
"April 21, 2017",34.02B
"April 20, 2017",33.52B
"April 19, 2017",33.24B
"April 18, 2017",33.54B
"April 17, 2017",34.00B
"April 13, 2017",33.77B
"April 12, 2017",33.98B
"April 11, 2017",34.20B
"April 10, 2017",34.07B
"April 7, 2017",34.17B
"April 6, 2017",33.95B
"April 5, 2017",33.96B
"April 4, 2017",34.28B
"April 3, 2017",34.47B
"March 31, 2017",34.49B
"March 30, 2017",33.73B
"March 29, 2017",34.14B
"March 28, 2017",33.76B
"March 27, 2017",33.73B
"March 24, 2017",33.53B
"March 23, 2017",34.12B
"March 22, 2017",34.34B
"March 21, 2017",34.15B
"March 20, 2017",34.77B
"March 17, 2017",34.93B
"March 16, 2017",34.78B
"March 15, 2017",34.86B
"March 14, 2017",34.28B
"March 13, 2017",34.38B
"March 10, 2017",33.89B
"March 9, 2017",33.85B
"March 8, 2017",34.02B
"March 7, 2017",33.46B
"March 6, 2017",33.98B
"March 3, 2017",33.82B
"March 2, 2017",33.99B
"March 1, 2017",34.90B
"Feb. 28, 2017",34.66B
"Feb. 27, 2017",34.34B
"Feb. 24, 2017",34.11B
"Feb. 23, 2017",34.25B
"Feb. 22, 2017",33.79B
"Feb. 21, 2017",33.91B
"Feb. 17, 2017",33.55B
"Feb. 16, 2017",34.05B
"Feb. 15, 2017",34.58B
"Feb. 14, 2017",34.51B
"Feb. 13, 2017",34.25B
"Feb. 10, 2017",34.45B
"Feb. 9, 2017",34.51B
"Feb. 8, 2017",34.27B
"Feb. 7, 2017",33.53B
"Feb. 6, 2017",33.38B
"Feb. 3, 2017",33.56B
"Feb. 2, 2017",33.52B
"Feb. 1, 2017",33.50B
"Jan. 31, 2017",33.68B
"Jan. 30, 2017",34.82B
"Jan. 27, 2017",34.41B
"Jan. 26, 2017",34.43B
"Jan. 25, 2017",34.87B
"Jan. 24, 2017",34.65B
"Jan. 23, 2017",33.93B
"Jan. 20, 2017",33.92B
"Jan. 19, 2017",33.85B
"Jan. 18, 2017",34.15B
"Jan. 17, 2017",33.90B
"Jan. 13, 2017",33.99B
"Jan. 12, 2017",34.05B
"Jan. 11, 2017",34.30B
"Jan. 10, 2017",34.05B
"Jan. 9, 2017",33.98B
"Jan. 6, 2017",34.11B
"Jan. 5, 2017",34.57B
"Jan. 4, 2017",34.67B
"Jan. 3, 2017",35.81B
"Dec. 31, 2016",34.86B
"Dec. 30, 2016",34.72B
"Dec. 29, 2016",34.86B
"Dec. 28, 2016",34.88B
"Dec. 27, 2016",35.23B
"Dec. 23, 2016",35.01B
"Dec. 22, 2016",34.90B
"Dec. 21, 2016",34.54B
"Dec. 20, 2016",34.38B
"Dec. 19, 2016",34.33B
"Dec. 16, 2016",34.58B
"Dec. 15, 2016",34.41B
"Dec. 14, 2016",33.89B
"Dec. 13, 2016",34.21B
"Dec. 12, 2016",34.04B
"Dec. 9, 2016",34.58B
"Dec. 8, 2016",34.74B
"Dec. 7, 2016",34.37B
"Dec. 6, 2016",33.09B
"Dec. 5, 2016",33.00B
"Dec. 2, 2016",31.61B
"Dec. 1, 2016",31.19B
"Nov. 30, 2016",31.66B
"Nov. 29, 2016",32.66B
"Nov. 28, 2016",32.67B
"Nov. 25, 2016",33.15B
"Nov. 23, 2016",33.09B
"Nov. 22, 2016",33.33B
"Nov. 21, 2016",33.01B
"Nov. 18, 2016",32.49B
"Nov. 17, 2016",33.07B
"Nov. 16, 2016",32.60B
"Nov. 15, 2016",32.38B
"Nov. 14, 2016",32.12B
"Nov. 11, 2016",32.06B
"Nov. 10, 2016",32.29B
"Nov. 9, 2016",31.87B
"Nov. 8, 2016",30.11B
"Nov. 7, 2016",30.28B
"Nov. 4, 2016",29.99B
"Nov. 3, 2016",29.99B
"Nov. 2, 2016",30.24B
"Nov. 1, 2016",30.72B
"Oct. 31, 2016",30.61B
"Oct. 28, 2016",30.34B
"Oct. 27, 2016",30.44B
"Oct. 26, 2016",30.76B
"Oct. 25, 2016",30.49B
"Oct. 24, 2016",29.24B
"Oct. 21, 2016",29.06B
"Oct. 20, 2016",28.61B
"Oct. 19, 2016",28.51B
"Oct. 18, 2016",28.92B
"Oct. 17, 2016",28.33B
"Oct. 14, 2016",28.17B
"Oct. 13, 2016",28.19B
"Oct. 12, 2016",28.17B
"Oct. 11, 2016",28.35B
"Oct. 10, 2016",28.60B
"Oct. 7, 2016",28.38B
"Oct. 6, 2016",28.67B
"Oct. 5, 2016",28.62B
"Oct. 4, 2016",28.10B
"Oct. 3, 2016",27.76B
"Sept. 30, 2016",27.81B
"Sept. 29, 2016",27.27B
