date,historical_daily_var_5_all
"Feb. 29, 2020",3.78%
"Jan. 31, 2020",3.77%
"Dec. 31, 2019",3.77%
"Nov. 30, 2019",3.77%
"Oct. 31, 2019",3.77%
"Sept. 30, 2019",3.77%
"Aug. 31, 2019",3.77%
"July 31, 2019",3.77%
"June 30, 2019",3.77%
"May 31, 2019",3.77%
"April 30, 2019",3.78%
"March 31, 2019",3.78%
"Feb. 28, 2019",3.79%
"Jan. 31, 2019",3.80%
"Dec. 31, 2018",3.80%
"Nov. 30, 2018",3.80%
"Oct. 31, 2018",3.80%
"Sept. 30, 2018",3.80%
"Aug. 31, 2018",3.80%
"July 31, 2018",3.80%
"June 30, 2018",3.80%
"May 31, 2018",3.80%
"April 30, 2018",3.80%
"March 31, 2018",3.81%
"Feb. 28, 2018",3.81%
"Jan. 31, 2018",3.82%
"Dec. 31, 2017",3.82%
"Nov. 30, 2017",3.83%
"Oct. 31, 2017",3.85%
"Sept. 30, 2017",3.86%
"Aug. 31, 2017",3.86%
"July 31, 2017",3.87%
"June 30, 2017",3.87%
"May 31, 2017",3.87%
"April 30, 2017",3.87%
"March 31, 2017",3.88%
"Feb. 28, 2017",3.88%
"Jan. 31, 2017",3.88%
"Dec. 31, 2016",3.89%
"Nov. 30, 2016",3.89%
"Oct. 31, 2016",3.89%
"Sept. 30, 2016",3.90%
"Aug. 31, 2016",3.90%
"July 31, 2016",3.91%
"June 30, 2016",3.92%
"May 31, 2016",3.92%
"April 30, 2016",3.93%
"March 31, 2016",3.93%
"Feb. 29, 2016",3.94%
"Jan. 31, 2016",3.92%
"Dec. 31, 2015",3.91%
"Nov. 30, 2015",3.91%
"Oct. 31, 2015",3.92%
"Sept. 30, 2015",3.93%
"Aug. 31, 2015",3.93%
"July 31, 2015",3.92%
"June 30, 2015",3.93%
"May 31, 2015",3.93%
"April 30, 2015",3.94%
"March 31, 2015",3.94%
"Feb. 28, 2015",3.94%
"Jan. 31, 2015",3.95%
"Dec. 31, 2014",3.95%
"Nov. 30, 2014",3.95%
"Oct. 31, 2014",3.95%
"Sept. 30, 2014",3.95%
"Aug. 31, 2014",3.95%
"July 31, 2014",3.96%
"June 30, 2014",3.97%
"May 31, 2014",3.97%
"April 30, 2014",3.98%
"March 31, 2014",3.98%
"Feb. 28, 2014",3.98%
"Jan. 31, 2014",3.98%
"Dec. 31, 2013",3.98%
"Nov. 30, 2013",3.98%
"Oct. 31, 2013",3.99%
"Sept. 30, 2013",4.00%
"Aug. 31, 2013",4.00%
"July 31, 2013",4.02%
"June 30, 2013",4.05%
"May 31, 2013",4.03%
"April 30, 2013",4.05%
"March 31, 2013",4.01%
"Feb. 28, 2013",4.01%
"Jan. 31, 2013",4.01%
"Dec. 31, 2012",4.05%
"Nov. 30, 2012",4.05%
"Oct. 31, 2012",4.07%
"Sept. 30, 2012",4.07%
"Aug. 31, 2012",4.07%
"July 31, 2012",4.07%
"June 30, 2012",4.08%
"May 31, 2012",4.10%
"April 30, 2012",4.12%
"March 31, 2012",4.12%
"Feb. 29, 2012",4.13%
"Jan. 31, 2012",4.13%
"Dec. 31, 2011",4.13%
"Nov. 30, 2011",4.13%
"Oct. 31, 2011",4.13%
"Sept. 30, 2011",4.13%
"Aug. 31, 2011",4.09%
"July 31, 2011",4.07%
"June 30, 2011",4.07%
"May 31, 2011",4.07%
"April 30, 2011",4.07%
"March 31, 2011",4.07%
"Feb. 28, 2011",4.07%
"Jan. 31, 2011",4.07%
"Dec. 31, 2010",4.07%
"Nov. 30, 2010",4.09%
"Oct. 31, 2010",4.11%
"Sept. 30, 2010",4.13%
"Aug. 31, 2010",4.13%
"July 31, 2010",4.13%
"June 30, 2010",4.14%
"May 31, 2010",4.13%
"April 30, 2010",4.08%
"March 31, 2010",4.10%
"Feb. 28, 2010",4.13%
"Jan. 31, 2010",4.13%
"Dec. 31, 2009",4.13%
"Nov. 30, 2009",4.13%
"Oct. 31, 2009",4.14%
"Sept. 30, 2009",4.14%
"Aug. 31, 2009",4.14%
"July 31, 2009",4.15%
"June 30, 2009",4.14%
"May 31, 2009",4.13%
"April 30, 2009",4.13%
"March 31, 2009",4.13%
"Feb. 28, 2009",4.07%
"Jan. 31, 2009",4.05%
"Dec. 31, 2008",3.98%
"Nov. 30, 2008",3.95%
"Oct. 31, 2008",3.93%
"Sept. 30, 2008",3.87%
"Aug. 31, 2008",3.80%
"July 31, 2008",3.79%
"June 30, 2008",3.77%
"May 31, 2008",3.76%
"April 30, 2008",3.77%
"March 31, 2008",3.77%
"Feb. 29, 2008",3.75%
"Jan. 31, 2008",3.75%
"Dec. 31, 2007",3.74%
"Nov. 30, 2007",3.74%
"Oct. 31, 2007",3.75%
"Sept. 30, 2007",3.75%
"Aug. 31, 2007",3.75%
"July 31, 2007",3.75%
"June 30, 2007",3.75%
"May 31, 2007",3.76%
"April 30, 2007",3.76%
"March 31, 2007",3.77%
"Feb. 28, 2007",3.77%
"Jan. 31, 2007",3.78%
"Dec. 31, 2006",3.78%
"Nov. 30, 2006",3.80%
"Oct. 31, 2006",3.80%
"Sept. 30, 2006",3.80%
"Aug. 31, 2006",3.80%
"July 31, 2006",3.80%
"June 30, 2006",3.81%
"May 31, 2006",3.81%
"April 30, 2006",3.83%
"March 31, 2006",3.82%
"Feb. 28, 2006",3.84%
"Jan. 31, 2006",3.80%
"Dec. 31, 2005",3.80%
"Nov. 30, 2005",3.82%
"Oct. 31, 2005",3.79%
"Sept. 30, 2005",3.78%
"Aug. 31, 2005",3.79%
"July 31, 2005",3.79%
"June 30, 2005",3.79%
"May 31, 2005",3.80%
"April 30, 2005",3.80%
"March 31, 2005",3.78%
"Feb. 28, 2005",3.78%
"Jan. 31, 2005",3.78%
"Dec. 31, 2004",3.78%
"Nov. 30, 2004",3.78%
"Oct. 31, 2004",3.79%
"Sept. 30, 2004",3.80%
"Aug. 31, 2004",3.81%
"July 31, 2004",3.79%
"June 30, 2004",3.79%
"May 31, 2004",3.80%
"April 30, 2004",3.82%
"March 31, 2004",3.83%
"Feb. 29, 2004",3.86%
"Jan. 31, 2004",3.87%
"Dec. 31, 2003",3.87%
"Nov. 30, 2003",3.87%
"Oct. 31, 2003",3.88%
"Sept. 30, 2003",3.88%
"Aug. 31, 2003",3.91%
"July 31, 2003",3.92%
"June 30, 2003",3.93%
"May 31, 2003",3.94%
"April 30, 2003",4.01%
"March 31, 2003",4.01%
"Feb. 28, 2003",4.06%
"Jan. 31, 2003",4.07%
"Dec. 31, 2002",4.06%
