date,zmijewski_score
"Dec. 31, 2019",-1.238
"Sept. 30, 2019",-1.247
"June 30, 2019",-1.260
"March 31, 2019",-1.274
"Dec. 31, 2018",-1.504
"Sept. 30, 2018",-1.573
"June 30, 2018",-1.624
"March 31, 2018",-1.685
"Dec. 31, 2017",-1.631
"Sept. 30, 2017",-1.361
"June 30, 2017",-1.394
"March 31, 2017",-1.403
"Dec. 31, 2016",-1.442
"Sept. 30, 2016",-1.464
"June 30, 2016",-1.62
"March 31, 2016",-1.755
"Dec. 31, 2015",-1.784
"Sept. 30, 2015",-1.828
"June 30, 2015",-1.711
"March 31, 2015",-1.662
"Dec. 31, 2014",-1.647
"Sept. 30, 2014",-1.479
"June 30, 2014",-1.448
"March 31, 2014",-1.395
"Dec. 31, 2013",-1.318
"Sept. 30, 2013",-1.153
"June 30, 2013",-1.257
"March 31, 2013",-1.279
"Dec. 31, 2012",-1.181
"Sept. 30, 2012",-1.025
"June 30, 2012",-1.123
"March 31, 2012",-0.953
"Dec. 31, 2011",-1.069
"Sept. 30, 2011",-1.108
"June 30, 2011",-1.031
"March 31, 2011",-0.8993
"Dec. 31, 2010",-0.9588
"Sept. 30, 2010",-0.9176
"June 30, 2010",-0.8008
"March 31, 2010",-0.6371
"Dec. 31, 2009",-0.7535
"Sept. 30, 2009",-0.6409
"June 30, 2009",-0.9144
"March 31, 2009",-1.036
"Dec. 31, 2008",-1.104
"Sept. 30, 2008",-1.496
"June 30, 2008",-1.388
"March 31, 2008",-1.680
"Dec. 31, 2007",-1.700
"Sept. 30, 2007",-1.942
"June 30, 2007",-1.954
"March 31, 2007",-2.176
"Dec. 31, 2006",-2.149
"Sept. 30, 2006",-2.129
"June 30, 2006",-1.926
"March 31, 2006",-1.854
"Dec. 31, 2005",-1.876
"Sept. 30, 2005",-1.585
"June 30, 2005",-1.511
"March 31, 2005",-1.380
"Dec. 31, 2004",-1.384
"Sept. 30, 2004",-1.139
"June 30, 2004",-1.046
"March 31, 2004",-0.9115
"Dec. 31, 2003",-0.9193
"Sept. 30, 2003",-0.904
"June 30, 2003",-0.7446
"March 31, 2003",-0.608
"Dec. 31, 2002",-0.4182
"Sept. 30, 2002",-0.4307
"June 30, 2002",-0.4762
"March 31, 2002",-0.5616
"Dec. 31, 2001",-0.7326
"Sept. 30, 2001",-1.404
"June 30, 2001",-1.409
"March 31, 2001",-1.266
"Dec. 31, 2000",-1.299
"Sept. 30, 2000",-1.172
"June 30, 2000",-0.9216
"March 31, 2000",-0.7431
"Dec. 31, 1999",-0.7425
"Sept. 30, 1999",-0.5506
"June 30, 1999",-0.5658
"March 31, 1999",-0.7569
"Dec. 31, 1998",-0.8305
"Sept. 30, 1998",-1.116
"June 30, 1998",-1.548
"March 31, 1998",-1.463
"Dec. 31, 1997",-1.462
"Sept. 30, 1997",-1.57
"June 30, 1997",-1.199
"March 31, 1997",-0.986
"Dec. 31, 1996",-1.894
"Sept. 30, 1996",-0.9975
"June 30, 1996",-1.038
"March 31, 1996",-1.032
"Dec. 31, 1995",-0.8972
"Sept. 30, 1995",-0.8969
"June 30, 1995",-0.8549
"March 31, 1995",-0.8056
"Dec. 31, 1994",-0.76
"Sept. 30, 1994",-0.8762
"June 30, 1994",-0.8101
"March 31, 1994",-1.835
"Dec. 31, 1993",-1.498
"Sept. 30, 1993",-1.513
"June 30, 1993",-1.554
"March 31, 1993",-1.571
"Dec. 31, 1992",-1.580
"Sept. 30, 1992",-1.645
"June 30, 1992",-1.685
"March 31, 1992",-1.940
"Dec. 31, 1991",-1.668
"Sept. 30, 1991",-1.883
"June 30, 1991",-2.001
"March 31, 1991",-1.893
"Dec. 31, 1990",-2.101
"Sept. 30, 1990",-2.170
"June 30, 1990",-1.950
