date,kz_index
"Dec. 31, 2018",-1.029
"Dec. 31, 2017",-1.016
"Dec. 31, 2016",
"Dec. 31, 2015",
"Dec. 31, 2014",
"Dec. 31, 2013",
"Dec. 31, 2012",0.2206
"Dec. 31, 2011",0.5902
"Dec. 31, 2010",-0.2181
"Dec. 31, 2009",
"Dec. 31, 2008",-0.4438
"Dec. 31, 2007",0.3277
"Dec. 31, 2006",0.1576
"Dec. 31, 2005",0.4187
"Dec. 31, 2004",0.6224
"Dec. 31, 2003",1.029
"Dec. 31, 2002",1.459
"Dec. 31, 2001",0.7219
"Dec. 31, 2000",0.9611
"Dec. 31, 1999",1.033
"Dec. 31, 1998",
"Dec. 31, 1997",1.016
