date,historical_monthly_var_5_all
"Feb. 29, 2020",16.41%
"Jan. 31, 2020",16.33%
"Dec. 31, 2019",16.38%
"Nov. 30, 2019",16.42%
"Oct. 31, 2019",16.43%
"Sept. 30, 2019",16.48%
"Aug. 31, 2019",16.53%
"July 31, 2019",16.54%
"June 30, 2019",16.55%
"May 31, 2019",16.55%
"April 30, 2019",16.54%
"March 31, 2019",16.55%
"Feb. 28, 2019",16.56%
"Jan. 31, 2019",16.56%
"Dec. 31, 2018",16.58%
"Nov. 30, 2018",16.58%
"Oct. 31, 2018",16.32%
"Sept. 30, 2018",16.12%
"Aug. 31, 2018",16.16%
"July 31, 2018",16.19%
"June 30, 2018",16.26%
"May 31, 2018",16.28%
"April 30, 2018",16.29%
"March 31, 2018",16.31%
"Feb. 28, 2018",16.34%
"Jan. 31, 2018",16.39%
"Dec. 31, 2017",16.43%
"Nov. 30, 2017",16.47%
"Oct. 31, 2017",16.53%
"Sept. 30, 2017",16.54%
"Aug. 31, 2017",16.54%
"July 31, 2017",16.56%
"June 30, 2017",16.56%
"May 31, 2017",16.57%
"April 30, 2017",16.60%
"March 31, 2017",16.61%
"Feb. 28, 2017",16.62%
"Jan. 31, 2017",16.63%
"Dec. 31, 2016",16.65%
"Nov. 30, 2016",16.69%
"Oct. 31, 2016",16.70%
"Sept. 30, 2016",16.70%
"Aug. 31, 2016",16.74%
"July 31, 2016",16.76%
"June 30, 2016",16.79%
"May 31, 2016",16.85%
"April 30, 2016",16.85%
"March 31, 2016",16.86%
"Feb. 29, 2016",16.89%
"Jan. 31, 2016",16.77%
"Dec. 31, 2015",16.83%
"Nov. 30, 2015",16.85%
"Oct. 31, 2015",16.85%
"Sept. 30, 2015",16.88%
"Aug. 31, 2015",16.92%
"July 31, 2015",17.03%
"June 30, 2015",17.10%
"May 31, 2015",17.20%
"April 30, 2015",17.21%
"March 31, 2015",17.22%
"Feb. 28, 2015",17.25%
"Jan. 31, 2015",17.30%
"Dec. 31, 2014",17.32%
"Nov. 30, 2014",17.36%
"Oct. 31, 2014",17.37%
"Sept. 30, 2014",17.37%
"Aug. 31, 2014",17.39%
"July 31, 2014",17.46%
"June 30, 2014",17.49%
"May 31, 2014",17.51%
"April 30, 2014",17.53%
"March 31, 2014",17.54%
"Feb. 28, 2014",17.60%
"Jan. 31, 2014",17.65%
"Dec. 31, 2013",17.66%
"Nov. 30, 2013",17.70%
"Oct. 31, 2013",17.72%
"Sept. 30, 2013",17.74%
"Aug. 31, 2013",17.78%
"July 31, 2013",17.80%
"June 30, 2013",17.87%
"May 31, 2013",17.98%
"April 30, 2013",18.08%
"March 31, 2013",18.14%
"Feb. 28, 2013",18.16%
"Jan. 31, 2013",18.23%
"Dec. 31, 2012",18.30%
"Nov. 30, 2012",18.33%
"Oct. 31, 2012",18.40%
"Sept. 30, 2012",18.44%
"Aug. 31, 2012",18.48%
"July 31, 2012",18.51%
"June 30, 2012",18.57%
"May 31, 2012",18.57%
"April 30, 2012",18.62%
"March 31, 2012",18.65%
"Feb. 29, 2012",18.73%
"Jan. 31, 2012",18.78%
"Dec. 31, 2011",18.86%
"Nov. 30, 2011",18.87%
"Oct. 31, 2011",18.80%
"Sept. 30, 2011",18.80%
"Aug. 31, 2011",18.81%
"July 31, 2011",18.36%
"June 30, 2011",18.41%
"May 31, 2011",18.46%
"April 30, 2011",18.48%
"March 31, 2011",18.54%
"Feb. 28, 2011",18.57%
"Jan. 31, 2011",18.63%
"Dec. 31, 2010",18.65%
"Nov. 30, 2010",18.79%
"Oct. 31, 2010",18.88%
"Sept. 30, 2010",18.93%
"Aug. 31, 2010",18.99%
"July 31, 2010",19.03%
"June 30, 2010",19.07%
"May 31, 2010",19.08%
"April 30, 2010",19.12%
"March 31, 2010",19.15%
"Feb. 28, 2010",19.16%
"Jan. 31, 2010",19.29%
"Dec. 31, 2009",19.41%
"Nov. 30, 2009",19.42%
"Oct. 31, 2009",19.32%
"Sept. 30, 2009",19.41%
"Aug. 31, 2009",19.42%
"July 31, 2009",19.45%
"June 30, 2009",19.42%
"May 31, 2009",19.04%
"April 30, 2009",19.07%
"March 31, 2009",19.08%
"Feb. 28, 2009",18.48%
"Jan. 31, 2009",18.40%
"Dec. 31, 2008",18.43%
"Nov. 30, 2008",18.41%
"Oct. 31, 2008",18.14%
"Sept. 30, 2008",17.11%
"Aug. 31, 2008",17.21%
"July 31, 2008",17.21%
"June 30, 2008",16.22%
"May 31, 2008",16.23%
"April 30, 2008",16.27%
"March 31, 2008",16.34%
"Feb. 29, 2008",15.73%
"Jan. 31, 2008",15.75%
"Dec. 31, 2007",15.48%
"Nov. 30, 2007",15.50%
"Oct. 31, 2007",15.59%
"Sept. 30, 2007",15.68%
"Aug. 31, 2007",15.70%
"July 31, 2007",15.49%
"June 30, 2007",15.62%
"May 31, 2007",15.69%
"April 30, 2007",15.70%
"March 31, 2007",15.71%
"Feb. 28, 2007",15.71%
"Jan. 31, 2007",15.73%
"Dec. 31, 2006",15.76%
"Nov. 30, 2006",15.80%
"Oct. 31, 2006",15.84%
"Sept. 30, 2006",15.84%
"Aug. 31, 2006",15.32%
"July 31, 2006",15.35%
"June 30, 2006",15.37%
"May 31, 2006",15.46%
"April 30, 2006",15.38%
"March 31, 2006",15.47%
"Feb. 28, 2006",15.48%
"Jan. 31, 2006",15.51%
"Dec. 31, 2005",15.70%
"Nov. 30, 2005",15.70%
"Oct. 31, 2005",15.71%
"Sept. 30, 2005",15.71%
"Aug. 31, 2005",15.72%
"July 31, 2005",15.74%
"June 30, 2005",15.81%
"May 31, 2005",15.84%
"April 30, 2005",15.84%
"March 31, 2005",16.16%
"Feb. 28, 2005",16.29%
"Jan. 31, 2005",16.49%
"Dec. 31, 2004",16.54%
"Nov. 30, 2004",16.58%
"Oct. 31, 2004",16.67%
"Sept. 30, 2004",16.75%
"Aug. 31, 2004",16.84%
"July 31, 2004",16.86%
"June 30, 2004",17.00%
"May 31, 2004",17.19%
"April 30, 2004",17.22%
"March 31, 2004",17.33%
"Feb. 29, 2004",17.37%
"Jan. 31, 2004",17.40%
"Dec. 31, 2003",17.49%
"Nov. 30, 2003",17.51%
"Oct. 31, 2003",17.53%
"Sept. 30, 2003",17.61%
"Aug. 31, 2003",17.68%
"July 31, 2003",17.71%
"June 30, 2003",17.74%
"May 31, 2003",17.80%
"April 30, 2003",18.13%
"March 31, 2003",18.19%
"Feb. 28, 2003",18.33%
"Jan. 31, 2003",18.44%
"Dec. 31, 2002",18.48%
"Nov. 30, 2002",18.52%
"Oct. 31, 2002",18.60%
"Sept. 30, 2002",18.26%
"Aug. 31, 2002",17.71%
"July 31, 2002",17.74%
"June 30, 2002",17.74%
"May 31, 2002",17.80%
"April 30, 2002",18.14%
"March 31, 2002",18.20%
"Feb. 28, 2002",18.34%
"Jan. 31, 2002",18.44%
"Dec. 31, 2001",18.54%
"Nov. 30, 2001",18.76%
"Oct. 31, 2001",19.00%
"Sept. 30, 2001",19.08%
"Aug. 31, 2001",19.12%
"July 31, 2001",19.15%
"June 30, 2001",19.07%
"May 31, 2001",17.66%
"April 30, 2001",17.73%
"March 31, 2001",17.87%
"Feb. 28, 2001",18.14%
"Jan. 31, 2001",18.21%
"Dec. 31, 2000",18.36%
"Nov. 30, 2000",18.45%
"Oct. 31, 2000",18.57%
"Sept. 30, 2000",18.83%
"Aug. 31, 2000",19.04%
"July 31, 2000",19.08%
"June 30, 2000",19.13%
"May 31, 2000",19.41%
"April 30, 2000",19.53%
"March 31, 2000",19.77%
"Feb. 29, 2000",19.95%
"Jan. 31, 2000",20.01%
"Dec. 31, 1999",20.44%
"Nov. 30, 1999",20.93%
"Oct. 31, 1999",21.00%
"Sept. 30, 1999",21.04%
"Aug. 31, 1999",21.26%
"July 31, 1999",21.78%
"June 30, 1999",21.84%
"May 31, 1999",21.91%
"April 30, 1999",22.06%
"March 31, 1999",22.36%
"Feb. 28, 1999",22.51%
"Jan. 31, 1999",23.03%
"Dec. 31, 1998",23.71%
"Nov. 30, 1998",24.17%
"Oct. 31, 1998",24.77%
"Sept. 30, 1998",24.96%
"Aug. 31, 1998",25.03%
"July 31, 1998",12.09%
"June 30, 1998",9.31%
"May 31, 1998",9.71%
"April 30, 1998",9.81%
"March 31, 1998",10.03%
"Feb. 28, 1998",10.46%
"Jan. 31, 1998",10.81%
"Dec. 31, 1997",9.27%
"Nov. 30, 1997",9.56%
"Oct. 31, 1997",9.44%
"Sept. 30, 1997",1.84%
