date,operating_earning_yield
"April 29, 2019",10.72%
"April 26, 2019",10.67%
"April 25, 2019",10.58%
"April 24, 2019",10.95%
"April 23, 2019",10.64%
"April 22, 2019",10.54%
"April 18, 2019",10.91%
"April 17, 2019",10.75%
"April 16, 2019",10.88%
"April 15, 2019",10.96%
"April 12, 2019",10.87%
"April 11, 2019",10.79%
"April 10, 2019",10.87%
"April 9, 2019",11.29%
"April 8, 2019",11.15%
"April 5, 2019",11.08%
"April 4, 2019",11.39%
"April 3, 2019",11.40%
"April 2, 2019",11.38%
"April 1, 2019",11.12%
"March 31, 2019",
"March 29, 2019",12.59%
"March 28, 2019",12.59%
"March 27, 2019",12.42%
"March 26, 2019",12.28%
"March 25, 2019",12.50%
"March 22, 2019",12.62%
"March 21, 2019",12.37%
"March 20, 2019",12.36%
"March 19, 2019",12.36%
"March 18, 2019",12.31%
"March 15, 2019",12.56%
"March 14, 2019",12.58%
"March 13, 2019",12.68%
"March 12, 2019",12.74%
"March 11, 2019",12.80%
"March 8, 2019",13.39%
"March 7, 2019",13.26%
"March 6, 2019",13.13%
"March 5, 2019",13.16%
"March 4, 2019",12.94%
"March 1, 2019",12.89%
"Feb. 28, 2019",13.10%
"Feb. 27, 2019",12.86%
"Feb. 26, 2019",12.66%
"Feb. 25, 2019",12.57%
"Feb. 22, 2019",12.52%
"Feb. 21, 2019",12.64%
"Feb. 20, 2019",12.50%
"Feb. 19, 2019",12.60%
"Feb. 15, 2019",12.66%
"Feb. 14, 2019",12.78%
"Feb. 13, 2019",12.80%
"Feb. 12, 2019",12.97%
"Feb. 11, 2019",12.82%
"Feb. 8, 2019",12.70%
"Feb. 7, 2019",12.73%
"Feb. 6, 2019",12.43%
"Feb. 5, 2019",12.43%
"Feb. 4, 2019",12.60%
"Feb. 1, 2019",12.53%
"Jan. 31, 2019",12.16%
"Jan. 30, 2019",12.83%
"Jan. 29, 2019",13.17%
"Jan. 28, 2019",13.18%
"Jan. 25, 2019",13.00%
"Jan. 24, 2019",13.53%
"Jan. 23, 2019",13.39%
"Jan. 22, 2019",13.03%
"Jan. 18, 2019",12.93%
"Jan. 17, 2019",13.27%
"Jan. 16, 2019",13.52%
"Jan. 15, 2019",13.56%
"Jan. 14, 2019",13.53%
"Jan. 11, 2019",13.61%
"Jan. 10, 2019",13.80%
"Jan. 9, 2019",13.82%
"Jan. 8, 2019",13.81%
"Jan. 7, 2019",13.86%
"Jan. 4, 2019",13.87%
"Jan. 3, 2019",14.40%
"Jan. 2, 2019",14.14%
"Dec. 31, 2018",14.25%
"Dec. 28, 2018",12.97%
"Dec. 27, 2018",12.77%
"Dec. 26, 2018",13.00%
"Dec. 24, 2018",13.82%
"Dec. 21, 2018",13.30%
"Dec. 20, 2018",13.49%
"Dec. 19, 2018",13.42%
"Dec. 18, 2018",13.41%
"Dec. 17, 2018",13.13%
"Dec. 14, 2018",13.00%
"Dec. 13, 2018",12.97%
"Dec. 12, 2018",12.94%
"Dec. 11, 2018",13.00%
"Dec. 10, 2018",12.98%
"Dec. 7, 2018",12.54%
"Dec. 6, 2018",12.08%
"Dec. 4, 2018",11.98%
"Dec. 3, 2018",11.72%
"Nov. 30, 2018",11.92%
"Nov. 29, 2018",11.99%
"Nov. 28, 2018",12.00%
"Nov. 27, 2018",12.30%
"Nov. 26, 2018",12.09%
"Nov. 23, 2018",12.37%
"Nov. 21, 2018",12.03%
"Nov. 20, 2018",12.12%
"Nov. 19, 2018",11.81%
"Nov. 16, 2018",11.35%
"Nov. 15, 2018",11.44%
"Nov. 14, 2018",11.57%
"Nov. 13, 2018",11.40%
"Nov. 12, 2018",11.08%
"Nov. 9, 2018",10.88%
"Nov. 8, 2018",10.74%
"Nov. 7, 2018",10.29%
"Nov. 6, 2018",10.44%
"Nov. 5, 2018",10.45%
"Nov. 2, 2018",10.38%
"Nov. 1, 2018",10.30%
"Oct. 31, 2018",10.46%
"Oct. 30, 2018",10.57%
"Oct. 29, 2018",10.90%
"Oct. 26, 2018",11.11%
"Oct. 25, 2018",10.90%
"Oct. 24, 2018",10.99%
"Oct. 23, 2018",10.39%
"Oct. 22, 2018",10.26%
"Oct. 19, 2018",10.27%
"Oct. 18, 2018",9.22%
"Oct. 17, 2018",9.18%
"Oct. 16, 2018",9.00%
"Oct. 15, 2018",9.18%
"Oct. 12, 2018",8.80%
"Oct. 11, 2018",8.91%
"Oct. 10, 2018",8.60%
"Oct. 9, 2018",8.24%
"Oct. 8, 2018",8.20%
"Oct. 5, 2018",8.14%
"Oct. 4, 2018",8.13%
"Oct. 3, 2018",7.94%
"Oct. 2, 2018",8.25%
"Oct. 1, 2018",8.37%
"Sept. 30, 2018",
"Sept. 28, 2018",8.54%
"Sept. 27, 2018",8.42%
"Sept. 26, 2018",8.33%
"Sept. 25, 2018",8.32%
"Sept. 24, 2018",8.45%
"Sept. 21, 2018",8.65%
"Sept. 20, 2018",8.79%
"Sept. 19, 2018",8.85%
"Sept. 18, 2018",8.42%
"Sept. 17, 2018",8.41%
"Sept. 14, 2018",8.29%
"Sept. 13, 2018",8.31%
"Sept. 12, 2018",8.35%
"Sept. 11, 2018",8.44%
"Sept. 10, 2018",8.43%
"Sept. 7, 2018",8.44%
"Sept. 6, 2018",8.37%
"Sept. 5, 2018",8.31%
"Sept. 4, 2018",8.08%
"Aug. 31, 2018",8.24%
"Aug. 30, 2018",8.16%
"Aug. 29, 2018",8.05%
"Aug. 28, 2018",8.07%
"Aug. 27, 2018",8.01%
"Aug. 24, 2018",8.06%
"Aug. 23, 2018",8.23%
"Aug. 22, 2018",8.39%
"Aug. 21, 2018",8.51%
"Aug. 20, 2018",8.56%
"Aug. 17, 2018",8.75%
"Aug. 16, 2018",8.72%
"Aug. 15, 2018",8.71%
"Aug. 14, 2018",8.44%
"Aug. 13, 2018",8.46%
"Aug. 10, 2018",8.42%
"Aug. 9, 2018",8.43%
"Aug. 8, 2018",8.38%
"Aug. 7, 2018",8.32%
"Aug. 6, 2018",8.45%
"Aug. 3, 2018",8.42%
"Aug. 2, 2018",8.42%
"Aug. 1, 2018",8.32%
"July 31, 2018",8.21%
"July 30, 2018",8.28%
"July 27, 2018",8.35%
"July 26, 2018",8.31%
"July 25, 2018",8.88%
"July 24, 2018",9.05%
"July 23, 2018",9.14%
"July 20, 2018",9.14%
"July 19, 2018",9.08%
"July 18, 2018",9.11%
"July 17, 2018",9.15%
"July 16, 2018",9.14%
"July 13, 2018",9.05%
"July 12, 2018",9.09%
"July 11, 2018",9.13%
"July 10, 2018",8.94%
"July 9, 2018",8.89%
"July 6, 2018",9.01%
"July 5, 2018",9.03%
"July 3, 2018",8.98%
"July 2, 2018",8.89%
"June 30, 2018",
"June 29, 2018",7.88%
"June 28, 2018",8.00%
"June 27, 2018",7.97%
"June 26, 2018",7.92%
"June 25, 2018",7.99%
"June 22, 2018",7.78%
"June 21, 2018",7.85%
"June 20, 2018",7.55%
"June 19, 2018",7.49%
"June 18, 2018",7.49%
"June 15, 2018",7.58%
"June 14, 2018",7.48%
"June 13, 2018",7.41%
"June 12, 2018",7.40%
"June 11, 2018",7.24%
"June 8, 2018",7.29%
"June 7, 2018",7.19%
"June 6, 2018",7.21%
"June 5, 2018",7.08%
"June 4, 2018",7.02%
"June 1, 2018",7.06%
"May 31, 2018",7.21%
"May 30, 2018",7.15%
"May 29, 2018",7.31%
"May 25, 2018",7.36%
"May 24, 2018",7.17%
"May 23, 2018",7.21%
"May 22, 2018",7.27%
"May 21, 2018",7.15%
"May 18, 2018",7.24%
"May 17, 2018",7.30%
"May 16, 2018",7.59%
"May 15, 2018",7.54%
"May 14, 2018",7.54%
"May 11, 2018",7.62%
"May 10, 2018",7.63%
"May 9, 2018",7.61%
"May 8, 2018",7.72%
"May 7, 2018",7.68%
"May 4, 2018",7.70%
"May 3, 2018",7.70%
"May 2, 2018",7.78%
"May 1, 2018",7.89%
"April 30, 2018",7.87%
"April 27, 2018",7.96%
"April 26, 2018",7.83%
"April 25, 2018",8.04%
"April 24, 2018",8.06%
"April 23, 2018",7.99%
"April 20, 2018",8.05%
"April 19, 2018",8.07%
"April 18, 2018",8.12%
"April 17, 2018",8.19%
"April 16, 2018",8.28%
"April 13, 2018",8.58%
"April 12, 2018",8.69%
"April 11, 2018",8.71%
"April 10, 2018",8.83%
"April 9, 2018",9.10%
"April 6, 2018",9.18%
"April 5, 2018",9.11%
"April 4, 2018",9.36%
"April 3, 2018",9.42%
"April 2, 2018",9.54%
"March 31, 2018",
"March 29, 2018",8.65%
"March 28, 2018",8.89%
"March 27, 2018",8.70%
"March 26, 2018",8.51%
"March 23, 2018",8.80%
"March 22, 2018",8.63%
"March 21, 2018",8.41%
"March 20, 2018",8.49%
"March 19, 2018",8.63%
"March 16, 2018",8.56%
"March 15, 2018",8.69%
"March 14, 2018",8.66%
"March 13, 2018",8.58%
"March 12, 2018",8.66%
"March 9, 2018",8.51%
"March 8, 2018",8.60%
"March 7, 2018",8.72%
"March 6, 2018",8.75%
"March 5, 2018",8.76%
"March 2, 2018",8.70%
"March 1, 2018",8.84%
"Feb. 28, 2018",8.88%
"Feb. 27, 2018",8.65%
"Feb. 26, 2018",8.60%
"Feb. 23, 2018",8.68%
"Feb. 22, 2018",8.72%
"Feb. 21, 2018",8.83%
"Feb. 20, 2018",8.76%
"Feb. 16, 2018",8.60%
"Feb. 15, 2018",8.63%
"Feb. 14, 2018",8.66%
"Feb. 13, 2018",8.97%
"Feb. 12, 2018",9.03%
"Feb. 9, 2018",9.10%
"Feb. 8, 2018",9.25%
"Feb. 7, 2018",8.93%
"Feb. 6, 2018",8.87%
"Feb. 5, 2018",8.94%
"Feb. 2, 2018",8.61%
"Feb. 1, 2018",8.47%
"Jan. 31, 2018",8.36%
"Jan. 30, 2018",8.51%
"Jan. 29, 2018",8.33%
"Jan. 26, 2018",8.13%
"Jan. 25, 2018",8.26%
"Jan. 24, 2018",8.22%
"Jan. 23, 2018",8.13%
"Jan. 22, 2018",8.11%
"Jan. 19, 2018",8.25%
"Jan. 18, 2018",8.32%
"Jan. 17, 2018",8.23%
"Jan. 16, 2018",8.35%
"Jan. 12, 2018",8.29%
"Jan. 11, 2018",8.49%
"Jan. 10, 2018",8.52%
"Jan. 9, 2018",8.53%
"Jan. 8, 2018",8.52%
"Jan. 5, 2018",8.53%
"Jan. 4, 2018",8.57%
"Jan. 3, 2018",8.60%
"Jan. 2, 2018",8.65%
"Dec. 31, 2017",
"Dec. 29, 2017",8.01%
"Dec. 28, 2017",7.98%
"Dec. 27, 2017",7.99%
"Dec. 26, 2017",8.02%
"Dec. 22, 2017",8.08%
"Dec. 21, 2017",8.12%
"Dec. 20, 2017",8.17%
"Dec. 19, 2017",8.36%
"Dec. 18, 2017",8.28%
"Dec. 15, 2017",8.35%
"Dec. 14, 2017",8.42%
"Dec. 13, 2017",8.42%
"Dec. 12, 2017",8.47%
"Dec. 11, 2017",8.45%
"Dec. 8, 2017",8.41%
"Dec. 7, 2017",8.61%
"Dec. 6, 2017",8.67%
"Dec. 5, 2017",8.59%
"Dec. 4, 2017",8.81%
"Dec. 1, 2017",8.75%
"Nov. 30, 2017",8.60%
"Nov. 29, 2017",8.84%
"Nov. 28, 2017",8.85%
"Nov. 27, 2017",8.97%
"Nov. 24, 2017",8.96%
"Nov. 22, 2017",8.95%
"Nov. 21, 2017",8.79%
"Nov. 20, 2017",8.97%
"Nov. 17, 2017",8.89%
"Nov. 16, 2017",8.97%
"Nov. 15, 2017",9.04%
"Nov. 14, 2017",9.05%
"Nov. 13, 2017",9.13%
"Nov. 10, 2017",9.05%
"Nov. 9, 2017",9.06%
"Nov. 8, 2017",9.02%
"Nov. 7, 2017",9.00%
"Nov. 6, 2017",9.04%
"Nov. 3, 2017",9.11%
"Nov. 2, 2017",9.03%
"Nov. 1, 2017",9.13%
"Oct. 31, 2017",9.34%
"Oct. 30, 2017",9.40%
"Oct. 27, 2017",9.47%
"Oct. 26, 2017",9.66%
"Oct. 25, 2017",9.48%
"Oct. 24, 2017",9.48%
"Oct. 23, 2017",9.52%
"Oct. 20, 2017",9.50%
"Oct. 19, 2017",9.49%
"Oct. 18, 2017",9.49%
"Oct. 17, 2017",9.49%
"Oct. 16, 2017",9.51%
"Oct. 13, 2017",9.43%
"Oct. 12, 2017",9.46%
"Oct. 11, 2017",9.45%
"Oct. 10, 2017",9.52%
"Oct. 9, 2017",9.55%
"Oct. 6, 2017",9.54%
"Oct. 5, 2017",9.53%
"Oct. 4, 2017",9.48%
"Oct. 3, 2017",9.50%
"Oct. 2, 2017",9.56%
"Sept. 30, 2017",
"Sept. 29, 2017",8.21%
"Sept. 28, 2017",8.23%
"Sept. 27, 2017",8.37%
"Sept. 26, 2017",8.43%
"Sept. 25, 2017",8.41%
"Sept. 22, 2017",8.50%
"Sept. 21, 2017",8.61%
"Sept. 20, 2017",8.63%
"Sept. 19, 2017",8.69%
"Sept. 18, 2017",8.75%
"Sept. 15, 2017",8.88%
"Sept. 14, 2017",9.03%
"Sept. 13, 2017",8.90%
"Sept. 12, 2017",9.00%
"Sept. 11, 2017",9.05%
"Sept. 8, 2017",9.09%
"Sept. 7, 2017",9.18%
"Sept. 6, 2017",9.28%
"Sept. 5, 2017",9.30%
"Sept. 1, 2017",9.13%
"Aug. 31, 2017",9.28%
"Aug. 30, 2017",9.24%
"Aug. 29, 2017",9.30%
"Aug. 28, 2017",9.23%
"Aug. 25, 2017",9.34%
"Aug. 24, 2017",9.37%
"Aug. 23, 2017",9.61%
"Aug. 22, 2017",9.63%
"Aug. 21, 2017",9.76%
"Aug. 18, 2017",9.76%
"Aug. 17, 2017",9.79%
"Aug. 16, 2017",9.57%
"Aug. 15, 2017",9.41%
"Aug. 14, 2017",9.46%
"Aug. 11, 2017",9.55%
"Aug. 10, 2017",9.54%
"Aug. 9, 2017",9.44%
"Aug. 8, 2017",9.32%
"Aug. 7, 2017",9.29%
"Aug. 4, 2017",9.22%
"Aug. 3, 2017",9.22%
"Aug. 2, 2017",9.22%
"Aug. 1, 2017",9.18%
"July 31, 2017",9.16%
"July 28, 2017",9.47%
"July 27, 2017",9.35%
"July 26, 2017",9.29%
"July 25, 2017",9.23%
"July 24, 2017",9.33%
"July 21, 2017",9.32%
"July 20, 2017",9.36%
"July 19, 2017",9.29%
"July 18, 2017",9.36%
"July 17, 2017",9.37%
"July 14, 2017",9.29%
"July 13, 2017",9.32%
"July 12, 2017",9.29%
"July 11, 2017",9.30%
"July 10, 2017",9.28%
"July 7, 2017",9.27%
"July 6, 2017",9.51%
"July 5, 2017",9.42%
"July 3, 2017",9.29%
"June 30, 2017",9.37%
"June 29, 2017",10.68%
"June 28, 2017",10.62%
"June 27, 2017",10.73%
"June 26, 2017",10.85%
"June 23, 2017",10.86%
"June 22, 2017",11.05%
"June 21, 2017",11.08%
"June 20, 2017",10.91%
"June 19, 2017",10.76%
"June 16, 2017",10.89%
"June 15, 2017",11.08%
"June 14, 2017",11.07%
"June 13, 2017",10.77%
"June 12, 2017",10.87%
"June 9, 2017",10.98%
"June 8, 2017",11.34%
"June 7, 2017",11.50%
"June 6, 2017",11.50%
"June 5, 2017",11.48%
"June 2, 2017",11.54%
"June 1, 2017",11.54%
"May 31, 2017",11.66%
"May 30, 2017",11.54%
"May 26, 2017",11.47%
"May 25, 2017",11.34%
"May 24, 2017",11.23%
"May 23, 2017",11.18%
"May 22, 2017",11.22%
"May 19, 2017",11.22%
"May 18, 2017",11.28%
"May 17, 2017",11.23%
"May 16, 2017",11.10%
"May 15, 2017",10.93%
"May 12, 2017",10.79%
"May 11, 2017",10.80%
"May 10, 2017",10.75%
"May 9, 2017",10.75%
"May 8, 2017",10.84%
"May 5, 2017",10.97%
"May 4, 2017",11.13%
"May 3, 2017",11.04%
"May 2, 2017",11.11%
"May 1, 2017",11.13%
"April 28, 2017",11.09%
"April 27, 2017",10.97%
"April 26, 2017",11.04%
"April 25, 2017",10.88%
"April 24, 2017",10.72%
"April 21, 2017",10.99%
"April 20, 2017",11.18%
"April 19, 2017",11.29%
"April 18, 2017",11.17%
"April 17, 2017",10.99%
"April 13, 2017",11.08%
"April 12, 2017",11.00%
"April 11, 2017",10.92%
"April 10, 2017",10.96%
"April 7, 2017",10.93%
"April 6, 2017",11.01%
"April 5, 2017",11.01%
"April 4, 2017",10.89%
"April 3, 2017",10.82%
"March 31, 2017",10.81%
"March 30, 2017",11.68%
"March 29, 2017",11.52%
"March 28, 2017",11.67%
"March 27, 2017",11.68%
"March 24, 2017",11.76%
"March 23, 2017",11.53%
"March 22, 2017",11.45%
"March 21, 2017",11.52%
"March 20, 2017",11.29%
"March 17, 2017",11.23%
"March 16, 2017",11.29%
"March 15, 2017",11.26%
"March 14, 2017",11.47%
"March 13, 2017",11.44%
"March 10, 2017",11.62%
"March 9, 2017",11.64%
"March 8, 2017",11.57%
"March 7, 2017",11.79%
"March 6, 2017",11.65%
"March 3, 2017",11.71%
"March 2, 2017",11.64%
"March 1, 2017",11.30%
"Feb. 28, 2017",11.39%
"Feb. 27, 2017",11.51%
"Feb. 24, 2017",11.60%
"Feb. 23, 2017",11.54%
"Feb. 22, 2017",11.72%
"Feb. 21, 2017",11.68%
"Feb. 17, 2017",11.81%
"Feb. 16, 2017",11.62%
"Feb. 15, 2017",11.42%
"Feb. 14, 2017",11.44%
"Feb. 13, 2017",11.54%
"Feb. 10, 2017",11.47%
"Feb. 9, 2017",11.44%
"Feb. 8, 2017",11.53%
"Feb. 7, 2017",11.82%
"Feb. 6, 2017",11.88%
"Feb. 3, 2017",11.81%
"Feb. 2, 2017",11.83%
"Feb. 1, 2017",11.84%
"Jan. 31, 2017",11.77%
"Jan. 30, 2017",11.34%
"Jan. 27, 2017",11.49%
"Jan. 26, 2017",11.48%
"Jan. 25, 2017",11.32%
"Jan. 24, 2017",11.40%
"Jan. 23, 2017",11.68%
"Jan. 20, 2017",11.68%
"Jan. 19, 2017",11.71%
"Jan. 18, 2017",11.59%
"Jan. 17, 2017",11.69%
"Jan. 13, 2017",11.65%
"Jan. 12, 2017",11.63%
"Jan. 11, 2017",11.53%
"Jan. 10, 2017",11.63%
"Jan. 9, 2017",11.66%
"Jan. 6, 2017",11.61%
"Jan. 5, 2017",11.43%
"Jan. 4, 2017",11.40%
"Jan. 3, 2017",10.99%
"Dec. 31, 2016",
"Dec. 30, 2016",11.36%
"Dec. 29, 2016",11.31%
"Dec. 28, 2016",11.30%
"Dec. 27, 2016",11.18%
"Dec. 23, 2016",11.26%
"Dec. 22, 2016",11.30%
"Dec. 21, 2016",11.43%
"Dec. 20, 2016",11.49%
"Dec. 19, 2016",11.51%
"Dec. 16, 2016",11.41%
"Dec. 15, 2016",11.48%
"Dec. 14, 2016",11.67%
"Dec. 13, 2016",11.55%
"Dec. 12, 2016",11.62%
"Dec. 9, 2016",11.41%
"Dec. 8, 2016",11.35%
"Dec. 7, 2016",11.49%
"Dec. 6, 2016",11.99%
"Dec. 5, 2016",12.03%
"Dec. 2, 2016",12.63%
"Dec. 1, 2016",12.82%
"Nov. 30, 2016",12.61%
"Nov. 29, 2016",12.17%
"Nov. 28, 2016",12.17%
"Nov. 25, 2016",11.97%
"Nov. 23, 2016",11.99%
"Nov. 22, 2016",11.90%
"Nov. 21, 2016",12.03%
"Nov. 18, 2016",12.24%
"Nov. 17, 2016",12.00%
"Nov. 16, 2016",12.20%
"Nov. 15, 2016",12.29%
"Nov. 14, 2016",12.40%
"Nov. 11, 2016",12.43%
"Nov. 10, 2016",12.33%
"Nov. 9, 2016",12.51%
"Nov. 8, 2016",13.35%
"Nov. 7, 2016",13.26%
"Nov. 4, 2016",13.41%
"Nov. 3, 2016",13.42%
"Nov. 2, 2016",13.28%
"Nov. 1, 2016",13.05%
"Oct. 31, 2016",13.10%
"Oct. 28, 2016",13.25%
"Oct. 27, 2016",13.20%
"Oct. 26, 2016",13.04%
"Oct. 25, 2016",13.17%
"Oct. 24, 2016",13.82%
"Oct. 21, 2016",13.92%
"Oct. 20, 2016",14.17%
"Oct. 19, 2016",14.23%
"Oct. 18, 2016",14.00%
"Oct. 17, 2016",14.33%
"Oct. 14, 2016",14.43%
"Oct. 13, 2016",14.41%
"Oct. 12, 2016",14.43%
"Oct. 11, 2016",14.32%
"Oct. 10, 2016",14.18%
"Oct. 7, 2016",14.30%
"Oct. 6, 2016",14.14%
"Oct. 5, 2016",14.16%
"Oct. 4, 2016",14.47%
"Oct. 3, 2016",14.67%
"Sept. 30, 2016",14.65%
"Sept. 29, 2016",19.78%
"Sept. 28, 2016",18.56%
"Sept. 27, 2016",18.59%
