date,ev_ebit
"March 19, 2020",5.872
"March 18, 2020",5.624
"March 17, 2020",6.039
"March 16, 2020",6.310
"March 13, 2020",7.170
"March 12, 2020",6.552
"March 11, 2020",7.639
"March 10, 2020",8.266
"March 9, 2020",8.053
"March 6, 2020",8.540
"March 5, 2020",8.396
"March 4, 2020",8.65
"March 3, 2020",8.680
"March 2, 2020",9.036
"Feb. 28, 2020",8.868
"Feb. 27, 2020",8.862
"Feb. 26, 2020",9.436
"Feb. 25, 2020",9.719
"Feb. 24, 2020",10.10
"Feb. 21, 2020",10.60
"Feb. 20, 2020",10.73
"Feb. 19, 2020",10.63
"Feb. 18, 2020",10.56
"Feb. 14, 2020",10.57
"Feb. 13, 2020",10.68
"Feb. 12, 2020",10.82
"Feb. 11, 2020",10.74
"Feb. 10, 2020",10.75
"Feb. 7, 2020",10.72
"Feb. 6, 2020",10.64
"Feb. 5, 2020",10.69
"Feb. 4, 2020",10.43
"Feb. 3, 2020",10.32
"Jan. 31, 2020",10.74
"Jan. 30, 2020",11.15
"Jan. 29, 2020",10.97
"Jan. 28, 2020",10.91
"Jan. 27, 2020",10.82
"Jan. 24, 2020",11.26
"Jan. 23, 2020",11.28
"Jan. 22, 2020",11.30
"Jan. 21, 2020",11.36
"Jan. 17, 2020",11.46
"Jan. 16, 2020",11.54
"Jan. 15, 2020",11.57
"Jan. 14, 2020",11.90
"Jan. 13, 2020",11.98
"Jan. 10, 2020",12.05
"Jan. 9, 2020",11.87
"Jan. 8, 2020",11.66
"Jan. 7, 2020",11.62
"Jan. 6, 2020",11.49
"Jan. 3, 2020",11.49
"Jan. 2, 2020",11.87
"Dec. 31, 2019",11.71
"Dec. 30, 2019",13.14
"Dec. 27, 2019",13.17
"Dec. 26, 2019",13.32
"Dec. 24, 2019",13.40
"Dec. 23, 2019",13.41
"Dec. 20, 2019",13.42
"Dec. 19, 2019",13.34
"Dec. 18, 2019",13.33
"Dec. 17, 2019",13.46
"Dec. 16, 2019",13.40
