date,three_year_return
"Sept. 19, 2016",64.53%
"Sept. 16, 2016",64.15%
"Sept. 15, 2016",60.31%
"Sept. 14, 2016",55.69%
"Sept. 13, 2016",57.92%
"Sept. 12, 2016",61.04%
"Sept. 9, 2016",50.10%
"Sept. 8, 2016",52.75%
"Sept. 7, 2016",52.58%
"Sept. 6, 2016",50.35%
"Sept. 2, 2016",54.32%
"Sept. 1, 2016",52.80%
"Aug. 31, 2016",55.78%
"Aug. 30, 2016",57.05%
"Aug. 29, 2016",55.39%
"Aug. 26, 2016",53.47%
"Aug. 25, 2016",51.15%
"Aug. 24, 2016",53.02%
"Aug. 23, 2016",51.68%
"Aug. 22, 2016",51.28%
"Aug. 19, 2016",59.04%
"Aug. 18, 2016",55.49%
"Aug. 17, 2016",55.80%
"Aug. 16, 2016",53.91%
"Aug. 15, 2016",51.74%
"Aug. 12, 2016",47.44%
"Aug. 11, 2016",46.38%
"Aug. 10, 2016",42.53%
"Aug. 9, 2016",41.37%
"Aug. 8, 2016",46.34%
"Aug. 5, 2016",52.29%
"Aug. 4, 2016",51.98%
"Aug. 3, 2016",55.91%
"Aug. 2, 2016",49.19%
"Aug. 1, 2016",43.18%
"July 29, 2016",46.07%
"July 28, 2016",43.92%
"July 27, 2016",44.87%
"July 26, 2016",46.14%
"July 25, 2016",40.99%
"July 22, 2016",41.42%
"July 21, 2016",44.25%
"July 20, 2016",46.30%
"July 19, 2016",46.50%
"July 18, 2016",47.37%
"July 15, 2016",41.15%
"July 14, 2016",40.55%
"July 13, 2016",38.15%
"July 12, 2016",37.34%
"July 11, 2016",40.39%
"July 8, 2016",38.23%
"July 7, 2016",39.56%
"July 6, 2016",43.75%
"July 5, 2016",47.24%
"July 1, 2016",50.16%
"June 30, 2016",46.68%
"June 29, 2016",49.32%
"June 28, 2016",49.07%
"June 27, 2016",46.13%
"June 24, 2016",55.69%
"June 23, 2016",51.77%
"June 22, 2016",49.22%
"June 21, 2016",48.26%
"June 20, 2016",44.64%
"June 17, 2016",36.26%
"June 16, 2016",36.25%
"June 15, 2016",34.94%
"June 14, 2016",33.62%
"June 13, 2016",31.97%
"June 10, 2016",37.11%
"June 9, 2016",35.99%
"June 8, 2016",37.45%
"June 7, 2016",40.61%
"June 6, 2016",39.85%
"June 3, 2016",37.02%
"June 2, 2016",37.14%
"June 1, 2016",37.21%
"May 31, 2016",34.63%
"May 27, 2016",36.22%
"May 26, 2016",35.02%
"May 25, 2016",36.35%
"May 24, 2016",38.17%
"May 23, 2016",35.34%
"May 20, 2016",33.36%
"May 19, 2016",34.47%
"May 18, 2016",36.99%
"May 17, 2016",34.10%
"May 16, 2016",39.33%
"May 13, 2016",44.57%
"May 12, 2016",41.19%
"May 11, 2016",43.99%
"May 10, 2016",44.33%
"May 9, 2016",43.81%
"May 6, 2016",44.24%
"May 5, 2016",47.94%
"May 4, 2016",49.37%
"May 3, 2016",53.31%
"May 2, 2016",61.76%
"April 29, 2016",56.45%
"April 28, 2016",63.78%
"April 27, 2016",67.22%
"April 26, 2016",66.20%
"April 25, 2016",64.00%
"April 22, 2016",68.51%
"April 21, 2016",69.23%
"April 20, 2016",68.03%
"April 19, 2016",67.72%
"April 18, 2016",71.80%
"April 15, 2016",67.87%
"April 14, 2016",64.76%
"April 13, 2016",67.41%
"April 12, 2016",62.99%
"April 11, 2016",61.18%
"April 8, 2016",63.92%
"April 7, 2016",60.82%
"April 6, 2016",60.87%
"April 5, 2016",64.68%
"April 4, 2016",67.22%
"April 1, 2016",53.17%
"March 31, 2016",54.38%
"March 30, 2016",53.99%
"March 29, 2016",57.12%
"March 28, 2016",57.03%
"March 24, 2016",62.95%
"March 23, 2016",60.62%
"March 22, 2016",63.52%
"March 21, 2016",63.79%
"March 18, 2016",60.72%
"March 17, 2016",59.05%
"March 16, 2016",63.42%
"March 15, 2016",60.94%
"March 14, 2016",60.81%
"March 11, 2016",63.71%
"March 10, 2016",54.44%
"March 9, 2016",55.93%
"March 8, 2016",49.99%
"March 7, 2016",48.90%
"March 4, 2016",44.20%
"March 3, 2016",49.90%
"March 2, 2016",45.77%
"March 1, 2016",44.62%
"Feb. 29, 2016",44.29%
"Feb. 26, 2016",45.38%
"Feb. 25, 2016",50.17%
"Feb. 24, 2016",44.05%
"Feb. 23, 2016",36.63%
"Feb. 22, 2016",39.46%
"Feb. 19, 2016",30.87%
"Feb. 18, 2016",28.64%
"Feb. 17, 2016",33.75%
"Feb. 16, 2016",32.78%
"Feb. 12, 2016",38.51%
"Feb. 11, 2016",31.87%
"Feb. 10, 2016",30.26%
"Feb. 9, 2016",30.12%
"Feb. 8, 2016",30.12%
"Feb. 5, 2016",36.85%
"Feb. 4, 2016",50.68%
"Feb. 3, 2016",48.77%
"Feb. 2, 2016",59.36%
"Feb. 1, 2016",67.71%
"Jan. 29, 2016",69.78%
"Jan. 28, 2016",82.08%
"Jan. 27, 2016",89.64%
"Jan. 26, 2016",94.58%
"Jan. 25, 2016",87.20%
"Jan. 22, 2016",99.95%
"Jan. 21, 2016",88.93%
"Jan. 20, 2016",95.03%
"Jan. 19, 2016",98.19%
"Jan. 15, 2016",103.1%
"Jan. 14, 2016",108.6%
"Jan. 13, 2016",105.2%
"Jan. 12, 2016",124.6%
"Jan. 11, 2016",117.9%
"Jan. 8, 2016",115.6%
"Jan. 7, 2016",129.8%
"Jan. 6, 2016",119.1%
"Jan. 5, 2016",120.7%
"Jan. 4, 2016",116.9%
"Dec. 31, 2015",126.9%
"Dec. 30, 2015",136.8%
"Dec. 29, 2015",135.2%
"Dec. 28, 2015",133.6%
"Dec. 24, 2015",133.4%
"Dec. 23, 2015",130.4%
"Dec. 22, 2015",129.2%
"Dec. 21, 2015",128.1%
"Dec. 18, 2015",123.9%
"Dec. 17, 2015",130.6%
"Dec. 16, 2015",130.3%
"Dec. 15, 2015",124.1%
"Dec. 14, 2015",121.6%
"Dec. 11, 2015",126.3%
"Dec. 10, 2015",139.3%
"Dec. 9, 2015",140.1%
"Dec. 8, 2015",142.4%
"Dec. 7, 2015",143.3%
"Dec. 4, 2015",142.7%
"Dec. 3, 2015",140.3%
"Dec. 2, 2015",143.3%
"Dec. 1, 2015",146.3%
"Nov. 30, 2015",143.9%
"Nov. 27, 2015",156.4%
"Nov. 25, 2015",150.2%
"Nov. 24, 2015",150.5%
"Nov. 23, 2015",149.3%
"Nov. 20, 2015",158.0%
"Nov. 19, 2015",158.7%
"Nov. 18, 2015",163.5%
"Nov. 17, 2015",161.0%
"Nov. 16, 2015",159.8%
"Nov. 13, 2015",158.4%
"Nov. 12, 2015",158.0%
"Nov. 11, 2015",163.3%
"Nov. 10, 2015",163.9%
"Nov. 9, 2015",160.8%
"Nov. 6, 2015",162.1%
"Nov. 5, 2015",172.7%
"Nov. 4, 2015",176.1%
"Nov. 3, 2015",170.2%
"Nov. 2, 2015",164.1%
"Oct. 30, 2015",148.6%
"Oct. 29, 2015",148.2%
"Oct. 28, 2015",139.2%
"Oct. 27, 2015",135.6%
"Oct. 26, 2015",133.5%
"Oct. 23, 2015",138.4%
"Oct. 22, 2015",124.3%
"Oct. 21, 2015",119.9%
"Oct. 20, 2015",122.8%
"Oct. 19, 2015",127.8%
"Oct. 16, 2015",136.4%
"Oct. 15, 2015",140.7%
"Oct. 14, 2015",131.7%
"Oct. 13, 2015",134.6%
"Oct. 12, 2015",143.4%
"Oct. 9, 2015",123.9%
"Oct. 8, 2015",126.9%
"Oct. 7, 2015",121.8%
"Oct. 6, 2015",119.5%
"Oct. 5, 2015",121.7%
"Oct. 2, 2015",115.0%
"Oct. 1, 2015",112.1%
"Sept. 30, 2015",107.7%
"Sept. 29, 2015",103.0%
"Sept. 28, 2015",100.0%
"Sept. 25, 2015",111.6%
"Sept. 24, 2015",106.2%
"Sept. 23, 2015",104.9%
"Sept. 22, 2015",102.8%
"Sept. 21, 2015",104.4%
"Sept. 18, 2015",107.6%
"Sept. 17, 2015",107.1%
"Sept. 16, 2015",95.62%
"Sept. 15, 2015",99.32%
"Sept. 14, 2015",97.02%
"Sept. 11, 2015",110.2%
"Sept. 10, 2015",115.3%
"Sept. 9, 2015",109.7%
"Sept. 8, 2015",107.0%
"Sept. 4, 2015",106.3%
"Sept. 3, 2015",108.1%
"Sept. 2, 2015",106.7%
"Sept. 1, 2015",101.0%
"Aug. 31, 2015",107.8%
"Aug. 28, 2015",107.6%
"Aug. 27, 2015",107.6%
"Aug. 26, 2015",120.4%
"Aug. 25, 2015",115.7%
"Aug. 24, 2015",119.1%
"Aug. 21, 2015",124.6%
"Aug. 20, 2015",147.5%
"Aug. 19, 2015",158.0%
"Aug. 18, 2015",164.1%
"Aug. 17, 2015",165.1%
"Aug. 14, 2015",159.8%
"Aug. 13, 2015",167.4%
"Aug. 12, 2015",164.1%
"Aug. 11, 2015",165.0%
"Aug. 10, 2015",159.6%
"Aug. 7, 2015",150.8%
"Aug. 6, 2015",155.6%
"Aug. 5, 2015",154.9%
"Aug. 4, 2015",153.4%
"Aug. 3, 2015",154.3%
"July 31, 2015",161.2%
"July 30, 2015",169.7%
"July 29, 2015",177.0%
"July 28, 2015",173.0%
"July 27, 2015",170.1%
"July 24, 2015",185.5%
"July 23, 2015",180.5%
"July 22, 2015",185.8%
"July 21, 2015",184.3%
"July 20, 2015",185.4%
"July 17, 2015",192.3%
"July 16, 2015",192.6%
"July 15, 2015",187.1%
"July 14, 2015",192.0%
"July 13, 2015",194.5%
"July 10, 2015",205.0%
"July 9, 2015",194.8%
"July 8, 2015",185.2%
"July 7, 2015",188.2%
"July 6, 2015",191.3%
"July 2, 2015",192.9%
"July 1, 2015",192.3%
"June 30, 2015",183.8%
"June 29, 2015",174.6%
"June 26, 2015",185.6%
"June 25, 2015",187.5%
"June 24, 2015",182.4%
"June 23, 2015",184.9%
"June 22, 2015",179.2%
"June 19, 2015",186.8%
"June 18, 2015",202.8%
"June 17, 2015",193.5%
"June 16, 2015",190.1%
"June 15, 2015",187.9%
"June 12, 2015",189.2%
"June 11, 2015",198.9%
"June 10, 2015",199.6%
"June 9, 2015",194.2%
"June 8, 2015",196.6%
"June 5, 2015",201.0%
"June 4, 2015",205.7%
"June 3, 2015",205.8%
"June 2, 2015",209.8%
"June 1, 2015",211.2%
"May 29, 2015",189.9%
"May 28, 2015",188.8%
"May 27, 2015",189.9%
"May 26, 2015",191.8%
"May 22, 2015",202.7%
"May 21, 2015",203.3%
"May 20, 2015",207.6%
"May 19, 2015",205.8%
"May 18, 2015",208.5%
"May 15, 2015",203.3%
"May 14, 2015",196.9%
"May 13, 2015",183.1%
"May 12, 2015",179.5%
"May 11, 2015",183.1%
"May 8, 2015",186.8%
"May 7, 2015",176.5%
"May 6, 2015",174.4%
"May 5, 2015",176.8%
"May 4, 2015",177.2%
"May 1, 2015",159.6%
"April 30, 2015",152.2%
"April 29, 2015",152.5%
"April 28, 2015",155.9%
"April 27, 2015",158.9%
"April 24, 2015",174.8%
"April 23, 2015",174.6%
"April 22, 2015",173.6%
"April 21, 2015",168.9%
"April 20, 2015",164.9%
"April 17, 2015",161.7%
"April 16, 2015",173.1%
"April 15, 2015",159.0%
"April 14, 2015",159.4%
"April 13, 2015",160.6%
"April 10, 2015",177.1%
"April 9, 2015",161.1%
"April 8, 2015",157.3%
"April 7, 2015",157.2%
"April 6, 2015",161.3%
"April 2, 2015",148.7%
"April 1, 2015",169.6%
"March 31, 2015",170.3%
"March 30, 2015",170.9%
"March 27, 2015",146.2%
"March 26, 2015",156.5%
"March 25, 2015",161.6%
"March 24, 2015",154.6%
"March 23, 2015",156.4%
"March 20, 2015",145.4%
"March 19, 2015",138.2%
"March 18, 2015",142.4%
"March 17, 2015",134.3%
"March 16, 2015",133.4%
"March 13, 2015",125.0%
"March 12, 2015",124.2%
"March 11, 2015",121.4%
"March 10, 2015",121.5%
"March 9, 2015",124.7%
"March 6, 2015",155.5%
"March 5, 2015",155.5%
"March 4, 2015",148.6%
"March 3, 2015",152.8%
"March 2, 2015",146.9%
"Feb. 27, 2015",175.4%
"Feb. 26, 2015",178.2%
"Feb. 25, 2015",175.0%
"Feb. 24, 2015",176.5%
"Feb. 23, 2015",165.2%
"Feb. 20, 2015",166.0%
"Feb. 19, 2015",163.7%
"Feb. 18, 2015",159.7%
"Feb. 17, 2015",157.3%
"Feb. 13, 2015",162.4%
"Feb. 12, 2015",149.6%
"Feb. 11, 2015",144.3%
"Feb. 10, 2015",145.0%
"Feb. 9, 2015",135.7%
"Feb. 6, 2015",141.6%
"Feb. 5, 2015",144.5%
"Feb. 4, 2015",141.3%
"Feb. 3, 2015",141.7%
"Feb. 2, 2015",147.5%
"Jan. 30, 2015",138.5%
"Jan. 29, 2015",136.4%
"Jan. 28, 2015",133.8%
"Jan. 27, 2015",132.6%
"Jan. 26, 2015",134.6%
"Jan. 23, 2015",133.5%
"Jan. 22, 2015",123.5%
"Jan. 21, 2015",119.8%
"Jan. 20, 2015",116.6%
"Jan. 16, 2015",136.5%
"Jan. 15, 2015",129.6%
"Jan. 14, 2015",133.7%
"Jan. 13, 2015",139.3%
"Jan. 12, 2015",147.7%
"Jan. 9, 2015",171.6%
"Jan. 8, 2015",168.9%
"Jan. 7, 2015",154.3%
"Jan. 6, 2015",156.3%
"Jan. 5, 2015",166.8%
"Jan. 2, 2015",161.8%
"Dec. 31, 2014",157.5%
"Dec. 30, 2014",158.6%
"Dec. 29, 2014",163.9%
"Dec. 26, 2014",161.7%
"Dec. 24, 2014",159.1%
"Dec. 23, 2014",156.9%
"Dec. 22, 2014",154.8%
"Dec. 19, 2014",169.1%
"Dec. 18, 2014",151.2%
"Dec. 17, 2014",155.0%
"Dec. 16, 2014",150.9%
"Dec. 15, 2014",148.2%
"Dec. 12, 2014",144.7%
"Dec. 11, 2014",142.3%
"Dec. 10, 2014",141.5%
"Dec. 9, 2014",151.5%
"Dec. 8, 2014",152.3%
"Dec. 5, 2014",139.1%
"Dec. 4, 2014",150.4%
"Dec. 3, 2014",151.0%
"Dec. 2, 2014",146.9%
"Dec. 1, 2014",142.0%
"Nov. 28, 2014",151.2%
"Nov. 26, 2014",175.7%
"Nov. 25, 2014",175.9%
"Nov. 24, 2014",172.7%
"Nov. 21, 2014",161.2%
"Nov. 20, 2014",152.3%
"Nov. 19, 2014",151.6%
"Nov. 18, 2014",151.3%
"Nov. 17, 2014",148.9%
"Nov. 14, 2014",121.9%
"Nov. 13, 2014",119.6%
"Nov. 12, 2014",126.9%
"Nov. 11, 2014",126.1%
"Nov. 10, 2014",116.3%
"Nov. 7, 2014",112.1%
"Nov. 6, 2014",113.2%
"Nov. 5, 2014",110.7%
"Nov. 4, 2014",114.9%
"Nov. 3, 2014",116.7%
"Oct. 31, 2014",122.9%
"Oct. 30, 2014",100.3%
"Oct. 29, 2014",99.01%
"Oct. 28, 2014",102.9%
"Oct. 27, 2014",101.8%
"Oct. 24, 2014",129.0%
"Oct. 23, 2014",122.0%
"Oct. 22, 2014",121.9%
"Oct. 21, 2014",123.3%
"Oct. 20, 2014",116.9%
"Oct. 17, 2014",118.4%
"Oct. 16, 2014",107.4%
"Oct. 15, 2014",102.8%
"Oct. 14, 2014",108.2%
"Oct. 13, 2014",115.4%
"Oct. 10, 2014",135.0%
"Oct. 9, 2014",151.5%
"Oct. 8, 2014",159.3%
"Oct. 7, 2014",149.8%
"Oct. 6, 2014",141.3%
"Oct. 3, 2014",185.3%
"Oct. 2, 2014",178.2%
"Oct. 1, 2014",180.8%
"Sept. 30, 2014",184.9%
"Sept. 29, 2014",175.3%
"Sept. 26, 2014",168.1%
"Sept. 25, 2014",174.5%
"Sept. 24, 2014",177.6%
"Sept. 23, 2014",179.3%
"Sept. 22, 2014",178.6%
"Sept. 19, 2014",147.4%
"Sept. 18, 2014",135.0%
"Sept. 17, 2014",137.9%
"Sept. 16, 2014",140.3%
"Sept. 15, 2014",139.3%
"Sept. 12, 2014",137.3%
"Sept. 11, 2014",144.6%
"Sept. 10, 2014",150.0%
"Sept. 9, 2014",158.5%
"Sept. 8, 2014",152.7%
"Sept. 5, 2014",164.5%
"Sept. 4, 2014",162.5%
"Sept. 3, 2014",165.2%
"Sept. 2, 2014",166.6%
"Aug. 29, 2014",173.2%
"Aug. 28, 2014",184.1%
"Aug. 27, 2014",184.6%
"Aug. 26, 2014",182.1%
"Aug. 25, 2014",193.5%
"Aug. 22, 2014",211.1%
"Aug. 21, 2014",211.3%
"Aug. 20, 2014",213.8%
"Aug. 19, 2014",215.0%
"Aug. 18, 2014",203.1%
"Aug. 15, 2014",166.9%
"Aug. 14, 2014",176.5%
"Aug. 13, 2014",168.9%
"Aug. 12, 2014",167.3%
"Aug. 11, 2014",169.2%
"Aug. 8, 2014",207.0%
"Aug. 7, 2014",168.8%
"Aug. 6, 2014",171.0%
"Aug. 5, 2014",162.9%
"Aug. 4, 2014",162.9%
"Aug. 1, 2014",121.4%
"July 31, 2014",121.4%
"July 30, 2014",118.2%
"July 29, 2014",117.3%
"July 28, 2014",116.2%
"July 25, 2014",101.9%
"July 24, 2014",99.55%
"July 23, 2014",98.20%
"July 22, 2014",96.19%
"July 21, 2014",94.71%
"July 18, 2014",112.7%
"July 17, 2014",111.7%
"July 16, 2014",117.0%
"July 15, 2014",117.9%
"July 14, 2014",120.3%
"July 11, 2014",116.7%
"July 10, 2014",105.8%
"July 9, 2014",106.1%
"July 8, 2014",105.6%
"July 7, 2014",109.1%
"July 3, 2014",116.5%
"July 2, 2014",115.8%
"July 1, 2014",113.6%
"June 30, 2014",114.5%
"June 27, 2014",138.7%
"June 26, 2014",146.9%
"June 25, 2014",142.5%
"June 24, 2014",164.5%
"June 23, 2014",153.4%
"June 20, 2014",159.1%
"June 19, 2014",159.4%
"June 18, 2014",152.8%
"June 17, 2014",145.8%
"June 16, 2014",141.7%
"June 13, 2014",141.8%
"June 12, 2014",136.0%
"June 11, 2014",133.3%
"June 10, 2014",133.8%
"June 9, 2014",136.4%
"June 6, 2014",140.9%
"June 5, 2014",131.4%
"June 4, 2014",126.8%
"June 3, 2014",130.4%
"June 2, 2014",133.8%
"May 30, 2014",128.0%
"May 29, 2014",130.4%
"May 28, 2014",126.5%
"May 27, 2014",118.6%
"May 23, 2014",130.3%
"May 22, 2014",129.8%
"May 21, 2014",127.9%
"May 20, 2014",130.8%
"May 19, 2014",128.3%
"May 16, 2014",130.0%
"May 15, 2014",129.1%
"May 14, 2014",131.9%
"May 13, 2014",131.3%
"May 12, 2014",132.3%
"May 9, 2014",121.2%
"May 8, 2014",132.2%
"May 7, 2014",136.3%
"May 6, 2014",139.1%
"May 5, 2014",142.5%
"May 2, 2014",126.6%
"May 1, 2014",123.3%
"April 30, 2014",121.2%
"April 29, 2014",119.9%
"April 28, 2014",125.6%
"April 25, 2014",113.1%
"April 24, 2014",113.3%
"April 23, 2014",112.9%
"April 22, 2014",113.3%
"April 21, 2014",112.0%
"April 17, 2014",122.6%
"April 16, 2014",122.4%
"April 15, 2014",113.0%
"April 14, 2014",106.5%
"April 11, 2014",102.5%
"April 10, 2014",101.7%
"April 9, 2014",105.7%
"April 8, 2014",100.6%
"April 7, 2014",96.05%
"April 4, 2014",98.01%
"April 3, 2014",103.5%
"April 2, 2014",100.1%
"April 1, 2014",102.5%
"March 31, 2014",94.97%
"March 28, 2014",95.73%
"March 27, 2014",90.85%
"March 26, 2014",97.32%
"March 25, 2014",98.90%
"March 24, 2014",105.9%
"March 21, 2014",108.1%
"March 20, 2014",121.0%
"March 19, 2014",117.6%
"March 18, 2014",120.6%
"March 17, 2014",113.1%
"March 14, 2014",105.5%
"March 13, 2014",111.5%
"March 12, 2014",116.4%
"March 11, 2014",110.0%
"March 10, 2014",122.4%
"March 7, 2014",108.5%
"March 6, 2014",101.9%
"March 5, 2014",92.02%
"March 4, 2014",87.97%
"March 3, 2014",82.67%
"Feb. 28, 2014",86.42%
"Feb. 27, 2014",85.97%
"Feb. 26, 2014",94.44%
"Feb. 25, 2014",99.70%
"Feb. 24, 2014",108.0%
"Feb. 21, 2014",86.94%
"Feb. 20, 2014",84.55%
"Feb. 19, 2014",87.94%
"Feb. 18, 2014",88.83%
"Feb. 14, 2014",87.73%
"Feb. 13, 2014",91.85%
"Feb. 12, 2014",86.49%
"Feb. 11, 2014",87.19%
"Feb. 10, 2014",84.67%
"Feb. 7, 2014",95.80%
"Feb. 6, 2014",94.71%
"Feb. 5, 2014",91.37%
"Feb. 4, 2014",99.09%
"Feb. 3, 2014",104.8%
"Jan. 31, 2014",120.6%
"Jan. 30, 2014",123.8%
"Jan. 29, 2014",123.8%
"Jan. 28, 2014",118.5%
"Jan. 27, 2014",113.9%
"Jan. 24, 2014",120.0%
"Jan. 23, 2014",132.5%
"Jan. 22, 2014",131.2%
"Jan. 21, 2014",135.5%
"Jan. 17, 2014",125.3%
"Jan. 16, 2014",122.9%
"Jan. 15, 2014",126.3%
"Jan. 14, 2014",129.5%
"Jan. 13, 2014",125.1%
"Jan. 10, 2014",145.6%
"Jan. 9, 2014",143.1%
"Jan. 8, 2014",138.3%
"Jan. 7, 2014",136.3%
"Jan. 6, 2014",129.4%
"Jan. 3, 2014",127.5%
"Jan. 2, 2014",136.2%
"Dec. 31, 2013",138.7%
"Dec. 30, 2013",130.1%
"Dec. 27, 2013",131.6%
"Dec. 26, 2013",131.9%
"Dec. 24, 2013",131.3%
"Dec. 23, 2013",130.0%
"Dec. 20, 2013",134.4%
"Dec. 19, 2013",142.4%
"Dec. 18, 2013",149.8%
"Dec. 17, 2013",144.1%
"Dec. 16, 2013",140.2%
"Dec. 13, 2013",136.5%
"Dec. 12, 2013",132.3%
"Dec. 11, 2013",133.2%
"Dec. 10, 2013",135.4%
"Dec. 9, 2013",140.7%
"Dec. 6, 2013",143.1%
"Dec. 5, 2013",135.5%
"Dec. 4, 2013",133.8%
"Dec. 3, 2013",142.9%
"Dec. 2, 2013",147.3%
"Nov. 29, 2013",155.8%
"Nov. 27, 2013",157.3%
"Nov. 26, 2013",148.3%
"Nov. 25, 2013",146.0%
"Nov. 22, 2013",145.3%
"Nov. 21, 2013",138.0%
"Nov. 20, 2013",135.6%
"Nov. 19, 2013",136.9%
"Nov. 18, 2013",137.8%
"Nov. 15, 2013",141.2%
"Nov. 14, 2013",134.9%
"Nov. 13, 2013",126.1%
"Nov. 12, 2013",124.9%
"Nov. 11, 2013",121.1%
"Nov. 8, 2013",129.9%
"Nov. 7, 2013",124.7%
"Nov. 6, 2013",130.2%
"Nov. 5, 2013",137.1%
"Nov. 4, 2013",140.3%
"Nov. 1, 2013",151.9%
"Oct. 31, 2013",151.1%
"Oct. 30, 2013",152.6%
"Oct. 29, 2013",145.3%
"Oct. 28, 2013",137.1%
"Oct. 25, 2013",143.0%
"Oct. 24, 2013",144.5%
"Oct. 23, 2013",148.9%
"Oct. 22, 2013",150.9%
"Oct. 21, 2013",146.0%
"Oct. 18, 2013",132.0%
"Oct. 17, 2013",132.2%
"Oct. 16, 2013",125.3%
"Oct. 15, 2013",120.7%
"Oct. 14, 2013",120.5%
"Oct. 11, 2013",121.2%
"Oct. 10, 2013",117.7%
"Oct. 9, 2013",107.9%
"Oct. 8, 2013",106.4%
"Oct. 7, 2013",111.0%
"Oct. 4, 2013",118.6%
"Oct. 3, 2013",111.5%
"Oct. 2, 2013",113.3%
"Oct. 1, 2013",109.9%
"Sept. 30, 2013",113.5%
"Sept. 27, 2013",122.5%
"Sept. 26, 2013",123.3%
"Sept. 25, 2013",127.1%
"Sept. 24, 2013",123.3%
"Sept. 23, 2013",124.4%
"Sept. 20, 2013",118.7%
"Sept. 19, 2013",123.8%
"Sept. 18, 2013",126.2%
"Sept. 17, 2013",123.0%
"Sept. 16, 2013",119.9%
"Sept. 13, 2013",121.1%
"Sept. 12, 2013",124.0%
"Sept. 11, 2013",132.9%
"Sept. 10, 2013",133.4%
"Sept. 9, 2013",138.0%
"Sept. 6, 2013",137.6%
"Sept. 5, 2013",137.5%
"Sept. 4, 2013",138.4%
"Sept. 3, 2013",134.6%
"Aug. 30, 2013",142.8%
"Aug. 29, 2013",143.5%
"Aug. 28, 2013",143.3%
"Aug. 27, 2013",139.8%
"Aug. 26, 2013",152.0%
"Aug. 23, 2013",143.5%
"Aug. 22, 2013",138.2%
"Aug. 21, 2013",134.3%
"Aug. 20, 2013",133.3%
"Aug. 19, 2013",125.3%
"Aug. 16, 2013",129.4%
"Aug. 15, 2013",133.5%
"Aug. 14, 2013",138.7%
"Aug. 13, 2013",139.5%
"Aug. 12, 2013",138.3%
"Aug. 9, 2013",123.0%
"Aug. 8, 2013",124.5%
"Aug. 7, 2013",121.6%
"Aug. 6, 2013",121.5%
"Aug. 5, 2013",110.1%
"Aug. 2, 2013",124.5%
"Aug. 1, 2013",132.4%
"July 31, 2013",130.5%
"July 30, 2013",129.0%
"July 29, 2013",131.9%
"July 26, 2013",124.7%
"July 25, 2013",128.5%
"July 24, 2013",121.7%
"July 23, 2013",126.3%
"July 22, 2013",125.2%
"July 19, 2013",121.6%
"July 18, 2013",115.8%
"July 17, 2013",121.4%
"July 16, 2013",119.4%
"July 15, 2013",116.7%
"July 12, 2013",120.7%
"July 11, 2013",111.4%
"July 10, 2013",105.3%
"July 9, 2013",109.8%
"July 8, 2013",111.2%
"July 5, 2013",119.2%
"July 3, 2013",118.1%
"July 2, 2013",117.2%
"July 1, 2013",117.3%
"June 28, 2013",105.8%
"June 27, 2013",104.1%
"June 26, 2013",106.5%
"June 25, 2013",104.0%
"June 24, 2013",104.6%
"June 21, 2013",113.6%
"June 20, 2013",117.5%
"June 19, 2013",128.7%
"June 18, 2013",131.7%
"June 17, 2013",131.6%
"June 14, 2013",137.4%
"June 13, 2013",145.4%
"June 12, 2013",140.9%
"June 11, 2013",144.2%
"June 10, 2013",147.1%
"June 7, 2013",153.2%
"June 6, 2013",149.0%
"June 5, 2013",144.8%
"June 4, 2013",147.0%
"June 3, 2013",142.1%
"May 31, 2013",138.1%
"May 30, 2013",138.3%
"May 29, 2013",137.3%
"May 28, 2013",138.7%
"May 24, 2013",147.7%
"May 23, 2013",142.9%
"May 22, 2013",144.6%
"May 21, 2013",148.7%
"May 20, 2013",157.7%
"May 17, 2013",131.8%
"May 16, 2013",115.4%
"May 15, 2013",116.5%
"May 14, 2013",112.2%
"May 13, 2013",102.3%
"May 10, 2013",115.3%
"May 9, 2013",126.0%
"May 8, 2013",126.2%
"May 7, 2013",131.2%
"May 6, 2013",117.2%
"May 3, 2013",92.59%
"May 2, 2013",94.75%
"May 1, 2013",86.53%
"April 30, 2013",93.94%
"April 29, 2013",94.71%
"April 26, 2013",102.4%
"April 25, 2013",107.4%
"April 24, 2013",111.1%
"April 23, 2013",104.5%
"April 22, 2013",104.6%
"April 19, 2013",106.4%
"April 18, 2013",102.0%
"April 17, 2013",99.69%
"April 16, 2013",107.0%
"April 15, 2013",95.27%
"April 12, 2013",108.7%
"April 11, 2013",106.2%
"April 10, 2013",114.7%
"April 9, 2013",113.2%
"April 8, 2013",110.4%
"April 5, 2013",103.5%
"April 4, 2013",107.0%
"April 3, 2013",102.8%
"April 2, 2013",111.8%
"April 1, 2013",124.6%
"March 28, 2013",130.7%
"March 27, 2013",127.9%
"March 26, 2013",127.9%
"March 25, 2013",122.8%
"March 22, 2013",118.0%
"March 21, 2013",116.7%
"March 20, 2013",119.9%
"March 19, 2013",117.7%
"March 18, 2013",116.0%
"March 15, 2013",117.0%
"March 14, 2013",114.5%
"March 13, 2013",112.4%
"March 12, 2013",122.8%
"March 11, 2013",114.2%
"March 8, 2013",131.9%
"March 7, 2013",137.7%
"March 6, 2013",143.3%
"March 5, 2013",146.5%
"March 4, 2013",157.8%
"March 1, 2013",164.3%
"Feb. 28, 2013",160.2%
"Feb. 27, 2013",162.5%
