date,forward_pe_ratio
"March 19, 2020",5.126
"March 18, 2020",4.799
"March 17, 2020",5.347
"March 16, 2020",5.704
"March 13, 2020",6.838
"March 12, 2020",6.024
"March 11, 2020",7.288
"March 10, 2020",7.650
"March 9, 2020",7.548
"March 6, 2020",8.154
"March 5, 2020",7.974
"March 4, 2020",8.291
"March 3, 2020",8.328
"March 2, 2020",8.772
"Feb. 28, 2020",8.562
"Feb. 27, 2020",8.554
"Feb. 26, 2020",9.269
"Feb. 25, 2020",9.621
"Feb. 24, 2020",10.09
"Feb. 21, 2020",10.71
"Feb. 20, 2020",10.88
"Feb. 19, 2020",10.76
"Feb. 18, 2020",10.66
"Feb. 14, 2020",10.68
"Feb. 13, 2020",10.82
"Feb. 12, 2020",10.99
"Feb. 11, 2020",10.89
"Feb. 10, 2020",10.90
"Feb. 7, 2020",10.86
"Feb. 6, 2020",10.76
"Feb. 5, 2020",10.83
"Feb. 4, 2020",10.50
"Feb. 3, 2020",10.37
"Jan. 31, 2020",10.90
"Jan. 30, 2020",11.40
"Jan. 29, 2020",11.17
"Jan. 28, 2020",11.11
"Jan. 27, 2020",10.99
"Jan. 24, 2020",11.54
"Jan. 23, 2020",11.57
"Jan. 22, 2020",11.58
"Jan. 21, 2020",11.66
"Jan. 17, 2020",11.79
"Jan. 16, 2020",11.89
"Jan. 15, 2020",11.92
"Jan. 14, 2020",12.33
"Jan. 13, 2020",12.44
"Jan. 10, 2020",12.52
"Jan. 9, 2020",12.30
"Jan. 8, 2020",12.03
"Jan. 7, 2020",11.98
"Jan. 6, 2020",11.83
"Jan. 3, 2020",11.83
"Jan. 2, 2020",12.29
"Dec. 31, 2019",12.10
"Dec. 30, 2019",18.76
"Dec. 27, 2019",18.83
"Dec. 26, 2019",19.07
"Dec. 24, 2019",19.21
"Dec. 23, 2019",19.24
"Dec. 20, 2019",19.25
"Dec. 19, 2019",19.11
"Dec. 18, 2019",19.09
"Dec. 17, 2019",19.33
"Dec. 16, 2019",19.22
"Dec. 13, 2019",18.95
"Dec. 12, 2019",19.10
"Dec. 11, 2019",18.76
"Dec. 10, 2019",19.10
"Dec. 9, 2019",18.69
"Dec. 6, 2019",18.91
"Dec. 5, 2019",18.79
"Dec. 4, 2019",18.83
"Dec. 3, 2019",18.97
"Dec. 2, 2019",19.31
"Nov. 29, 2019",19.29
"Nov. 27, 2019",19.62
"Nov. 26, 2019",19.68
"Nov. 25, 2019",19.67
"Nov. 22, 2019",19.70
"Nov. 21, 2019",19.88
"Nov. 20, 2019",19.63
"Nov. 19, 2019",19.72
"Nov. 18, 2019",20.42
"Nov. 15, 2019",20.32
"Nov. 14, 2019",20.37
"Nov. 13, 2019",20.25
"Nov. 12, 2019",20.30
"Nov. 11, 2019",20.34
"Nov. 8, 2019",20.37
"Nov. 7, 2019",20.48
"Nov. 6, 2019",20.27
"Nov. 5, 2019",20.42
"Nov. 4, 2019",20.45
"Nov. 1, 2019",20.17
"Oct. 31, 2019",19.59
"Oct. 30, 2019",19.96
"Oct. 29, 2019",20.37
"Oct. 28, 2019",20.22
"Oct. 25, 2019",20.05
"Oct. 24, 2019",19.58
"Oct. 23, 2019",18.96
"Oct. 22, 2019",19.02
"Oct. 21, 2019",18.83
"Oct. 18, 2019",18.40
"Oct. 17, 2019",18.20
"Oct. 16, 2019",18.00
"Oct. 15, 2019",18.07
"Oct. 14, 2019",17.88
"Oct. 11, 2019",17.78
"Oct. 10, 2019",17.33
"Oct. 9, 2019",17.19
"Oct. 8, 2019",16.83
"Oct. 7, 2019",16.85
"Oct. 4, 2019",17.07
"Oct. 3, 2019",16.88
"Oct. 2, 2019",16.73
"Oct. 1, 2019",17.22
"Sept. 30, 2019",17.22
"Sept. 27, 2019",17.06
"Sept. 26, 2019",16.79
"Sept. 25, 2019",16.90
"Sept. 24, 2019",16.79
"Sept. 23, 2019",17.00
"Sept. 20, 2019",16.74
"Sept. 19, 2019",16.88
"Sept. 18, 2019",16.89
"Sept. 17, 2019",17.03
"Sept. 16, 2019",16.64
"Sept. 13, 2019",17.28
"Sept. 12, 2019",16.91
"Sept. 11, 2019",16.70
"Sept. 10, 2019",16.50
"Sept. 9, 2019",16.04
"Sept. 6, 2019",15.78
"Sept. 5, 2019",15.51
"Sept. 4, 2019",15.11
"Sept. 3, 2019",15.06
