date,one_year_return
"Sept. 16, 2019",-29.66%
"Sept. 13, 2019",-26.79%
"Sept. 12, 2019",-28.04%
"Sept. 11, 2019",-28.18%
"Sept. 10, 2019",-29.13%
"Sept. 9, 2019",-31.02%
"Sept. 6, 2019",-32.69%
"Sept. 5, 2019",-34.32%
"Sept. 4, 2019",-37.81%
"Sept. 3, 2019",-36.74%
"Aug. 30, 2019",-36.77%
"Aug. 29, 2019",-37.62%
"Aug. 28, 2019",-39.56%
"Aug. 27, 2019",-40.84%
"Aug. 26, 2019",-38.86%
"Aug. 23, 2019",-37.17%
"Aug. 22, 2019",-33.07%
"Aug. 21, 2019",-31.31%
"Aug. 20, 2019",-31.21%
"Aug. 19, 2019",-28.20%
"Aug. 16, 2019",-29.82%
"Aug. 15, 2019",-31.21%
"Aug. 14, 2019",-33.94%
"Aug. 13, 2019",-31.41%
"Aug. 12, 2019",-33.13%
"Aug. 9, 2019",-31.52%
"Aug. 8, 2019",-32.04%
"Aug. 7, 2019",-35.04%
"Aug. 6, 2019",-33.12%
"Aug. 5, 2019",-34.32%
"Aug. 2, 2019",-28.84%
"Aug. 1, 2019",-27.78%
"July 31, 2019",-27.97%
"July 30, 2019",-27.69%
"July 29, 2019",-27.78%
"July 26, 2019",-27.84%
"July 25, 2019",-23.67%
"July 24, 2019",-19.67%
"July 23, 2019",-20.24%
"July 22, 2019",-20.58%
"July 19, 2019",-21.82%
"July 18, 2019",-21.85%
"July 17, 2019",-21.54%
"July 16, 2019",-20.78%
"July 15, 2019",-21.45%
"July 12, 2019",-20.64%
"July 11, 2019",-20.62%
"July 10, 2019",-23.22%
"July 9, 2019",-24.74%
"July 8, 2019",-24.55%
"July 5, 2019",-23.89%
"July 3, 2019",-24.21%
"July 2, 2019",-26.12%
"July 1, 2019",-23.98%
"June 28, 2019",-21.54%
"June 27, 2019",-23.37%
"June 26, 2019",-22.97%
"June 25, 2019",-25.29%
"June 24, 2019",-28.05%
"June 21, 2019",-26.35%
"June 20, 2019",-31.09%
"June 19, 2019",-32.98%
"June 18, 2019",-33.24%
"June 17, 2019",-33.21%
"June 14, 2019",-34.29%
"June 13, 2019",-34.46%
"June 12, 2019",-35.18%
"June 11, 2019",-36.67%
"June 10, 2019",-36.64%
"June 7, 2019",-38.49%
"June 6, 2019",-38.56%
"June 5, 2019",-40.70%
"June 4, 2019",-40.65%
"June 3, 2019",-41.83%
"May 31, 2019",-41.91%
"May 30, 2019",-40.37%
"May 29, 2019",-37.34%
"May 28, 2019",-36.76%
"May 24, 2019",-37.46%
"May 23, 2019",-37.70%
"May 22, 2019",-33.13%
"May 21, 2019",-32.43%
"May 20, 2019",-31.92%
"May 17, 2019",-30.07%
"May 16, 2019",-25.67%
"May 15, 2019",-28.07%
"May 14, 2019",-28.40%
"May 13, 2019",-28.98%
"May 10, 2019",-26.87%
"May 9, 2019",-28.81%
"May 8, 2019",-27.20%
"May 7, 2019",-25.79%
"May 6, 2019",-23.81%
"May 3, 2019",-21.99%
"May 2, 2019",-21.38%
"May 1, 2019",-18.92%
"April 30, 2019",-18.27%
"April 29, 2019",-18.38%
"April 26, 2019",-19.24%
"April 25, 2019",-16.42%
"April 24, 2019",-18.99%
"April 23, 2019",-17.37%
"April 22, 2019",-16.03%
"April 18, 2019",-18.13%
"April 17, 2019",-16.19%
"April 16, 2019",-16.28%
"April 15, 2019",-13.93%
"April 12, 2019",-12.06%
"April 11, 2019",-11.24%
"April 10, 2019",-10.58%
"April 9, 2019",-11.35%
"April 8, 2019",-9.43%
"April 5, 2019",-9.57%
"April 4, 2019",-9.64%
"April 3, 2019",-9.10%
"April 2, 2019",-7.77%
"April 1, 2019",-6.83%
"March 29, 2019",-8.56%
"March 28, 2019",-6.04%
"March 27, 2019",-6.77%
"March 26, 2019",-7.69%
"March 25, 2019",-6.29%
"March 22, 2019",-9.04%
"March 21, 2019",-9.50%
"March 20, 2019",-8.50%
"March 19, 2019",-7.00%
"March 18, 2019",-7.51%
"March 15, 2019",-7.85%
"March 14, 2019",-8.33%
"March 13, 2019",-9.92%
"March 12, 2019",-9.54%
"March 11, 2019",-11.49%
"March 8, 2019",-14.53%
"March 7, 2019",-12.44%
"March 6, 2019",-11.31%
"March 5, 2019",-11.37%
"March 4, 2019",-10.49%
"March 1, 2019",-8.73%
"Feb. 28, 2019",-9.80%
"Feb. 27, 2019",-10.43%
"Feb. 26, 2019",-9.54%
"Feb. 25, 2019",-8.09%
"Feb. 22, 2019",-7.31%
"Feb. 21, 2019",-6.99%
"Feb. 20, 2019",-6.72%
"Feb. 19, 2019",-9.09%
"Feb. 15, 2019",-9.25%
"Feb. 14, 2019",-9.74%
"Feb. 13, 2019",-6.73%
"Feb. 12, 2019",-7.33%
"Feb. 11, 2019",-5.53%
"Feb. 8, 2019",-3.03%
"Feb. 7, 2019",-6.60%
"Feb. 6, 2019",-5.02%
"Feb. 5, 2019",-4.24%
"Feb. 4, 2019",-9.01%
"Feb. 1, 2019",-9.96%
"Jan. 31, 2019",-8.49%
"Jan. 30, 2019",-11.72%
"Jan. 29, 2019",-15.82%
"Jan. 28, 2019",-17.89%
"Jan. 25, 2019",-15.42%
"Jan. 24, 2019",-19.16%
"Jan. 23, 2019",-19.16%
"Jan. 22, 2019",-17.12%
"Jan. 18, 2019",-14.38%
"Jan. 17, 2019",-17.50%
"Jan. 16, 2019",-17.84%
"Jan. 15, 2019",-18.58%
"Jan. 14, 2019",-18.40%
"Jan. 11, 2019",-17.01%
"Jan. 10, 2019",-17.77%
"Jan. 9, 2019",-17.86%
"Jan. 8, 2019",-17.89%
"Jan. 7, 2019",-18.02%
"Jan. 4, 2019",-17.72%
"Jan. 3, 2019",-20.46%
"Jan. 2, 2019",-18.58%
"Dec. 31, 2018",-18.43%
"Dec. 28, 2018",-20.39%
"Dec. 27, 2018",-19.00%
"Dec. 26, 2018",-20.19%
"Dec. 24, 2018",-24.35%
"Dec. 21, 2018",-21.03%
"Dec. 20, 2018",-21.68%
"Dec. 19, 2018",-19.40%
"Dec. 18, 2018",-20.09%
"Dec. 17, 2018",-17.70%
"Dec. 14, 2018",-16.21%
"Dec. 13, 2018",-16.00%
"Dec. 12, 2018",-15.30%
"Dec. 11, 2018",-15.97%
"Dec. 10, 2018",-16.23%
"Dec. 7, 2018",-11.22%
"Dec. 6, 2018",-7.21%
"Dec. 4, 2018",-4.93%
"Dec. 3, 2018",-3.41%
"Nov. 30, 2018",-6.68%
"Nov. 29, 2018",-4.64%
"Nov. 28, 2018",-4.59%
"Nov. 27, 2018",-5.71%
"Nov. 26, 2018",-4.22%
"Nov. 23, 2018",-6.46%
"Nov. 21, 2018",-5.49%
"Nov. 20, 2018",-4.24%
"Nov. 19, 2018",-2.64%
"Nov. 16, 2018",2.23%
"Nov. 15, 2018",2.20%
"Nov. 14, 2018",1.19%
"Nov. 13, 2018",3.59%
"Nov. 12, 2018",5.65%
"Nov. 9, 2018",7.75%
"Nov. 8, 2018",8.61%
"Nov. 7, 2018",13.15%
"Nov. 6, 2018",12.07%
"Nov. 5, 2018",12.70%
"Nov. 2, 2018",12.55%
"Nov. 1, 2018",14.62%
"Oct. 31, 2018",15.46%
"Oct. 30, 2018",14.92%
"Oct. 29, 2018",12.39%
"Oct. 26, 2018",12.45%
"Oct. 25, 2018",12.49%
"Oct. 24, 2018",11.58%
"Oct. 23, 2018",18.42%
"Oct. 22, 2018",19.74%
"Oct. 19, 2018",19.49%
"Oct. 18, 2018",33.20%
"Oct. 17, 2018",33.65%
"Oct. 16, 2018",36.80%
"Oct. 15, 2018",32.93%
"Oct. 12, 2018",38.94%
"Oct. 11, 2018",37.18%
"Oct. 10, 2018",43.26%
"Oct. 9, 2018",49.95%
"Oct. 8, 2018",50.43%
"Oct. 5, 2018",51.56%
"Oct. 4, 2018",50.88%
"Oct. 3, 2018",54.69%
"Oct. 2, 2018",49.93%
"Oct. 1, 2018",48.03%
"Sept. 28, 2018",48.23%
"Sept. 27, 2018",52.76%
"Sept. 26, 2018",55.44%
"Sept. 25, 2018",55.43%
"Sept. 24, 2018",54.74%
"Sept. 21, 2018",53.00%
"Sept. 20, 2018",50.97%
"Sept. 19, 2018",50.87%
"Sept. 18, 2018",59.74%
"Sept. 17, 2018",62.32%
"Sept. 14, 2018",67.47%
"Sept. 13, 2018",64.55%
"Sept. 12, 2018",65.66%
"Sept. 11, 2018",64.88%
"Sept. 10, 2018",65.73%
"Sept. 7, 2018",67.12%
"Sept. 6, 2018",70.42%
"Sept. 5, 2018",72.15%
"Sept. 4, 2018",73.76%
"Aug. 31, 2018",73.10%
"Aug. 30, 2018",74.02%
"Aug. 29, 2018",77.58%
"Aug. 28, 2018",75.96%
"Aug. 27, 2018",79.12%
"Aug. 24, 2018",78.75%
"Aug. 23, 2018",79.67%
"Aug. 22, 2018",76.40%
"Aug. 21, 2018",76.41%
"Aug. 20, 2018",75.14%
"Aug. 17, 2018",71.96%
"Aug. 16, 2018",68.69%
"Aug. 15, 2018",66.08%
"Aug. 14, 2018",72.26%
"Aug. 13, 2018",73.53%
"Aug. 10, 2018",74.27%
"Aug. 9, 2018",72.03%
"Aug. 8, 2018",70.97%
"Aug. 7, 2018",71.63%
"Aug. 6, 2018",67.65%
"Aug. 3, 2018",68.44%
"Aug. 2, 2018",68.36%
"Aug. 1, 2018",69.69%
"July 31, 2018",71.60%
"July 30, 2018",75.83%
"July 27, 2018",72.14%
"July 26, 2018",71.83%
"July 25, 2018",59.75%
"July 24, 2018",58.50%
"July 23, 2018",56.80%
"July 20, 2018",57.30%
"July 19, 2018",57.28%
"July 18, 2018",57.98%
"July 17, 2018",57.33%
"July 16, 2018",56.23%
"July 13, 2018",58.37%
"July 12, 2018",56.97%
"July 11, 2018",56.57%
"July 10, 2018",59.52%
"July 9, 2018",60.27%
"July 6, 2018",62.25%
"July 5, 2018",60.32%
"July 3, 2018",59.03%
"July 2, 2018",61.92%
"June 29, 2018",65.20%
"June 28, 2018",61.72%
"June 27, 2018",63.93%
"June 26, 2018",66.94%
"June 25, 2018",65.60%
"June 22, 2018",73.16%
"June 21, 2018",71.95%
"June 20, 2018",76.28%
"June 19, 2018",75.08%
"June 18, 2018",77.11%
"June 15, 2018",78.05%
"June 14, 2018",80.42%
"June 13, 2018",77.18%
"June 12, 2018",79.04%
"June 11, 2018",84.75%
"June 8, 2018",89.49%
"June 7, 2018",95.01%
"June 6, 2018",94.57%
"June 5, 2018",97.64%
"June 4, 2018",100.4%
"June 1, 2018",99.26%
"May 31, 2018",97.17%
"May 30, 2018",96.83%
"May 29, 2018",91.30%
"May 25, 2018",87.89%
"May 24, 2018",91.00%
"May 23, 2018",88.79%
"May 22, 2018",88.20%
"May 21, 2018",91.11%
"May 18, 2018",89.74%
"May 17, 2018",87.63%
"May 16, 2018",78.17%
"May 15, 2018",76.81%
"May 14, 2018",74.45%
"May 11, 2018",72.77%
"May 10, 2018",71.70%
"May 9, 2018",72.32%
"May 8, 2018",71.21%
"May 7, 2018",73.97%
"May 4, 2018",76.15%
"May 3, 2018",74.68%
"May 2, 2018",74.06%
"May 1, 2018",72.03%
"April 30, 2018",71.69%
"April 27, 2018",68.06%
"April 26, 2018",71.86%
"April 25, 2018",65.09%
"April 24, 2018",62.06%
"April 23, 2018",67.50%
"April 20, 2018",69.34%
"April 19, 2018",70.42%
"April 18, 2018",67.64%
"April 17, 2018",63.66%
"April 16, 2018",63.10%
"April 13, 2018",57.44%
"April 12, 2018",54.35%
"April 11, 2018",52.84%
"April 10, 2018",51.32%
"April 9, 2018",46.42%
"April 6, 2018",46.27%
"April 5, 2018",47.27%
"April 4, 2018",41.85%
"April 3, 2018",39.97%
"April 2, 2018",38.12%
"March 29, 2018",38.17%
"March 28, 2018",36.19%
"March 27, 2018",39.32%
"March 26, 2018",43.28%
"March 23, 2018",35.95%
"March 22, 2018",37.69%
"March 21, 2018",42.14%
"March 20, 2018",37.85%
"March 19, 2018",34.89%
"March 16, 2018",36.82%
"March 15, 2018",34.34%
"March 14, 2018",37.40%
"March 13, 2018",38.18%
"March 12, 2018",39.24%
"March 9, 2018",41.88%
"March 8, 2018",39.54%
"March 7, 2018",40.26%
"March 6, 2018",38.05%
"March 5, 2018",38.56%
"March 2, 2018",38.75%
"March 1, 2018",32.62%
"Feb. 28, 2018",33.07%
"Feb. 27, 2018",37.97%
"Feb. 26, 2018",39.85%
"Feb. 23, 2018",37.94%
"Feb. 22, 2018",39.45%
"Feb. 21, 2018",37.06%
"Feb. 20, 2018",39.84%
"Feb. 16, 2018",40.04%
"Feb. 15, 2018",37.25%
"Feb. 14, 2018",36.99%
"Feb. 13, 2018",33.47%
"Feb. 12, 2018",31.67%
"Feb. 9, 2018",30.46%
"Feb. 8, 2018",29.35%
"Feb. 7, 2018",37.29%
"Feb. 6, 2018",38.93%
"Feb. 5, 2018",37.03%
"Feb. 2, 2018",42.45%
"Feb. 1, 2018",44.85%
"Jan. 31, 2018",45.94%
"Jan. 30, 2018",38.27%
"Jan. 29, 2018",43.20%
"Jan. 26, 2018",46.49%
"Jan. 25, 2018",42.22%
"Jan. 24, 2018",43.91%
"Jan. 23, 2018",48.97%
"Jan. 22, 2018",49.38%
"Jan. 19, 2018",47.21%
"Jan. 18, 2018",44.51%
"Jan. 17, 2018",47.39%
"Jan. 16, 2018",44.83%
"Jan. 12, 2018",45.44%
"Jan. 11, 2018",40.95%
"Jan. 10, 2018",41.52%
"Jan. 9, 2018",41.78%
"Jan. 8, 2018",41.34%
"Jan. 5, 2018",38.93%
"Jan. 4, 2018",37.86%
"Jan. 3, 2018",32.48%
"Jan. 2, 2018",35.83%
"Dec. 29, 2017",33.92%
"Dec. 28, 2017",34.41%
"Dec. 27, 2017",32.67%
"Dec. 26, 2017",33.21%
"Dec. 22, 2017",32.61%
"Dec. 21, 2017",33.55%
"Dec. 20, 2017",33.43%
"Dec. 19, 2017",30.57%
"Dec. 18, 2017",30.78%
"Dec. 15, 2017",30.38%
"Dec. 14, 2017",31.57%
"Dec. 13, 2017",30.13%
"Dec. 12, 2017",30.11%
"Dec. 11, 2017",28.24%
"Dec. 8, 2017",28.13%
"Dec. 7, 2017",26.72%
"Dec. 6, 2017",31.29%
"Dec. 5, 2017",32.95%
"Dec. 4, 2017",36.07%
"Dec. 1, 2017",39.06%
"Nov. 30, 2017",39.08%
"Nov. 29, 2017",30.69%
"Nov. 28, 2017",30.49%
"Nov. 27, 2017",26.61%
"Nov. 24, 2017",27.09%
"Nov. 22, 2017",26.21%
"Nov. 21, 2017",29.84%
"Nov. 20, 2017",29.50%
"Nov. 17, 2017",28.16%
"Nov. 16, 2017",29.06%
"Nov. 15, 2017",29.03%
"Nov. 14, 2017",30.03%
"Nov. 13, 2017",29.18%
"Nov. 10, 2017",29.24%
"Nov. 9, 2017",31.03%
"Nov. 8, 2017",40.47%
"Nov. 7, 2017",39.83%
"Nov. 6, 2017",40.75%
"Nov. 3, 2017",39.79%
"Nov. 2, 2017",39.64%
"Nov. 1, 2017",35.67%
"Oct. 31, 2017",33.17%
"Oct. 30, 2017",33.79%
"Oct. 27, 2017",32.21%
"Oct. 26, 2017",28.18%
"Oct. 25, 2017",31.82%
"Oct. 24, 2017",38.34%
"Oct. 23, 2017",38.81%
"Oct. 20, 2017",41.57%
"Oct. 19, 2017",42.34%
"Oct. 18, 2017",39.96%
"Oct. 17, 2017",43.34%
"Oct. 16, 2017",43.93%
"Oct. 13, 2017",45.00%
"Oct. 12, 2017",44.84%
"Oct. 11, 2017",43.79%
"Oct. 10, 2017",41.34%
"Oct. 9, 2017",42.12%
"Oct. 6, 2017",40.67%
"Oct. 5, 2017",41.00%
"Oct. 4, 2017",44.81%
"Oct. 3, 2017",46.64%
"Oct. 2, 2017",45.38%
"Sept. 29, 2017",48.77%
"Sept. 28, 2017",39.25%
"Sept. 27, 2017",37.17%
"Sept. 26, 2017",38.07%
"Sept. 25, 2017",34.94%
"Sept. 22, 2017",33.62%
"Sept. 21, 2017",31.75%
"Sept. 20, 2017",31.97%
"Sept. 19, 2017",27.25%
"Sept. 18, 2017",27.27%
"Sept. 15, 2017",26.59%
"Sept. 14, 2017",28.17%
"Sept. 13, 2017",28.27%
"Sept. 12, 2017",25.64%
"Sept. 11, 2017",27.11%
"Sept. 8, 2017",23.85%
"Sept. 7, 2017",22.77%
"Sept. 6, 2017",23.23%
"Sept. 5, 2017",23.86%
"Sept. 1, 2017",27.46%
"Aug. 31, 2017",23.04%
"Aug. 30, 2017",22.60%
"Aug. 29, 2017",22.09%
"Aug. 28, 2017",23.77%
"Aug. 25, 2017",22.99%
"Aug. 24, 2017",21.08%
"Aug. 23, 2017",19.02%
"Aug. 22, 2017",20.48%
"Aug. 21, 2017",18.02%
"Aug. 18, 2017",17.60%
"Aug. 17, 2017",17.00%
"Aug. 16, 2017",21.08%
"Aug. 15, 2017",23.17%
"Aug. 14, 2017",22.93%
"Aug. 11, 2017",21.71%
"Aug. 10, 2017",25.09%
"Aug. 9, 2017",27.51%
"Aug. 8, 2017",25.10%
"Aug. 7, 2017",27.10%
"Aug. 4, 2017",28.50%
"Aug. 3, 2017",25.21%
"Aug. 2, 2017",30.85%
"Aug. 1, 2017",33.29%
"July 31, 2017",31.92%
"July 28, 2017",28.57%
"July 27, 2017",29.46%
"July 26, 2017",29.09%
"July 25, 2017",36.09%
"July 24, 2017",35.69%
"July 21, 2017",35.37%
"July 20, 2017",32.97%
"July 19, 2017",33.79%
"July 18, 2017",33.87%
"July 17, 2017",35.02%
"July 14, 2017",35.00%
"July 13, 2017",36.82%
"July 12, 2017",38.13%
"July 11, 2017",40.09%
"July 10, 2017",42.66%
"July 7, 2017",44.33%
"July 6, 2017",36.58%
"July 5, 2017",34.57%
"July 3, 2017",32.26%
"June 30, 2017",32.27%
"June 29, 2017",29.22%
"June 28, 2017",30.18%
"June 27, 2017",30.67%
"June 26, 2017",25.65%
"June 23, 2017",22.84%
"June 22, 2017",22.74%
"June 21, 2017",23.27%
"June 20, 2017",27.03%
"June 19, 2017",28.81%
"June 16, 2017",27.05%
"June 15, 2017",26.13%
"June 14, 2017",27.49%
"June 13, 2017",30.40%
"June 12, 2017",23.38%
"June 9, 2017",21.28%
"June 8, 2017",16.16%
"June 7, 2017",11.97%
"June 6, 2017",13.42%
"June 5, 2017",13.15%
"June 2, 2017",11.45%
"June 1, 2017",11.43%
"May 31, 2017",12.38%
"May 30, 2017",13.78%
"May 26, 2017",15.46%
"May 25, 2017",15.69%
"May 24, 2017",15.28%
"May 23, 2017",17.74%
"May 22, 2017",13.74%
"May 19, 2017",15.29%
"May 18, 2017",12.58%
"May 17, 2017",15.48%
"May 16, 2017",16.94%
"May 15, 2017",18.94%
"May 12, 2017",21.25%
"May 11, 2017",18.76%
"May 10, 2017",19.07%
"May 9, 2017",21.19%
"May 8, 2017",19.42%
"May 5, 2017",17.50%
"May 4, 2017",14.64%
"May 3, 2017",12.62%
"May 2, 2017",7.81%
"May 1, 2017",9.33%
"April 28, 2017",6.07%
"April 27, 2017",5.03%
"April 26, 2017",5.00%
"April 25, 2017",6.57%
"April 24, 2017",9.11%
"April 21, 2017",7.55%
"April 20, 2017",6.44%
"April 19, 2017",5.62%
"April 18, 2017",5.67%
"April 17, 2017",9.58%
"April 13, 2017",3.41%
"April 12, 2017",6.95%
"April 11, 2017",8.05%
"April 10, 2017",3.63%
"April 7, 2017",6.34%
"April 6, 2017",5.50%
"April 5, 2017",3.09%
"April 4, 2017",3.98%
"April 3, 2017",5.28%
"March 31, 2017",3.35%
"March 30, 2017",3.52%
"March 29, 2017",2.85%
"March 28, 2017",1.61%
"March 27, 2017",0.59%
"March 24, 2017",-0.09%
"March 23, 2017",3.39%
"March 22, 2017",2.27%
"March 21, 2017",1.97%
"March 20, 2017",5.17%
"March 17, 2017",7.35%
"March 16, 2017",3.96%
"March 15, 2017",5.84%
"March 14, 2017",4.74%
"March 13, 2017",3.50%
"March 10, 2017",3.72%
"March 9, 2017",2.59%
"March 8, 2017",7.28%
"March 7, 2017",3.75%
"March 6, 2017",3.99%
"March 3, 2017",3.51%
"March 2, 2017",7.04%
"March 1, 2017",11.19%
"Feb. 28, 2017",13.90%
"Feb. 27, 2017",12.71%
"Feb. 24, 2017",10.08%
"Feb. 23, 2017",16.59%
"Feb. 22, 2017",12.49%
"Feb. 21, 2017",16.16%
"Feb. 17, 2017",13.36%
"Feb. 16, 2017",16.13%
"Feb. 15, 2017",17.33%
"Feb. 14, 2017",17.09%
"Feb. 13, 2017",16.09%
"Feb. 10, 2017",22.94%
"Feb. 9, 2017",23.35%
"Feb. 8, 2017",22.36%
"Feb. 7, 2017",14.57%
"Feb. 6, 2017",13.99%
"Feb. 3, 2017",7.50%
"Feb. 2, 2017",0.21%
"Feb. 1, 2017",-4.85%
"Jan. 31, 2017",-3.11%
"Jan. 30, 2017",0.53%
"Jan. 27, 2017",2.00%
"Jan. 26, 2017",-0.50%
"Jan. 25, 2017",4.90%
"Jan. 24, 2017",0.00%
"Jan. 23, 2017",-2.37%
"Jan. 20, 2017",1.16%
"Jan. 19, 2017",-0.71%
"Jan. 18, 2017",0.51%
"Jan. 17, 2017",-0.33%
"Jan. 13, 2017",2.09%
"Jan. 12, 2017",-6.56%
"Jan. 11, 2017",-2.88%
"Jan. 10, 2017",-2.53%
"Jan. 9, 2017",-2.77%
"Jan. 6, 2017",-5.66%
"Jan. 5, 2017",-4.89%
"Jan. 4, 2017",-2.93%
"Jan. 3, 2017",-0.41%
"Dec. 30, 2016",-4.55%
"Dec. 29, 2016",-3.46%
"Dec. 28, 2016",-2.76%
"Dec. 27, 2016",-3.45%
"Dec. 23, 2016",-4.00%
"Dec. 22, 2016",-3.86%
"Dec. 21, 2016",-4.47%
"Dec. 20, 2016",-3.51%
"Dec. 19, 2016",-3.68%
"Dec. 16, 2016",-3.13%
"Dec. 15, 2016",-0.98%
"Dec. 14, 2016",-1.57%
"Dec. 13, 2016",-0.46%
"Dec. 12, 2016",-1.02%
"Dec. 9, 2016",-2.69%
"Dec. 8, 2016",-3.06%
"Dec. 7, 2016",-4.59%
"Dec. 6, 2016",-9.34%
"Dec. 5, 2016",-9.62%
"Dec. 2, 2016",-14.27%
"Dec. 1, 2016",-16.59%
"Nov. 30, 2016",-14.33%
"Nov. 29, 2016",-12.57%
"Nov. 28, 2016",-12.54%
"Nov. 25, 2016",-11.07%
"Nov. 23, 2016",-10.95%
"Nov. 22, 2016",-9.35%
"Nov. 21, 2016",-10.34%
"Nov. 18, 2016",-10.29%
"Nov. 17, 2016",-7.61%
"Nov. 16, 2016",-8.67%
"Nov. 15, 2016",-8.43%
"Nov. 14, 2016",-9.25%
"Nov. 11, 2016",-12.25%
"Nov. 10, 2016",-11.72%
"Nov. 9, 2016",-12.00%
"Nov. 8, 2016",-19.19%
"Nov. 7, 2016",-18.67%
"Nov. 4, 2016",-18.61%
"Nov. 3, 2016",-16.87%
"Nov. 2, 2016",-14.11%
"Nov. 1, 2016",-9.75%
"Oct. 31, 2016",-10.13%
"Oct. 28, 2016",-7.60%
"Oct. 27, 2016",-5.84%
"Oct. 26, 2016",-3.84%
"Oct. 25, 2016",-4.57%
"Oct. 24, 2016",-9.05%
"Oct. 21, 2016",-5.97%
"Oct. 20, 2016",-8.84%
"Oct. 19, 2016",-11.22%
"Oct. 18, 2016",-13.00%
"Oct. 17, 2016",-15.06%
