date,ncavps
"Dec. 31, 2019",-30.20
"Sept. 30, 2019",-30.69
"June 30, 2019",-29.85
"March 31, 2019",-28.37
"Dec. 31, 2018",-23.35
"Sept. 30, 2018",-21.30
"June 30, 2018",-20.83
"March 31, 2018",-19.01
"Dec. 31, 2017",-18.31
"Sept. 30, 2017",-21.28
"June 30, 2017",-21.44
"March 31, 2017",-21.22
"Dec. 31, 2016",-18.87
"Sept. 30, 2016",-18.22
"June 30, 2016",-17.02
"March 31, 2016",-16.82
"Dec. 31, 2015",-16.86
"Sept. 30, 2015",-14.76
"June 30, 2015",-14.21
"March 31, 2015",-14.91
"Dec. 31, 2014",-14.96
"Sept. 30, 2014",-14.77
"June 30, 2014",-14.80
"March 31, 2014",-14.36
"Dec. 31, 2013",-15.01
"Sept. 30, 2013",-17.19
"June 30, 2013",-17.31
"March 31, 2013",-18.02
"Dec. 31, 2012",-17.97
"Sept. 30, 2012",-18.32
"June 30, 2012",-19.10
"March 31, 2012",-19.56
"Dec. 31, 2011",-18.62
"Sept. 30, 2011",-16.37
"June 30, 2011",-15.50
"March 31, 2011",-16.34
"Dec. 31, 2010",-15.97
"Sept. 30, 2010",-17.66
"June 30, 2010",-17.80
"March 31, 2010",-18.54
"Dec. 31, 2009",-17.58
"Sept. 30, 2009",-17.85
"June 30, 2009",-17.14
"March 31, 2009",-18.41
"Dec. 31, 2008",-18.11
"Sept. 30, 2008",-17.71
"June 30, 2008",-18.52
"March 31, 2008",-18.78
"Dec. 31, 2007",-17.56
"Sept. 30, 2007",-14.97
"June 30, 2007",-15.65
"March 31, 2007",-15.41
"Dec. 31, 2006",-12.12
"Sept. 30, 2006",-14.63
"June 30, 2006",-15.76
"March 31, 2006",-15.81
"Dec. 31, 2005",-15.23
"Sept. 30, 2005",-19.15
"June 30, 2005",-11.35
"March 31, 2005",-12.67
"Dec. 31, 2004",-12.39
"Sept. 30, 2004",-12.60
"June 30, 2004",-13.10
"March 31, 2004",-12.81
"Dec. 31, 2003",-12.70
"Sept. 30, 2003",-12.94
"June 30, 2003",-12.92
"March 31, 2003",-12.34
"Dec. 31, 2002",-15.18
"Sept. 30, 2002",-15.57
"June 30, 2002",-15.47
"March 31, 2002",-14.44
"Dec. 31, 2001",-14.27
"Sept. 30, 2001",-6.656
"June 30, 2001",-6.817
"March 31, 2001",-5.850
"Dec. 31, 2000",-5.437
"Sept. 30, 2000",-5.516
"June 30, 2000",-5.772
"March 31, 2000",-4.703
"Dec. 31, 1999",-4.752
"Sept. 30, 1999",-4.708
"June 30, 1999",-4.784
"March 31, 1999",-4.636
"Dec. 31, 1998",-4.472
"Sept. 30, 1998",-3.952
"June 30, 1998",-2.586
"March 31, 1998",-2.651
"Dec. 31, 1997",-2.428
"Sept. 30, 1997",-2.322
"June 30, 1997",-3.571
