date,ohlson_score
"Dec. 31, 2019",-0.3046
"Sept. 30, 2019",-0.0453
"June 30, 2019",-0.4641
"March 31, 2019",2.926
"Dec. 31, 2018",-0.4357
"Sept. 30, 2018",-0.3885
"June 30, 2018",-0.6806
"March 31, 2018",1.589
"Dec. 31, 2017",-0.8477
"Sept. 30, 2017",-0.5621
"June 30, 2017",-0.6718
"March 31, 2017",-0.315
"Dec. 31, 2016",-0.1093
"Sept. 30, 2016",-0.325
"June 30, 2016",-0.7231
"March 31, 2016",-0.893
"Dec. 31, 2015",1.223
"Sept. 30, 2015",-0.669
"June 30, 2015",-0.6934
"March 31, 2015",-0.4359
"Dec. 31, 2014",-0.4631
"Sept. 30, 2014",-0.4095
"June 30, 2014",0.0288
"March 31, 2014",0.1474
"Dec. 31, 2013",-0.467
"Sept. 30, 2013",0.4367
"June 30, 2013",0.3262
"March 31, 2013",0.4224
"Dec. 31, 2012",-0.0188
"Sept. 30, 2012",0.3933
"June 30, 2012",-0.5151
"March 31, 2012",-0.0777
"Dec. 31, 2011",13.79
"Sept. 30, 2011",0.0467
"June 30, 2011",-0.2302
"March 31, 2011",-2.514
"Dec. 31, 2010",-0.6335
"Sept. 30, 2010",0.7913
"June 30, 2010",-0.2906
"March 31, 2010",6.417
"Dec. 31, 2009",0.0882
"Sept. 30, 2009",0.001
"June 30, 2009",-1.034
"March 31, 2009",-6.011
"Dec. 31, 2008",-0.6436
"Sept. 30, 2008",-0.1959
"June 30, 2008",-0.1638
"March 31, 2008",0.6237
"Dec. 31, 2007",0.6815
"Sept. 30, 2007",0.1476
"June 30, 2007",-0.4574
"March 31, 2007",-0.0703
"Dec. 31, 2006",-0.3717
"Sept. 30, 2006",-0.0137
"June 30, 2006",-0.2748
"March 31, 2006",0.5906
"Dec. 31, 2005",-0.0489
"Sept. 30, 2005",0.3243
"June 30, 2005",0.3669
"March 31, 2005",0.7734
"Dec. 31, 2004",0.6439
"Sept. 30, 2004",1.150
"June 30, 2004",0.7317
"March 31, 2004",0.7875
"Dec. 31, 2003",1.266
"Sept. 30, 2003",0.8454
"June 30, 2003",1.290
"March 31, 2003",0.9532
"Dec. 31, 2002",1.174
"Sept. 30, 2002",1.118
"June 30, 2002",-0.723
"March 31, 2002",0.6461
"Dec. 31, 2001",2.279
"Sept. 30, 2001",1.973
"June 30, 2001",0.9256
"March 31, 2001",1.181
"Dec. 31, 2000",1.529
"Sept. 30, 2000",1.291
"June 30, 2000",1.314
"March 31, 2000",1.781
"Dec. 31, 1999",2.052
"Sept. 30, 1999",0.8308
"June 30, 1999",1.252
"March 31, 1999",17.57
"Dec. 31, 1998",1.078
"Sept. 30, 1998",5.767
"June 30, 1998",0.5023
"March 31, 1998",-0.3948
"Dec. 31, 1997",2.803
"Sept. 30, 1997",0.8737
"June 30, 1997",1.226
"March 31, 1997",2.801
"Dec. 31, 1996",0.5644
"Sept. 30, 1996",2.166
"June 30, 1996",1.785
"March 31, 1996",3.125
"Dec. 31, 1995",1.377
"Sept. 30, 1995",1.715
"June 30, 1995",1.355
"March 31, 1995",2.032
"Dec. 31, 1994",3.075
"Sept. 30, 1994",1.436
"June 30, 1994",2.140
"March 31, 1994",-1.255
"Dec. 31, 1993",0.2899
"Sept. 30, 1993",1.668
"June 30, 1993",0.8656
"March 31, 1993",0.8515
"Dec. 31, 1992",2.389
"Sept. 30, 1992",1.123
"June 30, 1992",0.9084
"March 31, 1992",0.8616
"Dec. 31, 1991",1.343
"Sept. 30, 1991",0.7648
"June 30, 1991",0.5282
"March 31, 1991",1.113
"Dec. 31, 1990",0.6883
