date,market_beta_60_month
"Feb. 29, 2020",1.577
"Jan. 31, 2020",1.541
"Dec. 31, 2019",1.462
"Nov. 30, 2019",1.478
"Oct. 31, 2019",1.486
"Sept. 30, 2019",1.477
"Aug. 31, 2019",1.504
"July 31, 2019",1.480
"June 30, 2019",1.471
"May 31, 2019",1.344
"April 30, 2019",1.183
"March 31, 2019",1.171
"Feb. 28, 2019",1.168
"Jan. 31, 2019",1.139
"Dec. 31, 2018",1.011
"Nov. 30, 2018",1.084
"Oct. 31, 2018",1.148
"Sept. 30, 2018",1.030
"Aug. 31, 2018",0.9858
"July 31, 2018",0.9946
"June 30, 2018",0.9546
"May 31, 2018",1.018
"April 30, 2018",1.020
"March 31, 2018",1.020
"Feb. 28, 2018",1.028
"Jan. 31, 2018",1.009
"Dec. 31, 2017",1.226
"Nov. 30, 2017",1.225
"Oct. 31, 2017",1.190
"Sept. 30, 2017",1.240
"Aug. 31, 2017",1.212
"July 31, 2017",1.236
"June 30, 2017",1.243
"May 31, 2017",1.306
"April 30, 2017",1.408
"March 31, 2017",1.422
"Feb. 28, 2017",1.414
"Jan. 31, 2017",1.399
"Dec. 31, 2016",1.451
"Nov. 30, 2016",1.443
"Oct. 31, 2016",1.473
"Sept. 30, 2016",1.886
"Aug. 31, 2016",1.984
"July 31, 2016",1.980
"June 30, 2016",1.988
"May 31, 2016",1.994
"April 30, 2016",2.007
"March 31, 2016",1.969
"Feb. 29, 2016",2.021
"Jan. 31, 2016",2.019
"Dec. 31, 2015",2.075
"Nov. 30, 2015",2.113
"Oct. 31, 2015",2.110
"Sept. 30, 2015",2.182
"Aug. 31, 2015",2.117
"July 31, 2015",2.128
"June 30, 2015",1.963
"May 31, 2015",1.948
"April 30, 2015",1.888
"March 31, 2015",1.885
"Feb. 28, 2015",1.906
"Jan. 31, 2015",1.850
"Dec. 31, 2014",1.816
"Nov. 30, 2014",1.821
"Oct. 31, 2014",1.709
"Sept. 30, 2014",1.718
"Aug. 31, 2014",1.669
"July 31, 2014",1.665
"June 30, 2014",1.633
"May 31, 2014",1.679
"April 30, 2014",1.703
"March 31, 2014",1.664
"Feb. 28, 2014",1.520
"Jan. 31, 2014",1.580
"Dec. 31, 2013",1.407
"Nov. 30, 2013",1.396
"Oct. 31, 2013",1.391
"Sept. 30, 2013",1.460
"Aug. 31, 2013",1.470
"July 31, 2013",1.480
"June 30, 2013",1.509
"May 31, 2013",1.527
"April 30, 2013",1.520
"March 31, 2013",1.512
"Feb. 28, 2013",1.531
"Jan. 31, 2013",1.523
"Dec. 31, 2012",1.489
"Nov. 30, 2012",1.482
"Oct. 31, 2012",1.481
"Sept. 30, 2012",1.478
"Aug. 31, 2012",1.467
"July 31, 2012",1.455
"June 30, 2012",1.453
"May 31, 2012",1.429
"April 30, 2012",1.420
"March 31, 2012",1.427
"Feb. 29, 2012",1.430
"Jan. 31, 2012",1.424
"Dec. 31, 2011",1.407
"Nov. 30, 2011",1.404
"Oct. 31, 2011",1.406
"Sept. 30, 2011",1.246
"Aug. 31, 2011",1.173
"July 31, 2011",1.145
"June 30, 2011",1.148
"May 31, 2011",1.141
"April 30, 2011",1.142
"March 31, 2011",1.160
"Feb. 28, 2011",1.167
"Jan. 31, 2011",1.151
"Dec. 31, 2010",1.169
