date,forward_pe_ratio
"March 19, 2020",20.82
"March 18, 2020",22.47
"March 17, 2020",22.50
"March 16, 2020",19.15
"March 13, 2020",20.52
"March 12, 2020",19.12
"March 11, 2020",21.31
"March 10, 2020",22.31
"March 9, 2020",22.36
"March 6, 2020",22.97
"March 5, 2020",23.37
"March 4, 2020",24.15
"March 3, 2020",23.08
"March 2, 2020",23.22
"Feb. 28, 2020",22.18
"Feb. 27, 2020",22.22
"Feb. 26, 2020",23.15
"Feb. 25, 2020",25.14
"Feb. 24, 2020",25.26
"Feb. 21, 2020",25.02
"Feb. 20, 2020",24.81
"Feb. 19, 2020",24.54
"Feb. 18, 2020",24.51
"Feb. 14, 2020",24.05
"Feb. 13, 2020",23.92
"Feb. 12, 2020",23.55
"Feb. 11, 2020",23.61
"Feb. 10, 2020",23.61
"Feb. 7, 2020",23.50
"Feb. 6, 2020",23.62
"Feb. 5, 2020",23.66
"Feb. 4, 2020",23.72
"Feb. 3, 2020",23.91
"Jan. 31, 2020",23.78
"Jan. 30, 2020",24.02
"Jan. 29, 2020",23.93
"Jan. 28, 2020",23.81
"Jan. 27, 2020",23.46
"Jan. 24, 2020",23.31
"Jan. 23, 2020",23.08
"Jan. 22, 2020",22.91
"Jan. 21, 2020",22.99
"Jan. 17, 2020",22.85
"Jan. 16, 2020",22.74
"Jan. 15, 2020",22.78
"Jan. 14, 2020",22.68
"Jan. 13, 2020",22.66
"Jan. 10, 2020",22.55
"Jan. 9, 2020",22.66
"Jan. 8, 2020",22.47
"Jan. 7, 2020",22.58
"Jan. 6, 2020",22.64
"Jan. 3, 2020",22.74
"Jan. 2, 2020",22.68
"Dec. 31, 2019",22.84
"Dec. 30, 2019",22.97
"Dec. 27, 2019",22.99
"Dec. 26, 2019",22.83
"Dec. 24, 2019",22.86
"Dec. 23, 2019",23.19
"Dec. 20, 2019",23.38
"Dec. 19, 2019",23.07
"Dec. 18, 2019",23.16
"Dec. 17, 2019",22.90
"Dec. 16, 2019",22.59
"Dec. 13, 2019",22.28
"Dec. 12, 2019",22.08
"Dec. 11, 2019",22.00
"Dec. 10, 2019",22.10
"Dec. 9, 2019",21.98
"Dec. 6, 2019",22.06
"Dec. 5, 2019",22.14
"Dec. 4, 2019",22.14
"Dec. 3, 2019",21.90
"Dec. 2, 2019",21.71
"Nov. 29, 2019",21.91
"Nov. 27, 2019",22.13
"Nov. 26, 2019",22.13
"Nov. 25, 2019",21.91
"Nov. 22, 2019",21.78
"Nov. 21, 2019",21.97
"Nov. 20, 2019",22.00
"Nov. 19, 2019",21.90
"Nov. 18, 2019",22.06
"Nov. 15, 2019",22.00
"Nov. 14, 2019",22.00
"Nov. 13, 2019",22.00
"Nov. 12, 2019",21.71
"Nov. 11, 2019",21.78
"Nov. 8, 2019",21.84
"Nov. 7, 2019",22.00
"Nov. 6, 2019",22.33
"Nov. 5, 2019",22.32
"Nov. 4, 2019",22.32
"Nov. 1, 2019",22.59
"Oct. 31, 2019",22.59
"Oct. 30, 2019",22.29
"Oct. 29, 2019",22.56
"Oct. 28, 2019",22.40
"Oct. 25, 2019",22.65
"Oct. 24, 2019",23.06
"Oct. 23, 2019",23.14
"Oct. 22, 2019",23.02
"Oct. 21, 2019",22.93
"Oct. 18, 2019",22.75
"Oct. 17, 2019",22.54
"Oct. 16, 2019",22.40
"Oct. 15, 2019",22.36
"Oct. 14, 2019",22.37
"Oct. 11, 2019",22.51
"Oct. 10, 2019",22.54
"Oct. 9, 2019",22.79
"Oct. 8, 2019",22.88
"Oct. 7, 2019",23.01
"Oct. 4, 2019",23.26
"Oct. 3, 2019",23.02
"Oct. 2, 2019",23.22
"Oct. 1, 2019",23.44
"Sept. 30, 2019",23.58
"Sept. 27, 2019",23.58
"Sept. 26, 2019",23.49
"Sept. 25, 2019",23.46
"Sept. 24, 2019",23.50
"Sept. 23, 2019",23.39
"Sept. 20, 2019",23.28
"Sept. 19, 2019",23.14
"Sept. 18, 2019",23.10
"Sept. 17, 2019",23.02
"Sept. 16, 2019",22.95
"Sept. 13, 2019",22.93
"Sept. 12, 2019",23.00
"Sept. 11, 2019",22.93
"Sept. 10, 2019",22.54
"Sept. 9, 2019",22.36
"Sept. 6, 2019",22.66
"Sept. 5, 2019",22.84
"Sept. 4, 2019",23.42
"Sept. 3, 2019",23.23
"Aug. 30, 2019",22.81
"Aug. 29, 2019",22.62
"Aug. 28, 2019",22.22
"Aug. 27, 2019",22.25
"Aug. 26, 2019",22.25
"Aug. 23, 2019",22.08
"Aug. 22, 2019",22.34
"Aug. 21, 2019",22.24
"Aug. 20, 2019",22.19
"Aug. 19, 2019",22.32
"Aug. 16, 2019",22.24
"Aug. 15, 2019",22.07
"Aug. 14, 2019",21.86
"Aug. 13, 2019",22.28
"Aug. 12, 2019",22.34
"Aug. 9, 2019",22.74
"Aug. 8, 2019",22.93
"Aug. 7, 2019",22.60
"Aug. 6, 2019",22.74
"Aug. 5, 2019",22.22
"Aug. 2, 2019",22.65
"Aug. 1, 2019",23.03
"July 31, 2019",22.82
"July 30, 2019",22.71
"July 29, 2019",22.40
"July 26, 2019",22.10
"July 25, 2019",22.11
"July 24, 2019",21.93
"July 23, 2019",21.89
"July 22, 2019",22.05
"July 19, 2019",22.19
"July 18, 2019",22.47
"July 17, 2019",22.37
"July 16, 2019",22.30
"July 15, 2019",22.39
"July 12, 2019",22.54
"July 11, 2019",23.04
"July 10, 2019",23.11
"July 9, 2019",22.93
"July 8, 2019",23.05
"July 5, 2019",23.06
"July 3, 2019",22.97
"July 2, 2019",22.96
"July 1, 2019",22.75
"June 30, 2019",
"June 28, 2019",22.79
"June 27, 2019",22.69
"June 26, 2019",22.79
"June 25, 2019",23.10
"June 24, 2019",23.22
"June 21, 2019",23.40
"June 20, 2019",23.30
"June 19, 2019",23.13
"June 18, 2019",22.96
"June 17, 2019",23.19
"June 14, 2019",23.22
"June 13, 2019",23.23
"June 12, 2019",23.15
"June 11, 2019",22.90
"June 10, 2019",23.12
"June 7, 2019",23.31
"June 6, 2019",23.36
"June 5, 2019",23.32
"June 4, 2019",22.91
"June 3, 2019",23.09
"May 31, 2019",22.60
"May 30, 2019",22.37
"May 29, 2019",22.48
"May 28, 2019",22.83
"May 24, 2019",22.94
"May 23, 2019",22.84
"May 22, 2019",22.76
"May 21, 2019",22.61
"May 20, 2019",22.69
"May 17, 2019",22.64
"May 16, 2019",22.64
"May 15, 2019",22.62
"May 14, 2019",22.57
"May 13, 2019",22.75
"May 10, 2019",22.52
"May 9, 2019",22.15
"May 8, 2019",22.13
"May 7, 2019",22.55
"May 6, 2019",22.67
"May 3, 2019",22.97
"May 2, 2019",22.80
"May 1, 2019",22.90
"April 30, 2019",23.11
"April 29, 2019",22.87
"April 26, 2019",23.05
"April 25, 2019",23.15
"April 24, 2019",23.76
"April 23, 2019",23.63
"April 22, 2019",23.49
"April 18, 2019",23.29
"April 17, 2019",23.18
"April 16, 2019",23.17
"April 15, 2019",23.37
"April 12, 2019",23.24
"April 11, 2019",23.04
"April 10, 2019",22.97
"April 9, 2019",22.89
"April 8, 2019",22.81
"April 5, 2019",22.79
"April 4, 2019",22.52
"April 3, 2019",22.68
"April 2, 2019",22.69
"April 1, 2019",22.62
"March 31, 2019",
"March 29, 2019",22.73
"March 28, 2019",22.57
"March 27, 2019",22.71
"March 26, 2019",22.78
"March 25, 2019",22.65
"March 22, 2019",22.59
"March 21, 2019",22.28
"March 20, 2019",22.03
"March 19, 2019",21.98
"March 18, 2019",22.34
"March 15, 2019",22.36
"March 14, 2019",22.31
"March 13, 2019",22.34
"March 12, 2019",22.34
"March 11, 2019",22.04
"March 8, 2019",21.80
"March 7, 2019",21.71
"March 6, 2019",21.89
"March 5, 2019",21.79
"March 4, 2019",21.94
"March 1, 2019",21.99
"Feb. 28, 2019",21.82
"Feb. 27, 2019",21.89
"Feb. 26, 2019",21.98
"Feb. 25, 2019",22.20
"Feb. 22, 2019",22.24
"Feb. 21, 2019",22.07
"Feb. 20, 2019",21.90
"Feb. 19, 2019",23.10
"Feb. 15, 2019",22.85
"Feb. 14, 2019",22.78
"Feb. 13, 2019",22.76
"Feb. 12, 2019",22.79
"Feb. 11, 2019",22.82
"Feb. 8, 2019",22.80
"Feb. 7, 2019",22.61
"Feb. 6, 2019",22.37
"Feb. 5, 2019",22.49
"Feb. 4, 2019",22.43
"Feb. 1, 2019",22.39
"Jan. 31, 2019",22.51
"Jan. 30, 2019",22.21
"Jan. 29, 2019",21.99
"Jan. 28, 2019",21.91
"Jan. 25, 2019",22.18
"Jan. 24, 2019",22.42
"Jan. 23, 2019",22.32
"Jan. 22, 2019",22.10
"Jan. 18, 2019",22.20
"Jan. 17, 2019",22.26
"Jan. 16, 2019",22.12
"Jan. 15, 2019",21.94
"Jan. 14, 2019",21.56
"Jan. 11, 2019",22.11
"Jan. 10, 2019",22.28
"Jan. 9, 2019",22.05
"Jan. 8, 2019",22.23
"Jan. 7, 2019",21.85
"Jan. 4, 2019",22.22
"Jan. 3, 2019",21.91
"Jan. 2, 2019",21.98
"Dec. 31, 2018",22.61
