date,three_year_return
"Sept. 13, 2019",22.97%
"Sept. 12, 2019",23.88%
"Sept. 11, 2019",23.99%
"Sept. 10, 2019",21.86%
"Sept. 9, 2019",20.89%
"Sept. 6, 2019",18.17%
"Sept. 5, 2019",19.90%
"Sept. 4, 2019",22.93%
"Sept. 3, 2019",21.91%
"Aug. 30, 2019",20.65%
"Aug. 29, 2019",18.49%
"Aug. 28, 2019",17.19%
"Aug. 27, 2019",17.36%
"Aug. 26, 2019",17.36%
"Aug. 23, 2019",12.54%
"Aug. 22, 2019",13.79%
"Aug. 21, 2019",13.65%
"Aug. 20, 2019",13.40%
"Aug. 19, 2019",14.07%
"Aug. 16, 2019",14.71%
"Aug. 15, 2019",12.34%
"Aug. 14, 2019",10.25%
"Aug. 13, 2019",12.39%
"Aug. 12, 2019",12.68%
"Aug. 9, 2019",14.79%
"Aug. 8, 2019",15.43%
"Aug. 7, 2019",12.64%
"Aug. 6, 2019",13.29%
"Aug. 5, 2019",10.71%
"Aug. 2, 2019",11.51%
"Aug. 1, 2019",13.05%
"July 31, 2019",11.98%
"July 30, 2019",11.45%
"July 29, 2019",9.92%
"July 26, 2019",8.68%
"July 25, 2019",8.60%
"July 24, 2019",7.67%
"July 23, 2019",7.47%
"July 22, 2019",8.24%
"July 19, 2019",9.27%
"July 18, 2019",8.43%
"July 17, 2019",7.60%
"July 16, 2019",7.25%
"July 15, 2019",7.69%
"July 12, 2019",9.83%
"July 11, 2019",11.29%
"July 10, 2019",11.60%
"July 9, 2019",10.72%
"July 8, 2019",11.31%
"July 5, 2019",10.35%
"July 3, 2019",9.49%
"July 2, 2019",9.42%
"July 1, 2019",8.43%
"June 28, 2019",12.10%
"June 27, 2019",12.81%
"June 26, 2019",15.94%
"June 25, 2019",17.50%
"June 24, 2019",18.14%
"June 21, 2019",17.07%
"June 20, 2019",18.97%
"June 19, 2019",17.98%
"June 18, 2019",17.10%
"June 17, 2019",18.26%
"June 14, 2019",17.79%
"June 13, 2019",18.98%
"June 12, 2019",17.64%
"June 11, 2019",16.35%
"June 10, 2019",17.48%
"June 7, 2019",17.50%
"June 6, 2019",17.59%
"June 5, 2019",18.10%
"June 4, 2019",16.00%
"June 3, 2019",16.91%
"May 31, 2019",19.13%
"May 30, 2019",18.85%
"May 29, 2019",19.42%
"May 28, 2019",21.30%
"May 24, 2019",22.54%
"May 23, 2019",24.51%
"May 22, 2019",23.97%
"May 21, 2019",23.19%
"May 20, 2019",23.58%
"May 17, 2019",23.58%
"May 16, 2019",21.34%
"May 15, 2019",21.86%
"May 14, 2019",21.62%
"May 13, 2019",22.59%
"May 10, 2019",24.10%
"May 9, 2019",21.91%
"May 8, 2019",21.58%
"May 7, 2019",23.93%
"May 6, 2019",24.55%
"May 3, 2019",26.22%
"May 2, 2019",24.19%
"May 1, 2019",26.53%
"April 30, 2019",27.71%
"April 29, 2019",26.33%
"April 26, 2019",30.79%
"April 25, 2019",34.24%
"April 24, 2019",40.16%
"April 23, 2019",39.41%
"April 22, 2019",38.59%
"April 18, 2019",34.20%
"April 17, 2019",33.55%
"April 16, 2019",33.52%
"April 15, 2019",34.64%
"April 12, 2019",33.85%
"April 11, 2019",31.24%
"April 10, 2019",30.78%
"April 9, 2019",30.32%
"April 8, 2019",29.83%
"April 5, 2019",27.98%
"April 4, 2019",24.72%
"April 3, 2019",26.80%
"April 2, 2019",26.82%
"April 1, 2019",26.44%
"March 29, 2019",24.01%
"March 28, 2019",24.56%
"March 27, 2019",24.19%
"March 26, 2019",24.56%
"March 25, 2019",23.87%
"March 22, 2019",24.14%
"March 21, 2019",22.88%
"March 20, 2019",20.64%
"March 19, 2019",20.34%
"March 18, 2019",22.34%
"March 15, 2019",28.34%
"March 14, 2019",27.27%
"March 13, 2019",29.15%
"March 12, 2019",29.18%
"March 11, 2019",27.45%
"March 8, 2019",25.16%
"March 7, 2019",22.70%
"March 6, 2019",25.88%
"March 5, 2019",25.30%
"March 4, 2019",26.14%
"March 1, 2019",26.26%
"Feb. 28, 2019",24.20%
"Feb. 27, 2019",24.56%
"Feb. 26, 2019",25.10%
"Feb. 25, 2019",26.01%
"Feb. 22, 2019",27.15%
"Feb. 21, 2019",17.66%
"Feb. 20, 2019",16.72%
"Feb. 19, 2019",23.15%
"Feb. 15, 2019",24.74%
"Feb. 14, 2019",24.32%
"Feb. 13, 2019",24.24%
"Feb. 12, 2019",24.39%
"Feb. 11, 2019",23.53%
"Feb. 8, 2019",21.80%
"Feb. 7, 2019",19.26%
"Feb. 6, 2019",17.97%
"Feb. 5, 2019",18.59%
"Feb. 4, 2019",20.87%
"Feb. 1, 2019",27.21%
"Jan. 31, 2019",29.70%
"Jan. 30, 2019",27.96%
"Jan. 29, 2019",26.71%
"Jan. 28, 2019",28.41%
"Jan. 25, 2019",32.66%
"Jan. 24, 2019",30.74%
"Jan. 23, 2019",30.14%
"Jan. 22, 2019",28.88%
"Jan. 18, 2019",30.76%
"Jan. 17, 2019",31.11%
"Jan. 16, 2019",30.28%
"Jan. 15, 2019",29.25%
"Jan. 14, 2019",28.39%
"Jan. 11, 2019",31.00%
"Jan. 10, 2019",30.72%
"Jan. 9, 2019",29.40%
"Jan. 8, 2019",30.43%
"Jan. 7, 2019",28.07%
"Jan. 4, 2019",30.07%
"Jan. 3, 2019",26.41%
"Jan. 2, 2019",26.80%
"Dec. 31, 2018",30.44%
"Dec. 28, 2018",36.15%
"Dec. 27, 2018",32.98%
"Dec. 26, 2018",31.96%
"Dec. 24, 2018",31.24%
"Dec. 21, 2018",51.05%
"Dec. 20, 2018",54.78%
"Dec. 19, 2018",53.13%
"Dec. 18, 2018",53.79%
"Dec. 17, 2018",41.97%
