date,year_low
"March 19, 2020",40.00
"March 18, 2020",40.00
"March 17, 2020",40.00
"March 16, 2020",40.00
"March 13, 2020",41.34
"March 12, 2020",42.53
"March 11, 2020",46.70
"March 10, 2020",47.24
"March 9, 2020",47.24
"March 6, 2020",47.24
"March 5, 2020",47.24
"March 4, 2020",47.24
"March 3, 2020",47.24
"March 2, 2020",47.24
"Feb. 28, 2020",47.24
"Feb. 27, 2020",47.50
"Feb. 26, 2020",47.50
"Feb. 25, 2020",47.50
"Feb. 24, 2020",47.50
"Feb. 21, 2020",47.50
"Feb. 20, 2020",47.50
"Feb. 19, 2020",47.50
"Feb. 18, 2020",47.50
"Feb. 14, 2020",47.50
"Feb. 13, 2020",47.50
"Feb. 12, 2020",47.50
"Feb. 11, 2020",47.50
"Feb. 10, 2020",47.50
"Feb. 7, 2020",47.50
"Feb. 6, 2020",47.50
"Feb. 5, 2020",47.50
"Feb. 4, 2020",47.50
"Feb. 3, 2020",47.50
"Jan. 31, 2020",47.50
"Jan. 30, 2020",47.50
"Jan. 29, 2020",47.50
"Jan. 28, 2020",47.50
"Jan. 27, 2020",47.50
"Jan. 24, 2020",47.50
"Jan. 23, 2020",47.50
"Jan. 22, 2020",47.50
"Jan. 21, 2020",47.50
"Jan. 17, 2020",47.50
"Jan. 16, 2020",47.50
"Jan. 15, 2020",47.50
"Jan. 14, 2020",47.50
"Jan. 13, 2020",47.45
"Jan. 10, 2020",47.45
"Jan. 9, 2020",47.45
"Jan. 8, 2020",47.45
"Jan. 7, 2020",47.45
"Jan. 6, 2020",47.45
"Jan. 3, 2020",47.45
"Jan. 2, 2020",47.45
"Dec. 31, 2019",47.45
"Dec. 30, 2019",47.45
"Dec. 27, 2019",47.45
"Dec. 26, 2019",47.45
"Dec. 24, 2019",47.45
"Dec. 23, 2019",47.45
"Dec. 20, 2019",47.45
"Dec. 19, 2019",47.45
"Dec. 18, 2019",47.45
"Dec. 17, 2019",47.45
"Dec. 16, 2019",47.45
"Dec. 13, 2019",47.45
"Dec. 12, 2019",47.45
"Dec. 11, 2019",47.45
"Dec. 10, 2019",47.45
"Dec. 9, 2019",47.45
"Dec. 6, 2019",47.45
"Dec. 5, 2019",47.45
"Dec. 4, 2019",47.45
"Dec. 3, 2019",47.45
"Dec. 2, 2019",47.45
"Nov. 29, 2019",47.45
"Nov. 27, 2019",47.45
"Nov. 26, 2019",47.45
"Nov. 25, 2019",47.45
"Nov. 22, 2019",47.45
"Nov. 21, 2019",47.45
"Nov. 20, 2019",47.45
"Nov. 19, 2019",47.45
"Nov. 18, 2019",47.45
"Nov. 15, 2019",47.45
"Nov. 14, 2019",47.45
"Nov. 13, 2019",47.45
"Nov. 12, 2019",47.45
"Nov. 11, 2019",47.45
"Nov. 8, 2019",47.45
"Nov. 7, 2019",47.45
"Nov. 6, 2019",47.45
"Nov. 5, 2019",47.10
"Nov. 4, 2019",47.00
"Nov. 1, 2019",46.92
"Oct. 31, 2019",46.92
"Oct. 30, 2019",46.53
"Oct. 29, 2019",46.53
"Oct. 28, 2019",46.01
"Oct. 25, 2019",46.01
"Oct. 24, 2019",46.01
"Oct. 23, 2019",46.01
"Oct. 22, 2019",46.01
"Oct. 21, 2019",46.01
