date,ev_ebit
"March 19, 2020",20.04
"March 18, 2020",21.05
"March 17, 2020",21.07
"March 16, 2020",19.01
"March 13, 2020",19.85
"March 12, 2020",18.99
"March 11, 2020",20.34
"March 10, 2020",20.95
"March 9, 2020",20.98
"March 6, 2020",21.35
"March 5, 2020",21.60
"March 4, 2020",22.08
"March 3, 2020",21.47
"March 2, 2020",21.55
"Feb. 28, 2020",20.92
"Feb. 27, 2020",20.94
"Feb. 26, 2020",21.51
"Feb. 25, 2020",22.73
"Feb. 24, 2020",22.81
"Feb. 21, 2020",22.66
"Feb. 20, 2020",22.53
"Feb. 19, 2020",22.37
"Feb. 18, 2020",22.35
"Feb. 14, 2020",22.06
"Feb. 13, 2020",21.99
"Feb. 12, 2020",21.76
"Feb. 11, 2020",21.80
"Feb. 10, 2020",21.79
"Feb. 7, 2020",21.72
"Feb. 6, 2020",21.80
"Feb. 5, 2020",21.83
"Feb. 4, 2020",21.86
"Feb. 3, 2020",21.98
"Jan. 31, 2020",21.90
"Jan. 30, 2020",22.05
"Jan. 29, 2020",21.99
"Jan. 28, 2020",21.92
"Jan. 27, 2020",21.70
"Jan. 24, 2020",21.61
"Jan. 23, 2020",21.47
"Jan. 22, 2020",21.36
"Jan. 21, 2020",21.41
"Jan. 17, 2020",21.33
"Jan. 16, 2020",21.26
"Jan. 15, 2020",21.28
"Jan. 14, 2020",21.22
"Jan. 13, 2020",21.21
"Jan. 10, 2020",21.14
"Jan. 9, 2020",21.21
"Jan. 8, 2020",21.09
"Jan. 7, 2020",21.16
"Jan. 6, 2020",21.19
"Jan. 3, 2020",21.26
"Jan. 2, 2020",21.22
"Dec. 31, 2019",21.32
"Dec. 30, 2019",22.85
"Dec. 27, 2019",22.87
"Dec. 26, 2019",22.76
"Dec. 24, 2019",22.78
"Dec. 23, 2019",23.00
"Dec. 20, 2019",23.13
"Dec. 19, 2019",22.92
"Dec. 18, 2019",22.98
"Dec. 17, 2019",22.80
"Dec. 16, 2019",22.60
"Dec. 13, 2019",22.40
"Dec. 12, 2019",22.26
"Dec. 11, 2019",22.21
"Dec. 10, 2019",22.28
"Dec. 9, 2019",22.20
"Dec. 6, 2019",22.25
"Dec. 5, 2019",22.30
"Dec. 4, 2019",22.30
"Dec. 3, 2019",22.14
"Dec. 2, 2019",22.01
"Nov. 29, 2019",22.15
"Nov. 27, 2019",22.30
"Nov. 26, 2019",22.30
"Nov. 25, 2019",22.15
"Nov. 22, 2019",22.06
"Nov. 21, 2019",22.19
"Nov. 20, 2019",22.21
"Nov. 19, 2019",22.14
"Nov. 18, 2019",22.25
"Nov. 15, 2019",22.21
"Nov. 14, 2019",22.21
"Nov. 13, 2019",22.21
"Nov. 12, 2019",22.01
"Nov. 11, 2019",22.06
"Nov. 8, 2019",22.10
"Nov. 7, 2019",22.21
"Nov. 6, 2019",22.43
"Nov. 5, 2019",22.42
"Nov. 4, 2019",22.42
"Nov. 1, 2019",22.60
"Oct. 31, 2019",22.60
"Oct. 30, 2019",22.40
"Oct. 29, 2019",22.58
"Oct. 28, 2019",22.48
"Oct. 25, 2019",22.64
"Oct. 24, 2019",22.92
"Oct. 23, 2019",22.97
"Oct. 22, 2019",22.89
"Oct. 21, 2019",22.83
"Oct. 18, 2019",22.71
"Oct. 17, 2019",22.57
"Oct. 16, 2019",22.48
"Oct. 15, 2019",22.45
"Oct. 14, 2019",22.45
"Oct. 11, 2019",22.55
"Oct. 10, 2019",22.57
"Oct. 9, 2019",22.73
"Oct. 8, 2019",22.79
"Oct. 7, 2019",22.88
"Oct. 4, 2019",23.05
"Oct. 3, 2019",22.89
"Oct. 2, 2019",23.02
"Oct. 1, 2019",23.16
"Sept. 30, 2019",23.26
"Sept. 27, 2019",23.00
"Sept. 26, 2019",22.94
"Sept. 25, 2019",22.93
"Sept. 24, 2019",22.95
"Sept. 23, 2019",22.88
"Sept. 20, 2019",22.80
"Sept. 19, 2019",22.71
"Sept. 18, 2019",22.68
"Sept. 17, 2019",22.63
"Sept. 16, 2019",22.58
"Sept. 13, 2019",22.57
"Sept. 12, 2019",22.62
"Sept. 11, 2019",22.57
"Sept. 10, 2019",22.31
