date,historical_monthly_var_5_all
"Feb. 29, 2020",6.40%
"Jan. 31, 2020",6.40%
"Dec. 31, 2019",6.45%
"Nov. 30, 2019",6.48%
"Oct. 31, 2019",6.51%
"Sept. 30, 2019",6.52%
"Aug. 31, 2019",6.55%
"July 31, 2019",6.60%
"June 30, 2019",6.63%
"May 31, 2019",6.63%
"April 30, 2019",6.69%
"March 31, 2019",6.75%
"Feb. 28, 2019",6.76%
"Jan. 31, 2019",6.79%
"Dec. 31, 2018",6.75%
"Nov. 30, 2018",6.77%
"Oct. 31, 2018",6.80%
"Sept. 30, 2018",6.78%
"Aug. 31, 2018",6.80%
"July 31, 2018",6.78%
"June 30, 2018",6.81%
"May 31, 2018",6.81%
"April 30, 2018",6.82%
"March 31, 2018",6.83%
"Feb. 28, 2018",6.88%
"Jan. 31, 2018",7.00%
"Dec. 31, 2017",6.80%
"Nov. 30, 2017",6.81%
"Oct. 31, 2017",6.82%
"Sept. 30, 2017",6.84%
"Aug. 31, 2017",6.95%
"July 31, 2017",7.03%
"June 30, 2017",7.18%
"May 31, 2017",7.22%
"April 30, 2017",7.32%
"March 31, 2017",7.34%
"Feb. 28, 2017",7.44%
"Jan. 31, 2017",7.49%
"Dec. 31, 2016",7.55%
"Nov. 30, 2016",7.51%
"Oct. 31, 2016",6.94%
"Sept. 30, 2016",6.31%
"Aug. 31, 2016",6.31%
"July 31, 2016",5.66%
"June 30, 2016",5.89%
"May 31, 2016",6.11%
"April 30, 2016",6.36%
"March 31, 2016",5.98%
"Feb. 29, 2016",-0.08%
"Jan. 31, 2016",0.49%
