date,eps_est_0y
"March 19, 2020",2.237
"March 13, 2020",2.232
"March 9, 2020",2.232
"March 8, 2020",2.241
"Feb. 27, 2020",2.240
"Feb. 26, 2020",2.307
"Feb. 11, 2020",2.428
"Feb. 3, 2020",2.428
"Jan. 28, 2020",2.426
"Jan. 27, 2020",2.431
"Jan. 17, 2020",2.436
"Jan. 16, 2020",2.435
"Jan. 15, 2020",2.451
"Jan. 9, 2020",2.451
"Dec. 31, 2019",2.216
"Nov. 6, 2019",2.239
"Nov. 5, 2019",2.241
"Nov. 1, 2019",2.234
"Oct. 31, 2019",2.229
"Oct. 30, 2019",2.223
"Oct. 24, 2019",2.239
"Oct. 14, 2019",2.237
"Oct. 7, 2019",2.240
"Oct. 1, 2019",2.246
"Sept. 17, 2019",2.244
"Aug. 22, 2019",2.248
"Aug. 14, 2019",2.246
"Aug. 13, 2019",2.246
"July 29, 2019",2.251
"July 26, 2019",2.244
"July 24, 2019",2.243
"July 22, 2019",2.239
"July 18, 2019",2.241
"July 15, 2019",2.251
"July 3, 2019",2.252
"June 24, 2019",2.250
"June 4, 2019",2.254
"May 23, 2019",2.246
"May 6, 2019",2.247
"May 3, 2019",2.247
"April 29, 2019",2.256
"April 26, 2019",2.260
"April 25, 2019",2.265
"April 15, 2019",2.276
"April 4, 2019",2.277
"March 22, 2019",2.278
"March 12, 2019",2.290
"March 4, 2019",2.286
"Feb. 28, 2019",2.297
"Feb. 27, 2019",2.304
"Feb. 26, 2019",2.315
"Feb. 25, 2019",2.315
"Feb. 21, 2019",2.321
"Feb. 20, 2019",2.348
"Feb. 13, 2019",2.409
"Jan. 30, 2019",2.412
"Jan. 28, 2019",2.406
"Jan. 22, 2019",2.402
"Jan. 20, 2019",2.413
"Jan. 14, 2019",2.412
"Jan. 4, 2019",2.414
"Dec. 31, 2018",2.258
"Dec. 10, 2018",2.264
"Dec. 4, 2018",2.266
"Nov. 2, 2018",2.272
"Oct. 28, 2018",2.272
"Oct. 27, 2018",2.285
"Oct. 25, 2018",2.290
"Oct. 24, 2018",2.302
"Oct. 9, 2018",2.298
"Sept. 22, 2018",2.301
"July 25, 2018",2.306
"July 24, 2018",2.359
"July 11, 2018",2.385
"July 9, 2018",2.388
"July 3, 2018",2.394
"May 25, 2018",2.394
"May 24, 2018",2.393
"May 11, 2018",2.399
"May 1, 2018",2.394
"April 27, 2018",2.390
"April 26, 2018",2.39
"April 25, 2018",2.391
"April 24, 2018",2.385
"April 19, 2018",2.391
"April 14, 2018",2.392
"April 12, 2018",2.384
"April 10, 2018",2.381
"April 6, 2018",2.382
"March 19, 2018",2.391
"Feb. 22, 2018",2.396
"Feb. 21, 2018",2.401
"Feb. 20, 2018",2.406
"Feb. 13, 2018",2.437
"Feb. 1, 2018",2.426
"Jan. 19, 2018",2.426
"Jan. 17, 2018",2.424
"Jan. 10, 2018",2.423
