date,ca_score
"Dec. 31, 2019",-0.4359
"Sept. 30, 2019",-0.4134
"June 30, 2019",-0.3823
"March 31, 2019",-0.3569
"Dec. 31, 2018",-0.3378
"Sept. 30, 2018",-0.4307
"June 30, 2018",-0.4314
"March 31, 2018",-0.426
"Dec. 31, 2017",-0.4199
"Sept. 30, 2017",-0.2967
"June 30, 2017",-0.2734
"March 31, 2017",-0.2441
"Dec. 31, 2016",-0.242
"Sept. 30, 2016",-0.2649
"June 30, 2016",-0.2747
"March 31, 2016",-0.3611
"Dec. 31, 2015",-0.39
"Sept. 30, 2015",0.012
"June 30, 2015",-0.0863
"March 31, 2015",-0.1334
"Dec. 31, 2014",-0.2215
"Sept. 30, 2014",-1.014
"June 30, 2014",-1.061
"March 31, 2014",-1.080
"Dec. 31, 2013",-1.123
"Sept. 30, 2013",-1.33
"June 30, 2013",-1.302
"March 31, 2013",-1.303
"Dec. 31, 2012",-1.312
"Sept. 30, 2012",-1.303
"June 30, 2012",-1.296
"March 31, 2012",-1.281
"Dec. 31, 2011",-1.266
"Sept. 30, 2011",-1.283
"June 30, 2011",-1.219
"March 31, 2011",-1.164
"Dec. 31, 2010",-1.224
"Sept. 30, 2010",-1.132
"June 30, 2010",-1.111
"March 31, 2010",-1.137
"Dec. 31, 2009",-1.182
"Sept. 30, 2009",-1.156
"June 30, 2009",-1.163
"March 31, 2009",-1.178
"Dec. 31, 2008",-1.153
"Sept. 30, 2008",-1.139
"June 30, 2008",-1.110
"March 31, 2008",-1.09
"Dec. 31, 2007",-1.06
"Sept. 30, 2007",-1.063
"June 30, 2007",-1.036
"March 31, 2007",-1.023
"Dec. 31, 2006",-1.021
"Sept. 30, 2006",-0.9923
"June 30, 2006",-0.9987
"March 31, 2006",-1.002
"Dec. 31, 2005",-0.9666
"Sept. 30, 2005",-1.008
"June 30, 2005",-1.010
"March 31, 2005",-1.031
"Dec. 31, 2004",-1.081
"Sept. 30, 2004",-1.061
"June 30, 2004",-1.102
"March 31, 2004",-1.147
"Dec. 31, 2003",-1.130
"Sept. 30, 2003",-1.108
"June 30, 2003",-1.071
"March 31, 2003",-1.018
"Dec. 31, 2002",-0.9922
"Sept. 30, 2002",-0.9802
"June 30, 2002",-0.9824
"March 31, 2002",-0.9963
"Dec. 31, 2001",-1.013
"Sept. 30, 2001",-1.484
"June 30, 2001",-1.505
"March 31, 2001",-1.501
"Dec. 31, 2000",-1.482
"Sept. 30, 2000",-1.003
"June 30, 2000",-0.9675
"March 31, 2000",-0.9947
"Dec. 31, 1999",-1.041
"Sept. 30, 1999",-1.034
"June 30, 1999",-1.058
"March 31, 1999",-1.105
"Dec. 31, 1998",-1.136
"Sept. 30, 1998",-1.140
"June 30, 1998",-1.166
"March 31, 1998",-1.211
"Dec. 31, 1997",-1.233
"Sept. 30, 1997",-1.225
"June 30, 1997",-1.252
"March 31, 1997",-1.227
"Dec. 31, 1996",-1.214
"Sept. 30, 1996",-1.217
"June 30, 1996",-1.197
"March 31, 1996",-1.201
"Dec. 31, 1995",-1.207
"Sept. 30, 1995",-1.220
"June 30, 1995",-1.238
"March 31, 1995",-1.227
"Dec. 31, 1994",-1.217
"Sept. 30, 1994",-0.9577
