date,ncavps
"Dec. 31, 2019",-54.38
"Sept. 30, 2019",-52.26
"June 30, 2019",-51.10
"March 31, 2019",-49.04
"Dec. 31, 2018",-47.90
"Sept. 30, 2018",-46.40
"June 30, 2018",-45.98
"March 31, 2018",-45.89
"Dec. 31, 2017",-46.33
"Sept. 30, 2017",-47.52
"June 30, 2017",-46.32
"March 31, 2017",-45.45
"Dec. 31, 2016",-44.82
"Sept. 30, 2016",-43.38
"June 30, 2016",-42.43
"March 31, 2016",-42.36
"Dec. 31, 2015",-42.75
"Sept. 30, 2015",-56.88
"June 30, 2015",-55.41
"March 31, 2015",-54.35
"Dec. 31, 2014",-167.70
"Sept. 30, 2014",-51.48
"June 30, 2014",-50.14
"March 31, 2014",-49.63
"Dec. 31, 2013",-51.40
"Sept. 30, 2013",-63.14
"June 30, 2013",-62.78
"March 31, 2013",-62.85
"Dec. 31, 2012",-64.35
"Sept. 30, 2012",-59.54
"June 30, 2012",-58.63
"March 31, 2012",-58.17
"Dec. 31, 2011",-58.89
"Sept. 30, 2011",-57.86
"June 30, 2011",-56.60
"March 31, 2011",-54.47
"Dec. 31, 2010",-53.10
"Sept. 30, 2010",
"June 30, 2010",-46.12
"March 31, 2010",-45.31
"Dec. 31, 2009",-47.07
"Sept. 30, 2009",-43.12
"June 30, 2009",-50.83
"March 31, 2009",-53.80
"Dec. 31, 2008",-53.50
"Sept. 30, 2008",-47.30
"June 30, 2008",-46.78
"March 31, 2008",-44.92
"Dec. 31, 2007",-42.49
"Sept. 30, 2007",-40.31
"June 30, 2007",-37.00
"March 31, 2007",-35.70
"Dec. 31, 2006",-35.22
"Sept. 30, 2006",-31.87
"June 30, 2006",-53.34
"March 31, 2006",-53.17
"Dec. 31, 2005",-62.68
"Sept. 30, 2005",-65.76
"June 30, 2005",-66.99
"March 31, 2005",-66.78
"Dec. 31, 2004",-67.64
"Sept. 30, 2004",-67.42
"June 30, 2004",-68.27
"March 31, 2004",-73.57
"Dec. 31, 2003",-74.89
"Sept. 30, 2003",-67.71
"June 30, 2003",-68.30
"March 31, 2003",-67.32
"Dec. 31, 2002",-70.02
"Sept. 30, 2002",-69.01
"June 30, 2002",-70.52
"March 31, 2002",-70.38
"Dec. 31, 2001",-71.69
"Sept. 30, 2001",-72.84
"June 30, 2001",-75.96
"March 31, 2001",-76.61
"Dec. 31, 2000",-76.89
"Sept. 30, 2000",-77.00
"June 30, 2000",-74.22
"March 31, 2000",-45.19
"Dec. 31, 1999",-45.64
"Sept. 30, 1999",-40.15
"June 30, 1999",-41.00
"March 31, 1999",-46.76
"Dec. 31, 1998",-47.56
"Sept. 30, 1998",-45.46
"June 30, 1998",-47.13
"March 31, 1998",-48.14
"Dec. 31, 1997",-51.34
"Sept. 30, 1997",-53.11
"June 30, 1997",-53.99
"March 31, 1997",-54.94
"Dec. 31, 1996",-55.45
"Sept. 30, 1996",-55.16
"June 30, 1996",-56.48
"March 31, 1996",-56.87
"Dec. 31, 1995",-57.35
"Sept. 30, 1995",-58.08
"June 30, 1995",-60.01
"March 31, 1995",-61.00
"Dec. 31, 1994",-61.55
"Sept. 30, 1994",-60.63
"June 30, 1994",-61.58
"March 31, 1994",-60.90
