date,pe_10
"March 19, 2020",22.69
"March 18, 2020",24.49
"March 17, 2020",24.52
"March 16, 2020",20.87
"March 13, 2020",22.36
"March 12, 2020",20.84
"March 11, 2020",23.22
"March 10, 2020",24.31
"March 9, 2020",24.36
"March 6, 2020",25.03
"March 5, 2020",25.46
"March 4, 2020",26.32
"March 3, 2020",25.24
"March 2, 2020",25.38
"Feb. 28, 2020",24.25
"Feb. 27, 2020",24.30
"Feb. 26, 2020",25.31
"Feb. 25, 2020",27.48
"Feb. 24, 2020",27.61
"Feb. 21, 2020",27.35
"Feb. 20, 2020",27.13
"Feb. 19, 2020",26.83
"Feb. 18, 2020",26.80
"Feb. 14, 2020",26.29
"Feb. 13, 2020",26.15
"Feb. 12, 2020",25.75
"Feb. 11, 2020",25.82
"Feb. 10, 2020",25.81
"Feb. 7, 2020",25.69
"Feb. 6, 2020",25.83
"Feb. 5, 2020",25.87
"Feb. 4, 2020",25.93
"Feb. 3, 2020",26.14
"Jan. 31, 2020",26.00
"Jan. 30, 2020",26.27
"Jan. 29, 2020",26.16
"Jan. 28, 2020",26.04
"Jan. 27, 2020",25.65
"Jan. 24, 2020",25.48
"Jan. 23, 2020",25.24
"Jan. 22, 2020",25.05
"Jan. 21, 2020",25.13
"Jan. 17, 2020",24.98
"Jan. 16, 2020",24.86
"Jan. 15, 2020",24.91
"Jan. 14, 2020",24.79
"Jan. 13, 2020",24.78
"Jan. 10, 2020",24.65
"Jan. 9, 2020",24.77
"Jan. 8, 2020",24.57
"Jan. 7, 2020",24.68
"Jan. 6, 2020",24.75
"Jan. 3, 2020",24.86
"Jan. 2, 2020",24.80
"Dec. 31, 2019",24.97
"Dec. 30, 2019",24.95
"Dec. 27, 2019",24.97
"Dec. 26, 2019",24.79
"Dec. 24, 2019",24.82
"Dec. 23, 2019",25.19
"Dec. 20, 2019",25.39
"Dec. 19, 2019",25.06
"Dec. 18, 2019",25.16
"Dec. 17, 2019",24.87
"Dec. 16, 2019",24.53
"Dec. 13, 2019",24.20
"Dec. 12, 2019",23.98
"Dec. 11, 2019",23.89
"Dec. 10, 2019",24.01
"Dec. 9, 2019",23.87
"Dec. 6, 2019",23.96
"Dec. 5, 2019",24.04
"Dec. 4, 2019",24.05
"Dec. 3, 2019",23.78
"Dec. 2, 2019",23.57
"Nov. 29, 2019",23.79
"Nov. 27, 2019",24.03
"Nov. 26, 2019",24.03
"Nov. 25, 2019",23.79
"Nov. 22, 2019",23.65
"Nov. 21, 2019",23.86
"Nov. 20, 2019",23.89
"Nov. 19, 2019",23.78
"Nov. 18, 2019",23.96
"Nov. 15, 2019",23.90
"Nov. 14, 2019",23.90
"Nov. 13, 2019",23.89
"Nov. 12, 2019",23.57
"Nov. 11, 2019",23.65
"Nov. 8, 2019",23.72
"Nov. 7, 2019",23.89
"Nov. 6, 2019",24.26
"Nov. 5, 2019",24.25
"Nov. 4, 2019",24.24
"Nov. 1, 2019",24.53
"Oct. 31, 2019",24.53
"Oct. 30, 2019",24.21
"Oct. 29, 2019",24.51
"Oct. 28, 2019",24.33
"Oct. 25, 2019",24.60
"Oct. 24, 2019",25.05
"Oct. 23, 2019",25.13
"Oct. 22, 2019",25.00
"Oct. 21, 2019",24.90
"Oct. 18, 2019",24.71
"Oct. 17, 2019",24.48
"Oct. 16, 2019",24.33
"Oct. 15, 2019",24.28
"Oct. 14, 2019",24.29
"Oct. 11, 2019",24.45
"Oct. 10, 2019",24.48
"Oct. 9, 2019",24.75
"Oct. 8, 2019",24.84
"Oct. 7, 2019",24.99
"Oct. 4, 2019",25.27
"Oct. 3, 2019",25.00
"Oct. 2, 2019",25.22
"Oct. 1, 2019",25.46
"Sept. 30, 2019",25.61
"Sept. 27, 2019",25.57
"Sept. 26, 2019",25.47
"Sept. 25, 2019",25.44
"Sept. 24, 2019",25.48
"Sept. 23, 2019",25.36
"Sept. 20, 2019",25.24
"Sept. 19, 2019",25.09
"Sept. 18, 2019",25.05
"Sept. 17, 2019",24.96
"Sept. 16, 2019",24.88
"Sept. 13, 2019",24.87
"Sept. 12, 2019",24.94
"Sept. 11, 2019",24.87
"Sept. 10, 2019",24.44
"Sept. 9, 2019",24.25
"Sept. 6, 2019",24.57
"Sept. 5, 2019",24.77
"Sept. 4, 2019",25.40
"Sept. 3, 2019",25.19
"Aug. 30, 2019",24.74
