date,year_high
"March 19, 2020",57.24
"March 18, 2020",57.24
"March 17, 2020",57.24
"March 16, 2020",57.24
"March 13, 2020",57.24
"March 12, 2020",57.24
"March 11, 2020",57.24
"March 10, 2020",57.24
"March 9, 2020",57.24
"March 6, 2020",57.24
"March 5, 2020",57.24
"March 4, 2020",57.24
"March 3, 2020",57.24
"March 2, 2020",57.24
"Feb. 28, 2020",57.24
"Feb. 27, 2020",57.24
"Feb. 26, 2020",57.24
"Feb. 25, 2020",57.24
"Feb. 24, 2020",56.78
"Feb. 21, 2020",56.46
"Feb. 20, 2020",55.59
"Feb. 19, 2020",55.30
"Feb. 18, 2020",54.99
"Feb. 14, 2020",54.00
"Feb. 13, 2020",53.94
"Feb. 12, 2020",53.94
"Feb. 11, 2020",53.94
"Feb. 10, 2020",53.94
"Feb. 7, 2020",53.94
"Feb. 6, 2020",53.94
"Feb. 5, 2020",53.94
"Feb. 4, 2020",53.94
"Feb. 3, 2020",53.94
"Jan. 31, 2020",53.94
"Jan. 30, 2020",53.94
"Jan. 29, 2020",53.69
"Jan. 28, 2020",53.54
"Jan. 27, 2020",52.86
"Jan. 24, 2020",52.86
"Jan. 23, 2020",52.86
"Jan. 22, 2020",52.86
"Jan. 21, 2020",52.86
"Jan. 17, 2020",52.86
"Jan. 16, 2020",52.86
"Jan. 15, 2020",52.86
"Jan. 14, 2020",52.86
"Jan. 13, 2020",52.86
"Jan. 10, 2020",52.86
"Jan. 9, 2020",52.86
"Jan. 8, 2020",52.86
"Jan. 7, 2020",52.86
"Jan. 6, 2020",52.86
"Jan. 3, 2020",52.86
"Jan. 2, 2020",52.86
"Dec. 31, 2019",52.86
"Dec. 30, 2019",52.86
"Dec. 27, 2019",52.86
"Dec. 26, 2019",52.86
"Dec. 24, 2019",52.86
"Dec. 23, 2019",52.86
"Dec. 20, 2019",52.86
"Dec. 19, 2019",52.86
"Dec. 18, 2019",52.86
"Dec. 17, 2019",52.86
"Dec. 16, 2019",53.35
"Dec. 13, 2019",53.47
"Dec. 12, 2019",53.47
"Dec. 11, 2019",53.47
"Dec. 10, 2019",53.47
"Dec. 9, 2019",53.47
"Dec. 6, 2019",53.47
"Dec. 5, 2019",53.47
"Dec. 4, 2019",53.47
"Dec. 3, 2019",53.47
"Dec. 2, 2019",53.47
"Nov. 29, 2019",53.47
"Nov. 27, 2019",53.47
"Nov. 26, 2019",53.47
"Nov. 25, 2019",53.47
"Nov. 22, 2019",53.47
"Nov. 21, 2019",53.47
"Nov. 20, 2019",53.47
"Nov. 19, 2019",53.47
"Nov. 18, 2019",53.47
"Nov. 15, 2019",53.47
"Nov. 14, 2019",53.47
"Nov. 13, 2019",53.47
"Nov. 12, 2019",53.47
"Nov. 11, 2019",53.47
"Nov. 8, 2019",53.47
"Nov. 7, 2019",53.47
"Nov. 6, 2019",53.47
"Nov. 5, 2019",53.47
"Nov. 4, 2019",53.47
"Nov. 1, 2019",53.47
"Oct. 31, 2019",53.47
"Oct. 30, 2019",53.47
"Oct. 29, 2019",53.47
"Oct. 28, 2019",53.47
"Oct. 25, 2019",53.47
"Oct. 24, 2019",53.47
"Oct. 23, 2019",53.47
"Oct. 22, 2019",53.47
"Oct. 21, 2019",53.47
"Oct. 18, 2019",53.47
"Oct. 17, 2019",53.47
"Oct. 16, 2019",53.47
"Oct. 15, 2019",53.47
"Oct. 14, 2019",53.47
"Oct. 11, 2019",53.47
"Oct. 10, 2019",53.47
"Oct. 9, 2019",53.47
"Oct. 8, 2019",53.47
"Oct. 7, 2019",53.47
"Oct. 4, 2019",53.47
"Oct. 3, 2019",53.47
"Oct. 2, 2019",53.47
"Oct. 1, 2019",53.47
"Sept. 30, 2019",53.47
"Sept. 27, 2019",53.47
"Sept. 26, 2019",53.47
"Sept. 25, 2019",53.47
"Sept. 24, 2019",53.47
"Sept. 23, 2019",53.47
"Sept. 20, 2019",53.47
"Sept. 19, 2019",53.47
"Sept. 18, 2019",53.47
"Sept. 17, 2019",53.47
"Sept. 16, 2019",53.47
"Sept. 13, 2019",53.47
"Sept. 12, 2019",53.47
"Sept. 11, 2019",53.47
"Sept. 10, 2019",53.47
"Sept. 9, 2019",53.47
"Sept. 6, 2019",53.47
"Sept. 5, 2019",53.47
"Sept. 4, 2019",53.47
"Sept. 3, 2019",53.47
"Aug. 30, 2019",53.47
"Aug. 29, 2019",53.47
"Aug. 28, 2019",53.47
"Aug. 27, 2019",53.47
"Aug. 26, 2019",53.47
"Aug. 23, 2019",53.47
"Aug. 22, 2019",53.47
"Aug. 21, 2019",53.47
"Aug. 20, 2019",53.47
"Aug. 19, 2019",53.47
"Aug. 16, 2019",53.47
"Aug. 15, 2019",53.47
"Aug. 14, 2019",53.47
"Aug. 13, 2019",53.47
"Aug. 12, 2019",53.47
"Aug. 9, 2019",53.47
"Aug. 8, 2019",53.47
"Aug. 7, 2019",53.47
"Aug. 6, 2019",53.47
"Aug. 5, 2019",53.47
"Aug. 2, 2019",53.47
"Aug. 1, 2019",53.47
"July 31, 2019",53.47
"July 30, 2019",53.47
"July 29, 2019",53.47
"July 26, 2019",53.47
"July 25, 2019",53.47
"July 24, 2019",53.47
"July 23, 2019",53.47
"July 22, 2019",53.47
"July 19, 2019",53.47
"July 18, 2019",53.47
"July 17, 2019",53.47
"July 16, 2019",53.47
"July 15, 2019",53.47
"July 12, 2019",53.47
"July 11, 2019",53.47
"July 10, 2019",53.47
"July 9, 2019",53.47
"July 8, 2019",54.16
"July 5, 2019",54.18
"July 3, 2019",54.18
"July 2, 2019",54.18
"July 1, 2019",54.18
"June 28, 2019",54.18
"June 27, 2019",54.18
"June 26, 2019",54.18
"June 25, 2019",54.18
"June 24, 2019",54.18
"June 21, 2019",54.18
"June 20, 2019",54.18
"June 19, 2019",54.18
"June 18, 2019",54.18
"June 17, 2019",54.18
"June 14, 2019",54.18
"June 13, 2019",54.18
"June 12, 2019",54.18
"June 11, 2019",54.18
"June 10, 2019",54.18
"June 7, 2019",54.18
"June 6, 2019",54.18
"June 5, 2019",54.18
"June 4, 2019",54.18
"June 3, 2019",54.18
"May 31, 2019",54.18
"May 30, 2019",54.18
"May 29, 2019",54.18
"May 28, 2019",54.18
"May 24, 2019",54.18
"May 23, 2019",54.18
"May 22, 2019",54.18
"May 21, 2019",54.18
"May 20, 2019",54.18
"May 17, 2019",54.18
"May 16, 2019",54.18
"May 15, 2019",54.18
"May 14, 2019",54.18
"May 13, 2019",54.18
"May 10, 2019",54.18
"May 9, 2019",54.18
"May 8, 2019",54.18
