date,operating_earning_yield
"Jan. 7, 2019",7.62%
"Jan. 4, 2019",7.50%
"Jan. 3, 2019",7.60%
"Jan. 2, 2019",7.58%
"Dec. 31, 2018",7.37%
"Dec. 28, 2018",7.41%
"Dec. 27, 2018",7.42%
"Dec. 26, 2018",7.48%
"Dec. 24, 2018",7.52%
"Dec. 21, 2018",7.23%
"Dec. 20, 2018",7.18%
"Dec. 19, 2018",7.25%
"Dec. 18, 2018",7.22%
"Dec. 17, 2018",7.20%
"Dec. 14, 2018",6.96%
"Dec. 13, 2018",6.98%
"Dec. 12, 2018",7.12%
"Dec. 11, 2018",7.07%
"Dec. 10, 2018",7.11%
"Dec. 7, 2018",7.09%
"Dec. 6, 2018",7.13%
"Dec. 4, 2018",7.27%
"Dec. 3, 2018",7.26%
"Nov. 30, 2018",7.33%
"Nov. 29, 2018",7.46%
"Nov. 28, 2018",7.49%
"Nov. 27, 2018",7.47%
"Nov. 26, 2018",7.52%
"Nov. 23, 2018",7.51%
"Nov. 21, 2018",7.51%
"Nov. 20, 2018",7.31%
"Nov. 19, 2018",7.30%
"Nov. 16, 2018",7.39%
"Nov. 15, 2018",7.46%
"Nov. 14, 2018",7.40%
"Nov. 13, 2018",7.37%
"Nov. 12, 2018",7.52%
"Nov. 9, 2018",7.55%
"Nov. 8, 2018",7.66%
"Nov. 7, 2018",7.56%
"Nov. 6, 2018",7.68%
"Nov. 5, 2018",7.80%
"Nov. 2, 2018",7.86%
"Nov. 1, 2018",7.75%
"Oct. 31, 2018",7.86%
"Oct. 30, 2018",7.81%
"Oct. 29, 2018",7.76%
"Oct. 26, 2018",7.76%
"Oct. 25, 2018",7.71%
"Oct. 24, 2018",7.52%
"Oct. 23, 2018",7.70%
"Oct. 22, 2018",7.59%
"Oct. 19, 2018",7.60%
"Oct. 18, 2018",7.69%
"Oct. 17, 2018",7.76%
"Oct. 16, 2018",7.81%
"Oct. 15, 2018",7.94%
"Oct. 12, 2018",8.00%
"Oct. 11, 2018",8.00%
"Oct. 10, 2018",7.85%
"Oct. 9, 2018",7.74%
"Oct. 8, 2018",7.77%
"Oct. 5, 2018",7.85%
"Oct. 4, 2018",7.93%
"Oct. 3, 2018",7.88%
"Oct. 2, 2018",7.67%
"Oct. 1, 2018",7.76%
"Sept. 30, 2018",
"Sept. 28, 2018",7.46%
"Sept. 27, 2018",7.56%
"Sept. 26, 2018",7.61%
"Sept. 25, 2018",7.52%
"Sept. 24, 2018",7.40%
"Sept. 21, 2018",7.28%
"Sept. 20, 2018",7.28%
"Sept. 19, 2018",7.30%
"Sept. 18, 2018",7.17%
"Sept. 17, 2018",7.19%
"Sept. 14, 2018",7.20%
"Sept. 13, 2018",7.18%
"Sept. 12, 2018",7.21%
"Sept. 11, 2018",7.22%
"Sept. 10, 2018",7.20%
"Sept. 7, 2018",7.19%
"Sept. 6, 2018",7.11%
"Sept. 5, 2018",7.10%
"Sept. 4, 2018",7.21%
"Aug. 31, 2018",7.25%
"Aug. 30, 2018",7.17%
"Aug. 29, 2018",7.16%
"Aug. 28, 2018",7.21%
"Aug. 27, 2018",7.19%
"Aug. 24, 2018",7.14%
"Aug. 23, 2018",7.19%
"Aug. 22, 2018",7.21%
"Aug. 21, 2018",7.15%
"Aug. 20, 2018",7.09%
"Aug. 17, 2018",7.10%
"Aug. 16, 2018",7.17%
"Aug. 15, 2018",7.24%
"Aug. 14, 2018",7.23%
"Aug. 13, 2018",7.24%
"Aug. 10, 2018",7.11%
"Aug. 9, 2018",7.07%
"Aug. 8, 2018",7.13%
"Aug. 7, 2018",7.10%
"Aug. 6, 2018",7.05%
"Aug. 3, 2018",7.04%
"Aug. 2, 2018",7.08%
"Aug. 1, 2018",7.16%
"July 31, 2018",7.15%
"July 30, 2018",7.24%
"July 27, 2018",7.20%
"July 26, 2018",7.18%
"July 25, 2018",7.17%
"July 24, 2018",7.14%
"July 23, 2018",6.84%
"July 20, 2018",6.82%
"July 19, 2018",6.77%
"July 18, 2018",6.82%
"July 17, 2018",6.78%
"July 16, 2018",6.75%
"July 13, 2018",6.76%
"July 12, 2018",6.78%
"July 11, 2018",6.78%
"July 10, 2018",6.79%
"July 9, 2018",6.85%
"July 6, 2018",6.61%
"July 5, 2018",6.67%
"July 3, 2018",6.71%
"July 2, 2018",6.74%
"June 30, 2018",
"June 29, 2018",6.88%
"June 28, 2018",6.93%
"June 27, 2018",6.98%
"June 26, 2018",7.02%
"June 25, 2018",6.99%
"June 22, 2018",7.07%
"June 21, 2018",7.13%
"June 20, 2018",7.14%
"June 19, 2018",7.09%
"June 18, 2018",7.17%
"June 15, 2018",7.21%
"June 14, 2018",7.24%
"June 13, 2018",7.31%
"June 12, 2018",7.26%
"June 11, 2018",7.33%
"June 8, 2018",7.22%
"June 7, 2018",7.23%
"June 6, 2018",7.22%
"June 5, 2018",7.07%
"June 4, 2018",7.03%
"June 1, 2018",6.97%
"May 31, 2018",6.86%
"May 30, 2018",6.86%
"May 29, 2018",6.84%
"May 25, 2018",6.82%
"May 24, 2018",6.82%
"May 23, 2018",6.86%
"May 22, 2018",7.06%
"May 21, 2018",7.04%
"May 18, 2018",7.08%
"May 17, 2018",7.08%
"May 16, 2018",7.04%
"May 15, 2018",7.01%
"May 14, 2018",6.95%
"May 11, 2018",6.92%
"May 10, 2018",6.95%
"May 9, 2018",7.01%
"May 8, 2018",6.92%
"May 7, 2018",6.74%
"May 4, 2018",6.71%
"May 3, 2018",6.78%
"May 2, 2018",6.82%
"May 1, 2018",6.86%
"April 30, 2018",6.91%
"April 27, 2018",6.94%
"April 26, 2018",6.88%
"April 25, 2018",7.14%
"April 24, 2018",7.03%
"April 23, 2018",7.13%
"April 20, 2018",7.18%
"April 19, 2018",7.11%
"April 18, 2018",7.09%
"April 17, 2018",7.06%
"April 16, 2018",7.15%
"April 13, 2018",7.27%
"April 12, 2018",7.34%
"April 11, 2018",7.21%
"April 10, 2018",7.23%
"April 9, 2018",7.14%
"April 6, 2018",7.15%
"April 5, 2018",7.11%
"April 4, 2018",7.16%
"April 3, 2018",7.12%
"April 2, 2018",7.17%
"March 31, 2018",
"March 29, 2018",7.24%
"March 28, 2018",7.30%
"March 27, 2018",7.33%
"March 26, 2018",7.44%
"March 23, 2018",7.52%
"March 22, 2018",7.42%
"March 21, 2018",7.49%
"March 20, 2018",7.45%
"March 19, 2018",7.46%
"March 16, 2018",7.43%
"March 15, 2018",7.42%
"March 14, 2018",7.47%
"March 13, 2018",7.55%
"March 12, 2018",7.59%
"March 9, 2018",7.69%
"March 8, 2018",7.70%
"March 7, 2018",7.67%
"March 6, 2018",7.65%
"March 5, 2018",7.58%
"March 2, 2018",7.71%
"March 1, 2018",7.66%
"Feb. 28, 2018",7.63%
"Feb. 27, 2018",7.60%
"Feb. 26, 2018",7.48%
"Feb. 23, 2018",7.45%
"Feb. 22, 2018",7.61%
"Feb. 21, 2018",7.60%
"Feb. 20, 2018",7.47%
"Feb. 16, 2018",7.37%
"Feb. 15, 2018",7.47%
"Feb. 14, 2018",7.65%
"Feb. 13, 2018",7.70%
"Feb. 12, 2018",7.72%
"Feb. 9, 2018",7.83%
"Feb. 8, 2018",8.03%
"Feb. 7, 2018",7.96%
"Feb. 6, 2018",8.08%
"Feb. 5, 2018",7.83%
"Feb. 2, 2018",7.59%
"Feb. 1, 2018",7.63%
"Jan. 31, 2018",7.60%
"Jan. 30, 2018",7.67%
"Jan. 29, 2018",7.75%
"Jan. 26, 2018",7.61%
"Jan. 25, 2018",7.58%
"Jan. 24, 2018",7.66%
"Jan. 23, 2018",7.69%
"Jan. 22, 2018",7.77%
"Jan. 19, 2018",7.77%
"Jan. 18, 2018",7.75%
"Jan. 17, 2018",7.65%
"Jan. 16, 2018",7.67%
"Jan. 12, 2018",7.63%
"Jan. 11, 2018",7.59%
"Jan. 10, 2018",7.72%
"Jan. 9, 2018",7.57%
"Jan. 8, 2018",7.55%
"Jan. 5, 2018",7.60%
"Jan. 4, 2018",7.56%
"Jan. 3, 2018",7.48%
"Jan. 2, 2018",7.39%
"Dec. 31, 2017",
"Dec. 29, 2017",7.68%
"Dec. 28, 2017",7.62%
"Dec. 27, 2017",7.66%
"Dec. 26, 2017",7.71%
"Dec. 22, 2017",7.62%
"Dec. 21, 2017",7.68%
"Dec. 20, 2017",7.60%
"Dec. 19, 2017",7.64%
"Dec. 18, 2017",7.49%
"Dec. 15, 2017",7.42%
"Dec. 14, 2017",7.53%
"Dec. 13, 2017",7.53%
"Dec. 12, 2017",7.59%
"Dec. 11, 2017",7.40%
"Dec. 8, 2017",7.45%
"Dec. 7, 2017",7.46%
"Dec. 6, 2017",7.50%
"Dec. 5, 2017",7.54%
"Dec. 4, 2017",7.43%
"Dec. 1, 2017",7.37%
"Nov. 30, 2017",7.32%
"Nov. 29, 2017",7.35%
"Nov. 28, 2017",7.34%
"Nov. 27, 2017",7.42%
"Nov. 24, 2017",7.44%
"Nov. 22, 2017",7.51%
"Nov. 21, 2017",7.51%
"Nov. 20, 2017",7.56%
"Nov. 17, 2017",7.55%
"Nov. 16, 2017",7.47%
"Nov. 15, 2017",7.45%
"Nov. 14, 2017",7.39%
"Nov. 13, 2017",7.58%
"Nov. 10, 2017",7.68%
"Nov. 9, 2017",7.65%
"Nov. 8, 2017",7.59%
"Nov. 7, 2017",7.57%
"Nov. 6, 2017",7.64%
"Nov. 3, 2017",7.60%
"Nov. 2, 2017",7.70%
"Nov. 1, 2017",7.58%
"Oct. 31, 2017",7.51%
"Oct. 30, 2017",7.64%
"Oct. 27, 2017",7.61%
"Oct. 26, 2017",7.69%
"Oct. 25, 2017",7.79%
"Oct. 24, 2017",7.85%
"Oct. 23, 2017",8.05%
"Oct. 20, 2017",8.04%
"Oct. 19, 2017",8.03%
"Oct. 18, 2017",8.06%
"Oct. 17, 2017",8.07%
"Oct. 16, 2017",8.13%
"Oct. 13, 2017",8.09%
"Oct. 12, 2017",8.03%
"Oct. 11, 2017",8.05%
"Oct. 10, 2017",8.11%
"Oct. 9, 2017",8.20%
"Oct. 6, 2017",8.15%
"Oct. 5, 2017",8.04%
"Oct. 4, 2017",8.10%
"Oct. 3, 2017",8.18%
"Oct. 2, 2017",8.17%
"Sept. 30, 2017",
"Sept. 29, 2017",8.18%
"Sept. 28, 2017",8.22%
"Sept. 27, 2017",8.30%
"Sept. 26, 2017",8.23%
"Sept. 25, 2017",8.24%
"Sept. 22, 2017",8.34%
"Sept. 21, 2017",8.33%
"Sept. 20, 2017",8.35%
"Sept. 19, 2017",8.30%
"Sept. 18, 2017",8.25%
"Sept. 15, 2017",8.17%
"Sept. 14, 2017",8.18%
"Sept. 13, 2017",8.22%
"Sept. 12, 2017",8.14%
"Sept. 11, 2017",7.98%
"Sept. 8, 2017",8.02%
"Sept. 7, 2017",8.08%
"Sept. 6, 2017",8.10%
"Sept. 5, 2017",8.03%
"Sept. 1, 2017",7.98%
"Aug. 31, 2017",7.95%
"Aug. 30, 2017",7.97%
"Aug. 29, 2017",7.93%
"Aug. 28, 2017",7.93%
"Aug. 25, 2017",7.99%
"Aug. 24, 2017",8.01%
"Aug. 23, 2017",8.04%
"Aug. 22, 2017",8.13%
"Aug. 21, 2017",8.19%
"Aug. 18, 2017",8.23%
"Aug. 17, 2017",8.27%
"Aug. 16, 2017",8.23%
"Aug. 15, 2017",8.28%
"Aug. 14, 2017",8.29%
"Aug. 11, 2017",8.34%
"Aug. 10, 2017",8.27%
"Aug. 9, 2017",8.31%
"Aug. 8, 2017",8.27%
"Aug. 7, 2017",8.36%
"Aug. 4, 2017",8.43%
"Aug. 3, 2017",8.41%
"Aug. 2, 2017",8.47%
"Aug. 1, 2017",8.51%
"July 31, 2017",8.54%
"July 28, 2017",8.59%
"July 27, 2017",8.51%
"July 26, 2017",8.50%
"July 25, 2017",8.54%
"July 24, 2017",8.50%
"July 21, 2017",8.59%
"July 20, 2017",8.61%
"July 19, 2017",8.59%
"July 18, 2017",8.82%
"July 17, 2017",8.82%
"July 14, 2017",8.81%
"July 13, 2017",8.90%
"July 12, 2017",8.88%
"July 11, 2017",8.92%
"July 10, 2017",8.91%
"July 7, 2017",8.95%
"July 6, 2017",8.92%
"July 5, 2017",8.92%
"July 3, 2017",8.86%
"June 30, 2017",8.79%
"June 29, 2017",9.27%
"June 28, 2017",9.11%
"June 27, 2017",9.05%
"June 26, 2017",8.99%
"June 23, 2017",9.01%
"June 22, 2017",9.01%
"June 21, 2017",8.99%
"June 20, 2017",8.98%
"June 19, 2017",8.98%
"June 16, 2017",8.96%
"June 15, 2017",9.03%
"June 14, 2017",9.08%
"June 13, 2017",9.05%
"June 12, 2017",9.17%
"June 9, 2017",9.18%
"June 8, 2017",9.10%
"June 7, 2017",9.09%
"June 6, 2017",8.96%
"June 5, 2017",8.98%
"June 2, 2017",8.97%
"June 1, 2017",8.94%
"May 31, 2017",9.04%
"May 30, 2017",9.06%
"May 26, 2017",9.07%
"May 25, 2017",9.08%
"May 24, 2017",9.09%
"May 23, 2017",9.20%
"May 22, 2017",9.24%
"May 19, 2017",9.31%
"May 18, 2017",9.33%
"May 17, 2017",9.35%
"May 16, 2017",9.29%
"May 15, 2017",9.26%
"May 12, 2017",9.28%
"May 11, 2017",9.35%
"May 10, 2017",9.36%
"May 9, 2017",9.39%
"May 8, 2017",9.31%
"May 5, 2017",9.31%
"May 4, 2017",9.42%
"May 3, 2017",9.49%
"May 2, 2017",9.36%
"May 1, 2017",9.44%
"April 28, 2017",9.44%
"April 27, 2017",9.35%
"April 26, 2017",9.40%
"April 25, 2017",9.35%
"April 24, 2017",9.43%
"April 21, 2017",9.38%
"April 20, 2017",9.43%
"April 19, 2017",9.45%
"April 18, 2017",9.38%
"April 17, 2017",9.40%
"April 13, 2017",9.49%
"April 12, 2017",9.46%
"April 11, 2017",9.55%
"April 10, 2017",9.55%
"April 7, 2017",9.52%
"April 6, 2017",9.53%
"April 5, 2017",9.43%
"April 4, 2017",9.49%
"April 3, 2017",9.61%
"March 31, 2017",9.61%
"March 30, 2017",9.03%
"March 29, 2017",8.91%
"March 28, 2017",8.96%
"March 27, 2017",8.97%
"March 24, 2017",8.93%
"March 23, 2017",8.98%
"March 22, 2017",9.00%
"March 21, 2017",9.06%
"March 20, 2017",9.17%
"March 17, 2017",9.07%
"March 16, 2017",9.15%
"March 15, 2017",9.03%
"March 14, 2017",9.15%
"March 13, 2017",9.15%
"March 10, 2017",9.06%
"March 9, 2017",9.24%
"March 8, 2017",9.22%
"March 7, 2017",9.00%
"March 6, 2017",8.98%
"March 3, 2017",8.92%
"March 2, 2017",8.83%
"March 1, 2017",8.82%
"Feb. 28, 2017",8.82%
"Feb. 27, 2017",8.89%
"Feb. 24, 2017",8.86%
"Feb. 23, 2017",8.97%
"Feb. 22, 2017",8.94%
"Feb. 21, 2017",9.04%
"Feb. 17, 2017",9.42%
"Feb. 16, 2017",9.45%
"Feb. 15, 2017",9.58%
"Feb. 14, 2017",9.55%
"Feb. 13, 2017",9.52%
"Feb. 10, 2017",9.54%
"Feb. 9, 2017",9.62%
"Feb. 8, 2017",9.66%
"Feb. 7, 2017",9.80%
"Feb. 6, 2017",9.88%
"Feb. 3, 2017",9.88%
"Feb. 2, 2017",9.92%
"Feb. 1, 2017",10.00%
"Jan. 31, 2017",9.94%
"Jan. 30, 2017",10.20%
"Jan. 27, 2017",10.16%
"Jan. 26, 2017",10.04%
"Jan. 25, 2017",9.92%
"Jan. 24, 2017",9.99%
"Jan. 23, 2017",10.06%
"Jan. 20, 2017",10.00%
"Jan. 19, 2017",9.98%
"Jan. 18, 2017",9.87%
"Jan. 17, 2017",9.76%
"Jan. 13, 2017",9.76%
"Jan. 12, 2017",9.76%
"Jan. 11, 2017",9.73%
"Jan. 10, 2017",9.87%
"Jan. 9, 2017",10.00%
"Jan. 6, 2017",9.95%
"Jan. 5, 2017",10.08%
"Jan. 4, 2017",9.96%
"Jan. 3, 2017",10.11%
"Dec. 31, 2016",
"Dec. 30, 2016",8.63%
"Dec. 29, 2016",8.62%
"Dec. 28, 2016",8.77%
"Dec. 27, 2016",8.65%
"Dec. 23, 2016",8.63%
"Dec. 22, 2016",8.63%
"Dec. 21, 2016",8.60%
"Dec. 20, 2016",8.67%
"Dec. 19, 2016",8.52%
"Dec. 16, 2016",8.67%
"Dec. 15, 2016",8.86%
"Dec. 14, 2016",8.98%
"Dec. 13, 2016",8.78%
"Dec. 12, 2016",8.74%
"Dec. 9, 2016",8.81%
"Dec. 8, 2016",8.83%
"Dec. 7, 2016",8.91%
"Dec. 6, 2016",9.03%
"Dec. 5, 2016",9.02%
"Dec. 2, 2016",9.15%
"Dec. 1, 2016",9.17%
"Nov. 30, 2016",9.03%
"Nov. 29, 2016",8.74%
"Nov. 28, 2016",8.62%
"Nov. 25, 2016",8.71%
"Nov. 23, 2016",8.81%
"Nov. 22, 2016",8.74%
"Nov. 21, 2016",8.77%
"Nov. 18, 2016",8.82%
"Nov. 17, 2016",8.76%
"Nov. 16, 2016",8.81%
"Nov. 15, 2016",8.83%
"Nov. 14, 2016",8.95%
"Nov. 11, 2016",8.94%
"Nov. 10, 2016",8.98%
"Nov. 9, 2016",8.67%
"Nov. 8, 2016",8.23%
"Nov. 7, 2016",8.31%
"Nov. 4, 2016",8.43%
"Nov. 3, 2016",8.36%
"Nov. 2, 2016",8.46%
"Nov. 1, 2016",8.44%
"Oct. 31, 2016",8.29%
"Oct. 28, 2016",8.42%
"Oct. 27, 2016",8.51%
"Oct. 26, 2016",8.52%
"Oct. 25, 2016",8.51%
"Oct. 24, 2016",8.21%
"Oct. 21, 2016",8.24%
"Oct. 20, 2016",8.26%
"Oct. 19, 2016",8.15%
"Oct. 18, 2016",8.07%
"Oct. 17, 2016",8.15%
"Oct. 14, 2016",8.17%
"Oct. 13, 2016",8.08%
"Oct. 12, 2016",8.19%
"Oct. 11, 2016",8.25%
"Oct. 10, 2016",8.13%
"Oct. 7, 2016",8.26%
"Oct. 6, 2016",8.23%
"Oct. 5, 2016",8.22%
"Oct. 4, 2016",8.22%
"Oct. 3, 2016",7.94%
"Sept. 30, 2016",7.82%
"Sept. 29, 2016",7.66%
"Sept. 28, 2016",7.59%
"Sept. 27, 2016",7.60%
