date,eps_est_0q
"March 13, 2020",0.74
"Feb. 27, 2020",0.74
"Feb. 26, 2020",0.765
"Jan. 28, 2020",0.8031
"Jan. 17, 2020",0.8072
"Jan. 16, 2020",0.8062
"Dec. 31, 2019",0.7627
"Nov. 6, 2019",0.7472
"Nov. 5, 2019",0.7419
"Nov. 1, 2019",0.7222
"Oct. 30, 2019",0.7034
"Oct. 24, 2019",0.6734
"Oct. 14, 2019",0.6647
"Oct. 11, 2019",0.6595
"Oct. 7, 2019",0.6659
"Oct. 1, 2019",0.6671
"Sept. 30, 2019",0.5211
"Aug. 22, 2019",0.51
"Aug. 14, 2019",0.5062
"Aug. 13, 2019",0.5064
"July 29, 2019",0.4988
"July 26, 2019",0.5002
"July 25, 2019",0.5138
"July 24, 2019",0.521
"July 18, 2019",0.5556
"July 15, 2019",0.5666
"July 12, 2019",0.5528
"June 30, 2019",0.3914
"June 24, 2019",0.4127
"June 21, 2019",0.4147
"May 23, 2019",0.4147
"May 6, 2019",0.4147
"May 3, 2019",0.4146
"April 29, 2019",0.3948
"April 26, 2019",0.376
"April 25, 2019",0.3909
"April 17, 2019",0.3949
"April 15, 2019",0.3873
"April 8, 2019",0.3911
"March 31, 2019",0.798
"March 22, 2019",0.7836
"March 13, 2019",0.7811
"March 4, 2019",0.7811
"Feb. 28, 2019",0.7863
"Feb. 27, 2019",0.7903
"Feb. 26, 2019",0.791
"Feb. 25, 2019",0.7912
"Feb. 21, 2019",0.7932
"Feb. 20, 2019",0.8004
"Jan. 30, 2019",0.7871
"Jan. 20, 2019",0.7804
"Jan. 4, 2019",0.7778
"Dec. 31, 2018",0.6165
"Dec. 10, 2018",0.6282
"Dec. 4, 2018",0.632
"Oct. 27, 2018",0.6369
"Oct. 25, 2018",0.6464
"Oct. 24, 2018",0.6564
"Oct. 15, 2018",0.6554
"Oct. 9, 2018",0.6615
"Sept. 30, 2018",0.4574
"Sept. 22, 2018",0.4547
"July 25, 2018",0.4578
"July 24, 2018",0.4612
"July 19, 2018",0.4624
"July 11, 2018",0.4612
"July 9, 2018",0.4604
"July 3, 2018",0.4642
"June 30, 2018",0.495
"May 25, 2018",0.4894
"May 24, 2018",0.4907
"May 11, 2018",0.4894
"April 27, 2018",0.4794
"April 26, 2018",0.4798
"April 25, 2018",0.4813
"April 24, 2018",0.4788
"April 19, 2018",0.4801
"April 14, 2018",0.4858
"April 12, 2018",0.4884
"April 10, 2018",0.485
"April 6, 2018",0.4796
"March 31, 2018",0.7991
"March 19, 2018",0.805
"Feb. 22, 2018",0.807
"Feb. 20, 2018",0.7774
"Feb. 15, 2018",0.7894
"Feb. 13, 2018",0.7674
"Feb. 1, 2018",0.7614
"Jan. 10, 2018",0.7612
