date,forward_ps_ratio
"Oct. 14, 2019",2.362
"Oct. 11, 2019",2.377
"Oct. 10, 2019",2.380
"Oct. 9, 2019",2.406
"Oct. 8, 2019",2.416
"Oct. 7, 2019",2.430
"Oct. 4, 2019",2.457
"Oct. 3, 2019",2.431
"Oct. 2, 2019",2.453
"Oct. 1, 2019",2.476
"Sept. 30, 2019",2.491
"Sept. 27, 2019",2.490
"Sept. 26, 2019",2.481
"Sept. 25, 2019",2.478
"Sept. 24, 2019",2.482
"Sept. 23, 2019",2.470
"Sept. 20, 2019",2.458
"Sept. 19, 2019",2.444
"Sept. 18, 2019",2.440
"Sept. 17, 2019",2.431
"Sept. 16, 2019",2.424
"Sept. 13, 2019",2.422
"Sept. 12, 2019",2.429
"Sept. 11, 2019",2.422
"Sept. 10, 2019",2.381
"Sept. 9, 2019",2.362
"Sept. 6, 2019",2.394
"Sept. 5, 2019",2.413
"Sept. 4, 2019",2.474
"Sept. 3, 2019",2.453
"Aug. 30, 2019",2.409
"Aug. 29, 2019",2.389
"Aug. 28, 2019",2.346
"Aug. 27, 2019",2.350
"Aug. 26, 2019",2.350
"Aug. 23, 2019",2.332
"Aug. 22, 2019",2.360
"Aug. 21, 2019",2.349
"Aug. 20, 2019",2.344
"Aug. 19, 2019",2.358
"Aug. 16, 2019",2.349
"Aug. 15, 2019",2.331
"Aug. 14, 2019",2.308
"Aug. 13, 2019",2.353
"Aug. 12, 2019",2.359
"Aug. 9, 2019",2.401
"Aug. 8, 2019",2.421
"Aug. 7, 2019",2.387
"Aug. 6, 2019",2.401
"Aug. 5, 2019",2.346
"Aug. 2, 2019",2.392
"Aug. 1, 2019",2.432
"July 31, 2019",2.410
"July 30, 2019",2.398
"July 29, 2019",2.365
"July 26, 2019",2.334
"July 25, 2019",2.335
"July 24, 2019",2.316
"July 23, 2019",2.312
"July 22, 2019",2.329
"July 19, 2019",2.344
"July 18, 2019",2.373
"July 17, 2019",2.362
"July 16, 2019",2.355
"July 15, 2019",2.364
"July 12, 2019",2.380
"July 11, 2019",2.434
"July 10, 2019",2.441
"July 9, 2019",2.422
"July 8, 2019",2.434
"July 5, 2019",2.435
"July 3, 2019",2.426
"July 2, 2019",2.425
"July 1, 2019",2.403
"June 30, 2019",
"June 28, 2019",2.407
"June 27, 2019",2.397
"June 26, 2019",2.407
"June 25, 2019",2.439
"June 24, 2019",2.453
"June 21, 2019",2.471
"June 20, 2019",2.461
"June 19, 2019",2.443
"June 18, 2019",2.425
"June 17, 2019",2.449
"June 14, 2019",2.453
"June 13, 2019",2.454
"June 12, 2019",2.445
"June 11, 2019",2.418
"June 10, 2019",2.442
"June 7, 2019",2.462
"June 6, 2019",2.467
"June 5, 2019",2.463
"June 4, 2019",2.419
"June 3, 2019",2.438
"May 31, 2019",2.386
"May 30, 2019",2.362
"May 29, 2019",2.374
"May 28, 2019",2.411
"May 24, 2019",2.423
"May 23, 2019",2.412
"May 22, 2019",2.404
"May 21, 2019",2.388
"May 20, 2019",2.396
"May 17, 2019",2.391
"May 16, 2019",2.391
"May 15, 2019",2.389
"May 14, 2019",2.384
"May 13, 2019",2.403
"May 10, 2019",2.379
"May 9, 2019",2.339
"May 8, 2019",2.337
"May 7, 2019",2.382
"May 6, 2019",2.394
"May 3, 2019",2.425
"May 2, 2019",2.408
"May 1, 2019",2.419
"April 30, 2019",2.441
"April 29, 2019",2.419
"April 26, 2019",2.434
"April 25, 2019",2.444
"April 24, 2019",2.509
"April 23, 2019",2.496
"April 22, 2019",2.481
"April 18, 2019",2.460
"April 17, 2019",2.448
"April 16, 2019",2.447
"April 15, 2019",2.468
"April 12, 2019",2.454
"April 11, 2019",2.433
"April 10, 2019",2.426
"April 9, 2019",2.418
"April 8, 2019",2.409
"April 5, 2019",2.407
"April 4, 2019",2.379
"April 3, 2019",2.395
"April 2, 2019",2.396
"April 1, 2019",2.389
"March 31, 2019",
"March 29, 2019",2.400
"March 28, 2019",2.384
"March 27, 2019",2.398
"March 26, 2019",2.405
"March 25, 2019",2.392
"March 22, 2019",2.385
"March 21, 2019",2.353
"March 20, 2019",2.327
"March 19, 2019",2.321
"March 18, 2019",2.360
"March 15, 2019",2.362
"March 14, 2019",2.356
"March 13, 2019",2.359
"March 12, 2019",2.360
"March 11, 2019",2.328
"March 8, 2019",2.302
"March 7, 2019",2.293
"March 6, 2019",2.312
"March 5, 2019",2.302
"March 4, 2019",2.317
"March 1, 2019",2.322
"Feb. 28, 2019",2.305
"Feb. 27, 2019",2.312
"Feb. 26, 2019",2.322
"Feb. 25, 2019",2.344
"Feb. 22, 2019",2.349
"Feb. 21, 2019",2.331
"Feb. 20, 2019",2.312
"Feb. 19, 2019",2.440
"Feb. 15, 2019",2.414
"Feb. 14, 2019",2.405
"Feb. 13, 2019",2.404
"Feb. 12, 2019",2.407
"Feb. 11, 2019",2.410
"Feb. 8, 2019",2.408
"Feb. 7, 2019",2.388
"Feb. 6, 2019",2.362
"Feb. 5, 2019",2.375
"Feb. 4, 2019",2.369
"Feb. 1, 2019",2.364
"Jan. 31, 2019",2.377
"Jan. 30, 2019",2.345
"Jan. 29, 2019",2.322
"Jan. 28, 2019",2.314
"Jan. 25, 2019",2.343
"Jan. 24, 2019",2.368
"Jan. 23, 2019",2.357
"Jan. 22, 2019",2.334
"Jan. 18, 2019",2.344
"Jan. 17, 2019",2.351
"Jan. 16, 2019",2.336
"Jan. 15, 2019",2.317
"Jan. 14, 2019",2.277
"Jan. 11, 2019",2.335
"Jan. 10, 2019",2.353
"Jan. 9, 2019",2.329
"Jan. 8, 2019",2.348
"Jan. 7, 2019",2.308
"Jan. 4, 2019",2.347
"Jan. 3, 2019",2.314
"Jan. 2, 2019",2.321
"Dec. 31, 2018",2.388
