date,three_month_return
"July 5, 2019",1.17%
"July 3, 2019",1.29%
"July 2, 2019",1.21%
"July 1, 2019",0.60%
"June 28, 2019",0.98%
"June 27, 2019",-0.06%
"June 26, 2019",0.06%
"June 25, 2019",1.97%
"June 24, 2019",2.82%
"June 21, 2019",5.02%
"June 20, 2019",5.76%
"June 19, 2019",5.26%
"June 18, 2019",2.77%
"June 17, 2019",3.69%
"June 14, 2019",4.09%
"June 13, 2019",4.00%
"June 12, 2019",3.62%
"June 11, 2019",3.87%
"June 10, 2019",6.05%
"June 7, 2019",7.36%
"June 6, 2019",6.70%
"June 5, 2019",7.02%
"June 4, 2019",4.42%
"June 3, 2019",5.01%
"May 31, 2019",3.54%
"May 30, 2019",2.50%
"May 29, 2019",3.00%
"May 28, 2019",4.61%
"May 24, 2019",3.17%
"May 23, 2019",2.70%
"May 22, 2019",2.33%
"May 21, 2019",2.45%
"May 20, 2019",3.61%
"May 17, 2019",-0.93%
"May 16, 2019",-0.93%
"May 15, 2019",-1.03%
"May 14, 2019",-0.89%
"May 13, 2019",-0.04%
"May 10, 2019",-1.21%
"May 9, 2019",-2.85%
"May 8, 2019",-2.95%
"May 7, 2019",-0.26%
"May 6, 2019",1.33%
"May 3, 2019",2.58%
"May 2, 2019",1.85%
"May 1, 2019",2.30%
"April 30, 2019",4.09%
"April 29, 2019",3.98%
"April 26, 2019",3.89%
"April 25, 2019",4.33%
"April 24, 2019",5.96%
"April 23, 2019",5.89%
"April 22, 2019",6.29%
"April 18, 2019",4.92%
"April 17, 2019",4.14%
"April 16, 2019",4.78%
"April 15, 2019",6.50%
"April 12, 2019",5.10%
"April 11, 2019",4.21%
"April 10, 2019",3.12%
"April 9, 2019",3.81%
"April 8, 2019",2.60%
"April 5, 2019",2.58%
"April 4, 2019",1.36%
"April 3, 2019",3.52%
"April 2, 2019",3.22%
"April 1, 2019",0.04%
"March 29, 2019",1.04%
"March 28, 2019",0.36%
"March 27, 2019",1.02%
"March 26, 2019",2.10%
"March 25, 2019",2.10%
"March 22, 2019",-2.02%
"March 21, 2019",-3.35%
"March 20, 2019",-5.19%
"March 19, 2019",-4.40%
"March 18, 2019",-3.23%
"March 15, 2019",-6.67%
"March 14, 2019",-6.88%
"March 13, 2019",-6.48%
"March 12, 2019",-4.57%
"March 11, 2019",-6.51%
"March 8, 2019",-7.26%
"March 7, 2019",-7.64%
"March 6, 2019",-6.41%
"March 5, 2019",-4.92%
"March 4, 2019",-4.29%
"March 1, 2019",-3.31%
"Feb. 28, 2019",-1.93%
"Feb. 27, 2019",-1.90%
"Feb. 26, 2019",-0.81%
"Feb. 25, 2019",-0.04%
"Feb. 22, 2019",0.18%
"Feb. 21, 2019",-0.57%
"Feb. 20, 2019",-3.96%
"Feb. 19, 2019",1.13%
"Feb. 15, 2019",2.28%
"Feb. 14, 2019",1.04%
"Feb. 13, 2019",0.60%
"Feb. 12, 2019",2.73%
"Feb. 11, 2019",3.37%
"Feb. 8, 2019",4.71%
"Feb. 7, 2019",2.56%
"Feb. 6, 2019",3.08%
"Feb. 5, 2019",5.13%
"Feb. 4, 2019",5.70%
"Feb. 1, 2019",4.03%
"Jan. 31, 2019",6.08%
"Jan. 30, 2019",3.95%
"Jan. 29, 2019",2.37%
"Jan. 28, 2019",1.97%
"Jan. 25, 2019",2.61%
"Jan. 24, 2019",1.12%
"Jan. 23, 2019",3.00%
"Jan. 22, 2019",0.53%
"Jan. 18, 2019",2.31%
"Jan. 17, 2019",3.55%
"Jan. 16, 2019",3.53%
"Jan. 15, 2019",4.47%
"Jan. 14, 2019",3.42%
"Jan. 11, 2019",6.11%
"Jan. 10, 2019",4.91%
"Jan. 9, 2019",2.35%
"Jan. 8, 2019",3.64%
"Jan. 7, 2019",2.85%
"Jan. 4, 2019",5.64%
"Jan. 3, 2019",3.54%
"Jan. 2, 2019",1.08%
"Dec. 31, 2018",4.51%
"Dec. 28, 2018",3.96%
"Dec. 27, 2018",5.29%
"Dec. 26, 2018",5.15%
"Dec. 24, 2018",1.68%
"Dec. 21, 2018",3.97%
"Dec. 20, 2018",4.78%
"Dec. 19, 2018",3.88%
"Dec. 18, 2018",2.50%
"Dec. 17, 2018",3.05%
"Dec. 14, 2018",6.78%
"Dec. 13, 2018",6.16%
"Dec. 12, 2018",4.56%
"Dec. 11, 2018",5.37%
"Dec. 10, 2018",4.61%
"Dec. 7, 2018",4.64%
"Dec. 6, 2018",3.04%
"Dec. 4, 2018",2.36%
"Dec. 3, 2018",3.10%
"Nov. 30, 2018",1.00%
"Nov. 29, 2018",-0.90%
"Nov. 28, 2018",-0.64%
"Nov. 27, 2018",-0.62%
"Nov. 26, 2018",-1.98%
"Nov. 23, 2018",-1.17%
"Nov. 21, 2018",-1.72%
"Nov. 20, 2018",0.06%
"Nov. 19, 2018",0.38%
"Nov. 16, 2018",0.16%
"Nov. 15, 2018",0.14%
"Nov. 14, 2018",0.97%
"Nov. 13, 2018",1.48%
"Nov. 12, 2018",-2.31%
"Nov. 9, 2018",-3.34%
"Nov. 8, 2018",-3.87%
"Nov. 7, 2018",-3.04%
"Nov. 6, 2018",-5.20%
"Nov. 5, 2018",-6.75%
"Nov. 2, 2018",-6.91%
"Nov. 1, 2018",-4.58%
"Oct. 31, 2018",-6.09%
"Oct. 30, 2018",-4.23%
"Oct. 29, 2018",-4.23%
"Oct. 26, 2018",-4.44%
"Oct. 25, 2018",-3.95%
"Oct. 24, 2018",-1.94%
"Oct. 23, 2018",-8.17%
"Oct. 22, 2018",-7.13%
"Oct. 19, 2018",-7.95%
"Oct. 18, 2018",-8.42%
"Oct. 17, 2018",-9.76%
"Oct. 16, 2018",-10.68%
"Oct. 15, 2018",-12.04%
"Oct. 12, 2018",-12.47%
"Oct. 11, 2018",-12.58%
"Oct. 10, 2018",-10.75%
"Oct. 9, 2018",-8.58%
"Oct. 8, 2018",-12.21%
"Oct. 5, 2018",-12.30%
"Oct. 4, 2018",-12.59%
"Oct. 3, 2018",-12.06%
"Oct. 2, 2018",-9.32%
"Oct. 1, 2018",-10.01%
"Sept. 28, 2018",-8.86%
"Sept. 27, 2018",-9.33%
"Sept. 26, 2018",-9.41%
"Sept. 25, 2018",-8.72%
"Sept. 24, 2018",-6.14%
"Sept. 21, 2018",-3.84%
"Sept. 20, 2018",-3.67%
"Sept. 19, 2018",-4.61%
"Sept. 18, 2018",-1.77%
"Sept. 17, 2018",-1.48%
"Sept. 14, 2018",-1.13%
"Sept. 13, 2018",0.08%
"Sept. 12, 2018",-1.06%
"Sept. 11, 2018",-0.20%
"Sept. 10, 2018",-1.53%
"Sept. 7, 2018",-1.25%
"Sept. 6, 2018",-0.30%
"Sept. 5, 2018",-2.29%
"Sept. 4, 2018",-4.23%
"Aug. 31, 2018",-7.06%
"Aug. 30, 2018",-6.06%
"Aug. 29, 2018",-6.03%
"Aug. 28, 2018",-7.11%
"Aug. 27, 2018",-6.89%
"Aug. 24, 2018",-6.18%
"Aug. 23, 2018",-6.16%
"Aug. 22, 2018",-3.90%
"Aug. 21, 2018",-3.30%
"Aug. 20, 2018",-1.92%
"Aug. 17, 2018",-2.04%
"Aug. 16, 2018",-3.52%
"Aug. 15, 2018",-4.85%
"Aug. 14, 2018",-5.65%
"Aug. 13, 2018",-6.08%
"Aug. 10, 2018",-4.04%
"Aug. 9, 2018",-2.62%
"Aug. 8, 2018",-4.64%
"Aug. 7, 2018",-6.70%
"Aug. 6, 2018",-6.52%
"Aug. 3, 2018",-5.45%
"Aug. 2, 2018",-5.41%
"Aug. 1, 2018",-5.88%
"July 31, 2018",-5.03%
"July 30, 2018",-6.24%
"July 27, 2018",-5.37%
"July 26, 2018",-5.91%
"July 25, 2018",-2.22%
"July 24, 2018",-3.25%
"July 23, 2018",2.35%
"July 20, 2018",3.37%
"July 19, 2018",3.16%
"July 18, 2018",2.20%
"July 17, 2018",2.23%
"July 16, 2018",4.04%
"July 13, 2018",5.65%
"July 12, 2018",6.35%
"July 11, 2018",4.55%
"July 10, 2018",4.71%
"July 9, 2018",2.43%
"July 6, 2018",6.20%
"July 5, 2018",4.82%
"July 3, 2018",4.22%
"July 2, 2018",4.59%
"June 29, 2018",3.54%
"June 28, 2018",3.63%
"June 27, 2018",3.20%
"June 26, 2018",4.24%
"June 25, 2018",5.81%
"June 22, 2018",3.19%
"June 21, 2018",3.25%
"June 20, 2018",2.64%
"June 19, 2018",3.59%
"June 18, 2018",1.91%
"June 15, 2018",1.18%
"June 14, 2018",1.43%
"June 13, 2018",1.49%
"June 12, 2018",2.79%
"June 11, 2018",3.13%
"June 8, 2018",4.93%
"June 7, 2018",4.43%
"June 6, 2018",4.24%
"June 5, 2018",5.46%
"June 4, 2018",7.78%
"June 1, 2018",8.13%
"May 31, 2018",9.42%
"May 30, 2018",9.44%
"May 29, 2018",9.67%
"May 25, 2018",7.44%
"May 24, 2018",7.38%
"May 23, 2018",6.70%
"May 22, 2018",6.04%
"May 21, 2018",6.18%
"May 18, 2018",2.49%
"May 17, 2018",2.49%
"May 16, 2018",3.05%
"May 15, 2018",4.74%
"May 14, 2018",8.24%
"May 11, 2018",11.28%
"May 10, 2018",10.92%
"May 9, 2018",9.92%
"May 8, 2018",14.04%
"May 7, 2018",16.00%
"May 4, 2018",11.17%
"May 3, 2018",10.12%
"May 2, 2018",9.40%
"May 1, 2018",9.33%
"April 30, 2018",9.20%
"April 27, 2018",7.87%
"April 26, 2018",8.75%
"April 25, 2018",4.44%
"April 24, 2018",7.07%
"April 23, 2018",6.09%
"April 20, 2018",6.46%
"April 19, 2018",7.45%
"April 18, 2018",7.45%
"April 17, 2018",6.61%
"April 16, 2018",5.42%
"April 13, 2018",3.19%
"April 12, 2018",2.25%
"April 11, 2018",3.44%
"April 10, 2018",4.92%
"April 9, 2018",4.23%
"April 6, 2018",4.60%
"April 5, 2018",5.07%
"April 4, 2018",3.82%
"April 3, 2018",3.33%
"April 2, 2018",1.36%
"March 29, 2018",1.07%
"March 28, 2018",-0.39%
"March 27, 2018",-0.30%
"March 26, 2018",-1.19%
"March 23, 2018",-3.43%
"March 22, 2018",-2.10%
"March 21, 2018",-2.23%
"March 20, 2018",-2.82%
"March 19, 2018",-2.36%
"March 16, 2018",-4.70%
"March 15, 2018",-4.57%
"March 14, 2018",-3.84%
"March 13, 2018",-4.88%
"March 12, 2018",-4.71%
"March 9, 2018",-7.60%
"March 8, 2018",-7.75%
"March 7, 2018",-7.35%
"March 6, 2018",-6.51%
"March 5, 2018",-5.09%
"March 2, 2018",-8.84%
"March 1, 2018",-8.33%
"Feb. 28, 2018",-8.25%
"Feb. 27, 2018",-6.95%
"Feb. 26, 2018",-5.23%
"Feb. 23, 2018",-3.89%
"Feb. 22, 2018",-5.93%
"Feb. 21, 2018",-5.71%
"Feb. 20, 2018",-3.45%
"Feb. 16, 2018",-3.42%
"Feb. 15, 2018",-4.85%
"Feb. 14, 2018",-7.86%
"Feb. 13, 2018",-6.11%
"Feb. 12, 2018",-5.08%
"Feb. 9, 2018",-6.93%
"Feb. 8, 2018",-9.79%
"Feb. 7, 2018",-9.29%
"Feb. 6, 2018",-9.84%
"Feb. 5, 2018",-7.46%
"Feb. 2, 2018",-3.25%
"Feb. 1, 2018",-5.29%
"Jan. 31, 2018",-5.82%
"Jan. 30, 2018",-5.04%
"Jan. 29, 2018",-6.35%
"Jan. 26, 2018",-3.62%
"Jan. 25, 2018",-2.03%
"Jan. 24, 2018",-2.32%
"Jan. 23, 2018",-0.27%
"Jan. 22, 2018",-1.33%
"Jan. 19, 2018",-1.49%
"Jan. 18, 2018",-0.79%
"Jan. 17, 2018",0.64%
"Jan. 16, 2018",1.11%
"Jan. 12, 2018",0.27%
"Jan. 11, 2018",1.18%
"Jan. 10, 2018",0.23%
"Jan. 9, 2018",3.23%
"Jan. 8, 2018",3.00%
"Jan. 5, 2018",0.87%
"Jan. 4, 2018",2.13%
"Jan. 3, 2018",4.25%
"Jan. 2, 2018",5.41%
"Dec. 29, 2017",6.66%
"Dec. 28, 2017",7.97%
"Dec. 27, 2017",8.45%
"Dec. 26, 2017",6.85%
"Dec. 22, 2017",9.63%
"Dec. 21, 2017",8.68%
"Dec. 20, 2017",9.98%
"Dec. 19, 2017",8.66%
"Dec. 18, 2017",10.25%
"Dec. 15, 2017",10.10%
"Dec. 14, 2017",8.71%
"Dec. 13, 2017",9.28%
"Dec. 12, 2017",7.34%
"Dec. 11, 2017",8.02%
"Dec. 8, 2017",7.77%
"Dec. 7, 2017",8.43%
"Dec. 6, 2017",7.99%
"Dec. 5, 2017",6.56%
"Dec. 4, 2017",7.57%
"Dec. 1, 2017",8.46%
"Nov. 30, 2017",8.97%
"Nov. 29, 2017",7.97%
"Nov. 28, 2017",8.14%
"Nov. 27, 2017",7.85%
"Nov. 24, 2017",7.81%
"Nov. 22, 2017",8.34%
"Nov. 21, 2017",9.12%
"Nov. 20, 2017",8.88%
"Nov. 17, 2017",9.61%
"Nov. 16, 2017",10.26%
"Nov. 15, 2017",11.20%
"Nov. 14, 2017",12.24%
"Nov. 13, 2017",10.13%
"Nov. 10, 2017",7.73%
"Nov. 9, 2017",8.83%
"Nov. 8, 2017",8.99%
"Nov. 7, 2017",10.58%
"Nov. 6, 2017",10.48%
"Nov. 3, 2017",10.70%
"Nov. 2, 2017",10.18%
"Nov. 1, 2017",12.48%
"Oct. 31, 2017",13.89%
"Oct. 30, 2017",12.48%
"Oct. 27, 2017",11.98%
"Oct. 26, 2017",10.60%
"Oct. 25, 2017",9.68%
"Oct. 24, 2017",8.48%
"Oct. 23, 2017",6.84%
"Oct. 20, 2017",7.21%
"Oct. 19, 2017",7.13%
"Oct. 18, 2017",9.50%
"Oct. 17, 2017",9.34%
"Oct. 16, 2017",8.52%
"Oct. 13, 2017",10.02%
"Oct. 12, 2017",10.76%
"Oct. 11, 2017",10.97%
"Oct. 10, 2017",9.97%
"Oct. 9, 2017",9.25%
"Oct. 6, 2017",9.57%
"Oct. 5, 2017",11.11%
"Oct. 4, 2017",9.43%
"Oct. 3, 2017",8.38%
"Oct. 2, 2017",7.68%
"Sept. 29, 2017",7.07%
"Sept. 28, 2017",4.70%
"Sept. 27, 2017",3.06%
"Sept. 26, 2017",3.17%
"Sept. 25, 2017",3.31%
"Sept. 22, 2017",2.04%
"Sept. 21, 2017",1.97%
"Sept. 20, 2017",1.62%
"Sept. 19, 2017",2.32%
"Sept. 18, 2017",2.64%
"Sept. 15, 2017",4.44%
"Sept. 14, 2017",4.89%
"Sept. 13, 2017",4.10%
"Sept. 12, 2017",6.45%
"Sept. 11, 2017",8.65%
"Sept. 8, 2017",7.20%
"Sept. 7, 2017",6.33%
"Sept. 6, 2017",4.54%
"Sept. 5, 2017",5.64%
"Sept. 1, 2017",5.81%
"Aug. 31, 2017",7.46%
"Aug. 30, 2017",7.46%
"Aug. 29, 2017",8.06%
"Aug. 28, 2017",7.99%
"Aug. 25, 2017",7.41%
"Aug. 24, 2017",7.24%
"Aug. 23, 2017",8.16%
"Aug. 22, 2017",7.47%
"Aug. 21, 2017",7.39%
"Aug. 18, 2017",7.18%
"Aug. 17, 2017",6.80%
"Aug. 16, 2017",6.65%
"Aug. 15, 2017",5.70%
"Aug. 14, 2017",5.78%
"Aug. 11, 2017",5.85%
"Aug. 10, 2017",7.02%
"Aug. 9, 2017",6.67%
"Aug. 8, 2017",6.34%
"Aug. 7, 2017",5.19%
"Aug. 4, 2017",5.55%
"Aug. 3, 2017",6.66%
"Aug. 2, 2017",4.35%
"Aug. 1, 2017",4.81%
"July 31, 2017",4.41%
"July 28, 2017",3.89%
"July 27, 2017",3.73%
"July 26, 2017",4.53%
"July 25, 2017",3.51%
"July 24, 2017",4.82%
"July 21, 2017",3.22%
"July 20, 2017",3.47%
"July 19, 2017",3.91%
"July 18, 2017",0.50%
"July 17, 2017",0.71%
"July 14, 2017",1.80%
"July 13, 2017",0.86%
"July 12, 2017",0.62%
"July 11, 2017",1.12%
"July 10, 2017",1.23%
"July 7, 2017",0.51%
"July 6, 2017",0.88%
"July 5, 2017",-0.21%
"July 3, 2017",2.58%
"June 30, 2017",3.42%
"June 29, 2017",2.40%
"June 28, 2017",4.81%
"June 27, 2017",5.56%
"June 26, 2017",5.86%
"June 23, 2017",6.17%
"June 22, 2017",6.40%
"June 21, 2017",7.28%
"June 20, 2017",8.88%
"June 19, 2017",7.55%
"June 16, 2017",8.73%
"June 15, 2017",6.51%
"June 14, 2017",7.36%
"June 13, 2017",7.69%
"June 12, 2017",5.24%
"June 9, 2017",7.24%
"June 8, 2017",7.97%
"June 7, 2017",5.44%
"June 6, 2017",6.80%
"June 5, 2017",5.86%
"June 2, 2017",4.88%
"June 1, 2017",5.13%
"May 31, 2017",3.91%
"May 30, 2017",3.66%
"May 26, 2017",4.12%
"May 25, 2017",3.95%
"May 24, 2017",3.84%
"May 23, 2017",3.81%
"May 22, 2017",3.06%
"May 19, 2017",7.82%
"May 18, 2017",7.55%
"May 17, 2017",7.41%
"May 16, 2017",8.44%
"May 15, 2017",10.19%
"May 12, 2017",9.55%
"May 11, 2017",8.71%
"May 10, 2017",8.51%
"May 9, 2017",9.21%
"May 8, 2017",10.60%
"May 5, 2017",13.13%
"May 4, 2017",11.77%
"May 3, 2017",10.95%
"May 2, 2017",12.98%
"May 1, 2017",12.81%
"April 28, 2017",14.62%
"April 27, 2017",15.78%
"April 26, 2017",13.78%
"April 25, 2017",12.97%
"April 24, 2017",12.77%
"April 21, 2017",13.51%
"April 20, 2017",12.91%
"April 19, 2017",12.51%
"April 18, 2017",12.08%
"April 17, 2017",10.66%
"April 13, 2017",9.47%
"April 12, 2017",9.98%
"April 11, 2017",8.50%
"April 10, 2017",10.08%
"April 7, 2017",11.41%
"April 6, 2017",11.28%
"April 5, 2017",13.91%
"April 4, 2017",11.79%
"April 3, 2017",12.07%
"March 31, 2017",12.83%
"March 30, 2017",12.70%
"March 29, 2017",14.15%
"March 28, 2017",15.44%
"March 27, 2017",13.80%
"March 24, 2017",13.97%
"March 23, 2017",13.39%
"March 22, 2017",13.16%
"March 21, 2017",12.00%
"March 20, 2017",11.46%
"March 17, 2017",12.76%
"March 16, 2017",11.78%
"March 15, 2017",15.84%
"March 14, 2017",15.78%
"March 13, 2017",13.20%
"March 10, 2017",14.81%
"March 9, 2017",12.54%
"March 8, 2017",12.95%
"March 7, 2017",16.92%
"March 6, 2017",18.69%
"March 3, 2017",21.04%
"March 2, 2017",22.32%
"March 1, 2017",22.68%
"Feb. 28, 2017",15.30%
"Feb. 27, 2017",15.53%
"Feb. 24, 2017",17.26%
"Feb. 23, 2017",15.91%
"Feb. 22, 2017",15.33%
"Feb. 21, 2017",14.47%
"Feb. 17, 2017",9.71%
"Feb. 16, 2017",10.01%
"Feb. 15, 2017",8.75%
"Feb. 14, 2017",10.61%
"Feb. 13, 2017",10.78%
"Feb. 10, 2017",11.08%
"Feb. 9, 2017",6.34%
"Feb. 8, 2017",0.55%
"Feb. 7, 2017",0.00%
"Feb. 6, 2017",0.75%
"Feb. 3, 2017",-0.15%
"Feb. 2, 2017",0.54%
"Feb. 1, 2017",-0.44%
"Jan. 31, 2017",-1.55%
"Jan. 30, 2017",-2.55%
"Jan. 27, 2017",-1.15%
"Jan. 26, 2017",0.08%
"Jan. 25, 2017",1.17%
"Jan. 24, 2017",-3.02%
"Jan. 23, 2017",-3.38%
"Jan. 20, 2017",-2.50%
"Jan. 19, 2017",-3.67%
"Jan. 18, 2017",-3.48%
"Jan. 17, 2017",-1.57%
"Jan. 13, 2017",-2.35%
"Jan. 12, 2017",-1.05%
"Jan. 11, 2017",0.08%
"Jan. 10, 2017",-2.84%
"Jan. 9, 2017",-2.55%
"Jan. 6, 2017",-2.47%
"Jan. 5, 2017",-3.75%
"Jan. 4, 2017",-2.69%
"Jan. 3, 2017",-7.37%
"Dec. 30, 2016",-9.33%
"Dec. 29, 2016",-10.55%
"Dec. 28, 2016",-12.95%
"Dec. 27, 2016",-11.61%
"Dec. 23, 2016",-11.91%
"Dec. 22, 2016",-13.09%
"Dec. 21, 2016",-11.98%
"Dec. 20, 2016",-10.20%
"Dec. 19, 2016",-8.34%
"Dec. 16, 2016",-8.52%
"Dec. 15, 2016",-10.62%
"Dec. 14, 2016",-11.59%
"Dec. 13, 2016",-9.95%
"Dec. 12, 2016",-9.14%
"Dec. 9, 2016",-9.52%
"Dec. 8, 2016",-12.59%
"Dec. 7, 2016",-13.66%
"Dec. 6, 2016",-14.87%
"Dec. 5, 2016",-14.21%
"Dec. 2, 2016",-15.42%
"Dec. 1, 2016",-14.62%
"Nov. 30, 2016",-13.65%
"Nov. 29, 2016",-11.63%
"Nov. 28, 2016",-9.71%
"Nov. 25, 2016",-13.08%
"Nov. 23, 2016",-14.68%
"Nov. 22, 2016",-14.07%
"Nov. 21, 2016",-14.11%
"Nov. 18, 2016",-14.87%
"Nov. 17, 2016",-13.58%
"Nov. 16, 2016",-13.69%
"Nov. 15, 2016",-14.96%
"Nov. 14, 2016",-16.92%
"Nov. 11, 2016",-16.73%
"Nov. 10, 2016",-17.21%
"Nov. 9, 2016",-14.15%
"Nov. 8, 2016",-9.82%
"Nov. 7, 2016",-11.54%
"Nov. 4, 2016",-13.82%
"Nov. 3, 2016",-12.91%
"Nov. 2, 2016",-14.14%
"Nov. 1, 2016",-14.20%
"Oct. 31, 2016",-12.69%
"Oct. 28, 2016",-13.03%
"Oct. 27, 2016",-13.75%
"Oct. 26, 2016",-14.85%
"Oct. 25, 2016",-14.83%
"Oct. 24, 2016",-11.81%
"Oct. 21, 2016",-11.00%
"Oct. 20, 2016",-11.14%
"Oct. 19, 2016",-10.91%
"Oct. 18, 2016",-11.85%
"Oct. 17, 2016",-12.92%
