date,quality_ratio
"Dec. 31, 2019",0.0762
"Sept. 30, 2019",0.0769
"June 30, 2019",0.0782
"March 31, 2019",0.0797
"Dec. 31, 2018",0.0813
"Sept. 30, 2018",0.0818
"June 30, 2018",0.0797
"March 31, 2018",0.0799
"Dec. 31, 2017",0.0803
"Sept. 30, 2017",0.0813
"June 30, 2017",0.0819
"March 31, 2017",0.0845
"Dec. 31, 2016",0.0822
"Sept. 30, 2016",0.0889
"June 30, 2016",0.1043
"March 31, 2016",0.1187
"Dec. 31, 2015",0.1127
"Sept. 30, 2015",0.3012
"June 30, 2015",0.2665
"March 31, 2015",0.2387
"Dec. 31, 2014",0.2087
"Sept. 30, 2014",0.3303
"June 30, 2014",0.3341
"March 31, 2014",0.3385
"Dec. 31, 2013",0.3386
"Sept. 30, 2013",0.1159
"June 30, 2013",0.115
"March 31, 2013",0.1131
"Dec. 31, 2012",0.1105
"Sept. 30, 2012",0.0487
"June 30, 2012",0.0666
"March 31, 2012",0.0873
"Dec. 31, 2011",0.1102
"Sept. 30, 2011",0.1299
"June 30, 2011",0.1377
"March 31, 2011",0.1445
"Dec. 31, 2010",0.1242
"Sept. 30, 2010",0.2455
"June 30, 2010",0.2472
"March 31, 2010",0.2392
"Dec. 31, 2009",0.2363
"Sept. 30, 2009",0.2229
"June 30, 2009",0.2338
"March 31, 2009",0.2447
"Dec. 31, 2008",0.2523
"Sept. 30, 2008",0.2821
"June 30, 2008",0.2819
"March 31, 2008",0.2784
"Dec. 31, 2007",0.2736
"Sept. 30, 2007",0.2629
"June 30, 2007",0.2623
"March 31, 2007",0.2589
"Dec. 31, 2006",0.2536
"Sept. 30, 2006",0.2433
"June 30, 2006",0.2363
"March 31, 2006",0.2281
"Dec. 31, 2005",0.2748
"Sept. 30, 2005",0.1378
"June 30, 2005",0.179
"March 31, 2005",0.2247
"Dec. 31, 2004",0.2097
"Sept. 30, 2004",0.338
"June 30, 2004",0.3443
"March 31, 2004",0.3394
"Dec. 31, 2003",0.3465
"Sept. 30, 2003",0.3637
"June 30, 2003",0.3777
"March 31, 2003",0.4047
"Dec. 31, 2002",0.4166
"Sept. 30, 2002",0.4341
"June 30, 2002",0.4304
"March 31, 2002",0.4138
"Dec. 31, 2001",0.4012
"Sept. 30, 2001",0.3161
"June 30, 2001",0.2852
"March 31, 2001",0.2473
"Dec. 31, 2000",0.2295
"Sept. 30, 2000",0.2979
"June 30, 2000",0.2853
"March 31, 2000",0.2838
"Dec. 31, 1999",0.2734
"Sept. 30, 1999",0.2808
"June 30, 1999",0.284
"March 31, 1999",0.2802
"Dec. 31, 1998",0.272
"Sept. 30, 1998",0.2701
"June 30, 1998",0.2637
"March 31, 1998",0.2572
"Dec. 31, 1997",0.2522
"Sept. 30, 1997",0.2507
"June 30, 1997",0.2517
"March 31, 1997",0.2546
"Dec. 31, 1996",0.2609
"Sept. 30, 1996",0.2594
"June 30, 1996",0.2586
"March 31, 1996",0.2537
"Dec. 31, 1995",0.2452
"Sept. 30, 1995",0.2398
"June 30, 1995",0.2333
"March 31, 1995",0.2312
"Dec. 31, 1994",0.2322
