date,ev_revenues
"March 19, 2020",3.556
"March 18, 2020",3.736
"March 17, 2020",3.740
"March 16, 2020",3.375
"March 13, 2020",3.523
"March 12, 2020",3.372
"March 11, 2020",3.610
"March 10, 2020",3.719
"March 9, 2020",3.724
"March 6, 2020",3.790
"March 5, 2020",3.834
"March 4, 2020",3.919
"March 3, 2020",3.811
"March 2, 2020",3.825
"Feb. 28, 2020",3.713
"Feb. 27, 2020",3.717
"Feb. 26, 2020",3.818
"Feb. 25, 2020",4.035
"Feb. 24, 2020",4.048
"Feb. 21, 2020",4.022
"Feb. 20, 2020",4.000
"Feb. 19, 2020",3.970
"Feb. 18, 2020",3.967
"Feb. 14, 2020",3.917
"Feb. 13, 2020",3.902
"Feb. 12, 2020",3.862
"Feb. 11, 2020",3.869
"Feb. 10, 2020",3.868
"Feb. 7, 2020",3.856
"Feb. 6, 2020",3.870
"Feb. 5, 2020",3.874
"Feb. 4, 2020",3.88
"Feb. 3, 2020",3.901
"Jan. 31, 2020",3.887
"Jan. 30, 2020",3.914
"Jan. 29, 2020",3.903
"Jan. 28, 2020",3.891
"Jan. 27, 2020",3.852
"Jan. 24, 2020",3.836
"Jan. 23, 2020",3.811
"Jan. 22, 2020",3.792
"Jan. 21, 2020",3.800
"Jan. 17, 2020",3.785
"Jan. 16, 2020",3.774
"Jan. 15, 2020",3.778
"Jan. 14, 2020",3.766
"Jan. 13, 2020",3.765
"Jan. 10, 2020",3.753
"Jan. 9, 2020",3.764
"Jan. 8, 2020",3.744
"Jan. 7, 2020",3.756
"Jan. 6, 2020",3.762
"Jan. 3, 2020",3.774
"Jan. 2, 2020",3.767
"Dec. 31, 2019",3.784
"Dec. 30, 2019",3.685
"Dec. 27, 2019",3.687
"Dec. 26, 2019",3.669
"Dec. 24, 2019",3.673
"Dec. 23, 2019",3.709
"Dec. 20, 2019",3.729
"Dec. 19, 2019",3.696
"Dec. 18, 2019",3.706
"Dec. 17, 2019",3.677
"Dec. 16, 2019",3.644
"Dec. 13, 2019",3.611
"Dec. 12, 2019",3.590
"Dec. 11, 2019",3.580
"Dec. 10, 2019",3.592
"Dec. 9, 2019",3.579
"Dec. 6, 2019",3.588
"Dec. 5, 2019",3.596
"Dec. 4, 2019",3.596
"Dec. 3, 2019",3.570
"Dec. 2, 2019",3.550
"Nov. 29, 2019",3.571
"Nov. 27, 2019",3.595
"Nov. 26, 2019",3.595
"Nov. 25, 2019",3.571
"Nov. 22, 2019",3.557
"Nov. 21, 2019",3.578
"Nov. 20, 2019",3.581
"Nov. 19, 2019",3.570
"Nov. 18, 2019",3.587
"Nov. 15, 2019",3.582
"Nov. 14, 2019",3.582
"Nov. 13, 2019",3.580
"Nov. 12, 2019",3.550
"Nov. 11, 2019",3.557
"Nov. 8, 2019",3.564
"Nov. 7, 2019",3.581
"Nov. 6, 2019",3.617
"Nov. 5, 2019",3.616
"Nov. 4, 2019",3.615
"Nov. 1, 2019",3.644
"Oct. 31, 2019",3.644
"Oct. 30, 2019",3.612
"Oct. 29, 2019",3.641
"Oct. 28, 2019",3.624
"Oct. 25, 2019",3.651
"Oct. 24, 2019",3.695
"Oct. 23, 2019",3.703
"Oct. 22, 2019",3.690
"Oct. 21, 2019",3.681
"Oct. 18, 2019",3.661
"Oct. 17, 2019",3.639
"Oct. 16, 2019",3.624
"Oct. 15, 2019",3.620
"Oct. 14, 2019",3.620
"Oct. 11, 2019",3.636
"Oct. 10, 2019",3.638
"Oct. 9, 2019",3.665
"Oct. 8, 2019",3.675
"Oct. 7, 2019",3.689
"Oct. 4, 2019",3.716
"Oct. 3, 2019",3.690
"Oct. 2, 2019",3.712
"Oct. 1, 2019",3.735
"Sept. 30, 2019",3.751
"Sept. 27, 2019",3.654
"Sept. 26, 2019",3.644
"Sept. 25, 2019",3.642
"Sept. 24, 2019",3.646
"Sept. 23, 2019",3.634
"Sept. 20, 2019",3.622
"Sept. 19, 2019",3.607
"Sept. 18, 2019",3.603
"Sept. 17, 2019",3.595
"Sept. 16, 2019",3.587
"Sept. 13, 2019",3.586
"Sept. 12, 2019",3.592
"Sept. 11, 2019",3.586
"Sept. 10, 2019",3.544
"Sept. 9, 2019",3.525
"Sept. 6, 2019",3.557
"Sept. 5, 2019",3.576
"Sept. 4, 2019",3.637
"Sept. 3, 2019",3.617
"Aug. 30, 2019",3.573
"Aug. 29, 2019",3.552
"Aug. 28, 2019",3.509
"Aug. 27, 2019",3.513
"Aug. 26, 2019",3.513
"Aug. 23, 2019",3.495
"Aug. 22, 2019",3.523
"Aug. 21, 2019",3.512
"Aug. 20, 2019",3.507
"Aug. 19, 2019",3.521
"Aug. 16, 2019",3.512
"Aug. 15, 2019",3.494
"Aug. 14, 2019",3.471
"Aug. 13, 2019",3.516
"Aug. 12, 2019",3.522
"Aug. 9, 2019",3.564
"Aug. 8, 2019",3.585
"Aug. 7, 2019",3.551
"Aug. 6, 2019",3.564
"Aug. 5, 2019",3.509
"Aug. 2, 2019",3.555
"Aug. 1, 2019",3.596
"July 31, 2019",3.573
"July 30, 2019",3.562
"July 29, 2019",3.529
"July 26, 2019",3.497
"July 25, 2019",3.498
"July 24, 2019",3.479
"July 23, 2019",3.475
"July 22, 2019",3.492
"July 19, 2019",3.507
"July 18, 2019",3.536
"July 17, 2019",3.526
"July 16, 2019",3.518
"July 15, 2019",3.528
"July 12, 2019",3.543
"July 11, 2019",3.597
"July 10, 2019",3.604
"July 9, 2019",3.585
"July 8, 2019",3.598
"July 5, 2019",3.599
"July 3, 2019",3.590
"July 2, 2019",3.588
"July 1, 2019",3.566
"June 30, 2019",3.571
"June 28, 2019",3.482
"June 27, 2019",3.472
"June 26, 2019",3.482
