date,operating_pe_ratio
"March 19, 2020",14.35
"March 18, 2020",15.48
"March 17, 2020",15.51
"March 16, 2020",13.20
"March 13, 2020",14.14
"March 12, 2020",13.18
"March 11, 2020",14.69
"March 10, 2020",15.37
"March 9, 2020",15.40
"March 6, 2020",15.82
"March 5, 2020",16.10
"March 4, 2020",16.64
"March 3, 2020",15.96
"March 2, 2020",16.05
"Feb. 28, 2020",15.34
"Feb. 27, 2020",15.36
"Feb. 26, 2020",16.00
"Feb. 25, 2020",17.38
"Feb. 24, 2020",17.46
"Feb. 21, 2020",17.30
"Feb. 20, 2020",17.15
"Feb. 19, 2020",16.97
"Feb. 18, 2020",16.94
"Feb. 14, 2020",16.63
"Feb. 13, 2020",16.54
"Feb. 12, 2020",16.28
"Feb. 11, 2020",16.32
"Feb. 10, 2020",16.32
"Feb. 7, 2020",16.24
"Feb. 6, 2020",16.33
"Feb. 5, 2020",16.36
"Feb. 4, 2020",16.40
"Feb. 3, 2020",16.53
"Jan. 31, 2020",16.44
"Jan. 30, 2020",16.61
"Jan. 29, 2020",16.54
"Jan. 28, 2020",16.46
"Jan. 27, 2020",16.22
"Jan. 24, 2020",16.11
"Jan. 23, 2020",15.96
"Jan. 22, 2020",15.84
"Jan. 21, 2020",15.89
"Jan. 17, 2020",15.80
"Jan. 16, 2020",15.72
"Jan. 15, 2020",15.75
"Jan. 14, 2020",15.68
"Jan. 13, 2020",15.67
"Jan. 10, 2020",15.59
"Jan. 9, 2020",15.66
"Jan. 8, 2020",15.53
"Jan. 7, 2020",15.61
"Jan. 6, 2020",15.65
"Jan. 3, 2020",15.72
"Jan. 2, 2020",15.68
"Dec. 31, 2019",15.79
"Dec. 30, 2019",15.21
"Dec. 27, 2019",15.22
"Dec. 26, 2019",15.11
"Dec. 24, 2019",15.13
"Dec. 23, 2019",15.36
"Dec. 20, 2019",15.48
"Dec. 19, 2019",15.28
"Dec. 18, 2019",15.34
"Dec. 17, 2019",15.16
"Dec. 16, 2019",14.96
"Dec. 13, 2019",14.75
"Dec. 12, 2019",14.62
"Dec. 11, 2019",14.56
"Dec. 10, 2019",14.64
"Dec. 9, 2019",14.55
"Dec. 6, 2019",14.61
"Dec. 5, 2019",14.66
"Dec. 4, 2019",14.66
"Dec. 3, 2019",14.50
"Dec. 2, 2019",14.37
"Nov. 29, 2019",14.51
"Nov. 27, 2019",14.65
"Nov. 26, 2019",14.65
"Nov. 25, 2019",14.51
"Nov. 22, 2019",14.42
"Nov. 21, 2019",14.55
"Nov. 20, 2019",14.57
"Nov. 19, 2019",14.50
"Nov. 18, 2019",14.61
"Nov. 15, 2019",14.57
"Nov. 14, 2019",14.57
"Nov. 13, 2019",14.56
"Nov. 12, 2019",14.37
"Nov. 11, 2019",14.42
"Nov. 8, 2019",14.46
"Nov. 7, 2019",14.57
"Nov. 6, 2019",14.79
"Nov. 5, 2019",14.78
"Nov. 4, 2019",14.78
"Nov. 1, 2019",14.96
"Oct. 31, 2019",14.96
"Oct. 30, 2019",14.76
"Oct. 29, 2019",14.94
"Oct. 28, 2019",14.83
"Oct. 25, 2019",15.00
"Oct. 24, 2019",15.27
"Oct. 23, 2019",15.32
"Oct. 22, 2019",15.24
"Oct. 21, 2019",15.18
"Oct. 18, 2019",15.06
"Oct. 17, 2019",14.93
"Oct. 16, 2019",14.83
"Oct. 15, 2019",14.81
"Oct. 14, 2019",14.81
"Oct. 11, 2019",14.90
"Oct. 10, 2019",14.92
"Oct. 9, 2019",15.09
"Oct. 8, 2019",15.15
"Oct. 7, 2019",15.24
"Oct. 4, 2019",15.40
"Oct. 3, 2019",15.24
"Oct. 2, 2019",15.38
"Oct. 1, 2019",15.52
"Sept. 30, 2019",15.62
"Sept. 27, 2019",15.39
"Sept. 26, 2019",15.33
"Sept. 25, 2019",15.32
"Sept. 24, 2019",15.34
"Sept. 23, 2019",15.27
"Sept. 20, 2019",15.19
"Sept. 19, 2019",15.10
"Sept. 18, 2019",15.08
"Sept. 17, 2019",15.03
"Sept. 16, 2019",14.98
"Sept. 13, 2019",14.97
"Sept. 12, 2019",15.01
"Sept. 11, 2019",14.97
"Sept. 10, 2019",14.71
"Sept. 9, 2019",14.60
"Sept. 6, 2019",14.79
"Sept. 5, 2019",14.91
"Sept. 4, 2019",15.29
"Sept. 3, 2019",15.16
"Aug. 30, 2019",14.89
"Aug. 29, 2019",14.77
"Aug. 28, 2019",14.50
"Aug. 27, 2019",14.52
"Aug. 26, 2019",14.52
"Aug. 23, 2019",14.41
"Aug. 22, 2019",14.58
"Aug. 21, 2019",14.52
"Aug. 20, 2019",14.49
"Aug. 19, 2019",14.57
"Aug. 16, 2019",14.52
"Aug. 15, 2019",14.40
"Aug. 14, 2019",14.27
"Aug. 13, 2019",14.54
"Aug. 12, 2019",14.58
"Aug. 9, 2019",14.84
"Aug. 8, 2019",14.96
"Aug. 7, 2019",14.76
