date,market_beta_60_month
"Feb. 29, 2020",1.488
"Jan. 31, 2020",1.448
"Dec. 31, 2019",1.417
"Nov. 30, 2019",1.360
"Oct. 31, 2019",1.337
"Sept. 30, 2019",1.338
"Aug. 31, 2019",1.362
"July 31, 2019",1.310
"June 30, 2019",1.326
"May 31, 2019",1.291
"April 30, 2019",1.240
"March 31, 2019",1.256
"Feb. 28, 2019",1.256
"Jan. 31, 2019",1.344
"Dec. 31, 2018",1.271
"Nov. 30, 2018",1.194
"Oct. 31, 2018",1.158
"Sept. 30, 2018",1.004
"Aug. 31, 2018",1.034
"July 31, 2018",0.9934
"June 30, 2018",1.039
"May 31, 2018",1.028
"April 30, 2018",1.047
"March 31, 2018",1.051
"Feb. 28, 2018",1.090
"Jan. 31, 2018",1.006
"Dec. 31, 2017",0.982
"Nov. 30, 2017",0.9821
"Oct. 31, 2017",0.9838
"Sept. 30, 2017",0.9413
"Aug. 31, 2017",0.9206
"July 31, 2017",0.9189
"June 30, 2017",0.9163
"May 31, 2017",0.8308
"April 30, 2017",0.901
"March 31, 2017",0.9024
"Feb. 28, 2017",0.8791
"Jan. 31, 2017",0.944
"Dec. 31, 2016",0.9668
"Nov. 30, 2016",0.9743
"Oct. 31, 2016",0.887
"Sept. 30, 2016",1.112
"Aug. 31, 2016",1.323
"July 31, 2016",1.352
"June 30, 2016",1.373
"May 31, 2016",1.382
"April 30, 2016",1.391
"March 31, 2016",1.380
"Feb. 29, 2016",1.344
"Jan. 31, 2016",1.337
"Dec. 31, 2015",1.432
"Nov. 30, 2015",1.331
"Oct. 31, 2015",1.339
"Sept. 30, 2015",1.252
"Aug. 31, 2015",1.189
"July 31, 2015",1.331
"June 30, 2015",1.270
"May 31, 2015",1.269
"April 30, 2015",1.225
"March 31, 2015",1.236
"Feb. 28, 2015",1.201
"Jan. 31, 2015",1.234
"Dec. 31, 2014",1.252
"Nov. 30, 2014",1.272
"Oct. 31, 2014",1.282
"Sept. 30, 2014",1.291
"Aug. 31, 2014",1.294
"July 31, 2014",1.290
"June 30, 2014",1.267
"May 31, 2014",1.274
"April 30, 2014",1.305
"March 31, 2014",1.332
"Feb. 28, 2014",1.316
"Jan. 31, 2014",1.426
"Dec. 31, 2013",1.326
"Nov. 30, 2013",1.335
"Oct. 31, 2013",1.253
"Sept. 30, 2013",1.128
"Aug. 31, 2013",1.150
"July 31, 2013",1.175
"June 30, 2013",1.184
"May 31, 2013",1.126
"April 30, 2013",1.120
"March 31, 2013",1.134
"Feb. 28, 2013",1.138
"Jan. 31, 2013",1.054
"Dec. 31, 2012",1.049
"Nov. 30, 2012",1.045
"Oct. 31, 2012",1.053
"Sept. 30, 2012",1.074
"Aug. 31, 2012",1.079
"July 31, 2012",1.066
"June 30, 2012",1.065
"May 31, 2012",1.102
"April 30, 2012",1.087
"March 31, 2012",1.080
"Feb. 29, 2012",1.093
"Jan. 31, 2012",1.092
"Dec. 31, 2011",1.093
"Nov. 30, 2011",1.087
"Oct. 31, 2011",1.093
"Sept. 30, 2011",1.001
"Aug. 31, 2011",0.92
"July 31, 2011",0.8802
"June 30, 2011",0.879
"May 31, 2011",0.8733
"April 30, 2011",0.8804
"March 31, 2011",0.8911
"Feb. 28, 2011",0.8946
"Jan. 31, 2011",0.8925
"Dec. 31, 2010",0.8927
"Nov. 30, 2010",0.9093
"Oct. 31, 2010",0.9116
"Sept. 30, 2010",0.9256
"Aug. 31, 2010",0.9467
"July 31, 2010",0.9185
"June 30, 2010",0.9687
"May 31, 2010",0.9582
"April 30, 2010",0.9543
"March 31, 2010",0.9408
"Feb. 28, 2010",0.9685
"Jan. 31, 2010",0.9996
"Dec. 31, 2009",0.9745
"Nov. 30, 2009",0.9362
"Oct. 31, 2009",0.9659
"Sept. 30, 2009",0.9595
"Aug. 31, 2009",0.9378
"July 31, 2009",0.9584
"June 30, 2009",0.9374
"May 31, 2009",0.9524
"April 30, 2009",0.9212
"March 31, 2009",0.8669
"Feb. 28, 2009",0.87
"Jan. 31, 2009",0.6311
"Dec. 31, 2008",0.6661
"Nov. 30, 2008",0.725
"Oct. 31, 2008",0.7887
"Sept. 30, 2008",0.7671
"Aug. 31, 2008",0.5614
"July 31, 2008",0.5775
"June 30, 2008",0.4622
"May 31, 2008",0.5222
"April 30, 2008",0.6391
"March 31, 2008",0.3704
"Feb. 29, 2008",0.3629
"Jan. 31, 2008",0.7012
"Dec. 31, 2007",0.7319
"Nov. 30, 2007",0.6713
"Oct. 31, 2007",0.5765
"Sept. 30, 2007",0.4908
"Aug. 31, 2007",0.347
"July 31, 2007",0.3532
"June 30, 2007",0.4949
"May 31, 2007",0.4926
"April 30, 2007",0.5008
"March 31, 2007",0.4538
"Feb. 28, 2007",0.4994
"Jan. 31, 2007",0.4805
"Dec. 31, 2006",0.5105
"Nov. 30, 2006",0.5303
"Oct. 31, 2006",0.46
"Sept. 30, 2006",0.4954
"Aug. 31, 2006",0.5742
"July 31, 2006",0.6803
"June 30, 2006",0.6822
"May 31, 2006",0.7456
"April 30, 2006",0.7207
"March 31, 2006",0.7637
"Feb. 28, 2006",0.779
"Jan. 31, 2006",0.7428
"Dec. 31, 2005",0.64
"Nov. 30, 2005",0.6484
"Oct. 31, 2005",0.5739
"Sept. 30, 2005",0.5583
"Aug. 31, 2005",0.5391
"July 31, 2005",0.6616
"June 30, 2005",0.671
"May 31, 2005",0.6665
"April 30, 2005",0.6185
"March 31, 2005",0.5733
"Feb. 28, 2005",0.8061
"Jan. 31, 2005",0.7861
"Dec. 31, 2004",0.8241
"Nov. 30, 2004",0.7943
"Oct. 31, 2004",0.7489
"Sept. 30, 2004",0.7085
"Aug. 31, 2004",0.7224
"July 31, 2004",0.7235
"June 30, 2004",0.7267
"May 31, 2004",0.7145
"April 30, 2004",0.7099
"March 31, 2004",0.7426
"Feb. 29, 2004",0.7322
"Jan. 31, 2004",0.7503
"Dec. 31, 2003",0.7472
"Nov. 30, 2003",0.7663
"Oct. 31, 2003",0.7001
"Sept. 30, 2003",0.654
"Aug. 31, 2003",0.7622
"July 31, 2003",0.8354
"June 30, 2003",0.8602
"May 31, 2003",0.8512
"April 30, 2003",0.8376
"March 31, 2003",0.9073
"Feb. 28, 2003",0.9131
"Jan. 31, 2003",0.911
"Dec. 31, 2002",0.9025
"Nov. 30, 2002",0.932
"Oct. 31, 2002",0.9002
"Sept. 30, 2002",0.9426
"Aug. 31, 2002",0.9781
"July 31, 2002",0.8959
"June 30, 2002",0.8715
"May 31, 2002",0.8251
"April 30, 2002",0.8489
"March 31, 2002",0.8324
"Feb. 28, 2002",0.7975
"Jan. 31, 2002",0.8051
"Dec. 31, 2001",0.7394
"Nov. 30, 2001",0.7484
"Oct. 31, 2001",0.7681
"Sept. 30, 2001",0.7568
"Aug. 31, 2001",0.7146
"July 31, 2001",0.682
"June 30, 2001",0.711
"May 31, 2001",0.6558
"April 30, 2001",0.6475
"March 31, 2001",0.6171
"Feb. 28, 2001",0.6028
"Jan. 31, 2001",0.6376
"Dec. 31, 2000",0.6724
"Nov. 30, 2000",0.6987
"Oct. 31, 2000",0.8018
"Sept. 30, 2000",0.8185
"Aug. 31, 2000",0.8333
"July 31, 2000",0.7286
"June 30, 2000",0.6927
"May 31, 2000",0.6874
"April 30, 2000",0.8111
"March 31, 2000",0.9031
"Feb. 29, 2000",0.6774
"Jan. 31, 2000",0.7015
"Dec. 31, 1999",0.6624
"Nov. 30, 1999",0.6919
"Oct. 31, 1999",0.7773
"Sept. 30, 1999",0.806
"Aug. 31, 1999",0.7269
"July 31, 1999",0.748
"June 30, 1999",0.7799
"May 31, 1999",0.7309
"April 30, 1999",0.7499
"March 31, 1999",0.7144
"Feb. 28, 1999",0.6911
"Jan. 31, 1999",0.6742
"Dec. 31, 1998",0.6928
"Nov. 30, 1998",0.6415
"Oct. 31, 1998",0.7266
"Sept. 30, 1998",0.7856
"Aug. 31, 1998",0.5885
"July 31, 1998",0.4253
"June 30, 1998",0.3078
"May 31, 1998",0.3235
"April 30, 1998",0.2596
"March 31, 1998",0.2713
"Feb. 28, 1998",0.2491
"Jan. 31, 1998",0.1978
"Dec. 31, 1997",0.182
"Nov. 30, 1997",0.1781
"Oct. 31, 1997",0.2115
"Sept. 30, 1997",0.1845
"Aug. 31, 1997",0.2516
"July 31, 1997",0.4912
"June 30, 1997",0.4388
"May 31, 1997",0.5366
"April 30, 1997",0.4131
