date,ev_ebitda
"March 19, 2020",3.006
"March 18, 2020",2.736
"March 17, 2020",2.824
"March 16, 2020",2.841
"March 13, 2020",3.129
"March 12, 2020",2.950
"March 11, 2020",3.445
"March 10, 2020",3.658
"March 9, 2020",3.347
"March 6, 2020",4.724
"March 5, 2020",5.235
"March 4, 2020",5.407
"March 3, 2020",5.279
"March 2, 2020",5.312
"Feb. 28, 2020",5.343
"Feb. 27, 2020",5.090
"Feb. 26, 2020",5.339
"Feb. 25, 2020",5.634
"Feb. 24, 2020",5.861
"Feb. 21, 2020",6.195
"Feb. 20, 2020",6.334
"Feb. 19, 2020",6.434
"Feb. 18, 2020",6.220
"Feb. 14, 2020",6.251
"Feb. 13, 2020",6.310
"Feb. 12, 2020",6.285
"Feb. 11, 2020",6.239
"Feb. 10, 2020",6.154
"Feb. 7, 2020",6.205
"Feb. 6, 2020",6.323
"Feb. 5, 2020",6.415
"Feb. 4, 2020",6.148
"Feb. 3, 2020",5.973
"Jan. 31, 2020",6.093
"Jan. 30, 2020",6.319
"Jan. 29, 2020",6.266
"Jan. 28, 2020",6.415
"Jan. 27, 2020",6.383
"Jan. 24, 2020",6.633
"Jan. 23, 2020",6.787
"Jan. 22, 2020",6.885
"Jan. 21, 2020",6.959
"Jan. 17, 2020",7.058
"Jan. 16, 2020",7.190
"Jan. 15, 2020",7.169
"Jan. 14, 2020",7.137
"Jan. 13, 2020",7.074
"Jan. 10, 2020",7.132
"Jan. 9, 2020",7.286
"Jan. 8, 2020",7.215
"Jan. 7, 2020",7.367
"Jan. 6, 2020",7.301
"Jan. 3, 2020",7.033
"Jan. 2, 2020",6.966
"Dec. 31, 2019",6.937
"Dec. 30, 2019",6.518
"Dec. 27, 2019",6.573
"Dec. 26, 2019",6.610
"Dec. 24, 2019",6.622
"Dec. 23, 2019",6.591
"Dec. 20, 2019",6.538
"Dec. 19, 2019",6.434
"Dec. 18, 2019",6.385
"Dec. 17, 2019",6.254
"Dec. 16, 2019",6.188
"Dec. 13, 2019",6.01
"Dec. 12, 2019",6.100
"Dec. 11, 2019",5.950
"Dec. 10, 2019",5.962
"Dec. 9, 2019",5.938
"Dec. 6, 2019",5.897
"Dec. 5, 2019",5.649
"Dec. 4, 2019",5.757
"Dec. 3, 2019",5.516
"Dec. 2, 2019",5.664
"Nov. 29, 2019",5.672
"Nov. 27, 2019",5.779
"Nov. 26, 2019",5.747
"Nov. 25, 2019",5.865
"Nov. 22, 2019",5.826
"Nov. 21, 2019",5.850
"Nov. 20, 2019",5.758
"Nov. 19, 2019",5.635
"Nov. 18, 2019",5.699
"Nov. 15, 2019",5.862
"Nov. 14, 2019",5.779
"Nov. 13, 2019",5.798
"Nov. 12, 2019",5.848
"Nov. 11, 2019",5.887
"Nov. 8, 2019",5.952
"Nov. 7, 2019",5.955
"Nov. 6, 2019",5.710
"Nov. 5, 2019",5.901
"Nov. 4, 2019",5.878
"Nov. 1, 2019",5.691
"Oct. 31, 2019",5.555
"Oct. 30, 2019",5.578
"Oct. 29, 2019",5.739
"Oct. 28, 2019",5.683
"Oct. 25, 2019",5.788
"Oct. 24, 2019",5.751
"Oct. 23, 2019",5.749
"Oct. 22, 2019",5.574
"Oct. 21, 2019",5.434
"Oct. 18, 2019",5.197
"Oct. 17, 2019",5.368
"Oct. 16, 2019",5.472
"Oct. 15, 2019",5.551
"Oct. 14, 2019",5.473
"Oct. 11, 2019",5.551
"Oct. 10, 2019",5.526
"Oct. 9, 2019",5.502
"Oct. 8, 2019",5.513
"Oct. 7, 2019",5.588
"Oct. 4, 2019",5.674
"Oct. 3, 2019",5.668
"Oct. 2, 2019",5.591
"Oct. 1, 2019",5.722
"Sept. 30, 2019",5.917
"Sept. 27, 2019",5.681
"Sept. 26, 2019",5.688
"Sept. 25, 2019",5.805
"Sept. 24, 2019",5.929
"Sept. 23, 2019",6.038
"Sept. 20, 2019",6.098
"Sept. 19, 2019",6.141
"Sept. 18, 2019",6.120
"Sept. 17, 2019",6.114
"Sept. 16, 2019",6.420
"Sept. 13, 2019",5.987
"Sept. 12, 2019",6.007
"Sept. 11, 2019",6.100
"Sept. 10, 2019",6.036
"Sept. 9, 2019",6.029
"Sept. 6, 2019",5.782
"Sept. 5, 2019",5.724
"Sept. 4, 2019",5.722
"Sept. 3, 2019",5.622
"Aug. 30, 2019",5.626
"Aug. 29, 2019",5.646
"Aug. 28, 2019",5.511
"Aug. 27, 2019",5.450
"Aug. 26, 2019",5.491
"Aug. 23, 2019",5.457
"Aug. 22, 2019",5.718
"Aug. 21, 2019",5.836
"Aug. 20, 2019",5.799
"Aug. 19, 2019",5.877
"Aug. 16, 2019",5.746
"Aug. 15, 2019",5.678
"Aug. 14, 2019",5.684
"Aug. 13, 2019",5.926
"Aug. 12, 2019",5.885
"Aug. 9, 2019",5.985
"Aug. 8, 2019",6.054
"Aug. 7, 2019",5.859
"Aug. 6, 2019",5.910
"Aug. 5, 2019",5.960
"Aug. 2, 2019",6.200
"Aug. 1, 2019",6.103
"July 31, 2019",6.435
"July 30, 2019",6.449
"July 29, 2019",6.301
"July 26, 2019",6.326
"July 25, 2019",6.408
"July 24, 2019",6.561
"July 23, 2019",6.555
"July 22, 2019",6.529
"July 19, 2019",6.517
"July 18, 2019",6.405
"July 17, 2019",6.388
"July 16, 2019",6.514
"July 15, 2019",6.635
"July 12, 2019",6.785
"July 11, 2019",6.780
"July 10, 2019",6.768
"July 9, 2019",6.663
"July 8, 2019",6.732
"July 5, 2019",6.623
"July 3, 2019",6.528
"July 2, 2019",6.553
"July 1, 2019",6.936
"June 30, 2019",6.941
"June 28, 2019",7.329
"June 27, 2019",7.254
"June 26, 2019",7.324
"June 25, 2019",7.104
"June 24, 2019",7.142
"June 21, 2019",7.272
"June 20, 2019",7.206
"June 19, 2019",7.004
"June 18, 2019",6.979
"June 17, 2019",6.775
"June 14, 2019",6.753
"June 13, 2019",6.848
"June 12, 2019",6.743
"June 11, 2019",6.849
"June 10, 2019",6.756
"June 7, 2019",6.712
"June 6, 2019",6.688
"June 5, 2019",6.527
"June 4, 2019",6.689
"June 3, 2019",6.593
"May 31, 2019",6.516
"May 30, 2019",6.666
"May 29, 2019",6.844
"May 28, 2019",6.893
"May 24, 2019",6.897
"May 23, 2019",7.019
"May 22, 2019",7.311
"May 21, 2019",7.507
"May 20, 2019",7.367
"May 17, 2019",7.319
"May 16, 2019",7.475
"May 15, 2019",7.416
"May 14, 2019",7.414
"May 13, 2019",7.354
"May 10, 2019",7.462
"May 9, 2019",7.407
"May 8, 2019",7.392
"May 7, 2019",7.230
"May 6, 2019",7.191
"May 3, 2019",7.166
"May 2, 2019",7.042
"May 1, 2019",7.238
"April 30, 2019",7.538
"April 29, 2019",7.606
"April 26, 2019",7.670
"April 25, 2019",7.972
"April 24, 2019",8.106
"April 23, 2019",8.298
"April 22, 2019",8.332
"April 18, 2019",8.101
"April 17, 2019",7.955
"April 16, 2019",7.992
"April 15, 2019",7.975
"April 12, 2019",8.205
"April 11, 2019",7.731
"April 10, 2019",7.731
"April 9, 2019",7.719
"April 8, 2019",7.785
"April 5, 2019",7.723
"April 4, 2019",7.366
"April 3, 2019",7.385
"April 2, 2019",7.538
"April 1, 2019",7.602
"March 31, 2019",7.475
"March 29, 2019",7.541
"March 28, 2019",7.546
"March 27, 2019",7.498
"March 26, 2019",7.511
"March 25, 2019",7.366
"March 22, 2019",7.431
"March 21, 2019",7.665
"March 20, 2019",7.593
"March 19, 2019",7.373
"March 18, 2019",7.302
"March 15, 2019",7.078
"March 14, 2019",7.139
"March 13, 2019",7.057
"March 12, 2019",6.941
"March 11, 2019",6.888
"March 8, 2019",6.901
"March 7, 2019",7.261
"March 6, 2019",7.304
"March 5, 2019",7.565
"March 4, 2019",7.661
"March 1, 2019",7.632
"Feb. 28, 2019",7.455
"Feb. 27, 2019",7.531
"Feb. 26, 2019",7.448
"Feb. 25, 2019",7.510
"Feb. 22, 2019",7.567
"Feb. 21, 2019",7.554
"Feb. 20, 2019",7.805
"Feb. 19, 2019",7.873
"Feb. 15, 2019",7.912
"Feb. 14, 2019",7.671
"Feb. 13, 2019",7.656
"Feb. 12, 2019",7.574
"Feb. 11, 2019",7.470
"Feb. 8, 2019",7.345
"Feb. 7, 2019",7.380
"Feb. 6, 2019",7.614
"Feb. 5, 2019",7.773
"Feb. 4, 2019",7.848
"Feb. 1, 2019",7.810
"Jan. 31, 2019",7.835
"Jan. 30, 2019",7.854
"Jan. 29, 2019",7.811
"Jan. 28, 2019",7.755
"Jan. 25, 2019",7.828
"Jan. 24, 2019",7.692
"Jan. 23, 2019",7.643
"Jan. 22, 2019",7.664
"Jan. 18, 2019",7.971
"Jan. 17, 2019",7.824
"Jan. 16, 2019",7.796
"Jan. 15, 2019",7.790
"Jan. 14, 2019",7.785
"Jan. 11, 2019",7.665
"Jan. 10, 2019",7.829
"Jan. 9, 2019",7.834
"Jan. 8, 2019",7.566
"Jan. 7, 2019",7.492
"Jan. 4, 2019",7.449
"Jan. 3, 2019",7.159
"Jan. 2, 2019",7.206
"Dec. 31, 2018",6.957
"Dec. 28, 2018",8.063
"Dec. 27, 2018",8.169
"Dec. 26, 2018",8.186
"Dec. 24, 2018",7.673
"Dec. 21, 2018",8.041
"Dec. 20, 2018",8.248
"Dec. 19, 2018",8.519
"Dec. 18, 2018",8.605
"Dec. 17, 2018",8.789
"Dec. 14, 2018",9.113
"Dec. 13, 2018",9.343
"Dec. 12, 2018",9.435
"Dec. 11, 2018",9.279
"Dec. 10, 2018",9.249
"Dec. 7, 2018",9.408
"Dec. 6, 2018",9.284
"Dec. 4, 2018",9.447
"Dec. 3, 2018",9.784
"Nov. 30, 2018",9.383
"Nov. 29, 2018",9.563
"Nov. 28, 2018",9.421
"Nov. 27, 2018",9.269
"Nov. 26, 2018",9.318
"Nov. 23, 2018",9.165
"Nov. 21, 2018",9.608
"Nov. 20, 2018",9.303
"Nov. 19, 2018",9.584
"Nov. 16, 2018",9.541
"Nov. 15, 2018",9.239
"Nov. 14, 2018",8.945
"Nov. 13, 2018",8.982
"Nov. 12, 2018",9.211
"Nov. 9, 2018",9.567
"Nov. 8, 2018",9.512
"Nov. 7, 2018",9.871
"Nov. 6, 2018",9.719
"Nov. 5, 2018",9.637
"Nov. 2, 2018",9.303
"Nov. 1, 2018",9.682
"Oct. 31, 2018",9.553
"Oct. 30, 2018",9.567
"Oct. 29, 2018",9.277
"Oct. 26, 2018",9.655
"Oct. 25, 2018",9.700
"Oct. 24, 2018",9.618
"Oct. 23, 2018",10.03
"Oct. 22, 2018",10.46
"Oct. 19, 2018",10.58
"Oct. 18, 2018",10.66
"Oct. 17, 2018",10.79
"Oct. 16, 2018",10.97
"Oct. 15, 2018",10.99
"Oct. 12, 2018",10.96
"Oct. 11, 2018",10.91
"Oct. 10, 2018",11.32
"Oct. 9, 2018",11.81
"Oct. 8, 2018",11.60
"Oct. 5, 2018",11.70
"Oct. 4, 2018",11.63
"Oct. 3, 2018",11.64
"Oct. 2, 2018",11.61
"Oct. 1, 2018",11.57
"Sept. 30, 2018",11.41
"Sept. 28, 2018",13.90
"Sept. 27, 2018",13.85
"Sept. 26, 2018",13.67
"Sept. 25, 2018",13.71
"Sept. 24, 2018",13.54
"Sept. 21, 2018",13.08
"Sept. 20, 2018",13.06
"Sept. 19, 2018",13.15
"Sept. 18, 2018",13.08
"Sept. 17, 2018",12.89
"Sept. 14, 2018",12.91
"Sept. 13, 2018",12.79
"Sept. 12, 2018",12.82
"Sept. 11, 2018",12.75
"Sept. 10, 2018",12.56
"Sept. 7, 2018",12.57
"Sept. 6, 2018",12.68
"Sept. 5, 2018",12.92
"Sept. 4, 2018",12.90
"Aug. 31, 2018",12.96
"Aug. 30, 2018",13.02
"Aug. 29, 2018",13.01
"Aug. 28, 2018",12.93
"Aug. 27, 2018",13.00
"Aug. 24, 2018",12.88
"Aug. 23, 2018",12.77
"Aug. 22, 2018",12.86
"Aug. 21, 2018",12.68
"Aug. 20, 2018",12.60
"Aug. 17, 2018",12.60
"Aug. 16, 2018",12.72
"Aug. 15, 2018",12.67
"Aug. 14, 2018",13.45
"Aug. 13, 2018",13.29
"Aug. 10, 2018",13.42
"Aug. 9, 2018",13.37
"Aug. 8, 2018",13.42
"Aug. 7, 2018",13.59
"Aug. 6, 2018",13.53
"Aug. 3, 2018",13.38
"Aug. 2, 2018",13.74
"Aug. 1, 2018",13.70
"July 31, 2018",14.04
"July 30, 2018",14.14
"July 27, 2018",14.06
"July 26, 2018",14.04
"July 25, 2018",13.99
"July 24, 2018",13.71
"July 23, 2018",13.43
"July 20, 2018",13.37
"July 19, 2018",13.38
"July 18, 2018",13.50
"July 17, 2018",13.57
"July 16, 2018",13.60
"July 13, 2018",13.74
"July 12, 2018",13.56
"July 11, 2018",13.61
"July 10, 2018",13.84
"July 9, 2018",13.76
"July 6, 2018",13.58
"July 5, 2018",13.46
"July 3, 2018",13.38
"July 2, 2018",13.38
"June 30, 2018",13.58
"June 29, 2018",15.80
"June 28, 2018",15.69
"June 27, 2018",15.74
"June 26, 2018",15.24
"June 25, 2018",14.91
"June 22, 2018",15.10
"June 21, 2018",14.88
"June 20, 2018",15.21
"June 19, 2018",14.94
"June 18, 2018",14.88
"June 15, 2018",14.59
"June 14, 2018",14.99
"June 13, 2018",15.07
"June 12, 2018",15.10
"June 11, 2018",15.04
"June 8, 2018",15.00
"June 7, 2018",15.04
"June 6, 2018",14.82
"June 5, 2018",14.88
"June 4, 2018",15.12
"June 1, 2018",15.08
"May 31, 2018",15.02
"May 30, 2018",15.25
"May 29, 2018",14.83
"May 25, 2018",15.02
"May 24, 2018",15.28
"May 23, 2018",15.63
"May 22, 2018",15.72
"May 21, 2018",16.16
"May 18, 2018",15.96
"May 17, 2018",16.00
"May 16, 2018",15.46
"May 15, 2018",15.31
"May 14, 2018",15.12
"May 11, 2018",14.97
"May 10, 2018",15.16
"May 9, 2018",15.02
"May 8, 2018",14.72
"May 7, 2018",14.56
"May 4, 2018",14.65
"May 3, 2018",14.81
"May 2, 2018",14.88
"May 1, 2018",14.99
"April 30, 2018",15.06
"April 27, 2018",14.90
"April 26, 2018",15.00
"April 25, 2018",14.74
"April 24, 2018",14.64
"April 23, 2018",14.67
"April 20, 2018",14.57
"April 19, 2018",14.58
"April 18, 2018",14.44
"April 17, 2018",14.24
"April 16, 2018",14.22
"April 13, 2018",14.22
"April 12, 2018",14.10
"April 11, 2018",14.03
"April 10, 2018",13.82
"April 9, 2018",13.32
"April 6, 2018",13.15
"April 5, 2018",13.44
"April 4, 2018",13.41
"April 3, 2018",13.52
"April 2, 2018",13.27
"March 31, 2018",13.54
"March 29, 2018",15.30
"March 28, 2018",15.10
"March 27, 2018",15.44
"March 26, 2018",15.60
"March 23, 2018",15.38
"March 22, 2018",15.17
"March 21, 2018",15.23
"March 20, 2018",14.77
"March 19, 2018",14.39
"March 16, 2018",14.66
"March 15, 2018",14.42
"March 14, 2018",14.58
"March 13, 2018",14.60
"March 12, 2018",14.68
"March 9, 2018",14.97
"March 8, 2018",14.67
"March 7, 2018",14.71
"March 6, 2018",14.73
"March 5, 2018",14.84
"March 2, 2018",14.79
"March 1, 2018",14.75
"Feb. 28, 2018",14.78
"Feb. 27, 2018",15.52
"Feb. 26, 2018",15.86
"Feb. 23, 2018",15.77
"Feb. 22, 2018",15.54
"Feb. 21, 2018",15.37
"Feb. 20, 2018",15.66
"Feb. 16, 2018",15.61
"Feb. 15, 2018",15.62
"Feb. 14, 2018",15.49
"Feb. 13, 2018",14.92
"Feb. 12, 2018",15.01
"Feb. 9, 2018",14.60
"Feb. 8, 2018",14.73
"Feb. 7, 2018",15.36
"Feb. 6, 2018",15.69
"Feb. 5, 2018",15.86
"Feb. 2, 2018",16.30
"Feb. 1, 2018",16.79
"Jan. 31, 2018",16.59
"Jan. 30, 2018",16.61
"Jan. 29, 2018",16.80
"Jan. 26, 2018",16.96
"Jan. 25, 2018",16.92
"Jan. 24, 2018",17.05
"Jan. 23, 2018",16.97
"Jan. 22, 2018",16.83
"Jan. 19, 2018",16.50
"Jan. 18, 2018",16.49
"Jan. 17, 2018",16.39
"Jan. 16, 2018",16.37
"Jan. 12, 2018",16.68
"Jan. 11, 2018",16.61
"Jan. 10, 2018",16.19
"Jan. 9, 2018",16.15
"Jan. 8, 2018",16.28
"Jan. 5, 2018",16.21
"Jan. 4, 2018",16.05
"Jan. 3, 2018",16.05
"Jan. 2, 2018",15.83
"Dec. 31, 2017",15.64
"Dec. 29, 2017",17.77
"Dec. 28, 2017",17.85
"Dec. 27, 2017",17.83
"Dec. 26, 2017",17.99
"Dec. 22, 2017",17.65
"Dec. 21, 2017",17.53
"Dec. 20, 2017",17.11
"Dec. 19, 2017",16.79
"Dec. 18, 2017",16.56
"Dec. 15, 2017",16.35
"Dec. 14, 2017",16.52
"Dec. 13, 2017",16.56
"Dec. 12, 2017",16.61
"Dec. 11, 2017",16.75
"Dec. 8, 2017",16.63
"Dec. 7, 2017",16.53
"Dec. 6, 2017",16.40
"Dec. 5, 2017",16.71
"Dec. 4, 2017",16.73
"Dec. 1, 2017",17.01
"Nov. 30, 2017",16.92
"Nov. 29, 2017",16.65
"Nov. 28, 2017",16.55
"Nov. 27, 2017",16.54
"Nov. 24, 2017",16.82
"Nov. 22, 2017",16.81
"Nov. 21, 2017",16.82
"Nov. 20, 2017",16.79
"Nov. 17, 2017",16.82
"Nov. 16, 2017",16.79
"Nov. 15, 2017",16.78
"Nov. 14, 2017",16.94
"Nov. 13, 2017",17.25
"Nov. 10, 2017",17.26
"Nov. 9, 2017",17.29
"Nov. 8, 2017",17.23
"Nov. 7, 2017",17.49
"Nov. 6, 2017",17.62
"Nov. 3, 2017",17.25
"Nov. 2, 2017",17.02
"Nov. 1, 2017",16.92
"Oct. 31, 2017",16.55
"Oct. 30, 2017",16.50
"Oct. 27, 2017",16.34
"Oct. 26, 2017",16.10
"Oct. 25, 2017",15.99
"Oct. 24, 2017",16.04
"Oct. 23, 2017",16.11
"Oct. 20, 2017",16.09
"Oct. 19, 2017",15.93
"Oct. 18, 2017",16.06
"Oct. 17, 2017",16.18
"Oct. 16, 2017",16.15
"Oct. 13, 2017",16.06
"Oct. 12, 2017",16.06
"Oct. 11, 2017",16.10
"Oct. 10, 2017",16.08
"Oct. 9, 2017",16.04
"Oct. 6, 2017",15.99
"Oct. 5, 2017",16.05
"Oct. 4, 2017",16.01
"Oct. 3, 2017",16.04
"Oct. 2, 2017",16.14
"Sept. 30, 2017",16.08
"Sept. 29, 2017",17.60
"Sept. 28, 2017",17.62
"Sept. 27, 2017",17.70
"Sept. 26, 2017",17.62
"Sept. 25, 2017",17.53
"Sept. 22, 2017",17.24
"Sept. 21, 2017",17.13
"Sept. 20, 2017",17.18
"Sept. 19, 2017",17.00
"Sept. 18, 2017",16.99
"Sept. 15, 2017",17.02
"Sept. 14, 2017",16.78
"Sept. 13, 2017",16.67
"Sept. 12, 2017",16.23
"Sept. 11, 2017",16.14
"Sept. 8, 2017",15.95
"Sept. 7, 2017",16.25
"Sept. 6, 2017",16.13
"Sept. 5, 2017",15.80
"Sept. 1, 2017",15.76
"Aug. 31, 2017",15.65
"Aug. 30, 2017",15.43
"Aug. 29, 2017",15.35
"Aug. 28, 2017",15.39
"Aug. 25, 2017",15.57
"Aug. 24, 2017",15.59
"Aug. 23, 2017",15.67
"Aug. 22, 2017",15.53
"Aug. 21, 2017",15.44
"Aug. 18, 2017",15.50
"Aug. 17, 2017",15.38
"Aug. 16, 2017",15.65
"Aug. 15, 2017",15.99
"Aug. 14, 2017",16.15
"Aug. 11, 2017",16.24
"Aug. 10, 2017",16.34
"Aug. 9, 2017",16.54
"Aug. 8, 2017",16.67
"Aug. 7, 2017",16.43
"Aug. 4, 2017",16.56
"Aug. 3, 2017",16.30
"Aug. 2, 2017",16.87
"Aug. 1, 2017",17.22
"July 31, 2017",17.34
"July 28, 2017",17.38
"July 27, 2017",17.48
"July 26, 2017",17.27
"July 25, 2017",17.29
"July 24, 2017",17.03
"July 21, 2017",16.97
"July 20, 2017",17.09
"July 19, 2017",17.20
"July 18, 2017",16.76
"July 17, 2017",16.80
"July 14, 2017",16.79
"July 13, 2017",16.78
"July 12, 2017",16.58
"July 11, 2017",16.59
"July 10, 2017",16.42
"July 7, 2017",16.22
"July 6, 2017",16.25
"July 5, 2017",16.53
"July 3, 2017",16.88
"June 30, 2017",16.57
"June 29, 2017",18.77
"June 28, 2017",18.58
"June 27, 2017",18.39
"June 26, 2017",18.28
"June 23, 2017",18.35
"June 22, 2017",18.33
"June 21, 2017",18.22
"June 20, 2017",18.36
"June 19, 2017",18.40
"June 16, 2017",18.49
"June 15, 2017",18.21
"June 14, 2017",18.57
"June 13, 2017",18.87
"June 12, 2017",18.75
"June 9, 2017",18.78
"June 8, 2017",18.41
"June 7, 2017",18.42
"June 6, 2017",18.92
"June 5, 2017",18.62
"June 2, 2017",18.71
"June 1, 2017",18.84
"May 31, 2017",18.83
"May 30, 2017",18.70
"May 26, 2017",19.00
"May 25, 2017",18.96
