date,historical_monthly_var_1_all
"Feb. 29, 2020",20.58%
"Jan. 31, 2020",20.55%
"Dec. 31, 2019",20.56%
"Nov. 30, 2019",20.56%
"Oct. 31, 2019",20.56%
"Sept. 30, 2019",20.56%
"Aug. 31, 2019",20.57%
"July 31, 2019",20.57%
"June 30, 2019",20.58%
"May 31, 2019",20.58%
"April 30, 2019",20.59%
"March 31, 2019",20.59%
"Feb. 28, 2019",20.60%
"Jan. 31, 2019",20.60%
"Dec. 31, 2018",20.61%
"Nov. 30, 2018",20.61%
"Oct. 31, 2018",20.59%
"Sept. 30, 2018",20.60%
"Aug. 31, 2018",20.61%
"July 31, 2018",20.61%
"June 30, 2018",20.62%
"May 31, 2018",20.63%
"April 30, 2018",20.64%
"March 31, 2018",20.65%
"Feb. 28, 2018",20.66%
"Jan. 31, 2018",20.67%
"Dec. 31, 2017",20.67%
"Nov. 30, 2017",20.68%
"Oct. 31, 2017",20.68%
"Sept. 30, 2017",20.69%
"Aug. 31, 2017",20.72%
"July 31, 2017",20.76%
"June 30, 2017",20.79%
"May 31, 2017",20.83%
"April 30, 2017",20.86%
"March 31, 2017",20.86%
"Feb. 28, 2017",20.87%
"Jan. 31, 2017",20.88%
"Dec. 31, 2016",20.88%
"Nov. 30, 2016",20.89%
"Oct. 31, 2016",20.90%
"Sept. 30, 2016",20.90%
"Aug. 31, 2016",20.91%
"July 31, 2016",20.91%
"June 30, 2016",20.93%
"May 31, 2016",20.94%
"April 30, 2016",20.95%
"March 31, 2016",20.97%
"Feb. 29, 2016",20.98%
"Jan. 31, 2016",20.98%
"Dec. 31, 2015",20.99%
"Nov. 30, 2015",20.99%
"Oct. 31, 2015",21.00%
"Sept. 30, 2015",21.00%
"Aug. 31, 2015",21.00%
"July 31, 2015",21.01%
"June 30, 2015",21.01%
"May 31, 2015",21.02%
"April 30, 2015",21.02%
"March 31, 2015",21.02%
"Feb. 28, 2015",21.03%
"Jan. 31, 2015",21.03%
"Dec. 31, 2014",21.03%
"Nov. 30, 2014",21.03%
"Oct. 31, 2014",21.03%
"Sept. 30, 2014",21.03%
"Aug. 31, 2014",21.04%
"July 31, 2014",21.05%
"June 30, 2014",21.07%
"May 31, 2014",21.08%
"April 30, 2014",21.10%
"March 31, 2014",21.12%
"Feb. 28, 2014",21.14%
"Jan. 31, 2014",21.16%
"Dec. 31, 2013",21.18%
"Nov. 30, 2013",21.21%
"Oct. 31, 2013",21.24%
"Sept. 30, 2013",21.28%
"Aug. 31, 2013",21.31%
"July 31, 2013",21.35%
"June 30, 2013",21.38%
"May 31, 2013",21.38%
"April 30, 2013",21.38%
"March 31, 2013",21.38%
"Feb. 28, 2013",21.38%
"Jan. 31, 2013",21.39%
"Dec. 31, 2012",21.40%
"Nov. 30, 2012",21.41%
"Oct. 31, 2012",21.42%
"Sept. 30, 2012",21.43%
"Aug. 31, 2012",21.43%
"July 31, 2012",21.43%
"June 30, 2012",21.43%
"May 31, 2012",21.43%
"April 30, 2012",21.44%
"March 31, 2012",21.45%
"Feb. 29, 2012",21.46%
"Jan. 31, 2012",21.47%
"Dec. 31, 2011",21.48%
"Nov. 30, 2011",21.51%
"Oct. 31, 2011",21.55%
"Sept. 30, 2011",21.46%
"Aug. 31, 2011",21.43%
"July 31, 2011",21.44%
"June 30, 2011",21.45%
"May 31, 2011",21.46%
"April 30, 2011",21.47%
"March 31, 2011",21.48%
"Feb. 28, 2011",21.51%
"Jan. 31, 2011",21.55%
"Dec. 31, 2010",21.58%
"Nov. 30, 2010",21.62%
"Oct. 31, 2010",21.66%
"Sept. 30, 2010",21.67%
"Aug. 31, 2010",21.67%
"July 31, 2010",21.68%
"June 30, 2010",21.69%
"May 31, 2010",21.70%
"April 30, 2010",21.71%
"March 31, 2010",21.73%
"Feb. 28, 2010",21.75%
"Jan. 31, 2010",21.76%
"Dec. 31, 2009",21.78%
"Nov. 30, 2009",21.80%
"Oct. 31, 2009",21.81%
"Sept. 30, 2009",21.83%
"Aug. 31, 2009",21.84%
"July 31, 2009",21.85%
"June 30, 2009",21.87%
"May 31, 2009",21.88%
"April 30, 2009",21.89%
"March 31, 2009",21.90%
"Feb. 28, 2009",21.45%
"Jan. 31, 2009",21.31%
"Dec. 31, 2008",21.34%
"Nov. 30, 2008",20.98%
"Oct. 31, 2008",20.98%
"Sept. 30, 2008",20.30%
"Aug. 31, 2008",20.32%
"July 31, 2008",20.14%
"June 30, 2008",20.00%
"May 31, 2008",20.00%
"April 30, 2008",20.00%
"March 31, 2008",20.00%
"Feb. 29, 2008",20.00%
"Jan. 31, 2008",20.00%
"Dec. 31, 2007",20.00%
"Nov. 30, 2007",20.00%
"Oct. 31, 2007",20.00%
"Sept. 30, 2007",20.00%
"Aug. 31, 2007",20.00%
"July 31, 2007",20.00%
"June 30, 2007",20.00%
"May 31, 2007",20.00%
"April 30, 2007",20.01%
"March 31, 2007",20.03%
"Feb. 28, 2007",20.04%
"Jan. 31, 2007",20.05%
"Dec. 31, 2006",20.07%
"Nov. 30, 2006",20.07%
"Oct. 31, 2006",20.08%
"Sept. 30, 2006",20.08%
"Aug. 31, 2006",20.09%
"July 31, 2006",20.10%
"June 30, 2006",20.11%
"May 31, 2006",20.12%
"April 30, 2006",20.09%
"March 31, 2006",20.09%
"Feb. 28, 2006",20.10%
"Jan. 31, 2006",20.12%
"Dec. 31, 2005",20.13%
"Nov. 30, 2005",20.14%
"Oct. 31, 2005",20.16%
"Sept. 30, 2005",20.19%
"Aug. 31, 2005",20.21%
"July 31, 2005",20.24%
"June 30, 2005",20.27%
"May 31, 2005",20.29%
"April 30, 2005",20.30%
"March 31, 2005",20.31%
"Feb. 28, 2005",20.32%
"Jan. 31, 2005",20.34%
"Dec. 31, 2004",20.35%
"Nov. 30, 2004",20.37%
"Oct. 31, 2004",20.38%
"Sept. 30, 2004",20.40%
"Aug. 31, 2004",20.40%
"July 31, 2004",20.40%
"June 30, 2004",20.40%
"May 31, 2004",20.40%
"April 30, 2004",20.40%
"March 31, 2004",20.43%
"Feb. 29, 2004",20.46%
"Jan. 31, 2004",20.49%
"Dec. 31, 2003",20.52%
"Nov. 30, 2003",20.54%
"Oct. 31, 2003",20.54%
"Sept. 30, 2003",20.54%
"Aug. 31, 2003",20.55%
"July 31, 2003",20.55%
"June 30, 2003",20.55%
"May 31, 2003",20.55%
"April 30, 2003",20.55%
"March 31, 2003",20.55%
"Feb. 28, 2003",20.55%
"Jan. 31, 2003",20.55%
"Dec. 31, 2002",20.55%
"Nov. 30, 2002",20.55%
"Oct. 31, 2002",20.55%
"Sept. 30, 2002",20.56%
"Aug. 31, 2002",20.56%
"July 31, 2002",20.56%
"June 30, 2002",20.56%
"May 31, 2002",20.57%
"April 30, 2002",20.57%
"March 31, 2002",20.58%
"Feb. 28, 2002",20.58%
"Jan. 31, 2002",20.59%
"Dec. 31, 2001",20.59%
"Nov. 30, 2001",20.60%
"Oct. 31, 2001",20.60%
"Sept. 30, 2001",20.61%
"Aug. 31, 2001",20.61%
"July 31, 2001",20.63%
"June 30, 2001",20.45%
"May 31, 2001",20.04%
"April 30, 2001",20.05%
"March 31, 2001",20.07%
"Feb. 28, 2001",20.07%
"Jan. 31, 2001",20.03%
"Dec. 31, 2000",20.05%
"Nov. 30, 2000",20.06%
"Oct. 31, 2000",20.07%
"Sept. 30, 2000",20.07%
"Aug. 31, 2000",20.08%
"July 31, 2000",20.08%
"June 30, 2000",20.09%
"May 31, 2000",20.13%
"April 30, 2000",20.17%
"March 31, 2000",20.21%
"Feb. 29, 2000",20.25%
"Jan. 31, 2000",20.29%
"Dec. 31, 1999",20.31%
"Nov. 30, 1999",20.19%
"Oct. 31, 1999",20.23%
"Sept. 30, 1999",20.27%
"Aug. 31, 1999",20.30%
"July 31, 1999",20.33%
"June 30, 1999",20.35%
"May 31, 1999",20.38%
"April 30, 1999",20.40%
"March 31, 1999",20.40%
"Feb. 28, 1999",20.40%
"Jan. 31, 1999",20.40%
"Dec. 31, 1998",20.40%
"Nov. 30, 1998",20.01%
"Oct. 31, 1998",20.02%
"Sept. 30, 1998",20.04%
"Aug. 31, 1998",20.05%
"July 31, 1998",19.81%
"June 30, 1998",19.52%
"May 31, 1998",19.52%
"April 30, 1998",19.52%
"March 31, 1998",19.53%
"Feb. 28, 1998",19.53%
"Jan. 31, 1998",19.56%
"Dec. 31, 1997",19.58%
"Nov. 30, 1997",19.61%
"Oct. 31, 1997",19.63%
"Sept. 30, 1997",19.66%
"Aug. 31, 1997",19.70%
"July 31, 1997",19.74%
"June 30, 1997",19.78%
"May 31, 1997",19.82%
"April 30, 1997",19.84%
"March 31, 1997",19.85%
"Feb. 28, 1997",19.86%
"Jan. 31, 1997",19.16%
"Dec. 31, 1996",19.22%
"Nov. 30, 1996",19.27%
"Oct. 31, 1996",19.32%
"Sept. 30, 1996",19.37%
"Aug. 31, 1996",19.42%
"July 31, 1996",19.43%
"June 30, 1996",19.43%
"May 31, 1996",19.44%
"April 30, 1996",19.44%
"March 31, 1996",19.45%
"Feb. 29, 1996",19.47%
"Jan. 31, 1996",19.49%
"Dec. 31, 1995",19.50%
"Nov. 30, 1995",19.52%
"Oct. 31, 1995",19.54%
"Sept. 30, 1995",19.57%
"Aug. 31, 1995",19.59%
"July 31, 1995",19.61%
"June 30, 1995",19.64%
"May 31, 1995",19.68%
"April 30, 1995",19.72%
"March 31, 1995",19.76%
"Feb. 28, 1995",19.80%
"Jan. 31, 1995",19.83%
"Dec. 31, 1994",19.84%
"Nov. 30, 1994",19.59%
"Oct. 31, 1994",19.44%
"Sept. 30, 1994",19.44%
"Aug. 31, 1994",19.46%
"July 31, 1994",19.48%
"June 30, 1994",19.50%
"May 31, 1994",19.51%
"April 30, 1994",19.53%
"March 31, 1994",19.56%
"Feb. 28, 1994",19.58%
"Jan. 31, 1994",19.60%
"Dec. 31, 1993",19.63%
"Nov. 30, 1993",19.66%
"Oct. 31, 1993",19.70%
"Sept. 30, 1993",19.74%
"Aug. 31, 1993",19.78%
"July 31, 1993",19.82%
"June 30, 1993",19.86%
"May 31, 1993",19.90%
"April 30, 1993",19.94%
"March 31, 1993",19.98%
"Feb. 28, 1993",20.01%
"Jan. 31, 1993",20.03%
"Dec. 31, 1992",20.05%
"Nov. 30, 1992",20.07%
"Oct. 31, 1992",20.09%
"Sept. 30, 1992",20.18%
"Aug. 31, 1992",20.28%
"July 31, 1992",20.37%
"June 30, 1992",20.48%
"May 31, 1992",20.55%
"April 30, 1992",20.55%
"March 31, 1992",20.55%
"Feb. 29, 1992",20.55%
"Jan. 31, 1992",20.55%
"Dec. 31, 1991",20.57%
"Nov. 30, 1991",20.60%
"Oct. 31, 1991",20.63%
"Sept. 30, 1991",20.66%
"Aug. 31, 1991",20.70%
"July 31, 1991",20.77%
"June 30, 1991",20.85%
"May 31, 1991",20.92%
"April 30, 1991",21.00%
"March 31, 1991",21.03%
"Feb. 28, 1991",21.03%
"Jan. 31, 1991",21.03%
"Dec. 31, 1990",20.44%
"Nov. 30, 1990",15.22%
"Oct. 31, 1990",15.31%
"Sept. 30, 1990",14.58%
"Aug. 31, 1990",14.95%
"July 31, 1990",15.37%
"June 30, 1990",15.68%
"May 31, 1990",15.79%
"April 30, 1990",15.90%
"March 31, 1990",16.00%
"Feb. 28, 1990",16.11%
"Jan. 31, 1990",16.21%
"Dec. 31, 1989",-1.22%
"Nov. 30, 1989",-1.22%
