date,asset_utilization
"Dec. 31, 2019",0.4782
"Sept. 30, 2019",0.4973
"June 30, 2019",0.5206
"March 31, 2019",0.5228
"Dec. 31, 2018",0.5308
"Sept. 30, 2018",0.5125
"June 30, 2018",0.461
"March 31, 2018",0.4155
"Dec. 31, 2017",0.3834
"Sept. 30, 2017",0.3555
"June 30, 2017",0.3402
"March 31, 2017",0.3168
"Dec. 31, 2016",0.2748
"Sept. 30, 2016",0.2609
"June 30, 2016",0.2514
"March 31, 2016",0.2596
"Dec. 31, 2015",0.2766
"Sept. 30, 2015",0.3369
"June 30, 2015",0.4092
"March 31, 2015",0.464
"Dec. 31, 2014",0.5286
"Sept. 30, 2014",0.5291
"June 30, 2014",0.4986
"March 31, 2014",0.5032
"Dec. 31, 2013",0.4896
"Sept. 30, 2013",0.4748
"June 30, 2013",0.4659
"March 31, 2013",0.4403
"Dec. 31, 2012",0.4345
"Sept. 30, 2012",0.4302
"June 30, 2012",0.4302
"March 31, 2012",0.4224
"Dec. 31, 2011",0.4014
"Sept. 30, 2011",0.3666
"June 30, 2011",0.341
"March 31, 2011",0.3094
"Dec. 31, 2010",0.2996
"Sept. 30, 2010",0.3255
"June 30, 2010",0.305
"March 31, 2010",0.2886
"Dec. 31, 2009",0.2847
"Sept. 30, 2009",0.2849
"June 30, 2009",0.439
"March 31, 2009",0.4771
"Dec. 31, 2008",0.5016
"Sept. 30, 2008",0.5052
"June 30, 2008",0.3595
"March 31, 2008",0.3797
"Dec. 31, 2007",0.384
"Sept. 30, 2007",0.3439
"June 30, 2007",0.3671
"March 31, 2007",0.3757
"Dec. 31, 2006",0.4138
"Sept. 30, 2006",0.511
"June 30, 2006",0.5432
"March 31, 2006",0.5628
"Dec. 31, 2005",0.5445
"Sept. 30, 2005",0.5027
"June 30, 2005",0.4769
"March 31, 2005",0.4542
"Dec. 31, 2004",0.4351
"Sept. 30, 2004",0.4081
"June 30, 2004",0.3943
"March 31, 2004",0.3918
"Dec. 31, 2003",0.4128
"Sept. 30, 2003",0.4217
"June 30, 2003",0.4005
"March 31, 2003",0.3808
"Dec. 31, 2002",0.3175
"Sept. 30, 2002",0.2831
"June 30, 2002",0.3128
"March 31, 2002",0.3769
"Dec. 31, 2001",0.5164
"Sept. 30, 2001",0.6209
"June 30, 2001",0.6681
"March 31, 2001",0.6455
"Dec. 31, 2000",0.5417
"Sept. 30, 2000",0.4697
"June 30, 2000",0.4013
"March 31, 2000",0.3423
"Dec. 31, 1999",0.297
"Sept. 30, 1999",0.2777
"June 30, 1999",0.2624
"March 31, 1999",0.2651
"Dec. 31, 1998",0.2845
"Sept. 30, 1998",0.2944
"June 30, 1998",0.3044
"March 31, 1998",0.3068
"Dec. 31, 1997",0.3061
"Sept. 30, 1997",0.3048
"June 30, 1997",0.306
"March 31, 1997",0.3271
"Dec. 31, 1996",0.3268
"Sept. 30, 1996",0.3152
"June 30, 1996",0.3124
"March 31, 1996",0.3121
"Dec. 31, 1995",0.3194
"Sept. 30, 1995",0.3499
"June 30, 1995",0.3478
"March 31, 1995",0.3357
"Dec. 31, 1994",0.3406
"Sept. 30, 1994",0.3174
"June 30, 1994",0.3307
"March 31, 1994",0.3343
"Dec. 31, 1993",0.327
"Sept. 30, 1993",0.3287
"June 30, 1993",0.3226
"March 31, 1993",0.3081
"Dec. 31, 1992",0.2924
"Sept. 30, 1992",0.2898
"June 30, 1992",0.2802
"March 31, 1992",0.2729
"Dec. 31, 1991",0.2718
"Sept. 30, 1991",0.2725
"June 30, 1991",0.2696
"March 31, 1991",0.2648
"Dec. 31, 1990",0.2674
"Sept. 30, 1990",0.245
"June 30, 1990",0.2361
