date,operating_pe_ratio
"March 19, 2020",4.710
"March 18, 2020",4.219
"March 17, 2020",4.379
"March 16, 2020",4.409
"March 13, 2020",4.934
"March 12, 2020",4.608
"March 11, 2020",5.509
"March 10, 2020",5.898
"March 9, 2020",5.331
"March 6, 2020",7.840
"March 5, 2020",8.772
"March 4, 2020",9.085
"March 3, 2020",8.851
"March 2, 2020",8.912
"Feb. 28, 2020",8.969
"Feb. 27, 2020",8.506
"Feb. 26, 2020",8.960
"Feb. 25, 2020",9.497
"Feb. 24, 2020",9.911
"Feb. 21, 2020",10.52
"Feb. 20, 2020",10.77
"Feb. 19, 2020",10.96
"Feb. 18, 2020",10.57
"Feb. 14, 2020",10.62
"Feb. 13, 2020",10.73
"Feb. 12, 2020",10.69
"Feb. 11, 2020",10.60
"Feb. 10, 2020",10.45
"Feb. 7, 2020",10.54
"Feb. 6, 2020",10.76
"Feb. 5, 2020",10.92
"Feb. 4, 2020",10.44
"Feb. 3, 2020",10.12
"Jan. 31, 2020",10.34
"Jan. 30, 2020",10.75
"Jan. 29, 2020",10.65
"Jan. 28, 2020",10.92
"Jan. 27, 2020",10.87
"Jan. 24, 2020",11.32
"Jan. 23, 2020",11.60
"Jan. 22, 2020",11.78
"Jan. 21, 2020",11.91
"Jan. 17, 2020",12.09
"Jan. 16, 2020",12.34
"Jan. 15, 2020",12.30
"Jan. 14, 2020",12.24
"Jan. 13, 2020",12.12
"Jan. 10, 2020",12.23
"Jan. 9, 2020",12.51
"Jan. 8, 2020",12.38
"Jan. 7, 2020",12.66
"Jan. 6, 2020",12.54
"Jan. 3, 2020",12.05
"Jan. 2, 2020",11.93
"Dec. 31, 2019",11.87
"Dec. 30, 2019",10.99
"Dec. 27, 2019",11.09
"Dec. 26, 2019",11.16
"Dec. 24, 2019",11.18
"Dec. 23, 2019",11.13
"Dec. 20, 2019",11.03
"Dec. 19, 2019",10.84
"Dec. 18, 2019",10.75
"Dec. 17, 2019",10.52
"Dec. 16, 2019",10.40
"Dec. 13, 2019",10.07
"Dec. 12, 2019",10.24
"Dec. 11, 2019",9.964
"Dec. 10, 2019",9.986
"Dec. 9, 2019",9.942
"Dec. 6, 2019",9.869
"Dec. 5, 2019",9.419
"Dec. 4, 2019",9.614
"Dec. 3, 2019",9.178
"Dec. 2, 2019",9.446
"Nov. 29, 2019",9.461
"Nov. 27, 2019",9.654
