date,eps_ttm
"Dec. 31, 2019",4.72
"Sept. 30, 2019",5.16
"June 30, 2019",6.15
"March 31, 2019",5.89
"Dec. 31, 2018",5.89
"Sept. 30, 2018",8.55
"June 30, 2018",6.67
"March 31, 2018",5.51
"Dec. 31, 2017",4.46
"Sept. 30, 2017",0.01
"June 30, 2017",-0.51
"March 31, 2017",-1.08
"Dec. 31, 2016",-1.99
"Sept. 30, 2016",-2.26
"June 30, 2016",-9.38
"March 31, 2016",-8.84
"Dec. 31, 2015",-8.29
"Sept. 30, 2015",-6.96
"June 30, 2015",2.52
"March 31, 2015",3.80
"Dec. 31, 2014",5.32
"Sept. 30, 2014",5.57
"June 30, 2014",4.41
"March 31, 2014",4.33
"Dec. 31, 2013",4.03
"Sept. 30, 2013",2.03
"June 30, 2013",1.835
"March 31, 2013",1.36
"Dec. 31, 2012",1.05
"Sept. 30, 2012",2.21
"June 30, 2012",2.56
"March 31, 2012",2.375
"Dec. 31, 2011",2.035
"Sept. 30, 2011",1.92
"June 30, 2011",0.775
"March 31, 2011",0.345
"Dec. 31, 2010",0.315
"Sept. 30, 2010",1.005
"June 30, 2010",1.155
"March 31, 2010",1.00
"Dec. 31, 2009",1.085
"Sept. 30, 2009",1.21
"June 30, 2009",4.30
"March 31, 2009",4.69
"Dec. 31, 2008",4.855
"Sept. 30, 2008",4.655
"June 30, 2008",1.965
"March 31, 2008",2.23
"Dec. 31, 2007",2.19
"Sept. 30, 2007",1.95
"June 30, 2007",2.145
"March 31, 2007",2.195
"Dec. 31, 2006",2.62
"Sept. 30, 2006",3.08
"June 30, 2006",3.175
"March 31, 2006",3.015
"Dec. 31, 2005",2.565
"Sept. 30, 2005",2.05
"June 30, 2005",1.705
"March 31, 2005",1.495
"Dec. 31, 2004",1.29
"Sept. 30, 2004",1.018
"June 30, 2004",0.91
"March 31, 2004",0.8375
"Dec. 31, 2003",0.90
"Sept. 30, 2003",0.8375
"June 30, 2003",0.645
"March 31, 2003",0.4925
"Dec. 31, 2002",0.1625
"Sept. 30, 2002",0.015
"June 30, 2002",0.1075
"March 31, 2002",0.315
"Dec. 31, 2001",0.82
"Sept. 30, 2001",1.21
"June 30, 2001",1.30
"March 31, 2001",1.175
"Dec. 31, 2000",0.81
"Sept. 30, 2000",0.575
"June 30, 2000",1.265
"March 31, 2000",1.14
"Dec. 31, 1999",1.065
"Sept. 30, 1999",0.9825
"June 30, 1999",0.065
"March 31, 1999",0.055
"Dec. 31, 1998",0.09
"Sept. 30, 1998",0.1425
"June 30, 1998",0.1825
"March 31, 1998",0.20
"Dec. 31, 1997",0.1925
"Sept. 30, 1997",0.18
"June 30, 1997",0.1775
"March 31, 1997",0.21
"Dec. 31, 1996",0.215
"Sept. 30, 1996",0.21
"June 30, 1996",0.215
"March 31, 1996",0.2175
"Dec. 31, 1995",0.225
"Sept. 30, 1995",0.2425
"June 30, 1995",0.255
"March 31, 1995",0.2325
"Dec. 31, 1994",0.2325
"Sept. 30, 1994",0.2225
"June 30, 1994",0.215
"March 31, 1994",0.215
"Dec. 31, 1993",0.215
"Sept. 30, 1993",0.22
"June 30, 1993",0.1975
"March 31, 1993",0.17
"Dec. 31, 1992",0.16
"Sept. 30, 1992",0.1325
"June 30, 1992",0.12
"March 31, 1992",0.1075
"Dec. 31, 1991",0.09
"Sept. 30, 1991",0.0875
"June 30, 1991",0.08
"March 31, 1991",0.0775
"Dec. 31, 1990",0.0775
