date,ps_ratio
"March 19, 2020",1.126
"March 18, 2020",1.009
"March 17, 2020",1.047
"March 16, 2020",1.054
"March 13, 2020",1.180
"March 12, 2020",1.102
"March 11, 2020",1.317
"March 10, 2020",1.41
"March 9, 2020",1.274
"March 6, 2020",1.874
"March 5, 2020",2.097
"March 4, 2020",2.172
"March 3, 2020",2.116
"March 2, 2020",2.130
"Feb. 28, 2020",2.144
"Feb. 27, 2020",2.034
"Feb. 26, 2020",2.142
"Feb. 25, 2020",2.270
"Feb. 24, 2020",2.370
"Feb. 21, 2020",2.515
"Feb. 20, 2020",2.576
"Feb. 19, 2020",2.619
"Feb. 18, 2020",2.526
"Feb. 14, 2020",2.539
"Feb. 13, 2020",2.565
"Feb. 12, 2020",2.555
"Feb. 11, 2020",2.535
"Feb. 10, 2020",2.498
"Feb. 7, 2020",2.52
"Feb. 6, 2020",2.572
"Feb. 5, 2020",2.612
"Feb. 4, 2020",2.495
"Feb. 3, 2020",2.419
"Jan. 31, 2020",2.471
"Jan. 30, 2020",2.570
"Jan. 29, 2020",2.547
"Jan. 28, 2020",2.612
"Jan. 27, 2020",2.598
"Jan. 24, 2020",2.706
"Jan. 23, 2020",2.774
"Jan. 22, 2020",2.816
"Jan. 21, 2020",2.848
"Jan. 17, 2020",2.891
"Jan. 16, 2020",2.949
"Jan. 15, 2020",2.940
"Jan. 14, 2020",2.926
"Jan. 13, 2020",2.898
"Jan. 10, 2020",2.924
"Jan. 9, 2020",2.991
"Jan. 8, 2020",2.960
"Jan. 7, 2020",3.026
"Jan. 6, 2020",2.998
"Jan. 3, 2020",2.881
"Jan. 2, 2020",2.852
"Dec. 31, 2019",2.839
"Dec. 30, 2019",2.740
"Dec. 27, 2019",2.765
"Dec. 26, 2019",2.782
"Dec. 24, 2019",2.787
"Dec. 23, 2019",2.773
"Dec. 20, 2019",2.749
"Dec. 19, 2019",2.702
"Dec. 18, 2019",2.680
"Dec. 17, 2019",2.621
"Dec. 16, 2019",2.591
"Dec. 13, 2019",2.510
"Dec. 12, 2019",2.551
"Dec. 11, 2019",2.483
"Dec. 10, 2019",2.489
"Dec. 9, 2019",2.478
"Dec. 6, 2019",2.459
"Dec. 5, 2019",2.347
"Dec. 4, 2019",2.396
"Dec. 3, 2019",2.287
"Dec. 2, 2019",2.354
"Nov. 29, 2019",2.358
"Nov. 27, 2019",2.406
"Nov. 26, 2019",2.391
"Nov. 25, 2019",2.445
"Nov. 22, 2019",2.427
"Nov. 21, 2019",2.438
"Nov. 20, 2019",2.396
"Nov. 19, 2019",2.341
"Nov. 18, 2019",2.370
"Nov. 15, 2019",2.443
"Nov. 14, 2019",2.406
"Nov. 13, 2019",2.414
"Nov. 12, 2019",2.437
"Nov. 11, 2019",2.455
"Nov. 8, 2019",2.484
"Nov. 7, 2019",2.485
"Nov. 6, 2019",2.375
"Nov. 5, 2019",2.461
"Nov. 4, 2019",2.450
"Nov. 1, 2019",2.366
"Oct. 31, 2019",2.305
"Oct. 30, 2019",2.315
"Oct. 29, 2019",2.388
"Oct. 28, 2019",2.363
"Oct. 25, 2019",2.410
"Oct. 24, 2019",2.393
"Oct. 23, 2019",2.392
"Oct. 22, 2019",2.313
"Oct. 21, 2019",2.250
"Oct. 18, 2019",2.143
"Oct. 17, 2019",2.220
"Oct. 16, 2019",2.267
"Oct. 15, 2019",2.303
"Oct. 14, 2019",2.268
"Oct. 11, 2019",2.303
"Oct. 10, 2019",2.292
"Oct. 9, 2019",2.281
"Oct. 8, 2019",2.286
"Oct. 7, 2019",2.320
"Oct. 4, 2019",2.358
"Oct. 3, 2019",2.356
"Oct. 2, 2019",2.321
"Oct. 1, 2019",2.380
"Sept. 30, 2019",2.468
"Sept. 27, 2019",2.444
"Sept. 26, 2019",2.447
"Sept. 25, 2019",2.502
"Sept. 24, 2019",2.560
"Sept. 23, 2019",2.612
"Sept. 20, 2019",2.64
"Sept. 19, 2019",2.660
"Sept. 18, 2019",2.650
"Sept. 17, 2019",2.647
"Sept. 16, 2019",2.791
"Sept. 13, 2019",2.588
"Sept. 12, 2019",2.597
"Sept. 11, 2019",2.641
"Sept. 10, 2019",2.611
"Sept. 9, 2019",2.607
"Sept. 6, 2019",2.491
"Sept. 5, 2019",2.464
"Sept. 4, 2019",2.463
"Sept. 3, 2019",2.416
"Aug. 30, 2019",2.418
"Aug. 29, 2019",2.428
"Aug. 28, 2019",2.364
"Aug. 27, 2019",2.336
"Aug. 26, 2019",2.355
"Aug. 23, 2019",2.338
"Aug. 22, 2019",2.461
"Aug. 21, 2019",2.517
"Aug. 20, 2019",2.500
"Aug. 19, 2019",2.536
"Aug. 16, 2019",2.474
"Aug. 15, 2019",2.442
"Aug. 14, 2019",2.445
"Aug. 13, 2019",2.559
"Aug. 12, 2019",2.540
"Aug. 9, 2019",2.587
"Aug. 8, 2019",2.619
"Aug. 7, 2019",2.528
"Aug. 6, 2019",2.551
"Aug. 5, 2019",2.575
"Aug. 2, 2019",2.688
"Aug. 1, 2019",2.642
"July 31, 2019",2.798
"July 30, 2019",2.805
"July 29, 2019",2.735
"July 26, 2019",2.747
"July 25, 2019",2.786
"July 24, 2019",2.858
"July 23, 2019",2.855
"July 22, 2019",2.842
"July 19, 2019",2.837
"July 18, 2019",2.784
"July 17, 2019",2.777
"July 16, 2019",2.836
"July 15, 2019",2.893
"July 12, 2019",2.963
"July 11, 2019",2.961
"July 10, 2019",2.955
"July 9, 2019",2.906
"July 8, 2019",2.938
"July 5, 2019",2.887
"July 3, 2019",2.842
"July 2, 2019",2.854
"July 1, 2019",3.034
"June 30, 2019",3.036
"June 28, 2019",3.115
"June 27, 2019",3.080
"June 26, 2019",3.113
"June 25, 2019",3.011
"June 24, 2019",3.028
"June 21, 2019",3.088
"June 20, 2019",3.058
"June 19, 2019",2.964
"June 18, 2019",2.952
"June 17, 2019",2.858
"June 14, 2019",2.848
"June 13, 2019",2.892
"June 12, 2019",2.843
"June 11, 2019",2.892
"June 10, 2019",2.849
"June 7, 2019",2.829
"June 6, 2019",2.818
"June 5, 2019",2.743
"June 4, 2019",2.818
"June 3, 2019",2.774
"May 31, 2019",2.738
"May 30, 2019",2.807
"May 29, 2019",2.890
"May 28, 2019",2.913
"May 24, 2019",2.914
"May 23, 2019",2.971
"May 22, 2019",3.107
"May 21, 2019",3.198
"May 20, 2019",3.132
"May 17, 2019",3.110
"May 16, 2019",3.182
"May 15, 2019",3.155
"May 14, 2019",3.154
"May 13, 2019",3.126
"May 10, 2019",3.176
"May 9, 2019",3.151
"May 8, 2019",3.144
"May 7, 2019",3.069
"May 6, 2019",3.051
"May 3, 2019",3.039
"May 2, 2019",2.982
"May 1, 2019",3.072
"April 30, 2019",3.212
"April 29, 2019",3.243
"April 26, 2019",3.273
"April 25, 2019",3.413
"April 24, 2019",3.475
"April 23, 2019",3.564
"April 22, 2019",3.58
"April 18, 2019",3.473
"April 17, 2019",3.405
"April 16, 2019",3.422
"April 15, 2019",3.414
"April 12, 2019",3.521
"April 11, 2019",3.301
"April 10, 2019",3.301
"April 9, 2019",3.296
"April 8, 2019",3.326
"April 5, 2019",3.298
"April 4, 2019",3.132
"April 3, 2019",3.141
"April 2, 2019",3.212
"April 1, 2019",3.241
"March 31, 2019",3.182
"March 29, 2019",3.248
"March 28, 2019",3.250
"March 27, 2019",3.228
"March 26, 2019",3.234
"March 25, 2019",3.166
"March 22, 2019",3.197
"March 21, 2019",3.306
"March 20, 2019",3.272
"March 19, 2019",3.170
"March 18, 2019",3.137
"March 15, 2019",3.032
"March 14, 2019",3.061
"March 13, 2019",3.022
"March 12, 2019",2.968
"March 11, 2019",2.944
"March 8, 2019",2.950
"March 7, 2019",3.117
"March 6, 2019",3.138
"March 5, 2019",3.259
"March 4, 2019",3.304
"March 1, 2019",3.290
"Feb. 28, 2019",3.208
"Feb. 27, 2019",3.243
"Feb. 26, 2019",3.205
"Feb. 25, 2019",3.233
"Feb. 22, 2019",3.260
"Feb. 21, 2019",3.254
"Feb. 20, 2019",3.371
"Feb. 19, 2019",3.403
"Feb. 15, 2019",3.421
"Feb. 14, 2019",3.309
"Feb. 13, 2019",3.302
"Feb. 12, 2019",3.264
"Feb. 11, 2019",3.215
"Feb. 8, 2019",3.157
"Feb. 7, 2019",3.173
"Feb. 6, 2019",3.282
"Feb. 5, 2019",3.356
"Feb. 4, 2019",3.391
"Feb. 1, 2019",3.373
"Jan. 31, 2019",3.385
"Jan. 30, 2019",3.394
"Jan. 29, 2019",3.374
"Jan. 28, 2019",3.348
"Jan. 25, 2019",3.382
"Jan. 24, 2019",3.318
"Jan. 23, 2019",3.296
"Jan. 22, 2019",3.305
"Jan. 18, 2019",3.448
"Jan. 17, 2019",3.380
"Jan. 16, 2019",3.367
"Jan. 15, 2019",3.364
"Jan. 14, 2019",3.362
"Jan. 11, 2019",3.306
"Jan. 10, 2019",3.383
"Jan. 9, 2019",3.385
"Jan. 8, 2019",3.260
"Jan. 7, 2019",3.225
"Jan. 4, 2019",3.205
"Jan. 3, 2019",3.070
"Jan. 2, 2019",3.092
"Dec. 31, 2018",2.976
"Dec. 28, 2018",3.194
"Dec. 27, 2018",3.241
"Dec. 26, 2018",3.248
"Dec. 24, 2018",3.024
"Dec. 21, 2018",3.185
"Dec. 20, 2018",3.275
"Dec. 19, 2018",3.394
"Dec. 18, 2018",3.431
"Dec. 17, 2018",3.512
"Dec. 14, 2018",3.653
"Dec. 13, 2018",3.753
"Dec. 12, 2018",3.793
"Dec. 11, 2018",3.725
"Dec. 10, 2018",3.712
"Dec. 7, 2018",3.782
"Dec. 6, 2018",3.728
"Dec. 4, 2018",3.798
"Dec. 3, 2018",3.946
"Nov. 30, 2018",3.771
"Nov. 29, 2018",3.850
"Nov. 28, 2018",3.788
"Nov. 27, 2018",3.721
"Nov. 26, 2018",3.743
"Nov. 23, 2018",3.675
"Nov. 21, 2018",3.869
"Nov. 20, 2018",3.736
"Nov. 19, 2018",3.858
"Nov. 16, 2018",3.840
"Nov. 15, 2018",3.708
"Nov. 14, 2018",3.579
"Nov. 13, 2018",3.596
"Nov. 12, 2018",3.696
"Nov. 9, 2018",3.851
"Nov. 8, 2018",3.827
"Nov. 7, 2018",3.984
"Nov. 6, 2018",3.917
"Nov. 5, 2018",3.882
"Nov. 2, 2018",3.736
"Nov. 1, 2018",3.901
"Oct. 31, 2018",3.845
"Oct. 30, 2018",3.851
"Oct. 29, 2018",3.724
"Oct. 26, 2018",3.889
"Oct. 25, 2018",3.910
"Oct. 24, 2018",3.874
"Oct. 23, 2018",4.056
"Oct. 22, 2018",4.243
"Oct. 19, 2018",4.295
"Oct. 18, 2018",4.327
"Oct. 17, 2018",4.385
"Oct. 16, 2018",4.462
"Oct. 15, 2018",4.474
"Oct. 12, 2018",4.459
"Oct. 11, 2018",4.439
"Oct. 10, 2018",4.616
"Oct. 9, 2018",4.831
"Oct. 8, 2018",4.739
"Oct. 5, 2018",4.783
"Oct. 4, 2018",4.753
"Oct. 3, 2018",4.759
"Oct. 2, 2018",4.745
