date,enterprise_value
"Dec. 5, 2019",44.66B
"Dec. 4, 2019",45.51B
"Dec. 3, 2019",43.61B
"Dec. 2, 2019",44.78B
"Nov. 29, 2019",44.84B
"Nov. 27, 2019",45.68B
"Nov. 26, 2019",45.43B
"Nov. 25, 2019",46.37B
"Nov. 22, 2019",46.06B
"Nov. 21, 2019",46.25B
"Nov. 20, 2019",45.52B
"Nov. 19, 2019",44.55B
"Nov. 18, 2019",45.05B
"Nov. 15, 2019",46.34B
"Nov. 14, 2019",45.68B
"Nov. 13, 2019",45.84B
"Nov. 12, 2019",46.23B
"Nov. 11, 2019",46.54B
"Nov. 8, 2019",47.05B
"Nov. 7, 2019",47.08B
"Nov. 6, 2019",45.14B
"Nov. 5, 2019",46.65B
"Nov. 4, 2019",46.46B
"Nov. 1, 2019",44.99B
"Oct. 31, 2019",43.92B
"Oct. 30, 2019",44.10B
"Oct. 29, 2019",45.37B
"Oct. 28, 2019",44.93B
"Oct. 25, 2019",45.76B
"Oct. 24, 2019",45.46B
"Oct. 23, 2019",45.45B
"Oct. 22, 2019",44.07B
"Oct. 21, 2019",42.96B
"Oct. 18, 2019",41.08B
"Oct. 17, 2019",42.44B
"Oct. 16, 2019",43.26B
"Oct. 15, 2019",43.88B
"Oct. 14, 2019",43.27B
"Oct. 11, 2019",43.88B
"Oct. 10, 2019",43.68B
"Oct. 9, 2019",43.50B
"Oct. 8, 2019",43.58B
"Oct. 7, 2019",44.18B
"Oct. 4, 2019",44.85B
"Oct. 3, 2019",44.81B
"Oct. 2, 2019",44.20B
"Oct. 1, 2019",45.24B
"Sept. 30, 2019",46.77B
"Sept. 27, 2019",47.56B
"Sept. 26, 2019",47.62B
"Sept. 25, 2019",48.60B
"Sept. 24, 2019",49.64B
"Sept. 23, 2019",50.55B
"Sept. 20, 2019",51.05B
"Sept. 19, 2019",51.41B
"Sept. 18, 2019",51.24B
"Sept. 17, 2019",51.18B
"Sept. 16, 2019",53.75B
"Sept. 13, 2019",50.12B
"Sept. 12, 2019",50.29B
"Sept. 11, 2019",51.07B
"Sept. 10, 2019",50.53B
"Sept. 9, 2019",50.47B
"Sept. 6, 2019",48.40B
"Sept. 5, 2019",47.92B
"Sept. 4, 2019",47.90B
"Sept. 3, 2019",47.06B
"Aug. 30, 2019",47.10B
"Aug. 29, 2019",47.27B
"Aug. 28, 2019",46.13B
"Aug. 27, 2019",45.63B
"Aug. 26, 2019",45.97B
"Aug. 23, 2019",45.68B
"Aug. 22, 2019",47.86B
"Aug. 21, 2019",48.86B
"Aug. 20, 2019",48.55B
"Aug. 19, 2019",49.20B
"Aug. 16, 2019",48.10B
"Aug. 15, 2019",47.53B
"Aug. 14, 2019",47.58B
"Aug. 13, 2019",49.61B
"Aug. 12, 2019",49.26B
"Aug. 9, 2019",50.11B
"Aug. 8, 2019",50.68B
"Aug. 7, 2019",49.05B
"Aug. 6, 2019",49.47B
"Aug. 5, 2019",49.89B
"Aug. 2, 2019",51.90B
"Aug. 1, 2019",51.09B
"July 31, 2019",53.87B
"July 30, 2019",53.99B
"July 29, 2019",52.75B
"July 26, 2019",52.96B
"July 25, 2019",53.64B
"July 24, 2019",54.93B
"July 23, 2019",54.88B
"July 22, 2019",54.66B
"July 19, 2019",54.56B
"July 18, 2019",53.62B
"July 17, 2019",53.48B
"July 16, 2019",54.53B
"July 15, 2019",55.55B
"July 12, 2019",56.80B
"July 11, 2019",56.76B
"July 10, 2019",56.66B
"July 9, 2019",55.78B
"July 8, 2019",56.36B
"July 5, 2019",55.44B
"July 3, 2019",54.65B
"July 2, 2019",54.86B
"July 1, 2019",58.07B
"June 30, 2019",58.11B
"June 28, 2019",59.01B
"June 27, 2019",58.40B
"June 26, 2019",58.97B
"June 25, 2019",57.20B
"June 24, 2019",57.50B
"June 21, 2019",58.55B
"June 20, 2019",58.02B
"June 19, 2019",56.39B
"June 18, 2019",56.19B
"June 17, 2019",54.55B
"June 14, 2019",54.37B
"June 13, 2019",55.14B
"June 12, 2019",54.29B
"June 11, 2019",55.14B
"June 10, 2019",54.39B
"June 7, 2019",54.04B
"June 6, 2019",53.85B
"June 5, 2019",52.55B
"June 4, 2019",53.85B
"June 3, 2019",53.08B
"May 31, 2019",52.46B
"May 30, 2019",53.67B
"May 29, 2019",55.10B
"May 28, 2019",55.50B
"May 24, 2019",55.53B
"May 23, 2019",56.51B
"May 22, 2019",58.86B
"May 21, 2019",60.44B
"May 20, 2019",59.31B
"May 17, 2019",58.93B
"May 16, 2019",60.18B
"May 15, 2019",59.70B
"May 14, 2019",59.69B
"May 13, 2019",59.21B
"May 10, 2019",60.08B
"May 9, 2019",59.63B
"May 8, 2019",59.51B
"May 7, 2019",58.21B
"May 6, 2019",57.89B
"May 3, 2019",57.70B
"May 2, 2019",56.69B
"May 1, 2019",58.27B
"April 30, 2019",60.69B
"April 29, 2019",61.24B
"April 26, 2019",61.75B
"April 25, 2019",64.18B
"April 24, 2019",65.26B
"April 23, 2019",66.81B
"April 22, 2019",67.08B
"April 18, 2019",65.22B
"April 17, 2019",64.04B
"April 16, 2019",64.34B
"April 15, 2019",64.21B
"April 12, 2019",66.06B
"April 11, 2019",62.24B
"April 10, 2019",62.24B
"April 9, 2019",62.15B
"April 8, 2019",62.67B
"April 5, 2019",62.18B
"April 4, 2019",59.30B
"April 3, 2019",59.45B
"April 2, 2019",60.68B
"April 1, 2019",61.20B
"March 31, 2019",60.18B
"March 29, 2019",59.74B
"March 28, 2019",59.77B
"March 27, 2019",59.40B
"March 26, 2019",59.50B
"March 25, 2019",58.35B
"March 22, 2019",58.87B
"March 21, 2019",60.72B
"March 20, 2019",60.15B
"March 19, 2019",58.40B
"March 18, 2019",57.85B
"March 15, 2019",56.07B
"March 14, 2019",56.55B
"March 13, 2019",55.90B
"March 12, 2019",54.98B
"March 11, 2019",54.56B
"March 8, 2019",54.67B
"March 7, 2019",57.52B
"March 6, 2019",57.86B
"March 5, 2019",59.92B
"March 4, 2019",60.68B
"March 1, 2019",60.46B
"Feb. 28, 2019",59.05B
"Feb. 27, 2019",59.66B
"Feb. 26, 2019",59.00B
"Feb. 25, 2019",59.49B
"Feb. 22, 2019",59.94B
"Feb. 21, 2019",59.84B
"Feb. 20, 2019",61.83B
"Feb. 19, 2019",62.36B
"Feb. 15, 2019",62.68B
"Feb. 14, 2019",60.77B
"Feb. 13, 2019",60.64B
"Feb. 12, 2019",60.00B
"Feb. 11, 2019",59.17B
"Feb. 8, 2019",58.18B
"Feb. 7, 2019",58.46B
"Feb. 6, 2019",60.31B
"Feb. 5, 2019",61.57B
"Feb. 4, 2019",62.17B
"Feb. 1, 2019",61.86B
"Jan. 31, 2019",62.07B
"Jan. 30, 2019",62.21B
"Jan. 29, 2019",61.87B
"Jan. 28, 2019",61.43B
"Jan. 25, 2019",62.01B
"Jan. 24, 2019",60.93B
"Jan. 23, 2019",60.54B
"Jan. 22, 2019",60.71B
"Jan. 18, 2019",63.14B
"Jan. 17, 2019",61.98B
"Jan. 16, 2019",61.76B
"Jan. 15, 2019",61.71B
"Jan. 14, 2019",61.67B
"Jan. 11, 2019",60.71B
"Jan. 10, 2019",62.02B
"Jan. 9, 2019",62.06B
"Jan. 8, 2019",59.93B
"Jan. 7, 2019",59.35B
"Jan. 4, 2019",59.00B
"Jan. 3, 2019",56.71B
"Jan. 2, 2019",57.08B
"Dec. 31, 2018",55.11B
"Dec. 28, 2018",55.92B
"Dec. 27, 2018",56.65B
"Dec. 26, 2018",56.77B
"Dec. 24, 2018",53.21B
"Dec. 21, 2018",55.76B
"Dec. 20, 2018",57.20B
"Dec. 19, 2018",59.08B
"Dec. 18, 2018",59.68B
"Dec. 17, 2018",60.95B
"Dec. 14, 2018",63.20B
"Dec. 13, 2018",64.79B
"Dec. 12, 2018",65.43B
"Dec. 11, 2018",64.35B
"Dec. 10, 2018",64.14B
"Dec. 7, 2018",65.25B
"Dec. 6, 2018",64.39B
"Dec. 4, 2018",65.51B
"Dec. 3, 2018",67.86B
"Nov. 30, 2018",65.07B
"Nov. 29, 2018",66.32B
"Nov. 28, 2018",65.34B
"Nov. 27, 2018",64.28B
"Nov. 26, 2018",64.62B
"Nov. 23, 2018",63.56B
"Nov. 21, 2018",66.63B
"Nov. 20, 2018",64.52B
"Nov. 19, 2018",66.46B
"Nov. 16, 2018",66.17B
"Nov. 15, 2018",64.07B
"Nov. 14, 2018",62.03B
"Nov. 13, 2018",62.29B
"Nov. 12, 2018",63.88B
"Nov. 9, 2018",66.35B
"Nov. 8, 2018",65.96B
"Nov. 7, 2018",68.46B
"Nov. 6, 2018",67.40B
"Nov. 5, 2018",66.83B
"Nov. 2, 2018",64.51B
"Nov. 1, 2018",67.15B
"Oct. 31, 2018",66.25B
"Oct. 30, 2018",66.35B
"Oct. 29, 2018",64.33B
"Oct. 26, 2018",66.96B
"Oct. 25, 2018",67.27B
"Oct. 24, 2018",66.70B
"Oct. 23, 2018",69.59B
"Oct. 22, 2018",72.57B
"Oct. 19, 2018",73.39B
"Oct. 18, 2018",73.90B
"Oct. 17, 2018",74.82B
"Oct. 16, 2018",76.05B
"Oct. 15, 2018",76.23B
"Oct. 12, 2018",76.00B
"Oct. 11, 2018",75.68B
"Oct. 10, 2018",78.49B
"Oct. 9, 2018",81.90B
"Oct. 8, 2018",80.44B
"Oct. 5, 2018",81.15B
"Oct. 4, 2018",80.67B
"Oct. 3, 2018",80.76B
"Oct. 2, 2018",80.54B
"Oct. 1, 2018",80.24B
"Sept. 30, 2018",79.13B
"Sept. 28, 2018",79.32B
"Sept. 27, 2018",78.99B
"Sept. 26, 2018",78.01B
"Sept. 25, 2018",78.20B
"Sept. 24, 2018",77.24B
"Sept. 21, 2018",74.62B
"Sept. 20, 2018",74.47B
"Sept. 19, 2018",75.03B
"Sept. 18, 2018",74.61B
"Sept. 17, 2018",73.51B
"Sept. 14, 2018",73.67B
"Sept. 13, 2018",72.97B
"Sept. 12, 2018",73.16B
"Sept. 11, 2018",72.74B
"Sept. 10, 2018",71.64B
"Sept. 7, 2018",71.73B
"Sept. 6, 2018",72.32B
"Sept. 5, 2018",73.71B
"Sept. 4, 2018",73.59B
"Aug. 31, 2018",73.91B
"Aug. 30, 2018",74.30B
"Aug. 29, 2018",74.22B
"Aug. 28, 2018",73.75B
"Aug. 27, 2018",74.15B
"Aug. 24, 2018",73.46B
"Aug. 23, 2018",72.85B
"Aug. 22, 2018",73.38B
"Aug. 21, 2018",72.32B
"Aug. 20, 2018",71.90B
"Aug. 17, 2018",71.90B
"Aug. 16, 2018",72.56B
"Aug. 15, 2018",72.29B
"Aug. 14, 2018",76.71B
"Aug. 13, 2018",75.80B
"Aug. 10, 2018",76.54B
"Aug. 9, 2018",76.27B
"Aug. 8, 2018",76.54B
"Aug. 7, 2018",77.50B
"Aug. 6, 2018",77.19B
"Aug. 3, 2018",76.33B
"Aug. 2, 2018",78.37B
"Aug. 1, 2018",78.16B
"July 31, 2018",80.11B
"July 30, 2018",80.66B
"July 27, 2018",80.23B
"July 26, 2018",80.06B
"July 25, 2018",79.78B
"July 24, 2018",78.18B
"July 23, 2018",76.59B
"July 20, 2018",76.29B
"July 19, 2018",76.31B
"July 18, 2018",77.00B
"July 17, 2018",77.43B
"July 16, 2018",77.60B
"July 13, 2018",78.38B
"July 12, 2018",77.33B
"July 11, 2018",77.63B
"July 10, 2018",78.97B
"July 9, 2018",78.48B
"July 6, 2018",77.45B
"July 5, 2018",76.79B
"July 3, 2018",76.34B
"July 2, 2018",76.32B
"June 30, 2018",77.49B
"June 29, 2018",77.65B
"June 28, 2018",77.11B
"June 27, 2018",77.36B
"June 26, 2018",74.90B
"June 25, 2018",73.25B
"June 22, 2018",74.22B
"June 21, 2018",73.11B
"June 20, 2018",74.75B
"June 19, 2018",73.39B
"June 18, 2018",73.13B
"June 15, 2018",71.71B
"June 14, 2018",73.65B
"June 13, 2018",74.07B
"June 12, 2018",74.20B
"June 11, 2018",73.93B
"June 8, 2018",73.73B
"June 7, 2018",73.88B
"June 6, 2018",72.85B
"June 5, 2018",73.10B
"June 4, 2018",74.31B
"June 1, 2018",74.13B
"May 31, 2018",73.81B
"May 30, 2018",74.94B
"May 29, 2018",72.89B
"May 25, 2018",73.79B
"May 24, 2018",75.07B
"May 23, 2018",76.81B
"May 22, 2018",77.26B
"May 21, 2018",79.39B
"May 18, 2018",78.43B
"May 17, 2018",78.64B
"May 16, 2018",75.95B
"May 15, 2018",75.22B
"May 14, 2018",74.32B
"May 11, 2018",73.58B
"May 10, 2018",74.47B
"May 9, 2018",73.80B
"May 8, 2018",72.36B
"May 7, 2018",71.55B
"May 4, 2018",71.99B
"May 3, 2018",72.77B
"May 2, 2018",73.14B
"May 1, 2018",73.67B
"April 30, 2018",74.02B
"April 27, 2018",73.22B
"April 26, 2018",73.70B
"April 25, 2018",72.41B
"April 24, 2018",71.94B
"April 23, 2018",72.09B
"April 20, 2018",71.59B
"April 19, 2018",71.63B
"April 18, 2018",70.94B
"April 17, 2018",69.95B
"April 16, 2018",69.88B
"April 13, 2018",69.88B
"April 12, 2018",69.28B
"April 11, 2018",68.94B
"April 10, 2018",67.93B
"April 9, 2018",65.46B
"April 6, 2018",64.62B
"April 5, 2018",66.04B
"April 4, 2018",65.91B
"April 3, 2018",66.43B
"April 2, 2018",65.20B
"March 31, 2018",66.55B
"March 29, 2018",66.47B
"March 28, 2018",65.63B
"March 27, 2018",67.08B
"March 26, 2018",67.80B
"March 23, 2018",66.81B
"March 22, 2018",65.90B
"March 21, 2018",66.18B
"March 20, 2018",64.19B
"March 19, 2018",62.53B
"March 16, 2018",63.68B
"March 15, 2018",62.64B
"March 14, 2018",63.35B
"March 13, 2018",63.45B
"March 12, 2018",63.79B
"March 9, 2018",65.04B
"March 8, 2018",63.76B
"March 7, 2018",63.92B
"March 6, 2018",64.00B
"March 5, 2018",64.46B
"March 2, 2018",64.26B
"March 1, 2018",64.10B
"Feb. 28, 2018",64.24B
"Feb. 27, 2018",67.43B
"Feb. 26, 2018",68.91B
"Feb. 23, 2018",68.53B
"Feb. 22, 2018",67.52B
"Feb. 21, 2018",66.78B
"Feb. 20, 2018",68.02B
"Feb. 16, 2018",67.84B
"Feb. 15, 2018",67.85B
"Feb. 14, 2018",67.31B
"Feb. 13, 2018",64.83B
"Feb. 12, 2018",65.22B
"Feb. 9, 2018",63.44B
"Feb. 8, 2018",64.00B
"Feb. 7, 2018",66.74B
"Feb. 6, 2018",68.18B
"Feb. 5, 2018",68.93B
"Feb. 2, 2018",70.82B
"Feb. 1, 2018",72.96B
"Jan. 31, 2018",72.08B
"Jan. 30, 2018",72.18B
"Jan. 29, 2018",72.99B
"Jan. 26, 2018",73.67B
"Jan. 25, 2018",73.49B
"Jan. 24, 2018",74.08B
"Jan. 23, 2018",73.72B
"Jan. 22, 2018",73.13B
"Jan. 19, 2018",71.71B
"Jan. 18, 2018",71.64B
"Jan. 17, 2018",71.23B
"Jan. 16, 2018",71.15B
"Jan. 12, 2018",72.48B
"Jan. 11, 2018",72.16B
"Jan. 10, 2018",70.35B
"Jan. 9, 2018",70.17B
"Jan. 8, 2018",70.75B
"Jan. 5, 2018",70.44B
"Jan. 4, 2018",69.73B
"Jan. 3, 2018",69.72B
"Jan. 2, 2018",68.78B
"Dec. 31, 2017",67.98B
"Dec. 29, 2017",67.94B
"Dec. 28, 2017",68.25B
"Dec. 27, 2017",68.20B
"Dec. 26, 2017",68.80B
"Dec. 22, 2017",67.47B
"Dec. 21, 2017",67.03B
"Dec. 20, 2017",65.41B
"Dec. 19, 2017",64.19B
"Dec. 18, 2017",63.31B
"Dec. 15, 2017",62.52B
"Dec. 14, 2017",63.15B
"Dec. 13, 2017",63.33B
"Dec. 12, 2017",63.52B
"Dec. 11, 2017",64.06B
"Dec. 8, 2017",63.59B
"Dec. 7, 2017",63.20B
"Dec. 6, 2017",62.70B
"Dec. 5, 2017",63.88B
"Dec. 4, 2017",63.97B
"Dec. 1, 2017",65.05B
"Nov. 30, 2017",64.70B
"Nov. 29, 2017",63.65B
"Nov. 28, 2017",63.27B
"Nov. 27, 2017",63.26B
"Nov. 24, 2017",64.32B
"Nov. 22, 2017",64.28B
"Nov. 21, 2017",64.32B
"Nov. 20, 2017",64.20B
"Nov. 17, 2017",64.31B
"Nov. 16, 2017",64.19B
"Nov. 15, 2017",64.15B
"Nov. 14, 2017",64.79B
"Nov. 13, 2017",65.94B
"Nov. 10, 2017",66.01B
"Nov. 9, 2017",66.13B
"Nov. 8, 2017",65.87B
"Nov. 7, 2017",66.88B
"Nov. 6, 2017",67.39B
"Nov. 3, 2017",65.96B
"Nov. 2, 2017",65.07B
"Nov. 1, 2017",64.69B
"Oct. 31, 2017",63.29B
"Oct. 30, 2017",63.09B
"Oct. 27, 2017",62.48B
"Oct. 26, 2017",61.58B
"Oct. 25, 2017",61.13B
"Oct. 24, 2017",61.32B
"Oct. 23, 2017",61.60B
"Oct. 20, 2017",61.53B
"Oct. 19, 2017",60.90B
"Oct. 18, 2017",61.42B
"Oct. 17, 2017",61.88B
"Oct. 16, 2017",61.74B
"Oct. 13, 2017",61.40B
"Oct. 12, 2017",61.42B
"Oct. 11, 2017",61.58B
"Oct. 10, 2017",61.49B
"Oct. 9, 2017",61.33B
"Oct. 6, 2017",61.15B
"Oct. 5, 2017",61.36B
"Oct. 4, 2017",61.23B
"Oct. 3, 2017",61.33B
"Oct. 2, 2017",61.72B
"Sept. 30, 2017",61.47B
"Sept. 29, 2017",61.20B
"Sept. 28, 2017",61.25B
"Sept. 27, 2017",61.53B
"Sept. 26, 2017",61.27B
"Sept. 25, 2017",60.94B
"Sept. 22, 2017",59.94B
"Sept. 21, 2017",59.55B
"Sept. 20, 2017",59.72B
"Sept. 19, 2017",59.12B
"Sept. 18, 2017",59.07B
"Sept. 15, 2017",59.17B
"Sept. 14, 2017",58.34B
"Sept. 13, 2017",57.94B
"Sept. 12, 2017",56.42B
"Sept. 11, 2017",56.11B
"Sept. 8, 2017",55.45B
"Sept. 7, 2017",56.50B
"Sept. 6, 2017",56.07B
"Sept. 5, 2017",54.92B
"Sept. 1, 2017",54.80B
"Aug. 31, 2017",54.41B
"Aug. 30, 2017",53.65B
"Aug. 29, 2017",53.35B
"Aug. 28, 2017",53.50B
"Aug. 25, 2017",54.14B
"Aug. 24, 2017",54.20B
"Aug. 23, 2017",54.48B
"Aug. 22, 2017",53.98B
"Aug. 21, 2017",53.66B
"Aug. 18, 2017",53.89B
"Aug. 17, 2017",53.48B
"Aug. 16, 2017",54.41B
"Aug. 15, 2017",55.59B
"Aug. 14, 2017",56.15B
"Aug. 11, 2017",56.46B
"Aug. 10, 2017",56.80B
"Aug. 9, 2017",57.51B
"Aug. 8, 2017",57.97B
"Aug. 7, 2017",57.12B
"Aug. 4, 2017",57.57B
"Aug. 3, 2017",56.67B
"Aug. 2, 2017",58.65B
"Aug. 1, 2017",59.88B
"July 31, 2017",60.28B
"July 28, 2017",60.44B
"July 27, 2017",60.76B
"July 26, 2017",60.05B
"July 25, 2017",60.12B
"July 24, 2017",59.21B
"July 21, 2017",58.98B
"July 20, 2017",59.42B
"July 19, 2017",59.79B
"July 18, 2017",58.28B
"July 17, 2017",58.40B
"July 14, 2017",58.38B
"July 13, 2017",58.35B
"July 12, 2017",57.63B
"July 11, 2017",57.67B
"July 10, 2017",57.08B
"July 7, 2017",56.40B
"July 6, 2017",56.51B
"July 5, 2017",57.48B
"July 3, 2017",58.67B
"June 30, 2017",57.60B
"June 29, 2017",57.39B
"June 28, 2017",56.83B
"June 27, 2017",56.24B
"June 26, 2017",55.89B
"June 23, 2017",56.12B
"June 22, 2017",56.06B
"June 21, 2017",55.73B
"June 20, 2017",56.15B
"June 19, 2017",56.28B
"June 16, 2017",56.54B
"June 15, 2017",55.69B
"June 14, 2017",56.78B
"June 13, 2017",57.72B
"June 12, 2017",57.32B
"June 9, 2017",57.44B
"June 8, 2017",56.30B
"June 7, 2017",56.33B
"June 6, 2017",57.87B
"June 5, 2017",56.93B
"June 2, 2017",57.21B
"June 1, 2017",57.63B
"May 31, 2017",57.57B
"May 30, 2017",57.17B
"May 26, 2017",58.10B
"May 25, 2017",57.98B
"May 24, 2017",58.94B
"May 23, 2017",58.85B
"May 22, 2017",59.19B
"May 19, 2017",59.59B
"May 18, 2017",58.37B
"May 17, 2017",59.10B
"May 16, 2017",59.61B
"May 15, 2017",60.12B
"May 12, 2017",60.11B
"May 11, 2017",59.86B
"May 10, 2017",60.01B
"May 9, 2017",58.34B
"May 8, 2017",58.37B
"May 5, 2017",57.90B
"May 4, 2017",56.59B
"May 3, 2017",58.41B
"May 2, 2017",58.47B
"May 1, 2017",58.57B
"April 28, 2017",58.84B
"April 27, 2017",59.13B
"April 26, 2017",59.88B
"April 25, 2017",60.44B
"April 24, 2017",59.55B
"April 21, 2017",59.46B
"April 20, 2017",59.30B
"April 19, 2017",59.29B
"April 18, 2017",60.18B
"April 17, 2017",60.71B
"April 13, 2017",60.65B
"April 12, 2017",61.72B
"April 11, 2017",61.94B
"April 10, 2017",62.34B
"April 7, 2017",61.64B
"April 6, 2017",62.04B
"April 5, 2017",61.77B
"April 4, 2017",62.16B
"April 3, 2017",61.41B
"March 31, 2017",61.75B
"March 30, 2017",61.47B
"March 29, 2017",61.37B
"March 28, 2017",60.38B
"March 27, 2017",59.28B
"March 24, 2017",60.14B
"March 23, 2017",60.11B
"March 22, 2017",60.01B
"March 21, 2017",59.95B
"March 20, 2017",60.92B
"March 17, 2017",61.04B
"March 16, 2017",60.70B
"March 15, 2017",61.41B
"March 14, 2017",59.98B
"March 13, 2017",60.19B
"March 10, 2017",60.10B
"March 9, 2017",60.62B
"March 8, 2017",60.12B
"March 7, 2017",62.83B
"March 6, 2017",63.14B
"March 3, 2017",62.28B
"March 2, 2017",62.22B
"March 1, 2017",63.13B
"Feb. 28, 2017",61.37B
"Feb. 27, 2017",61.90B
"Feb. 24, 2017",60.94B
"Feb. 23, 2017",61.67B
"Feb. 22, 2017",61.64B
"Feb. 21, 2017",62.76B
"Feb. 17, 2017",62.51B
"Feb. 16, 2017",63.15B
"Feb. 15, 2017",63.49B
"Feb. 14, 2017",63.77B
"Feb. 13, 2017",63.26B
"Feb. 10, 2017",63.89B
"Feb. 9, 2017",62.95B
"Feb. 8, 2017",61.98B
"Feb. 7, 2017",61.44B
"Feb. 6, 2017",62.88B
"Feb. 3, 2017",63.60B
"Feb. 2, 2017",62.89B
"Feb. 1, 2017",63.63B
"Jan. 31, 2017",63.97B
"Jan. 30, 2017",63.75B
"Jan. 27, 2017",64.73B
"Jan. 26, 2017",65.59B
"Jan. 25, 2017",65.31B
"Jan. 24, 2017",65.18B
"Jan. 23, 2017",65.05B
"Jan. 20, 2017",66.21B
"Jan. 19, 2017",66.05B
"Jan. 18, 2017",66.17B
"Jan. 17, 2017",66.22B
"Jan. 13, 2017",66.16B
"Jan. 12, 2017",66.15B
"Jan. 11, 2017",65.89B
"Jan. 10, 2017",65.02B
"Jan. 9, 2017",64.80B
"Jan. 6, 2017",66.06B
"Jan. 5, 2017",65.47B
"Jan. 4, 2017",65.14B
"Jan. 3, 2017",65.10B
"Dec. 31, 2016",63.69B
"Dec. 30, 2016",64.22B
"Dec. 29, 2016",64.32B
"Dec. 28, 2016",64.53B
"Dec. 27, 2016",65.05B
"Dec. 23, 2016",64.75B
"Dec. 22, 2016",65.39B
"Dec. 21, 2016",65.05B
"Dec. 20, 2016",65.40B
"Dec. 19, 2016",65.59B
"Dec. 16, 2016",65.89B
"Dec. 15, 2016",65.84B
"Dec. 14, 2016",66.01B
"Dec. 13, 2016",68.20B
"Dec. 12, 2016",66.94B
"Dec. 9, 2016",67.30B
"Dec. 8, 2016",66.43B
"Dec. 7, 2016",65.62B
"Dec. 6, 2016",65.87B
"Dec. 5, 2016",66.15B
"Dec. 2, 2016",65.74B
"Dec. 1, 2016",66.32B
"Nov. 30, 2016",65.04B
"Nov. 29, 2016",59.23B
"Nov. 28, 2016",59.82B
"Nov. 25, 2016",61.27B
"Nov. 23, 2016",61.85B
"Nov. 22, 2016",60.86B
"Nov. 21, 2016",61.09B
"Nov. 18, 2016",59.63B
"Nov. 17, 2016",59.17B
"Nov. 16, 2016",60.83B
"Nov. 15, 2016",60.45B
"Nov. 14, 2016",59.36B
"Nov. 11, 2016",58.63B
"Nov. 10, 2016",59.33B
"Nov. 9, 2016",59.80B
"Nov. 8, 2016",59.76B
"Nov. 7, 2016",59.80B
"Nov. 4, 2016",58.86B
"Nov. 3, 2016",59.02B
"Nov. 2, 2016",58.36B
"Nov. 1, 2016",58.49B
"Oct. 31, 2016",58.06B
"Oct. 28, 2016",58.28B
"Oct. 27, 2016",58.82B
"Oct. 26, 2016",59.05B
"Oct. 25, 2016",57.02B
"Oct. 24, 2016",57.54B
"Oct. 21, 2016",57.69B
"Oct. 20, 2016",58.25B
"Oct. 19, 2016",58.34B
"Oct. 18, 2016",57.27B
"Oct. 17, 2016",57.63B
"Oct. 14, 2016",58.02B
"Oct. 13, 2016",58.58B
"Oct. 12, 2016",59.02B
"Oct. 11, 2016",58.88B
"Oct. 10, 2016",59.57B
"Oct. 7, 2016",59.10B
"Oct. 6, 2016",59.48B
"Oct. 5, 2016",59.62B
"Oct. 4, 2016",58.38B
"Oct. 3, 2016",58.92B
"Sept. 30, 2016",59.25B
"Sept. 29, 2016",58.54B
