date,forward_pe_ratio_1y
"March 19, 2020",10.05
"March 18, 2020",8.999
"March 17, 2020",9.341
"March 16, 2020",9.404
"March 13, 2020",10.52
"March 12, 2020",9.828
"March 11, 2020",11.75
"March 10, 2020",12.58
"March 9, 2020",11.37
"March 6, 2020",16.72
"March 5, 2020",18.71
"March 4, 2020",19.38
"March 3, 2020",18.88
"March 2, 2020",19.01
"Feb. 28, 2020",19.13
"Feb. 27, 2020",18.14
"Feb. 26, 2020",19.11
"Feb. 25, 2020",20.26
"Feb. 24, 2020",21.14
"Feb. 21, 2020",22.44
"Feb. 20, 2020",22.98
"Feb. 19, 2020",23.37
"Feb. 18, 2020",22.54
"Feb. 14, 2020",22.66
"Feb. 13, 2020",22.89
"Feb. 12, 2020",22.79
"Feb. 11, 2020",22.62
"Feb. 10, 2020",22.29
"Feb. 7, 2020",22.48
"Feb. 6, 2020",22.94
"Feb. 5, 2020",23.30
"Feb. 4, 2020",22.26
"Feb. 3, 2020",21.58
"Jan. 31, 2020",22.05
"Jan. 30, 2020",22.93
"Jan. 29, 2020",22.72
"Jan. 28, 2020",23.30
"Jan. 27, 2020",23.18
"Jan. 24, 2020",24.15
"Jan. 23, 2020",24.74
"Jan. 22, 2020",25.13
"Jan. 21, 2020",25.41
"Jan. 17, 2020",25.80
"Jan. 16, 2020",26.31
"Jan. 15, 2020",26.23
"Jan. 14, 2020",26.11
"Jan. 13, 2020",25.86
"Jan. 10, 2020",26.09
"Jan. 9, 2020",26.69
"Jan. 8, 2020",26.41
"Jan. 7, 2020",27.00
"Jan. 6, 2020",26.74
"Jan. 3, 2020",25.70
"Jan. 2, 2020",25.44
"Dec. 31, 2019",25.33
"Dec. 30, 2019",33.40
"Dec. 27, 2019",33.70
"Dec. 26, 2019",33.91
"Dec. 24, 2019",33.98
"Dec. 23, 2019",33.80
"Dec. 20, 2019",33.51
"Dec. 19, 2019",32.94
"Dec. 18, 2019",32.67
"Dec. 17, 2019",31.95
"Dec. 16, 2019",31.58
"Dec. 13, 2019",30.60
"Dec. 12, 2019",31.10
"Dec. 11, 2019",30.27
"Dec. 10, 2019",30.34
"Dec. 9, 2019",30.21
"Dec. 6, 2019",29.98
"Dec. 5, 2019",28.62
"Dec. 4, 2019",29.21
"Dec. 3, 2019",27.88
"Dec. 2, 2019",28.70
"Nov. 29, 2019",28.74
"Nov. 27, 2019",29.33
"Nov. 26, 2019",29.15
"Nov. 25, 2019",29.80
"Nov. 22, 2019",29.59
"Nov. 21, 2019",29.72
"Nov. 20, 2019",29.21
"Nov. 19, 2019",28.54
"Nov. 18, 2019",28.89
"Nov. 15, 2019",29.79
"Nov. 14, 2019",29.33
"Nov. 13, 2019",29.44
"Nov. 12, 2019",29.71
"Nov. 11, 2019",29.93
"Nov. 8, 2019",30.28
"Nov. 7, 2019",30.30
"Nov. 6, 2019",28.95
"Nov. 5, 2019",30.00
"Nov. 4, 2019",29.87
"Nov. 1, 2019",28.84
"Oct. 31, 2019",28.10
"Oct. 30, 2019",28.22
"Oct. 29, 2019",29.11
"Oct. 28, 2019",28.80
"Oct. 25, 2019",29.38
"Oct. 24, 2019",29.18
"Oct. 23, 2019",29.16
"Oct. 22, 2019",28.20
"Oct. 21, 2019",27.43
"Oct. 18, 2019",26.12
"Oct. 17, 2019",27.07
"Oct. 16, 2019",27.64
"Oct. 15, 2019",28.07
"Oct. 14, 2019",27.64
"Oct. 11, 2019",28.07
"Oct. 10, 2019",27.94
"Oct. 9, 2019",27.81
"Oct. 8, 2019",27.86
"Oct. 7, 2019",28.28
"Oct. 4, 2019",28.75
"Oct. 3, 2019",28.72
"Oct. 2, 2019",28.30
"Oct. 1, 2019",29.02
"Sept. 30, 2019",30.09
"Sept. 27, 2019",30.40
"Sept. 26, 2019",30.44
"Sept. 25, 2019",31.12
"Sept. 24, 2019",31.85
"Sept. 23, 2019",32.48
"Sept. 20, 2019",32.84
"Sept. 19, 2019",33.08
"Sept. 18, 2019",32.97
"Sept. 17, 2019",32.93
"Sept. 16, 2019",34.72
"Sept. 13, 2019",32.18
"Sept. 12, 2019",32.30
"Sept. 11, 2019",32.85
"Sept. 10, 2019",32.47
"Sept. 9, 2019",32.43
"Sept. 6, 2019",30.99
"Sept. 5, 2019",30.65
"Sept. 4, 2019",30.64
"Sept. 3, 2019",30.05
