date,historical_daily_var_1_all
"Aug. 31, 2000",5.43%
"July 31, 2000",5.44%
"June 30, 2000",5.40%
"May 31, 2000",5.41%
"April 30, 2000",5.41%
"March 31, 2000",5.41%
"Feb. 29, 2000",5.40%
"Jan. 31, 2000",5.41%
"Dec. 31, 1999",5.37%
"Nov. 30, 1999",5.34%
"Oct. 31, 1999",5.32%
"Sept. 30, 1999",5.29%
"Aug. 31, 1999",5.23%
"July 31, 1999",5.15%
"June 30, 1999",5.18%
"May 31, 1999",5.21%
"April 30, 1999",5.23%
"March 31, 1999",5.23%
"Feb. 28, 1999",5.23%
"Jan. 31, 1999",5.19%
"Dec. 31, 1998",5.22%
"Nov. 30, 1998",5.11%
"Oct. 31, 1998",5.10%
"Sept. 30, 1998",5.09%
"Aug. 31, 1998",5.09%
"July 31, 1998",5.10%
"June 30, 1998",5.10%
"May 31, 1998",5.10%
"April 30, 1998",5.10%
"March 31, 1998",5.10%
"Feb. 28, 1998",5.11%
"Jan. 31, 1998",5.13%
"Dec. 31, 1997",5.16%
"Nov. 30, 1997",5.20%
"Oct. 31, 1997",5.22%
"Sept. 30, 1997",5.12%
"Aug. 31, 1997",5.15%
"July 31, 1997",5.18%
"June 30, 1997",5.21%
"May 31, 1997",5.10%
"April 30, 1997",5.13%
"March 31, 1997",5.04%
"Feb. 28, 1997",5.06%
"Jan. 31, 1997",4.99%
"Dec. 31, 1996",4.94%
"Nov. 30, 1996",4.95%
"Oct. 31, 1996",4.97%
"Sept. 30, 1996",4.98%
"Aug. 31, 1996",5.00%
"July 31, 1996",5.02%
"June 30, 1996",4.96%
"May 31, 1996",4.97%
"April 30, 1996",4.93%
"March 31, 1996",4.94%
"Feb. 29, 1996",4.95%
"Jan. 31, 1996",4.97%
"Dec. 31, 1995",4.98%
"Nov. 30, 1995",5.00%
"Oct. 31, 1995",5.01%
"Sept. 30, 1995",5.03%
"Aug. 31, 1995",5.05%
"July 31, 1995",5.07%
"June 30, 1995",5.09%
"May 31, 1995",5.02%
"April 30, 1995",5.04%
"March 31, 1995",5.06%
"Feb. 28, 1995",5.08%
"Jan. 31, 1995",5.09%
"Dec. 31, 1994",5.09%
"Nov. 30, 1994",5.05%
"Oct. 31, 1994",5.07%
"Sept. 30, 1994",5.08%
"Aug. 31, 1994",5.02%
"July 31, 1994",5.04%
"June 30, 1994",5.05%
"May 31, 1994",5.07%
"April 30, 1994",5.09%
"March 31, 1994",5.09%
"Feb. 28, 1994",5.09%
"Jan. 31, 1994",5.09%
"Dec. 31, 1993",5.09%
"Nov. 30, 1993",5.14%
"Oct. 31, 1993",5.22%
"Sept. 30, 1993",5.09%
"Aug. 31, 1993",5.09%
"July 31, 1993",5.10%
"June 30, 1993",5.17%
"May 31, 1993",5.25%
"April 30, 1993",5.31%
"March 31, 1993",5.38%
"Feb. 28, 1993",5.42%
"Jan. 31, 1993",5.43%
"Dec. 31, 1992",5.43%
"Nov. 30, 1992",5.44%
"Oct. 31, 1992",5.44%
"Sept. 30, 1992",5.50%
"Aug. 31, 1992",5.56%
"July 31, 1992",5.44%
"June 30, 1992",5.44%
"May 31, 1992",5.46%
"April 30, 1992",5.52%
"March 31, 1992",5.58%
"Feb. 29, 1992",5.64%
"Jan. 31, 1992",5.69%
"Dec. 31, 1991",5.42%
"Nov. 30, 1991",5.43%
"Oct. 31, 1991",5.43%
"Sept. 30, 1991",5.44%
"Aug. 31, 1991",5.45%
"July 31, 1991",5.51%
"June 30, 1991",5.57%
"May 31, 1991",5.63%
"April 30, 1991",5.69%
"March 31, 1991",5.78%
"Feb. 28, 1991",5.90%
"Jan. 31, 1991",5.59%
"Dec. 31, 1990",5.25%
"Nov. 30, 1990",5.42%
"Oct. 31, 1990",4.44%
"Sept. 30, 1990",4.50%
"Aug. 31, 1990",4.55%
"July 31, 1990",4.61%
"June 30, 1990",4.73%
"May 31, 1990",4.95%
"April 30, 1990",5.19%
"March 31, 1990",5.42%
"Feb. 28, 1990",5.65%
"Jan. 31, 1990",5.86%
"Dec. 31, 1989",6.11%
"Nov. 30, 1989",6.33%
"Oct. 31, 1989",2.35%
