date,forward_ps_ratio
"March 19, 2020",1.160
"March 18, 2020",1.039
"March 17, 2020",1.079
"March 16, 2020",1.086
"March 13, 2020",1.215
"March 12, 2020",1.135
"March 11, 2020",1.357
"March 10, 2020",1.453
"March 9, 2020",1.313
"March 6, 2020",1.931
"March 5, 2020",2.161
"March 4, 2020",2.238
"March 3, 2020",2.180
"March 2, 2020",2.195
"Feb. 28, 2020",2.209
"Feb. 27, 2020",2.095
"Feb. 26, 2020",2.207
"Feb. 25, 2020",2.339
"Feb. 24, 2020",2.441
"Feb. 21, 2020",2.592
"Feb. 20, 2020",2.654
"Feb. 19, 2020",2.699
"Feb. 18, 2020",2.603
"Feb. 14, 2020",2.616
"Feb. 13, 2020",2.643
"Feb. 12, 2020",2.632
"Feb. 11, 2020",2.611
"Feb. 10, 2020",2.573
"Feb. 7, 2020",2.596
"Feb. 6, 2020",2.649
"Feb. 5, 2020",2.69
"Feb. 4, 2020",2.570
"Feb. 3, 2020",2.492
"Jan. 31, 2020",2.546
"Jan. 30, 2020",2.647
"Jan. 29, 2020",2.623
"Jan. 28, 2020",2.69
"Jan. 27, 2020",2.676
"Jan. 24, 2020",2.788
"Jan. 23, 2020",2.857
"Jan. 22, 2020",2.901
"Jan. 21, 2020",2.934
"Jan. 17, 2020",2.978
"Jan. 16, 2020",3.038
"Jan. 15, 2020",3.028
"Jan. 14, 2020",3.014
"Jan. 13, 2020",2.986
"Jan. 10, 2020",3.012
"Jan. 9, 2020",3.081
"Jan. 8, 2020",3.049
"Jan. 7, 2020",3.117
"Jan. 6, 2020",3.088
"Jan. 3, 2020",2.967
"Jan. 2, 2020",2.938
"Dec. 31, 2019",2.924
"Dec. 30, 2019",2.759
"Dec. 27, 2019",2.784
"Dec. 26, 2019",2.801
"Dec. 24, 2019",2.806
"Dec. 23, 2019",2.792
"Dec. 20, 2019",2.768
"Dec. 19, 2019",2.721
"Dec. 18, 2019",2.699
"Dec. 17, 2019",2.639
"Dec. 16, 2019",2.609
"Dec. 13, 2019",2.528
"Dec. 12, 2019",2.569
"Dec. 11, 2019",2.500
"Dec. 10, 2019",2.506
"Dec. 9, 2019",2.495
"Dec. 6, 2019",2.477
"Dec. 5, 2019",2.364
"Dec. 4, 2019",2.413
"Dec. 3, 2019",2.303
"Dec. 2, 2019",2.370
"Nov. 29, 2019",2.374
"Nov. 27, 2019",2.423
"Nov. 26, 2019",2.408
"Nov. 25, 2019",2.462
"Nov. 22, 2019",2.444
"Nov. 21, 2019",2.455
"Nov. 20, 2019",2.413
"Nov. 19, 2019",2.357
"Nov. 18, 2019",2.386
"Nov. 15, 2019",2.460
"Nov. 14, 2019",2.423
"Nov. 13, 2019",2.431
"Nov. 12, 2019",2.454
"Nov. 11, 2019",2.472
"Nov. 8, 2019",2.501
"Nov. 7, 2019",2.503
"Nov. 6, 2019",2.392
"Nov. 5, 2019",2.478
"Nov. 4, 2019",2.468
"Nov. 1, 2019",2.382
"Oct. 31, 2019",2.321
"Oct. 30, 2019",2.331
"Oct. 29, 2019",2.405
"Oct. 28, 2019",2.379
"Oct. 25, 2019",2.427
"Oct. 24, 2019",2.41
"Oct. 23, 2019",2.409
"Oct. 22, 2019",2.330
"Oct. 21, 2019",2.266
"Oct. 18, 2019",2.158
"Oct. 17, 2019",2.236
"Oct. 16, 2019",2.283
"Oct. 15, 2019",2.319
"Oct. 14, 2019",2.283
"Oct. 11, 2019",2.319
"Oct. 10, 2019",2.308
"Oct. 9, 2019",2.297
"Oct. 8, 2019",2.302
"Oct. 7, 2019",2.336
"Oct. 4, 2019",2.375
"Oct. 3, 2019",2.372
"Oct. 2, 2019",2.337
"Oct. 1, 2019",2.397
"Sept. 30, 2019",2.485
"Sept. 27, 2019",2.506
"Sept. 26, 2019",2.510
"Sept. 25, 2019",2.566
"Sept. 24, 2019",2.626
"Sept. 23, 2019",2.678
"Sept. 20, 2019",2.707
"Sept. 19, 2019",2.728
"Sept. 18, 2019",2.718
"Sept. 17, 2019",2.714
"Sept. 16, 2019",2.862
"Sept. 13, 2019",2.653
"Sept. 12, 2019",2.663
"Sept. 11, 2019",2.708
"Sept. 10, 2019",2.677
"Sept. 9, 2019",2.674
"Sept. 6, 2019",2.555
"Sept. 5, 2019",2.527
"Sept. 4, 2019",2.526
"Sept. 3, 2019",2.478
"Aug. 30, 2019",2.480
"Aug. 29, 2019",2.489
"Aug. 28, 2019",2.424
