date,price_target_upside
"Dec. 11, 2019",32.54%
"Dec. 10, 2019",32.64%
"Dec. 9, 2019",33.22%
"Dec. 6, 2019",34.21%
"Dec. 5, 2019",41.50%
"Dec. 4, 2019",38.63%
"Dec. 3, 2019",45.22%
"Dec. 2, 2019",41.10%
"Nov. 29, 2019",40.88%
"Nov. 27, 2019",38.01%
"Nov. 26, 2019",38.86%
"Nov. 25, 2019",35.82%
"Nov. 22, 2019",36.80%
"Nov. 21, 2019",36.11%
"Nov. 20, 2019",38.45%
"Nov. 19, 2019",41.71%
"Nov. 18, 2019",40.00%
"Nov. 15, 2019",36.05%
"Nov. 14, 2019",38.14%
"Nov. 13, 2019",37.64%
"Nov. 12, 2019",36.64%
"Nov. 11, 2019",36.58%
"Nov. 8, 2019",35.05%
"Nov. 7, 2019",34.10%
"Nov. 6, 2019",40.10%
"Nov. 5, 2019",34.33%
"Nov. 4, 2019",34.91%
"Nov. 1, 2019",39.73%
"Oct. 31, 2019",43.44%
"Oct. 30, 2019",42.80%
"Oct. 29, 2019",38.44%
"Oct. 28, 2019",39.92%
"Oct. 25, 2019",36.97%
"Oct. 24, 2019",37.94%
"Oct. 23, 2019",38.00%
"Oct. 22, 2019",43.54%
"Oct. 21, 2019",47.76%
"Oct. 18, 2019",57.86%
"Oct. 17, 2019",52.89%
"Oct. 16, 2019",51.11%
"Oct. 15, 2019",49.86%
"Oct. 14, 2019",53.13%
"Oct. 11, 2019",51.42%
"Oct. 10, 2019",52.17%
"Oct. 9, 2019",55.96%
"Oct. 8, 2019",55.84%
"Oct. 7, 2019",53.54%
"Oct. 4, 2019",51.23%
"Oct. 3, 2019",51.48%
"Oct. 2, 2019",54.53%
"Oct. 1, 2019",50.69%
"Sept. 30, 2019",45.33%
"Sept. 27, 2019",44.27%
"Sept. 26, 2019",44.06%
"Sept. 25, 2019",40.90%
"Sept. 24, 2019",37.69%
"Sept. 23, 2019",35.40%
"Sept. 20, 2019",33.95%
"Sept. 19, 2019",32.95%
"Sept. 18, 2019",33.42%
"Sept. 17, 2019",33.59%
"Sept. 16, 2019",26.40%
"Sept. 13, 2019",36.35%
"Sept. 12, 2019",35.86%
"Sept. 11, 2019",33.59%
"Sept. 10, 2019",35.14%
"Sept. 9, 2019",35.31%
"Sept. 6, 2019",41.61%
"Sept. 5, 2019",43.39%
"Sept. 4, 2019",43.45%
"Sept. 3, 2019",46.23%
"Aug. 30, 2019",46.12%
"Aug. 29, 2019",45.21%
"Aug. 28, 2019",49.19%
"Aug. 27, 2019",51.35%
"Aug. 26, 2019",50.12%
"Aug. 23, 2019",51.16%
"Aug. 22, 2019",43.63%
"Aug. 21, 2019",41.77%
"Aug. 20, 2019",43.68%
"Aug. 19, 2019",41.94%
"Aug. 16, 2019",45.47%
"Aug. 15, 2019",47.34%
"Aug. 14, 2019",47.75%
"Aug. 13, 2019",41.17%
"Aug. 12, 2019",44.09%
"Aug. 9, 2019",41.38%
"Aug. 8, 2019",39.75%
"Aug. 7, 2019",44.81%
"Aug. 6, 2019",44.04%
"Aug. 5, 2019",42.73%
"Aug. 2, 2019",36.88%
"Aug. 1, 2019",39.33%
"July 31, 2019",31.81%
"July 30, 2019",31.49%
"July 29, 2019",34.84%
"July 26, 2019",34.89%
"July 25, 2019",33.03%
"July 24, 2019",29.68%
"July 23, 2019",30.17%
"July 22, 2019",31.59%
"July 19, 2019",32.27%
"July 18, 2019",34.76%
"July 17, 2019",36.48%
"July 16, 2019",33.61%
"July 15, 2019",30.98%
"July 12, 2019",28.26%
"July 11, 2019",28.50%
"July 10, 2019",28.85%
"July 9, 2019",31.03%
"July 8, 2019",29.64%
"July 5, 2019",32.81%
"July 3, 2019",34.90%
"July 2, 2019",34.99%
"July 1, 2019",26.97%
"June 28, 2019",26.94%
"June 27, 2019",28.57%
"June 26, 2019",27.25%
"June 25, 2019",31.56%
"June 24, 2019",30.81%
"June 21, 2019",28.46%
"June 20, 2019",29.75%
"June 19, 2019",34.30%
"June 18, 2019",34.83%
"June 17, 2019",39.26%
"June 14, 2019",40.08%
"June 13, 2019",38.10%
"June 12, 2019",40.47%
"June 11, 2019",38.41%
"June 10, 2019",40.52%
"June 7, 2019",41.52%
"June 6, 2019",42.07%
"June 5, 2019",45.95%
"June 4, 2019",41.95%
"June 3, 2019",44.23%
"May 31, 2019",46.11%
"May 30, 2019",42.50%
"May 29, 2019",38.42%
"May 28, 2019",37.34%
"May 24, 2019",37.33%
"May 23, 2019",34.72%
"May 22, 2019",28.83%
"May 21, 2019",25.16%
"May 20, 2019",27.56%
"May 17, 2019",28.35%
"May 16, 2019",25.43%
"May 15, 2019",26.44%
"May 14, 2019",26.49%
"May 13, 2019",27.63%
"May 10, 2019",25.64%
"May 9, 2019",26.60%
"May 8, 2019",26.88%
"May 7, 2019",29.87%
"May 6, 2019",30.64%
"May 3, 2019",30.85%
"May 2, 2019",33.39%
"May 1, 2019",29.44%
"April 30, 2019",23.84%
"April 29, 2019",22.65%
"April 26, 2019",21.55%
"April 25, 2019",16.35%
"April 24, 2019",14.27%
"April 23, 2019",10.80%
"April 22, 2019",10.32%
"April 18, 2019",13.50%
"April 17, 2019",15.38%
"April 16, 2019",14.31%
"April 15, 2019",14.44%
"April 12, 2019",10.97%
"April 11, 2019",18.70%
"April 10, 2019",18.86%
"April 9, 2019",18.94%
"April 8, 2019",17.86%
"April 5, 2019",18.87%
"April 4, 2019",25.17%
"April 3, 2019",24.82%
"April 2, 2019",22.06%
"April 1, 2019",20.94%
"March 29, 2019",23.18%
"March 28, 2019",23.10%
"March 27, 2019",23.95%
"March 26, 2019",24.08%
"March 25, 2019",27.03%
"March 22, 2019",25.81%
"March 21, 2019",21.76%
"March 20, 2019",23.29%
"March 19, 2019",26.84%
"March 18, 2019",28.28%
"March 15, 2019",32.93%
"March 14, 2019",31.69%
"March 13, 2019",33.35%
"March 12, 2019",36.33%
"March 11, 2019",37.47%
"March 8, 2019",37.63%
"March 7, 2019",30.61%
"March 6, 2019",29.77%
"March 5, 2019",24.94%
"March 4, 2019",23.39%
"March 1, 2019",24.01%
"Feb. 28, 2019",28.24%
"Feb. 27, 2019",27.95%
"Feb. 26, 2019",30.35%
"Feb. 25, 2019",29.20%
"Feb. 22, 2019",28.14%
"Feb. 21, 2019",28.65%
"Feb. 20, 2019",24.19%
"Feb. 19, 2019",23.03%
"Feb. 15, 2019",22.37%
"Feb. 14, 2019",26.52%
"Feb. 13, 2019",26.79%
"Feb. 12, 2019",28.28%
"Feb. 11, 2019",30.21%
"Feb. 8, 2019",32.62%
"Feb. 7, 2019",31.92%
"Feb. 6, 2019",27.60%
"Feb. 5, 2019",24.96%
"Feb. 4, 2019",23.67%
"Feb. 1, 2019",24.33%
"Jan. 31, 2019",24.04%
"Jan. 30, 2019",23.72%
"Jan. 29, 2019",24.54%
"Jan. 28, 2019",25.37%
"Jan. 25, 2019",24.10%
"Jan. 24, 2019",27.71%
"Jan. 23, 2019",28.66%
"Jan. 22, 2019",28.89%
"Jan. 18, 2019",23.55%
"Jan. 17, 2019",26.73%
"Jan. 16, 2019",27.63%
"Jan. 15, 2019",28.08%
"Jan. 14, 2019",28.67%
"Jan. 11, 2019",30.85%
"Jan. 10, 2019",27.88%
"Jan. 9, 2019",27.79%
"Jan. 8, 2019",34.47%
"Jan. 7, 2019",36.87%
"Jan. 4, 2019",39.92%
"Jan. 3, 2019",46.70%
"Jan. 2, 2019",45.66%
"Dec. 31, 2018",51.34%
"Dec. 28, 2018",50.81%
"Dec. 27, 2018",48.65%
"Dec. 26, 2018",48.32%
"Dec. 24, 2018",59.29%
"Dec. 21, 2018",51.75%
"Dec. 20, 2018",47.55%
"Dec. 19, 2018",44.04%
"Dec. 18, 2018",43.01%
"Dec. 17, 2018",40.42%
"Dec. 14, 2018",35.23%
"Dec. 13, 2018",32.61%
"Dec. 12, 2018",31.58%
"Dec. 11, 2018",33.98%
"Dec. 10, 2018",35.46%
"Dec. 7, 2018",33.66%
"Dec. 6, 2018",35.57%
"Dec. 4, 2018",33.04%
"Dec. 3, 2018",28.22%
"Nov. 30, 2018",34.88%
"Nov. 29, 2018",32.12%
"Nov. 28, 2018",35.16%
"Nov. 27, 2018",37.57%
"Nov. 26, 2018",36.78%
"Nov. 23, 2018",39.39%
"Nov. 21, 2018",32.42%
"Nov. 20, 2018",37.13%
"Nov. 19, 2018",33.41%
"Nov. 16, 2018",34.34%
"Nov. 15, 2018",39.52%
"Nov. 14, 2018",44.49%
"Nov. 13, 2018",43.83%
"Nov. 12, 2018",40.07%
"Nov. 9, 2018",34.86%
"Nov. 8, 2018",35.71%
"Nov. 7, 2018",30.37%
"Nov. 6, 2018",32.58%
"Nov. 5, 2018",34.27%
"Nov. 2, 2018",40.06%
"Nov. 1, 2018",34.22%
"Oct. 31, 2018",36.14%
"Oct. 30, 2018",35.92%
"Oct. 29, 2018",40.54%
"Oct. 26, 2018",34.58%
"Oct. 25, 2018",33.82%
"Oct. 24, 2018",35.06%
"Oct. 23, 2018",29.01%
"Oct. 22, 2018",22.70%
"Oct. 19, 2018",20.91%
"Oct. 18, 2018",20.24%
"Oct. 17, 2018",18.65%
"Oct. 16, 2018",16.29%
"Oct. 15, 2018",16.00%
"Oct. 12, 2018",16.02%
"Oct. 11, 2018",16.33%
"Oct. 10, 2018",11.87%
"Oct. 9, 2018",6.90%
"Oct. 8, 2018",8.74%
"Oct. 5, 2018",7.38%
"Oct. 4, 2018",8.06%
"Oct. 3, 2018",7.94%
"Oct. 2, 2018",8.25%
"Oct. 1, 2018",8.68%
"Sept. 28, 2018",10.31%
"Sept. 27, 2018",10.81%
"Sept. 26, 2018",12.47%
"Sept. 25, 2018",12.15%
"Sept. 24, 2018",13.65%
"Sept. 21, 2018",17.96%
"Sept. 20, 2018",18.20%
"Sept. 19, 2018",17.18%
"Sept. 18, 2018",17.89%
"Sept. 17, 2018",19.80%
"Sept. 14, 2018",19.52%
"Sept. 13, 2018",20.75%
"Sept. 12, 2018",20.39%
"Sept. 11, 2018",21.14%
"Sept. 10, 2018",23.15%
"Sept. 7, 2018",22.99%
"Sept. 6, 2018",21.89%
"Sept. 5, 2018",19.42%
"Sept. 4, 2018",19.63%
"Aug. 31, 2018",18.59%
"Aug. 30, 2018",17.91%
"Aug. 29, 2018",17.89%
"Aug. 28, 2018",18.70%
"Aug. 27, 2018",17.92%
"Aug. 24, 2018",19.06%
"Aug. 23, 2018",20.14%
"Aug. 22, 2018",19.20%
"Aug. 21, 2018",20.70%
"Aug. 20, 2018",21.46%
"Aug. 17, 2018",21.46%
"Aug. 16, 2018",19.87%
"Aug. 15, 2018",20.51%
"Aug. 14, 2018",13.04%
"Aug. 13, 2018",14.50%
"Aug. 10, 2018",13.27%
"Aug. 9, 2018",13.70%
"Aug. 8, 2018",13.27%
"Aug. 7, 2018",11.64%
"Aug. 6, 2018",12.11%
"Aug. 3, 2018",13.33%
"Aug. 2, 2018",9.78%
"Aug. 1, 2018",10.09%
"July 31, 2018",6.91%
"July 30, 2018",6.12%
"July 27, 2018",6.76%
"July 26, 2018",7.00%
"July 25, 2018",7.40%
"July 24, 2018",9.64%
"July 23, 2018",11.90%
"July 20, 2018",11.49%
"July 19, 2018",11.20%
"July 18, 2018",10.00%
"July 17, 2018",9.32%
"July 16, 2018",9.02%
"July 13, 2018",7.72%
"July 12, 2018",9.08%
"July 11, 2018",8.42%
"July 10, 2018",6.25%
"July 9, 2018",6.96%
"July 6, 2018",8.20%
"July 5, 2018",9.19%
"July 3, 2018",9.29%
"July 2, 2018",9.31%
"June 29, 2018",7.64%
"June 28, 2018",8.45%
"June 27, 2018",8.07%
"June 26, 2018",11.71%
"June 25, 2018",14.44%
"June 22, 2018",12.81%
"June 21, 2018",14.66%
"June 20, 2018",11.95%
"June 19, 2018",14.19%
"June 18, 2018",14.64%
"June 15, 2018",16.74%
"June 14, 2018",13.42%
"June 13, 2018",12.72%
"June 12, 2018",12.52%
"June 11, 2018",12.95%
"June 8, 2018",12.54%
"June 7, 2018",12.30%
"June 6, 2018",14.03%
"June 5, 2018",13.60%
"June 4, 2018",11.65%
"June 1, 2018",11.47%
"May 31, 2018",12.01%
"May 30, 2018",10.19%
"May 29, 2018",13.56%
"May 25, 2018",11.64%
"May 24, 2018",9.53%
"May 23, 2018",6.75%
"May 22, 2018",6.08%
"May 21, 2018",3.01%
"May 18, 2018",3.16%
"May 17, 2018",2.93%
"May 16, 2018",5.99%
"May 15, 2018",7.32%
"May 14, 2018",8.72%
"May 11, 2018",8.88%
"May 10, 2018",7.47%
"May 9, 2018",8.13%
"May 8, 2018",10.48%
"May 7, 2018",11.73%
"May 4, 2018",10.84%
"May 3, 2018",8.61%
"May 2, 2018",8.02%
"May 1, 2018",7.18%
"April 30, 2018",6.44%
"April 27, 2018",7.70%
"April 26, 2018",6.94%
"April 25, 2018",8.40%
"April 24, 2018",9.17%
"April 23, 2018",8.41%
"April 20, 2018",9.24%
"April 19, 2018",8.93%
"April 18, 2018",10.07%
"April 17, 2018",11.87%
"April 16, 2018",13.27%
"April 13, 2018",13.27%
"April 12, 2018",13.88%
"April 11, 2018",14.95%
"April 10, 2018",16.89%
"April 9, 2018",21.91%
"April 6, 2018",23.43%
"April 5, 2018",20.53%
"April 4, 2018",20.78%
"April 3, 2018",19.74%
"April 2, 2018",21.84%
"March 29, 2018",19.13%
"March 28, 2018",20.79%
"March 27, 2018",17.50%
"March 26, 2018",16.15%
"March 23, 2018",18.02%
"March 22, 2018",19.83%
"March 21, 2018",19.27%
"March 20, 2018",23.33%
"March 19, 2018",26.02%
"March 16, 2018",23.54%
"March 15, 2018",25.80%
"March 14, 2018",24.10%
"March 13, 2018",23.91%
"March 12, 2018",23.17%
"March 9, 2018",20.59%
"March 8, 2018",23.24%
"March 7, 2018",22.80%
"March 6, 2018",22.57%
"March 5, 2018",21.57%
"March 2, 2018",22.46%
"March 1, 2018",22.98%
"Feb. 28, 2018",22.03%
"Feb. 27, 2018",16.66%
"Feb. 26, 2018",13.82%
"Feb. 23, 2018",14.51%
"Feb. 22, 2018",16.37%
"Feb. 21, 2018",17.78%
"Feb. 20, 2018",15.43%
"Feb. 16, 2018",15.65%
"Feb. 15, 2018",15.59%
"Feb. 14, 2018",16.60%
"Feb. 13, 2018",21.48%
"Feb. 12, 2018",20.69%
"Feb. 9, 2018",24.46%
"Feb. 8, 2018",23.27%
"Feb. 7, 2018",17.75%
"Feb. 6, 2018",15.04%
"Feb. 5, 2018",13.68%
"Feb. 2, 2018",9.93%
"Feb. 1, 2018",6.45%
"Jan. 31, 2018",7.47%
"Jan. 30, 2018",7.84%
"Jan. 29, 2018",5.19%
"Jan. 26, 2018",4.12%
"Jan. 25, 2018",4.40%
"Jan. 24, 2018",3.50%
"Jan. 23, 2018",2.60%
"Jan. 22, 2018",2.50%
"Jan. 19, 2018",3.00%
"Jan. 18, 2018",3.12%
"Jan. 17, 2018",3.14%
"Jan. 16, 2018",2.36%
"Jan. 12, 2018",0.18%
"Jan. 11, 2018",0.05%
"Jan. 10, 2018",2.55%
"Jan. 9, 2018",2.14%
"Jan. 8, 2018",0.89%
"Jan. 5, 2018",1.23%
"Jan. 4, 2018",2.34%
"Jan. 3, 2018",1.28%
"Jan. 2, 2018",2.56%
"Dec. 29, 2017",3.88%
"Dec. 28, 2017",3.36%
"Dec. 27, 2017",3.45%
"Dec. 26, 2017",2.46%
"Dec. 22, 2017",4.66%
"Dec. 21, 2017",5.40%
"Dec. 20, 2017",8.05%
"Dec. 19, 2017",10.23%
"Dec. 18, 2017",11.91%
"Dec. 15, 2017",13.48%
"Dec. 14, 2017",12.24%
"Dec. 13, 2017",11.45%
"Dec. 12, 2017",11.08%
"Dec. 11, 2017",10.06%
"Dec. 8, 2017",11.13%
"Dec. 7, 2017",11.88%
"Dec. 6, 2017",12.85%
"Dec. 5, 2017",10.57%
"Dec. 4, 2017",10.34%
"Dec. 1, 2017",8.35%
"Nov. 30, 2017",8.97%
"Nov. 29, 2017",10.95%
"Nov. 28, 2017",11.61%
"Nov. 27, 2017",11.63%
"Nov. 24, 2017",9.61%
"Nov. 22, 2017",9.69%
"Nov. 21, 2017",9.22%
"Nov. 20, 2017",9.29%
"Nov. 17, 2017",8.57%
"Nov. 16, 2017",8.80%
"Nov. 15, 2017",8.87%
"Nov. 14, 2017",7.69%
"Nov. 13, 2017",5.46%
"Nov. 10, 2017",5.21%
"Nov. 9, 2017",4.86%
"Nov. 8, 2017",5.31%
"Nov. 7, 2017",3.29%
"Nov. 6, 2017",1.76%
"Nov. 3, 2017",2.76%
"Nov. 2, 2017",3.59%
"Nov. 1, 2017",4.26%
"Oct. 31, 2017",6.78%
"Oct. 30, 2017",7.08%
"Oct. 27, 2017",8.24%
"Oct. 26, 2017",9.97%
"Oct. 25, 2017",10.85%
"Oct. 24, 2017",10.47%
"Oct. 23, 2017",9.38%
"Oct. 20, 2017",9.53%
"Oct. 19, 2017",10.76%
"Oct. 18, 2017",9.73%
"Oct. 17, 2017",8.84%
"Oct. 16, 2017",8.78%
"Oct. 13, 2017",9.21%
"Oct. 12, 2017",9.17%
"Oct. 11, 2017",8.66%
"Oct. 10, 2017",8.29%
"Oct. 9, 2017",8.27%
"Oct. 6, 2017",8.42%
"Oct. 5, 2017",8.02%
"Oct. 4, 2017",8.30%
"Oct. 3, 2017",8.11%
"Oct. 2, 2017",7.35%
"Sept. 29, 2017",7.84%
"Sept. 28, 2017",7.75%
"Sept. 27, 2017",6.90%
"Sept. 26, 2017",7.22%
"Sept. 25, 2017",7.87%
"Sept. 22, 2017",9.85%
"Sept. 21, 2017",10.63%
"Sept. 20, 2017",10.29%
"Sept. 19, 2017",11.53%
"Sept. 18, 2017",11.62%
"Sept. 15, 2017",11.96%
"Sept. 14, 2017",13.71%
"Sept. 13, 2017",14.56%
"Sept. 12, 2017",17.97%
"Sept. 11, 2017",18.35%
"Sept. 8, 2017",19.92%
"Sept. 7, 2017",17.53%
"Sept. 6, 2017",18.54%
"Sept. 5, 2017",21.27%
"Sept. 1, 2017",21.58%
"Aug. 31, 2017",22.60%
"Aug. 30, 2017",24.54%
"Aug. 29, 2017",25.24%
"Aug. 28, 2017",25.18%
"Aug. 25, 2017",23.54%
"Aug. 24, 2017",23.51%
"Aug. 23, 2017",22.80%
"Aug. 22, 2017",24.07%
"Aug. 21, 2017",24.88%
"Aug. 18, 2017",24.29%
"Aug. 17, 2017",25.37%
"Aug. 16, 2017",23.01%
"Aug. 15, 2017",20.49%
"Aug. 14, 2017",19.16%
"Aug. 11, 2017",18.30%
"Aug. 10, 2017",17.44%
"Aug. 9, 2017",15.85%
"Aug. 8, 2017",14.83%
"Aug. 7, 2017",16.56%
"Aug. 4, 2017",15.52%
"Aug. 3, 2017",17.53%
"Aug. 2, 2017",12.95%
"Aug. 1, 2017",10.64%
"July 31, 2017",9.92%
"July 28, 2017",9.60%
"July 27, 2017",8.96%
"July 26, 2017",10.37%
"July 25, 2017",10.23%
"July 24, 2017",12.37%
"July 21, 2017",13.76%
"July 20, 2017",12.85%
"July 19, 2017",13.13%
"July 18, 2017",16.30%
"July 17, 2017",16.46%
"July 14, 2017",17.30%
"July 13, 2017",17.51%
"July 12, 2017",19.37%
"July 11, 2017",19.30%
"July 10, 2017",20.97%
"July 7, 2017",22.57%
"July 6, 2017",22.70%
"July 5, 2017",21.02%
"July 3, 2017",18.76%
"June 30, 2017",21.18%
"June 29, 2017",22.19%
"June 28, 2017",23.82%
"June 27, 2017",25.25%
"June 26, 2017",26.06%
"June 23, 2017",26.41%
"June 22, 2017",26.55%
"June 21, 2017",27.38%
"June 20, 2017",27.33%
"June 19, 2017",27.01%
"June 16, 2017",26.37%
"June 15, 2017",28.52%
"June 14, 2017",25.79%
"June 13, 2017",23.52%
"June 12, 2017",24.43%
"June 9, 2017",24.15%
"June 8, 2017",26.92%
"June 7, 2017",27.02%
"June 6, 2017",23.28%
"June 5, 2017",25.53%
"June 2, 2017",24.86%
"June 1, 2017",23.86%
"May 31, 2017",23.62%
"May 30, 2017",25.25%
"May 26, 2017",23.63%
"May 25, 2017",23.90%
"May 24, 2017",21.67%
"May 23, 2017",21.85%
"May 22, 2017",21.27%
"May 19, 2017",20.37%
"May 18, 2017",23.15%
"May 17, 2017",21.48%
"May 16, 2017",20.67%
"May 15, 2017",19.37%
"May 12, 2017",19.00%
"May 11, 2017",19.59%
"May 10, 2017",19.17%
"May 9, 2017",22.87%
"May 8, 2017",22.90%
"May 5, 2017",23.47%
"May 4, 2017",26.64%
"May 3, 2017",22.28%
"May 2, 2017",22.14%
"May 1, 2017",21.92%
"April 28, 2017",21.30%
"April 27, 2017",20.65%
"April 26, 2017",18.98%
"April 25, 2017",17.78%
"April 24, 2017",21.06%
"April 21, 2017",21.27%
"April 20, 2017",21.63%
"April 19, 2017",21.65%
"April 18, 2017",19.74%
"April 17, 2017",18.98%
"April 13, 2017",19.10%
"April 12, 2017",17.00%
"April 11, 2017",16.53%
"April 10, 2017",15.87%
"April 7, 2017",17.31%
"April 6, 2017",16.48%
"April 5, 2017",17.01%
"April 4, 2017",16.22%
"April 3, 2017",17.76%
"March 31, 2017",17.05%
"March 30, 2017",17.20%
"March 29, 2017",17.28%
"March 28, 2017",19.38%
"March 27, 2017",21.89%
"March 24, 2017",20.34%
"March 23, 2017",20.30%
"March 22, 2017",20.38%
"March 21, 2017",20.53%
"March 20, 2017",18.42%
"March 17, 2017",18.16%
"March 16, 2017",18.87%
"March 15, 2017",16.55%
"March 14, 2017",19.59%
"March 13, 2017",18.98%
"March 10, 2017",19.18%
"March 9, 2017",18.05%
"March 8, 2017",19.13%
"March 7, 2017",13.50%
"March 6, 2017",12.74%
"March 3, 2017",14.45%
"March 2, 2017",14.45%
"March 1, 2017",12.67%
"Feb. 28, 2017",16.19%
"Feb. 27, 2017",15.23%
"Feb. 24, 2017",17.07%
"Feb. 23, 2017",15.54%
"Feb. 22, 2017",15.59%
"Feb. 21, 2017",13.34%
"Feb. 17, 2017",13.84%
"Feb. 16, 2017",12.54%
"Feb. 15, 2017",11.90%
"Feb. 14, 2017",11.37%
"Feb. 13, 2017",12.34%
"Feb. 10, 2017",11.13%
"Feb. 9, 2017",12.95%
"Feb. 8, 2017",14.87%
"Feb. 7, 2017",15.99%
"Feb. 6, 2017",12.78%
"Feb. 3, 2017",11.39%
"Feb. 2, 2017",12.89%
"Feb. 1, 2017",11.44%
"Jan. 31, 2017",10.81%
"Jan. 30, 2017",11.22%
"Jan. 27, 2017",9.39%
"Jan. 26, 2017",7.83%
"Jan. 25, 2017",8.19%
"Jan. 24, 2017",8.42%
"Jan. 23, 2017",8.62%
"Jan. 20, 2017",6.53%
"Jan. 19, 2017",6.78%
"Jan. 18, 2017",6.09%
"Jan. 17, 2017",6.01%
"Jan. 13, 2017",5.88%
"Jan. 12, 2017",5.90%
"Jan. 11, 2017",6.24%
"Jan. 10, 2017",7.26%
"Jan. 9, 2017",7.66%
"Jan. 6, 2017",5.28%
"Jan. 5, 2017",5.98%
"Jan. 4, 2017",6.21%
"Jan. 3, 2017",6.30%
"Dec. 30, 2016",8.86%
"Dec. 29, 2016",8.67%
"Dec. 28, 2016",8.27%
"Dec. 27, 2016",7.33%
"Dec. 23, 2016",7.87%
"Dec. 22, 2016",6.72%
"Dec. 21, 2016",7.32%
"Dec. 20, 2016",6.69%
"Dec. 19, 2016",6.36%
"Dec. 16, 2016",5.83%
"Dec. 15, 2016",5.71%
"Dec. 14, 2016",5.33%
"Dec. 13, 2016",1.08%
"Dec. 12, 2016",3.16%
"Dec. 9, 2016",1.51%
"Dec. 8, 2016",2.98%
"Dec. 7, 2016",3.95%
"Dec. 6, 2016",3.51%
"Dec. 5, 2016",2.91%
"Dec. 2, 2016",3.48%
"Dec. 1, 2016",2.48%
"Nov. 30, 2016",3.80%
"Nov. 29, 2016",15.11%
"Nov. 28, 2016",13.85%
"Nov. 25, 2016",10.87%
"Nov. 23, 2016",9.70%
"Nov. 22, 2016",11.63%
"Nov. 21, 2016",9.16%
"Nov. 18, 2016",12.11%
"Nov. 17, 2016",13.09%
"Nov. 16, 2016",9.55%
"Nov. 15, 2016",10.30%
"Nov. 14, 2016",12.15%
"Nov. 11, 2016",13.71%
"Nov. 10, 2016",11.96%
"Nov. 9, 2016",10.94%
"Nov. 8, 2016",10.92%
"Nov. 7, 2016",10.24%
"Nov. 4, 2016",11.53%
"Nov. 3, 2016",8.70%
"Nov. 2, 2016",10.23%
"Nov. 1, 2016",9.96%
"Oct. 31, 2016",10.86%
"Oct. 28, 2016",10.40%
"Oct. 27, 2016",9.27%
"Oct. 26, 2016",8.79%
"Oct. 25, 2016",7.94%
"Oct. 24, 2016",7.98%
"Oct. 21, 2016",7.68%
"Oct. 20, 2016",6.51%
"Oct. 19, 2016",6.19%
"Oct. 18, 2016",7.28%
"Oct. 17, 2016",6.51%
"Oct. 14, 2016",5.78%
"Oct. 13, 2016",4.65%
"Oct. 12, 2016",3.29%
"Oct. 11, 2016",3.56%
"Oct. 10, 2016",2.24%
"Oct. 7, 2016",3.14%
"Oct. 6, 2016",2.04%
"Oct. 5, 2016",1.78%
"Oct. 4, 2016",4.18%
"Oct. 3, 2016",3.13%
"Sept. 30, 2016",2.49%
"Sept. 29, 2016",4.28%
"Sept. 28, 2016",5.49%
"Sept. 27, 2016",11.79%
"Sept. 26, 2016",10.91%
"Sept. 23, 2016",10.31%
"Sept. 22, 2016",6.90%
"Sept. 21, 2016",5.67%
"Sept. 20, 2016",9.16%
"Sept. 19, 2016",9.58%
