date,pe_ratio
"March 19, 2020",7.038
"March 18, 2020",6.305
"March 17, 2020",6.544
"March 16, 2020",6.589
"March 13, 2020",7.373
"March 12, 2020",6.886
"March 11, 2020",8.233
"March 10, 2020",8.814
"March 9, 2020",7.966
"March 6, 2020",11.72
"March 5, 2020",13.11
"March 4, 2020",13.58
"March 3, 2020",13.23
"March 2, 2020",13.32
"Feb. 28, 2020",13.40
"Feb. 27, 2020",12.71
"Feb. 26, 2020",13.39
"Feb. 25, 2020",14.19
"Feb. 24, 2020",14.81
"Feb. 21, 2020",15.72
"Feb. 20, 2020",16.10
"Feb. 19, 2020",16.37
"Feb. 18, 2020",15.79
"Feb. 14, 2020",15.87
"Feb. 13, 2020",16.03
"Feb. 12, 2020",15.97
"Feb. 11, 2020",15.85
"Feb. 10, 2020",15.61
"Feb. 7, 2020",15.75
"Feb. 6, 2020",16.07
"Feb. 5, 2020",16.32
"Feb. 4, 2020",15.60
"Feb. 3, 2020",15.12
"Jan. 31, 2020",15.45
"Jan. 30, 2020",16.06
"Jan. 29, 2020",15.92
"Jan. 28, 2020",16.32
"Jan. 27, 2020",16.24
"Jan. 24, 2020",16.92
"Jan. 23, 2020",17.34
"Jan. 22, 2020",17.60
"Jan. 21, 2020",17.81
"Jan. 17, 2020",18.07
"Jan. 16, 2020",18.44
"Jan. 15, 2020",18.38
"Jan. 14, 2020",18.29
"Jan. 13, 2020",18.12
"Jan. 10, 2020",18.28
"Jan. 9, 2020",18.70
"Jan. 8, 2020",18.50
"Jan. 7, 2020",18.92
"Jan. 6, 2020",18.74
"Jan. 3, 2020",18.01
"Jan. 2, 2020",17.83
"Dec. 31, 2019",17.75
"Dec. 30, 2019",15.97
"Dec. 27, 2019",16.11
"Dec. 26, 2019",16.21
"Dec. 24, 2019",16.24
"Dec. 23, 2019",16.16
"Dec. 20, 2019",16.02
"Dec. 19, 2019",15.75
"Dec. 18, 2019",15.62
"Dec. 17, 2019",15.27
"Dec. 16, 2019",15.10
"Dec. 13, 2019",14.63
"Dec. 12, 2019",14.87
"Dec. 11, 2019",14.47
"Dec. 10, 2019",14.50
"Dec. 9, 2019",14.44
"Dec. 6, 2019",14.33
"Dec. 5, 2019",13.68
"Dec. 4, 2019",13.96
"Dec. 3, 2019",13.33
"Dec. 2, 2019",13.72
"Nov. 29, 2019",13.74
"Nov. 27, 2019",14.02
"Nov. 26, 2019",13.94
"Nov. 25, 2019",14.25
"Nov. 22, 2019",14.15
"Nov. 21, 2019",14.21
"Nov. 20, 2019",13.97
"Nov. 19, 2019",13.64
"Nov. 18, 2019",13.81
"Nov. 15, 2019",14.24
"Nov. 14, 2019",14.02
"Nov. 13, 2019",14.07
"Nov. 12, 2019",14.20
"Nov. 11, 2019",14.31
"Nov. 8, 2019",14.48
"Nov. 7, 2019",14.48
"Nov. 6, 2019",13.84
"Nov. 5, 2019",14.34
"Nov. 4, 2019",14.28
"Nov. 1, 2019",13.79
"Oct. 31, 2019",13.43
"Oct. 30, 2019",13.49
"Oct. 29, 2019",13.92
"Oct. 28, 2019",13.77
"Oct. 25, 2019",14.05
"Oct. 24, 2019",13.95
"Oct. 23, 2019",13.94
"Oct. 22, 2019",13.48
"Oct. 21, 2019",13.11
"Oct. 18, 2019",12.49
"Oct. 17, 2019",12.94
"Oct. 16, 2019",13.21
"Oct. 15, 2019",13.42
"Oct. 14, 2019",13.22
"Oct. 11, 2019",13.42
"Oct. 10, 2019",13.35
"Oct. 9, 2019",13.29
"Oct. 8, 2019",13.32
"Oct. 7, 2019",13.52
"Oct. 4, 2019",13.74
"Oct. 3, 2019",13.73
"Oct. 2, 2019",13.53
"Oct. 1, 2019",13.87
"Sept. 30, 2019",14.38
"Sept. 27, 2019",12.19
"Sept. 26, 2019",12.21
"Sept. 25, 2019",12.48
"Sept. 24, 2019",12.77
"Sept. 23, 2019",13.03
"Sept. 20, 2019",13.17
"Sept. 19, 2019",13.27
"Sept. 18, 2019",13.22
"Sept. 17, 2019",13.21
"Sept. 16, 2019",13.93
"Sept. 13, 2019",12.91
"Sept. 12, 2019",12.96
"Sept. 11, 2019",13.18
"Sept. 10, 2019",13.02
"Sept. 9, 2019",13.01
"Sept. 6, 2019",12.43
"Sept. 5, 2019",12.29
"Sept. 4, 2019",12.29
"Sept. 3, 2019",12.05
"Aug. 30, 2019",12.06
"Aug. 29, 2019",12.11
"Aug. 28, 2019",11.79
"Aug. 27, 2019",11.65
"Aug. 26, 2019",11.75
"Aug. 23, 2019",11.67
"Aug. 22, 2019",12.28
"Aug. 21, 2019",12.56
"Aug. 20, 2019",12.47
"Aug. 19, 2019",12.65
"Aug. 16, 2019",12.34
"Aug. 15, 2019",12.19
"Aug. 14, 2019",12.20
"Aug. 13, 2019",12.77
"Aug. 12, 2019",12.67
"Aug. 9, 2019",12.91
"Aug. 8, 2019",13.07
"Aug. 7, 2019",12.61
"Aug. 6, 2019",12.73
"Aug. 5, 2019",12.85
"Aug. 2, 2019",13.41
"Aug. 1, 2019",13.18
"July 31, 2019",13.96
"July 30, 2019",13.99
"July 29, 2019",13.65
"July 26, 2019",13.71
"July 25, 2019",13.90
"July 24, 2019",14.26
"July 23, 2019",14.24
"July 22, 2019",14.18
"July 19, 2019",14.15
"July 18, 2019",13.89
"July 17, 2019",13.85
"July 16, 2019",14.15
"July 15, 2019",14.43
"July 12, 2019",14.78
"July 11, 2019",14.77
"July 10, 2019",14.74
"July 9, 2019",14.50
"July 8, 2019",14.66
"July 5, 2019",14.40
"July 3, 2019",14.18
"July 2, 2019",14.24
"July 1, 2019",15.14
"June 30, 2019",15.15
"June 28, 2019",15.82
"June 27, 2019",15.64
"June 26, 2019",15.80
"June 25, 2019",15.29
"June 24, 2019",15.38
"June 21, 2019",15.68
"June 20, 2019",15.53
"June 19, 2019",15.05
"June 18, 2019",14.99
"June 17, 2019",14.51
"June 14, 2019",14.46
"June 13, 2019",14.68
"June 12, 2019",14.44
"June 11, 2019",14.69
"June 10, 2019",14.47
"June 7, 2019",14.36
"June 6, 2019",14.31
"June 5, 2019",13.93
"June 4, 2019",14.31
"June 3, 2019",14.08
"May 31, 2019",13.90
"May 30, 2019",14.25
"May 29, 2019",14.67
"May 28, 2019",14.79
"May 24, 2019",14.80
"May 23, 2019",15.08
"May 22, 2019",15.77
