date,ohlson_score
"Dec. 31, 2019",-0.6706
"Sept. 30, 2019",-0.3566
"June 30, 2019",-0.637
"March 31, 2019",-0.2877
"Dec. 31, 2018",-0.5146
"Sept. 30, 2018",-0.721
"June 30, 2018",-0.3553
"March 31, 2018",0.9656
"Dec. 31, 2017",-0.9067
"Sept. 30, 2017",-0.3085
"June 30, 2017",0.2811
"March 31, 2017",-3.149
"Dec. 31, 2016",0.1685
"Sept. 30, 2016",0.4714
"June 30, 2016",0.6615
"March 31, 2016",0.0387
"Dec. 31, 2015",7.146
"Sept. 30, 2015",-0.3699
"June 30, 2015",-17.65
"March 31, 2015",-2.176
"Dec. 31, 2014",0.3904
"Sept. 30, 2014",-0.5341
"June 30, 2014",-0.2232
"March 31, 2014",-0.2663
"Dec. 31, 2013",-0.3064
"Sept. 30, 2013",0.2249
"June 30, 2013",-0.2026
"March 31, 2013",-1.019
"Dec. 31, 2012",-0.7623
"Sept. 30, 2012",-0.0611
"June 30, 2012",-0.0542
"March 31, 2012",-0.2454
"Dec. 31, 2011",1.780
"Sept. 30, 2011",-0.3096
"June 30, 2011",-0.3506
"March 31, 2011",-0.3282
"Dec. 31, 2010",-0.8388
"Sept. 30, 2010",-0.4361
"June 30, 2010",0.5592
"March 31, 2010",1.294
"Dec. 31, 2009",-0.6892
"Sept. 30, 2009",-2.824
"June 30, 2009",-5.896
"March 31, 2009",0.633
"Dec. 31, 2008",0.9924
"Sept. 30, 2008",-0.8102
"June 30, 2008",0.6381
"March 31, 2008",0.4049
"Dec. 31, 2007",-0.077
"Sept. 30, 2007",0.338
"June 30, 2007",-0.1042
"March 31, 2007",0.0424
"Dec. 31, 2006",0.0487
"Sept. 30, 2006",-0.1856
"June 30, 2006",-0.2019
"March 31, 2006",-0.2219
"Dec. 31, 2005",-0.1378
"Sept. 30, 2005",-0.0855
"June 30, 2005",0.1664
"March 31, 2005",0.4536
"Dec. 31, 2004",0.7209
"Sept. 30, 2004",0.6856
"June 30, 2004",0.7353
"March 31, 2004",0.9264
"Dec. 31, 2003",1.565
"Sept. 30, 2003",0.7057
"June 30, 2003",0.8758
"March 31, 2003",0.6684
"Dec. 31, 2002",0.9944
"Sept. 30, 2002",1.452
"June 30, 2002",0.3188
"March 31, 2002",1.303
"Dec. 31, 2001",-0.7547
"Sept. 30, 2001",1.574
"June 30, 2001",1.218
"March 31, 2001",0.9687
"Dec. 31, 2000",1.104
"Sept. 30, 2000",1.216
"June 30, 2000",0.8909
"March 31, 2000",1.262
"Dec. 31, 1999",9.756
"Sept. 30, 1999",1.407
"June 30, 1999",1.081
"March 31, 1999",2.120
"Dec. 31, 1998",1.506
"Sept. 30, 1998",2.393
"June 30, 1998",1.924
"March 31, 1998",1.567
"Dec. 31, 1997",1.288
"Sept. 30, 1997",1.066
"June 30, 1997",1.084
"March 31, 1997",1.473
"Dec. 31, 1996",1.097
"Sept. 30, 1996",1.191
"June 30, 1996",0.458
"March 31, 1996",0.8171
"Dec. 31, 1995",0.8962
"Sept. 30, 1995",1.098
"June 30, 1995",0.5681
"March 31, 1995",1.090
"Dec. 31, 1994",1.053
"Sept. 30, 1994",0.7629
"June 30, 1994",0.8684
"March 31, 1994",1.191
"Dec. 31, 1993",1.145
"Sept. 30, 1993",1.012
"June 30, 1993",1.223
"March 31, 1993",1.448
"Dec. 31, 1992",1.069
"Sept. 30, 1992",0.8251
"June 30, 1992",1.944
"March 31, 1992",1.670
"Dec. 31, 1991",1.673
"Sept. 30, 1991",1.957
"June 30, 1991",2.248
"March 31, 1991",2.345
"Dec. 31, 1990",1.67
