date,Open,High,Low,Close
"Oct. 17, 2019",36.17,36.59,33.91,34.63
"Oct. 16, 2019",35.07,37.50,35.07,36.31
"Oct. 15, 2019",35.02,37.45,34.35,35.30
"Oct. 14, 2019",34.15,35.33,32.39,35.20
"Oct. 11, 2019",31.37,35.90,31.37,35.24
"Oct. 10, 2019",31.13,31.56,30.35,30.96
"Oct. 9, 2019",30.57,31.54,29.91,30.84
"Oct. 8, 2019",29.43,30.90,28.71,29.87
"Oct. 7, 2019",30.35,32.00,29.56,29.94
"Oct. 4, 2019",30.39,30.83,29.42,29.99
"Oct. 3, 2019",29.57,30.69,28.35,30.11
"Oct. 2, 2019",31.12,31.39,29.27,29.78
"Oct. 1, 2019",34.43,34.80,30.83,31.04
"Sept. 30, 2019",34.63,34.64,32.83,33.87
"Sept. 27, 2019",35.57,37.14,34.52,34.80
"Sept. 26, 2019",36.08,36.08,36.08,36.08
"Sept. 25, 2019",40.59,41.41,38.64,38.76
"Sept. 24, 2019",45.17,45.41,41.28,41.42
"Sept. 23, 2019",45.09,46.48,44.56,45.94
"Sept. 20, 2019",46.54,48.09,45.94,46.48
"Sept. 19, 2019",48.35,49.06,45.78,46.52
"Sept. 18, 2019",47.78,48.19,46.58,47.76
"Sept. 17, 2019",50.73,50.73,46.99,48.88
"Sept. 16, 2019",50.40,52.86,49.47,51.85
"Sept. 13, 2019",46.43,48.34,45.49,46.48
"Sept. 12, 2019",46.94,46.94,43.53,46.31
"Sept. 11, 2019",47.83,49.63,46.06,48.52
"Sept. 10, 2019",46.45,49.45,46.31,47.43
"Sept. 9, 2019",43.00,46.50,42.46,46.41
"Sept. 6, 2019",42.06,44.60,40.06,42.48
"Sept. 5, 2019",39.74,43.32,39.53,42.97
"Sept. 4, 2019",37.19,39.46,37.17,39.04
"Sept. 3, 2019",36.16,36.61,34.94,36.43
"Sept. 2, 2019",36.94,36.94,36.94,36.94
"Aug. 30, 2019",37.57,38.46,35.50,36.94
"Aug. 29, 2019",37.00,38.46,36.56,37.58
"Aug. 28, 2019",33.80,37.28,33.05,36.08
"Aug. 27, 2019",34.27,34.49,32.58,33.57
"Aug. 26, 2019",33.73,35.07,33.30,33.58
"Aug. 23, 2019",35.99,36.76,33.41,33.49
"Aug. 22, 2019",37.45,38.49,36.54,36.65
"Aug. 21, 2019",39.13,39.95,37.32,37.32
"Aug. 20, 2019",38.85,38.85,36.40,38.26
"Aug. 19, 2019",36.63,38.96,36.46,38.73
"Aug. 16, 2019",32.09,35.65,32.06,35.65
"Aug. 15, 2019",34.54,34.63,31.65,31.98
"Aug. 14, 2019",36.44,36.44,34.40,34.52
"Aug. 13, 2019",38.69,40.17,37.63,37.84
"Aug. 12, 2019",40.44,40.51,37.58,39.07
"Aug. 9, 2019",42.11,42.54,39.14,40.57
"Aug. 8, 2019",43.43,43.83,40.84,42.36
"Aug. 7, 2019",44.91,44.91,41.08,42.90
"Aug. 6, 2019",45.95,46.62,42.28,45.36
"Aug. 5, 2019",44.66,46.23,42.19,45.39
"Aug. 2, 2019",51.01,51.41,47.33,48.57
"Aug. 1, 2019",55.13,55.34,49.00,50.40
"July 31, 2019",54.41,58.86,54.08,56.97
"July 30, 2019",42.91,54.29,42.60,53.97
"July 29, 2019",46.72,46.72,43.56,43.86
"July 26, 2019",46.21,47.03,45.01,46.31
"July 25, 2019",50.30,50.46,45.46,46.18
"July 24, 2019",50.40,52.13,49.46,49.66
"July 23, 2019",48.79,51.15,48.39,50.26
"July 22, 2019",47.29,49.05,46.74,48.37
"July 19, 2019",45.52,46.80,45.08,46.61
"July 18, 2019",45.45,45.70,43.66,45.42
"July 17, 2019",47.67,48.18,45.47,45.47
"July 16, 2019",48.98,51.65,47.55,47.65
"July 15, 2019",52.12,52.54,49.37,49.37
"July 12, 2019",52.46,54.23,51.79,51.80
"July 11, 2019",53.70,54.04,51.54,52.58
"July 10, 2019",50.56,53.91,50.28,53.45
"July 9, 2019",50.25,50.77,48.56,49.55
"July 8, 2019",50.77,52.75,49.49,49.93
"July 5, 2019",49.64,51.36,49.64,50.77
"July 4, 2019",53.73,54.48,50.05,50.26
"July 3, 2019",52.04,52.04,52.04,52.04
"July 2, 2019",53.73,54.48,51.13,51.91
"July 1, 2019",53.73,57.09,53.73,55.12
"June 28, 2019",50.79,54.04,47.80,53.73
"June 27, 2019",51.78,52.65,50.28,50.60
"June 26, 2019",49.64,53.12,49.57,51.85
"June 25, 2019",49.00,50.08,47.80,48.87
"June 24, 2019",51.38,51.70,48.54,48.81
"June 21, 2019",50.47,52.34,49.20,50.79
"June 20, 2019",49.13,51.75,49.07,50.19
"June 19, 2019",44.63,47.82,44.50,47.21
"June 18, 2019",41.48,45.44,41.48,44.61
"June 17, 2019",41.16,42.55,40.74,41.41
"June 14, 2019",45.59,45.59,41.22,41.59
"June 13, 2019",44.92,46.11,43.67,45.89
"June 12, 2019",47.89,48.26,43.67,44.01
"June 11, 2019",49.25,50.64,48.78,48.89
"June 10, 2019",49.18,51.04,48.72,48.99
"June 7, 2019",48.89,50.25,47.04,49.31
"June 6, 2019",50.17,51.61,46.66,48.54
"June 5, 2019",52.16,52.92,48.09,49.74
"June 4, 2019",51.11,53.14,50.58,51.85
"June 3, 2019",48.00,51.25,47.87,50.81
"May 31, 2019",46.75,48.52,46.57,47.72
"May 30, 2019",48.35,51.20,48.35,48.71
"May 29, 2019",47.24,48.40,45.19,48.13
"May 28, 2019",48.22,48.95,46.79,47.57
"May 24, 2019",51.21,52.21,47.91,48.22
"May 23, 2019",56.01,56.01,49.42,50.12
"May 22, 2019",60.32,61.34,57.61,58.11
"May 21, 2019",60.48,62.20,60.18,61.18
"May 20, 2019",62.14,62.14,59.62,60.20
"May 17, 2019",66.64,67.22,62.56,62.66
"May 16, 2019",68.25,68.99,66.65,67.12
"May 15, 2019",65.59,67.81,64.48,67.20
"May 14, 2019",64.82,67.73,64.58,66.28
"May 13, 2019",67.90,68.28,63.21,63.91
"May 10, 2019",69.72,70.60,67.71,68.96
"May 9, 2019",69.46,70.78,68.13,70.37
"May 8, 2019",68.86,72.64,68.84,70.46
"May 7, 2019",68.95,69.72,67.10,69.16
"May 6, 2019",68.21,70.46,66.78,70.27
"May 3, 2019",67.62,70.51,66.78,69.66
"May 2, 2019",67.73,68.04,63.55,66.71
"May 1, 2019",68.58,68.58,68.58,68.58
"April 30, 2019",71.84,71.84,67.69,68.41
"April 29, 2019",73.33,73.33,70.77,71.18
"April 26, 2019",74.29,74.70,72.34,73.28
"April 25, 2019",77.21,77.56,74.99,75.07
"April 24, 2019",81.09,81.13,76.98,77.21
"April 23, 2019",80.03,81.78,79.68,80.97
"April 22, 2019",77.46,80.69,77.13,80.06
"April 18, 2019",78.64,79.83,75.80,76.02
"April 17, 2019",77.47,78.85,77.38,78.32
"April 16, 2019",76.13,77.09,74.60,76.96
"April 15, 2019",76.19,76.24,74.34,75.25
"April 12, 2019",76.83,77.68,75.41,76.36
"April 11, 2019",77.17,77.64,74.86,75.29
"April 10, 2019",78.43,79.32,77.16,77.71
"April 9, 2019",78.36,79.06,76.87,77.77
"April 8, 2019",78.72,80.23,78.22,78.83
"April 5, 2019",76.26,79.10,76.21,78.53
"April 4, 2019",74.92,75.98,72.78,75.90
"April 3, 2019",76.65,78.00,74.09,74.80
"April 2, 2019",75.80,76.92,74.58,75.76
"April 1, 2019",72.18,76.04,71.86,75.84
"March 29, 2019",72.97,73.10,69.80,71.10
"March 28, 2019",69.92,71.95,69.21,71.68
"March 27, 2019",72.01,72.79,69.80,70.61
"March 26, 2019",72.73,75.32,71.74,72.23
"March 25, 2019",71.28,72.86,70.02,71.94
"March 22, 2019",75.54,76.16,71.15,72.28
"March 21, 2019",75.31,76.85,74.58,76.85
"March 20, 2019",72.90,76.59,72.25,75.15
"March 19, 2019",75.91,76.91,72.86,73.26
"March 18, 2019",71.40,75.38,71.34,75.16
"March 15, 2019",72.59,73.35,70.73,71.30
"March 14, 2019",72.59,74.65,72.53,73.11
"March 13, 2019",73.63,74.69,72.23,73.60
"March 12, 2019",69.75,72.96,69.73,69.07
"March 11, 2019",68.31,69.97,67.63,69.07
"March 8, 2019",67.85,69.08,66.20,67.29
"March 7, 2019",73.36,73.39,70.32,70.32
"March 6, 2019",75.52,75.52,72.03,73.08
"March 5, 2019",75.91,76.76,74.69,76.20
"March 4, 2019",74.36,76.24,73.73,75.80
"March 1, 2019",73.07,74.75,72.48,73.74
"Feb. 28, 2019",73.66,73.66,69.89,72.76
"Feb. 27, 2019",71.11,74.42,69.58,73.57
"Feb. 26, 2019",72.81,73.20,70.83,71.41
"Feb. 25, 2019",73.06,74.79,72.76,72.85
"Feb. 22, 2019",75.01,76.35,72.96,73.76
"Feb. 21, 2019",79.03,80.22,73.61,74.07
"Feb. 20, 2019",75.63,78.66,75.38,78.52
"Feb. 19, 2019",73.60,76.09,73.60,75.37
"Feb. 15, 2019",72.99,74.42,72.63,74.34
"Feb. 14, 2019",70.89,72.76,70.67,72.19
"Feb. 13, 2019",69.65,72.44,69.58,71.30
"Feb. 12, 2019",69.10,71.04,68.88,69.15
"Feb. 11, 2019",67.82,69.55,67.08,67.92
"Feb. 8, 2019",70.67,71.25,67.46,68.36
"Feb. 7, 2019",74.57,75.23,69.49,71.04
"Feb. 6, 2019",74.90,76.18,74.04,75.55
"Feb. 5, 2019",76.59,77.20,74.38,75.63
"Feb. 4, 2019",74.01,76.78,73.57,76.78
"Feb. 1, 2019",72.64,77.26,72.26,74.98
"Jan. 31, 2019",74.69,75.69,71.71,72.23
"Jan. 30, 2019",73.03,74.89,71.02,74.47
"Jan. 29, 2019",71.95,73.83,71.88,72.07
"Jan. 28, 2019",72.26,72.26,70.13,71.36
"Jan. 25, 2019",72.72,74.55,72.15,73.83
"Jan. 24, 2019",69.49,72.65,68.71,71.82
"Jan. 23, 2019",72.72,72.85,69.24,69.72
"Jan. 22, 2019",76.72,76.84,71.33,71.77
"Jan. 18, 2019",75.67,77.66,74.79,77.54
"Jan. 17, 2019",71.83,75.08,71.83,74.64
"Jan. 16, 2019",74.51,75.64,73.00,73.14
"Jan. 15, 2019",74.59,75.89,73.71,74.85
"Jan. 14, 2019",72.87,75.67,72.23,73.35
"Jan. 11, 2019",75.05,75.49,73.17,74.15
"Jan. 10, 2019",74.23,76.66,72.50,76.60
"Jan. 9, 2019",74.12,76.85,73.71,75.96
"Jan. 8, 2019",73.66,74.35,70.78,72.92
"Jan. 7, 2019",67.31,72.30,66.70,71.86
"Jan. 4, 2019",64.56,67.42,64.09,66.48
"Jan. 3, 2019",60.71,64.51,58.86,63.13
"Jan. 2, 2019",55.68,60.52,54.13,60.48
"Dec. 31, 2018",58.29,58.61,54.77,56.75
"Dec. 28, 2018",57.32,59.36,56.40,57.86
"Dec. 27, 2018",58.03,58.03,54.18,57.02
"Dec. 26, 2018",53.76,59.35,52.09,59.06
"Dec. 24, 2018",55.43,56.33,53.41,53.44
"Dec. 21, 2018",58.37,59.59,55.31,56.11
"Dec. 20, 2018",62.54,63.66,58.07,58.53
"Dec. 19, 2018",66.79,68.56,63.44,63.80
"Dec. 18, 2018",68.62,68.64,65.68,66.40
"Dec. 17, 2018",71.03,72.15,67.97,68.33
"Dec. 14, 2018",73.31,73.46,70.55,70.93
"Dec. 13, 2018",78.11,78.37,73.82,74.88
"Dec. 12, 2018",79.28,82.03,78.82,78.92
"Dec. 11, 2018",78.52,79.17,76.47,78.01
"Dec. 10, 2018",79.73,80.46,75.76,76.44
"Dec. 7, 2018",85.96,88.46,81.05,81.45
"Dec. 6, 2018",85.71,85.71,80.05,83.86
"Dec. 4, 2018",95.37,95.90,88.80,88.90
"Dec. 3, 2018",94.63,96.01,92.69,95.98
"Nov. 30, 2018",92.14,92.49,89.73,91.24
"Nov. 29, 2018",94.30,96.41,92.25,93.63
"Nov. 28, 2018",91.36,94.42,89.89,93.79
"Nov. 27, 2018",90.85,93.35,90.09,91.31
"Nov. 26, 2018",90.13,92.44,90.13,91.28
"Nov. 23, 2018",93.08,93.08,87.94,89.21
"Nov. 21, 2018",92.67,96.98,92.32,95.74
"Nov. 20, 2018",96.78,96.78,90.46,91.81
"Nov. 19, 2018",95.72,99.36,95.29,98.18
"Nov. 16, 2018",96.94,98.65,94.34,97.49
"Nov. 15, 2018",91.67,96.66,91.21,95.85
"Nov. 14, 2018",91.41,94.33,90.62,92.52
"Nov. 13, 2018",94.86,96.15,90.21,90.21
"Nov. 12, 2018",101.79,102.18,95.01,95.05
"Nov. 9, 2018",100.91,101.13,96.79,100.25
"Nov. 8, 2018",110.64,110.64,101.89,102.28
"Nov. 7, 2018",108.88,111.52,107.57,111.24
"Nov. 6, 2018",107.14,109.13,102.82,106.76
"Nov. 5, 2018",105.50,108.11,104.43,107.14
"Nov. 2, 2018",105.27,106.92,102.74,104.01
"Nov. 1, 2018",108.06,108.78,101.93,104.58
"Oct. 31, 2018",105.62,110.83,105.08,105.60
"Oct. 30, 2018",98.74,104.21,97.67,103.93
"Oct. 29, 2018",103.08,103.79,97.74,98.93
"Oct. 26, 2018",105.24,106.42,100.62,102.77
"Oct. 25, 2018",103.58,106.81,101.88,106.38
"Oct. 24, 2018",112.73,113.30,101.77,101.96
"Oct. 23, 2018",117.56,117.56,110.61,111.40
"Oct. 22, 2018",121.00,122.40,118.52,120.16
"Oct. 19, 2018",121.52,125.41,120.75,121.14
"Oct. 18, 2018",124.18,125.22,120.78,121.06
"Oct. 17, 2018",128.90,129.19,124.65,126.45
"Oct. 16, 2018",129.34,130.64,125.86,130.46
"Oct. 15, 2018",128.68,129.75,126.28,128.43
"Oct. 12, 2018",126.26,129.16,124.72,127.84
"Oct. 11, 2018",123.40,129.57,121.49,123.44
"Oct. 10, 2018",135.56,136.22,127.01,127.13
"Oct. 9, 2018",134.50,138.92,132.44,135.52
"Oct. 8, 2018",131.31,134.43,131.06,134.06
"Oct. 5, 2018",132.68,135.16,131.40,133.52
"Oct. 4, 2018",133.38,135.91,131.38,132.61
"Oct. 3, 2018",132.55,136.40,130.65,135.33
"Oct. 2, 2018",132.14,132.79,129.55,132.09
"Oct. 1, 2018",132.43,134.78,131.12,132.75
"Sept. 28, 2018",127.76,131.46,127.46,130.93
"Sept. 27, 2018",128.63,129.72,127.44,127.80
"Sept. 26, 2018",129.93,130.33,126.93,127.44
"Sept. 25, 2018",132.72,133.60,130.42,131.58
"Sept. 24, 2018",134.04,136.85,129.95,130.67
"Sept. 21, 2018",129.85,138.23,129.85,132.41
"Sept. 20, 2018",129.03,129.86,126.86,129.70
"Sept. 19, 2018",124.48,129.36,124.48,126.91
"Sept. 18, 2018",123.15,126.27,123.15,124.62
"Sept. 17, 2018",124.56,124.87,121.40,121.68
"Sept. 14, 2018",123.02,125.30,121.58,124.14
"Sept. 13, 2018",125.00,125.56,122.42,123.02
"Sept. 12, 2018",124.47,126.45,123.84,125.94
"Sept. 11, 2018",117.71,122.62,117.52,122.33
"Sept. 10, 2018",118.24,120.20,117.48,118.41
"Sept. 7, 2018",114.64,117.76,112.97,117.55
"Sept. 6, 2018",120.06,120.06,115.64,115.94
"Sept. 5, 2018",119.73,120.54,116.14,119.95
"Sept. 4, 2018",123.96,124.90,118.58,120.91
"Aug. 31, 2018",122.86,123.40,120.11,123.27
"Aug. 30, 2018",124.44,124.94,121.18,123.57
"Aug. 29, 2018",122.58,125.10,120.81,124.39
"Aug. 28, 2018",127.64,128.29,121.76,121.80
"Aug. 27, 2018",128.45,129.38,126.78,127.52
"Aug. 24, 2018",128.22,129.03,126.92,128.19
"Aug. 23, 2018",126.24,127.39,124.80,126.85
"Aug. 22, 2018",125.05,128.34,124.40,127.43
"Aug. 21, 2018",124.48,125.52,121.92,122.51
"Aug. 20, 2018",118.31,123.11,118.03,122.22
"Aug. 17, 2018",116.00,118.87,115.30,118.43
"Aug. 16, 2018",115.11,116.20,114.13,115.76
"Aug. 15, 2018",116.46,116.79,108.65,113.43
"Aug. 14, 2018",118.79,120.41,117.62,117.85
"Aug. 13, 2018",121.01,122.11,117.04,117.17
"Aug. 10, 2018",117.26,121.43,115.81,120.97
"Aug. 9, 2018",115.68,118.18,113.51,118.13
"Aug. 8, 2018",117.57,119.12,115.24,117.88
"Aug. 7, 2018",120.19,122.46,118.14,119.26
"Aug. 6, 2018",115.39,118.61,114.84,117.80
"Aug. 3, 2018",114.17,119.63,113.55,114.66
"Aug. 2, 2018",114.52,117.50,113.85,115.92
"Aug. 1, 2018",116.17,117.65,113.13,115.48
"July 31, 2018",121.22,121.61,117.02,118.16
"July 30, 2018",121.80,124.50,121.77,123.02
"July 27, 2018",122.38,124.26,119.17,119.44
"July 26, 2018",121.27,125.06,120.43,123.06
"July 25, 2018",121.96,122.13,119.41,121.69
"July 24, 2018",122.51,124.92,121.37,121.54
"July 23, 2018",125.75,126.05,121.47,121.56
"July 20, 2018",128.65,128.65,124.95,125.79
"July 19, 2018",129.01,130.96,127.73,128.55
"July 18, 2018",129.20,130.48,127.00,129.59
"July 17, 2018",130.26,131.62,128.97,130.12
"July 16, 2018",131.71,133.53,128.10,131.29
"July 13, 2018",136.08,136.87,134.55,135.38
"July 12, 2018",136.55,137.42,132.38,135.08
"July 11, 2018",135.74,141.33,134.01,135.34
"July 10, 2018",138.90,143.45,137.93,139.92
"July 9, 2018",132.84,138.11,132.84,137.81
"July 6, 2018",126.97,131.94,126.52,131.81
"July 5, 2018",126.73,128.67,125.56,128.19
"July 3, 2018",128.18,131.90,125.56,126.51
"July 2, 2018",130.04,130.34,124.73,126.75
"June 29, 2018",131.61,135.99,131.51,131.97
"June 28, 2018",129.82,133.29,128.86,130.62
"June 27, 2018",125.56,132.83,125.56,129.92
"June 26, 2018",119.74,123.68,117.61,123.40
"June 25, 2018",122.42,123.89,118.18,119.47
"June 22, 2018",117.21,124.84,117.21,122.58
"June 21, 2018",116.39,117.48,114.10,114.24
"June 20, 2018",116.64,119.16,113.84,118.58
"June 19, 2018",110.77,115.66,110.77,115.24
"June 18, 2018",110.11,114.10,109.97,112.80
"June 15, 2018",114.37,114.37,109.47,110.43
"June 14, 2018",117.43,117.81,114.90,115.60
"June 13, 2018",117.18,117.55,115.02,116.53
"June 12, 2018",120.06,122.82,117.90,117.90
"June 11, 2018",117.33,120.88,116.71,119.99
"June 8, 2018",120.60,120.87,117.06,118.13
"June 7, 2018",117.35,121.75,117.35,120.51
"June 6, 2018",115.84,118.50,114.96,115.76
"June 5, 2018",112.71,116.20,110.74,115.31
"June 4, 2018",115.37,115.81,110.51,112.09
"June 1, 2018",116.18,117.41,113.81,114.66
"May 31, 2018",117.54,120.48,115.65,115.78
"May 30, 2018",113.31,119.47,112.82,118.90
"May 29, 2018",108.58,112.75,108.54,112.15
"May 25, 2018",115.88,115.88,108.63,111.17
"May 24, 2018",117.86,119.74,116.33,117.91
"May 23, 2018",118.67,121.27,117.46,120.87
"May 22, 2018",124.57,129.18,120.03,120.53
"May 21, 2018",123.69,124.71,122.08,124.67
"May 18, 2018",122.99,123.57,121.78,122.85
"May 17, 2018",119.96,126.12,119.76,122.71
"May 16, 2018",116.26,119.15,116.17,118.91
"May 15, 2018",113.73,116.62,112.62,116.24
"May 14, 2018",111.98,115.75,111.59,113.61
"May 11, 2018",112.28,112.43,110.78,111.02
"May 10, 2018",110.46,112.00,109.40,111.73
"May 9, 2018",106.53,112.17,106.53,110.11
"May 8, 2018",103.62,104.42,98.26,104.28
"May 7, 2018",102.51,107.65,102.51,103.49
"May 4, 2018",96.42,102.13,96.13,100.76
"May 3, 2018",100.25,101.05,96.61,97.13
"May 2, 2018",98.88,101.64,98.88,100.16
"May 1, 2018",101.95,102.54,98.98,99.28
"April 30, 2018",103.45,104.80,102.54,102.69
"April 27, 2018",104.75,105.14,103.03,103.80
"April 26, 2018",104.46,106.36,104.01,105.27
"April 25, 2018",102.67,104.73,101.13,104.27
"April 24, 2018",104.53,106.54,101.70,103.74
"April 23, 2018",102.41,104.51,100.04,104.34
"April 20, 2018",103.87,104.19,100.09,102.98
"April 19, 2018",103.99,106.52,102.23,104.95
"April 18, 2018",99.90,105.49,99.90,103.32
"April 17, 2018",97.24,99.49,96.47,98.34
"April 16, 2018",95.88,97.83,94.38,97.15
"April 13, 2018",94.29,98.27,94.19,96.55
"April 12, 2018",93.48,94.80,91.28,94.18
"April 11, 2018",89.05,94.58,88.89,93.48
"April 10, 2018",83.92,89.94,83.63,89.05
"April 9, 2018",84.04,85.04,82.59,82.85
"April 6, 2018",85.78,86.76,82.23,83.69
"April 5, 2018",81.58,87.08,81.58,86.55
"April 4, 2018",79.74,82.04,76.43,81.58
"April 3, 2018",80.30,81.10,77.63,80.76
"April 2, 2018",84.98,84.98,77.93,80.01
"March 29, 2018",76.26,85.29,76.26,85.07
"March 28, 2018",77.77,78.99,76.14,76.26
"March 27, 2018",85.89,86.04,77.18,78.25
"March 26, 2018",88.68,88.88,83.53,85.89
"March 23, 2018",88.59,89.93,86.78,87.65
"March 22, 2018",90.38,91.35,87.93,87.96
"March 21, 2018",87.62,92.48,87.21,91.96
"March 20, 2018",87.51,87.78,86.04,86.89
"March 19, 2018",89.28,89.28,85.01,86.48
"March 16, 2018",86.69,89.98,85.75,89.79
"March 15, 2018",90.51,91.12,85.88,86.65
"March 14, 2018",92.16,92.55,89.92,90.50
"March 13, 2018",94.63,95.19,91.48,92.02
"March 12, 2018",92.64,95.25,92.44,93.88
"March 9, 2018",90.39,93.07,90.39,92.78
"March 8, 2018",89.52,90.24,87.35,89.28
"March 7, 2018",89.96,91.39,87.57,89.32
"March 6, 2018",93.34,94.55,90.55,90.63
"March 5, 2018",87.33,93.40,86.83,92.96
"March 2, 2018",85.86,87.85,82.76,87.52
"March 1, 2018",85.72,88.31,85.16,86.34
"Feb. 28, 2018",94.68,94.83,85.62,85.62
"Feb. 27, 2018",97.72,98.64,93.98,94.21
"Feb. 26, 2018",98.09,98.19,95.25,97.59
"Feb. 23, 2018",95.22,97.68,94.87,97.09
"Feb. 22, 2018",88.99,95.92,88.99,94.47
"Feb. 21, 2018",90.10,92.28,88.79,88.99
"Feb. 20, 2018",90.59,92.82,89.68,90.24
"Feb. 16, 2018",88.94,92.53,88.50,90.19
"Feb. 15, 2018",90.28,90.50,86.63,89.59
"Feb. 14, 2018",85.62,91.06,85.62,89.96
"Feb. 13, 2018",88.96,89.41,86.39,87.47
"Feb. 12, 2018",90.94,92.20,89.15,90.36
"Feb. 9, 2018",91.64,91.81,84.19,89.05
"Feb. 8, 2018",94.45,94.45,90.13,90.13
"Feb. 7, 2018",99.51,101.71,93.90,94.01
"Feb. 6, 2018",95.52,100.50,94.17,99.42
"Feb. 5, 2018",100.93,102.26,96.47,96.49
"Feb. 2, 2018",106.01,106.59,101.25,101.51
"Feb. 1, 2018",105.70,109.62,105.68,108.37
"Jan. 31, 2018",106.09,107.16,104.58,105.49
"Jan. 30, 2018",106.79,107.06,102.78,105.98
"Jan. 29, 2018",113.23,113.23,108.70,108.78
"Jan. 26, 2018",116.18,116.43,113.20,113.85
"Jan. 25, 2018",116.82,117.49,113.80,115.52
"Jan. 24, 2018",115.64,116.51,113.17,115.07
"Jan. 23, 2018",116.70,116.94,112.43,115.54
"Jan. 22, 2018",113.94,116.55,113.52,116.53
"Jan. 19, 2018",110.25,113.74,108.88,113.38
"Jan. 18, 2018",117.26,117.26,110.93,111.23
"Jan. 17, 2018",115.38,118.00,115.08,116.51
"Jan. 16, 2018",120.73,120.73,114.38,114.63
"Jan. 12, 2018",118.64,120.87,118.31,120.52
"Jan. 11, 2018",111.53,119.81,111.14,118.62
"Jan. 10, 2018",110.67,112.04,109.76,111.52
"Jan. 9, 2018",110.97,112.68,108.96,109.96
"Jan. 8, 2018",108.02,112.14,106.19,110.68
"Jan. 5, 2018",109.33,109.37,105.42,107.96
"Jan. 4, 2018",105.42,110.43,104.35,109.58
"Jan. 3, 2018",102.35,105.19,101.00,104.75
"Jan. 2, 2018",99.47,102.18,98.45,101.70
"Dec. 29, 2017",98.01,99.56,95.88,98.61
"Dec. 28, 2017",97.34,98.10,96.71,97.45
"Dec. 27, 2017",97.16,97.55,95.82,96.83
"Dec. 26, 2017",94.14,97.39,93.93,97.10
"Dec. 22, 2017",92.66,94.76,91.67,93.50
"Dec. 21, 2017",89.51,93.67,89.48,93.08
"Dec. 20, 2017",85.84,90.01,84.95,89.42
"Dec. 19, 2017",85.78,86.63,84.95,85.58
"Dec. 18, 2017",84.05,86.38,83.72,85.21
"Dec. 15, 2017",85.32,85.95,82.70,82.84
"Dec. 14, 2017",86.27,87.56,84.73,84.76
"Dec. 13, 2017",90.56,90.67,87.11,87.17
"Dec. 12, 2017",89.93,91.91,89.72,90.11
"Dec. 11, 2017",87.43,89.68,87.15,89.33
"Dec. 8, 2017",88.41,88.94,86.94,87.08
"Dec. 7, 2017",87.67,88.27,86.52,87.24
"Dec. 6, 2017",93.06,93.97,87.37,87.42
"Dec. 5, 2017",95.01,95.89,93.87,93.97
"Dec. 4, 2017",95.79,97.96,95.21,95.39
"Dec. 1, 2017",93.01,96.73,92.73,95.78
"Nov. 30, 2017",88.64,93.92,88.64,91.16
"Nov. 29, 2017",86.84,89.54,86.58,88.31
"Nov. 28, 2017",86.42,87.96,85.88,86.93
"Nov. 27, 2017",88.59,88.59,85.82,86.66
"Nov. 24, 2017",90.96,91.00,88.89,89.49
"Nov. 22, 2017",89.75,91.15,89.71,90.32
"Nov. 21, 2017",88.20,89.51,87.46,88.45
"Nov. 20, 2017",88.98,88.98,86.56,87.31
"Nov. 17, 2017",88.13,90.14,87.63,89.25
"Nov. 16, 2017",86.71,88.03,85.37,87.34
"Nov. 15, 2017",87.89,88.38,84.81,87.43
"Nov. 14, 2017",91.91,92.83,88.57,89.28
"Nov. 13, 2017",97.78,97.78,92.94,93.56
"Nov. 10, 2017",97.66,100.09,96.72,98.79
"Nov. 9, 2017",94.20,97.09,94.20,96.60
"Nov. 8, 2017",92.18,96.00,91.60,94.52
"Nov. 7, 2017",94.54,94.79,92.31,92.86
"Nov. 6, 2017",88.53,94.45,88.52,94.15
"Nov. 3, 2017",84.56,87.68,83.67,87.58
"Nov. 2, 2017",85.50,87.41,84.62,85.85
"Nov. 1, 2017",86.03,88.63,84.47,85.96
