date,Open,High,Low,Close
"Jan. 17, 2020",2415.51,2415.51,2415.51,2415.51
"Jan. 16, 2020",2406.17,2406.17,2406.17,2406.17
"Jan. 15, 2020",2392.06,2392.06,2392.06,2392.06
"Jan. 14, 2020",2388.50,2388.50,2388.50,2388.50
"Jan. 13, 2020",2388.25,2388.25,2388.25,2388.25
"Jan. 10, 2020",2377.62,2377.62,2377.62,2377.62
"Jan. 9, 2020",2379.85,2379.85,2379.85,2379.85
"Jan. 8, 2020",2366.93,2366.93,2366.93,2366.93
"Jan. 7, 2020",2362.43,2362.43,2362.43,2362.43
"Jan. 6, 2020",2364.49,2364.49,2364.49,2364.49
"Jan. 3, 2020",2363.12,2363.12,2363.12,2363.12
"Jan. 2, 2020",2375.94,2375.94,2375.94,2375.94
"Jan. 1, 2020",2358.48,2358.48,2358.48,2358.48
"Dec. 31, 2019",2358.47,2358.47,2358.47,2358.47
"Dec. 30, 2019",2353.25,2353.25,2353.25,2353.25
"Dec. 27, 2019",2364.90,2364.90,2364.90,2364.90
"Dec. 26, 2019",2360.21,2360.21,2360.21,2360.21
"Dec. 25, 2019",2351.22,2351.22,2351.22,2351.22
"Dec. 24, 2019",2351.84,2351.84,2351.84,2351.84
"Dec. 23, 2019",2350.75,2350.75,2350.75,2350.75
"Dec. 20, 2019",2349.87,2349.87,2349.87,2349.87
"Dec. 19, 2019",2340.65,2340.65,2340.65,2340.65
"Dec. 18, 2019",2333.28,2333.28,2333.28,2333.28
"Dec. 17, 2019",2336.62,2336.62,2336.62,2336.62
"Dec. 16, 2019",2337.45,2337.45,2337.45,2337.45
"Dec. 13, 2019",2319.73,2319.73,2319.73,2319.73
"Dec. 12, 2019",2309.36,2309.36,2309.36,2309.36
"Dec. 11, 2019",2295.02,2295.02,2295.02,2295.02
"Dec. 10, 2019",2289.67,2289.67,2289.67,2289.67
"Dec. 9, 2019",2292.58,2292.58,2292.58,2292.58
"Dec. 6, 2019",2296.39,2296.39,2296.39,2296.39
"Dec. 5, 2019",2278.63,2278.63,2278.63,2278.63
"Dec. 4, 2019",2275.47,2275.47,2275.47,2275.47
"Dec. 3, 2019",2263.10,2263.10,2263.10,2263.10
"Dec. 2, 2019",2276.40,2276.40,2276.40,2276.40
"Nov. 29, 2019",2292.26,2292.26,2292.26,2292.26
"Nov. 28, 2019",2301.79,2301.79,2301.79,2301.79
"Nov. 27, 2019",2302.67,2302.67,2302.67,2302.67
"Nov. 26, 2019",2294.78,2294.78,2294.78,2294.78
"Nov. 25, 2019",2290.65,2290.65,2290.65,2290.65
"Nov. 22, 2019",2273.89,2273.89,2273.89,2273.89
"Nov. 21, 2019",2270.36,2270.36,2270.36,2270.36
"Nov. 20, 2019",2274.92,2274.92,2274.92,2274.92
"Nov. 19, 2019",2284.85,2284.85,2284.85,2284.85
"Nov. 18, 2019",2285.76,2285.76,2285.76,2285.76
"Nov. 15, 2019",2282.80,2282.80,2282.80,2282.80
"Nov. 14, 2019",2265.29,2265.29,2265.29,2265.29
"Nov. 13, 2019",2268.33,2268.33,2268.33,2268.33
"Nov. 12, 2019",2270.01,2270.01,2270.01,2270.01
"Nov. 11, 2019",2266.36,2266.36,2266.36,2266.36
"Nov. 8, 2019",2268.83,2268.83,2268.83,2268.83
"Nov. 7, 2019",2266.69,2266.69,2266.69,2266.69
"Nov. 6, 2019",2261.37,2261.37,2261.37,2261.37
"Nov. 5, 2019",2259.26,2259.26,2259.26,2259.26
"Nov. 4, 2019",2261.45,2261.45,2261.45,2261.45
"Nov. 1, 2019",2252.07,2252.07,2252.07,2252.07
"Oct. 31, 2019",2233.53,2233.53,2233.53,2233.53
"Oct. 30, 2019",2237.32,2237.32,2237.32,2237.32
"Oct. 29, 2019",2232.45,2232.45,2232.45,2232.45
"Oct. 28, 2019",2231.40,2231.40,2231.40,2231.40
"Oct. 25, 2019",2222.75,2222.75,2222.75,2222.75
"Oct. 24, 2019",2215.64,2215.64,2215.64,2215.64
"Oct. 23, 2019",2208.28,2208.28,2208.28,2208.28
"Oct. 22, 2019",2204.29,2204.29,2204.29,2204.29
"Oct. 21, 2019",2209.34,2209.34,2209.34,2209.34
"Oct. 18, 2019",2195.28,2195.28,2195.28,2195.28
"Oct. 17, 2019",2201.92,2201.92,2201.92,2201.92
"Oct. 16, 2019",2195.35,2195.35,2195.35,2195.35
"Oct. 15, 2019",2196.61,2196.61,2196.61,2196.61
"Oct. 14, 2019",2175.28,2175.28,2175.28,2175.28
"Oct. 11, 2019",2179.33,2179.33,2179.33,2179.33
"Oct. 10, 2019",2150.16,2150.16,2150.16,2150.16
"Oct. 9, 2019",2137.62,2137.62,2137.62,2137.62
"Oct. 8, 2019",2124.14,2124.14,2124.14,2124.14
"Oct. 7, 2019",2151.82,2151.82,2151.82,2151.82
"Oct. 4, 2019",2153.82,2153.82,2153.82,2153.82
"Oct. 3, 2019",2131.36,2131.36,2131.36,2131.36
"Oct. 2, 2019",2121.47,2121.47,2121.47,2121.47
"Oct. 1, 2019",2158.47,2158.47,2158.47,2158.47
"Sept. 30, 2019",2180.02,2180.02,2180.02,2180.02
"Sept. 27, 2019",2175.54,2175.54,2175.54,2175.54
"Sept. 26, 2019",2183.46,2183.46,2183.46,2183.46
"Sept. 25, 2019",2184.56,2184.56,2184.56,2184.56
"Sept. 24, 2019",2182.07,2182.07,2182.07,2182.07
"Sept. 23, 2019",2193.74,2193.74,2193.74,2193.74
"Sept. 20, 2019",2197.55,2197.55,2197.55,2197.55
"Sept. 19, 2019",2204.67,2204.67,2204.67,2204.67
"Sept. 18, 2019",2201.02,2201.02,2201.02,2201.02
"Sept. 17, 2019",2201.77,2201.77,2201.77,2201.77
"Sept. 16, 2019",2195.88,2195.88,2195.88,2195.88
"Sept. 13, 2019",2205.81,2205.81,2205.81,2205.81
"Sept. 12, 2019",2201.81,2201.81,2201.81,2201.81
"Sept. 11, 2019",2194.42,2194.42,2194.42,2194.42
"Sept. 10, 2019",2179.42,2179.42,2179.42,2179.42
"Sept. 9, 2019",2178.40,2178.40,2178.40,2178.40
"Sept. 6, 2019",2178.90,2178.90,2178.90,2178.90
"Sept. 5, 2019",2174.27,2174.27,2174.27,2174.27
"Sept. 4, 2019",2149.80,2149.80,2149.80,2149.80
"Sept. 3, 2019",2126.92,2126.92,2126.92,2126.92
"Sept. 2, 2019",2136.58,2136.58,2136.58,2136.58
"Aug. 30, 2019",2138.52,2138.52,2138.52,2138.52
"Aug. 29, 2019",2133.08,2133.08,2133.08,2133.08
"Aug. 28, 2019",2111.92,2111.92,2111.92,2111.92
"Aug. 27, 2019",2104.84,2104.84,2104.84,2104.84
"Aug. 26, 2019",2105.22,2105.22,2105.22,2105.22
"Aug. 23, 2019",2094.63,2094.63,2094.63,2094.63
"Aug. 22, 2019",2131.68,2131.68,2131.68,2131.68
"Aug. 21, 2019",2135.52,2135.52,2135.52,2135.52
"Aug. 20, 2019",2119.57,2119.57,2119.57,2119.57
"Aug. 19, 2019",2131.81,2131.81,2131.81,2131.81
"Aug. 16, 2019",2108.50,2108.50,2108.50,2108.50
"Aug. 15, 2019",2082.84,2082.84,2082.84,2082.84
"Aug. 14, 2019",2086.26,2086.26,2086.26,2086.26
"Aug. 13, 2019",2134.54,2134.54,2134.54,2134.54
"Aug. 12, 2019",2117.65,2117.65,2117.65,2117.65
"Aug. 9, 2019",2135.34,2135.34,2135.34,2135.34
"Aug. 8, 2019",2146.91,2146.91,2146.91,2146.91
"Aug. 7, 2019",2114.05,2114.05,2114.05,2114.05
"Aug. 6, 2019",2109.20,2109.20,2109.20,2109.20
"Aug. 5, 2019",2097.32,2097.32,2097.32,2097.32
"Aug. 2, 2019",2149.99,2149.99,2149.99,2149.99
"Aug. 1, 2019",2173.18,2173.18,2173.18,2173.18
"July 31, 2019",2187.56,2187.56,2187.56,2187.56
"July 30, 2019",2203.40,2203.40,2203.40,2203.40
"July 29, 2019",2212.50,2212.50,2212.50,2212.50
"July 26, 2019",2215.71,2215.71,2215.71,2215.71
"July 25, 2019",2206.92,2206.92,2206.92,2206.92
"July 24, 2019",2217.75,2217.75,2217.75,2217.75
"July 23, 2019",2209.59,2209.59,2209.59,2209.59
"July 22, 2019",2197.67,2197.67,2197.67,2197.67
"July 19, 2019",2194.61,2194.61,2194.61,2194.61
"July 18, 2019",2198.40,2198.40,2198.40,2198.40
"July 17, 2019",2197.94,2197.94,2197.94,2197.94
"July 16, 2019",2208.09,2208.09,2208.09,2208.09
"July 15, 2019",2214.34,2214.34,2214.34,2214.34
"July 12, 2019",2212.64,2212.64,2212.64,2212.64
"July 11, 2019",2205.35,2205.35,2205.35,2205.35
"July 10, 2019",2201.14,2201.14,2201.14,2201.14
"July 9, 2019",2193.64,2193.64,2193.64,2193.64
"July 8, 2019",2194.62,2194.62,2194.62,2194.62
"July 5, 2019",2205.57,2205.57,2205.57,2205.57
"July 4, 2019",2215.17,2215.17,2215.17,2215.17
"July 3, 2019",2213.35,2213.35,2213.35,2213.35
"July 2, 2019",2198.55,2198.55,2198.55,2198.55
"July 1, 2019",2192.24,2192.24,2192.24,2192.24
"June 28, 2019",2178.35,2178.35,2178.35,2178.35
"June 27, 2019",2166.48,2166.48,2166.48,2166.48
"June 26, 2019",2158.41,2158.41,2158.41,2158.41
"June 25, 2019",2163.73,2163.73,2163.73,2163.73
"June 24, 2019",2178.17,2178.17,2178.17,2178.17
"June 21, 2019",2178.16,2178.16,2178.16,2178.16
"June 20, 2019",2183.36,2183.36,2183.36,2183.36
"June 19, 2019",2161.60,2161.60,2161.60,2161.60
"June 18, 2019",2150.91,2150.91,2150.91,2150.91
"June 17, 2019",2130.86,2130.86,2130.86,2130.86
"June 14, 2019",2130.95,2130.95,2130.95,2130.95
"June 13, 2019",2136.96,2136.96,2136.96,2136.96
"June 12, 2019",2134.42,2134.42,2134.42,2134.42
"June 11, 2019",2139.74,2139.74,2139.74,2139.74
"June 10, 2019",2135.51,2135.51,2135.51,2135.51
"June 7, 2019",2126.88,2126.88,2126.88,2126.88
"June 6, 2019",2104.18,2104.18,2104.18,2104.18
"June 5, 2019",2095.83,2095.83,2095.83,2095.83
"June 4, 2019",2077.66,2077.66,2077.66,2077.66
"June 3, 2019",2045.06,2045.06,2045.06,2045.06
"May 31, 2019",2046.25,2046.25,2046.25,2046.25
"May 30, 2019",2066.48,2066.48,2066.48,2066.48
"May 29, 2019",2064.80,2064.80,2064.80,2064.80
"May 28, 2019",2084.57,2084.57,2084.57,2084.57
"May 27, 2019",2096.43,2096.43,2096.43,2096.43
"May 24, 2019",2095.02,2095.02,2095.02,2095.02
"May 23, 2019",2087.46,2087.46,2087.46,2087.46
"May 22, 2019",2111.78,2111.78,2111.78,2111.78
"May 21, 2019",2117.66,2117.66,2117.66,2117.66
"May 20, 2019",2104.64,2104.64,2104.64,2104.64
"May 17, 2019",2116.50,2116.50,2116.50,2116.50
"May 16, 2019",2126.06,2126.06,2126.06,2126.06
"May 15, 2019",2110.40,2110.40,2110.40,2110.40
"May 14, 2019",2098.76,2098.76,2098.76,2098.76
"May 13, 2019",2086.46,2086.46,2086.46,2086.46
"May 10, 2019",2126.32,2126.32,2126.32,2126.32
"May 9, 2019",2119.31,2119.31,2119.31,2119.31
"May 8, 2019",2131.90,2131.90,2131.90,2131.90
"May 7, 2019",2135.49,2135.49,2135.49,2135.49
"May 6, 2019",2166.66,2166.66,2166.66,2166.66
"May 3, 2019",2177.77,2177.77,2177.77,2177.77
"May 2, 2019",2161.11,2161.11,2161.11,2161.11
"May 1, 2019",2170.03,2170.03,2170.03,2170.03
"April 30, 2019",2178.67,2178.67,2178.67,2178.67
"April 29, 2019",2175.59,2175.59,2175.59,2175.59
"April 26, 2019",2173.82,2173.82,2173.82,2173.82
"April 25, 2019",2165.36,2165.36,2165.36,2165.36
"April 24, 2019",2168.81,2168.81,2168.81,2168.81
"April 23, 2019",2174.39,2174.39,2174.39,2174.39
"April 22, 2019",2161.58,2161.58,2161.58,2161.58
"April 19, 2019",2160.36,2160.36,2160.36,2160.36
"April 18, 2019",2160.21,2160.21,2160.21,2160.21
"April 17, 2019",2160.94,2160.94,2160.94,2160.94
"April 16, 2019",2163.08,2163.08,2163.08,2163.08
"April 15, 2019",2161.14,2161.14,2161.14,2161.14
"April 12, 2019",2159.39,2159.39,2159.39,2159.39
"April 11, 2019",2147.61,2147.61,2147.61,2147.61
"April 10, 2019",2147.99,2147.99,2147.99,2147.99
"April 9, 2019",2143.20,2143.20,2143.20,2143.20
"April 8, 2019",2152.90,2152.90,2152.90,2152.90
"April 5, 2019",2149.85,2149.85,2149.85,2149.85
"April 4, 2019",2142.75,2142.75,2142.75,2142.75
"April 3, 2019",2143.02,2143.02,2143.02,2143.02
"April 2, 2019",2131.71,2131.71,2131.71,2131.71
"April 1, 2019",2131.79,2131.79,2131.79,2131.79
"March 29, 2019",2107.74,2107.74,2107.74,2107.74
"March 28, 2019",2095.18,2095.18,2095.18,2095.18
"March 27, 2019",2094.02,2094.02,2094.02,2094.02
"March 26, 2019",2102.62,2102.62,2102.62,2102.62
"March 25, 2019",2087.06,2087.06,2087.06,2087.06
"March 22, 2019",2094.81,2094.81,2094.81,2094.81
"March 21, 2019",2127.93,2127.93,2127.93,2127.93
"March 20, 2019",2112.05,2112.05,2112.05,2112.05
"March 19, 2019",2120.44,2120.44,2120.44,2120.44
"March 18, 2019",2117.99,2117.99,2117.99,2117.99
"March 15, 2019",2108.78,2108.78,2108.78,2108.78
"March 14, 2019",2096.32,2096.32,2096.32,2096.32
"March 13, 2019",2095.67,2095.67,2095.67,2095.67
"March 12, 2019",2083.38,2083.38,2083.38,2083.38
"March 11, 2019",2074.66,2074.66,2074.66,2074.66
"March 8, 2019",2051.12,2051.12,2051.12,2051.12
"March 7, 2019",2061.41,2061.41,2061.41,2061.41
"March 6, 2019",2078.69,2078.69,2078.69,2078.69
"March 5, 2019",2087.50,2087.50,2087.50,2087.50
"March 4, 2019",2090.40,2090.40,2090.40,2090.40
"March 1, 2019",2096.35,2096.35,2096.35,2096.35
"Feb. 28, 2019",2085.84,2085.84,2085.84,2085.84
"Feb. 27, 2019",2092.12,2092.12,2092.12,2092.12
"Feb. 26, 2019",2091.70,2091.70,2091.70,2091.70
"Feb. 25, 2019",2091.84,2091.84,2091.84,2091.84
"Feb. 22, 2019",2086.97,2086.97,2086.97,2086.97
"Feb. 21, 2019",2077.44,2077.44,2077.44,2077.44
"Feb. 20, 2019",2083.64,2083.64,2083.64,2083.64
"Feb. 19, 2019",2075.91,2075.91,2075.91,2075.91
"Feb. 18, 2019",2072.62,2072.62,2072.62,2072.62
"Feb. 15, 2019",2066.58,2066.58,2066.58,2066.58
"Feb. 14, 2019",2047.56,2047.56,2047.56,2047.56
"Feb. 13, 2019",2052.76,2052.76,2052.76,2052.76
"Feb. 12, 2019",2045.12,2045.12,2045.12,2045.12
"Feb. 11, 2019",2021.60,2021.60,2021.60,2021.60
"Feb. 8, 2019",2020.53,2020.53,2020.53,2020.53
"Feb. 7, 2019",2026.94,2026.94,2026.94,2026.94
"Feb. 6, 2019",2047.11,2047.11,2047.11,2047.11
"Feb. 5, 2019",2051.36,2051.36,2051.36,2051.36
"Feb. 4, 2019",2037.76,2037.76,2037.76,2037.76
"Feb. 1, 2019",2029.55,2029.55,2029.55,2029.55
"Jan. 31, 2019",2028.49,2028.49,2028.49,2028.49
"Jan. 30, 2019",2010.96,2010.96,2010.96,2010.96
"Jan. 29, 2019",1989.60,1989.60,1989.60,1989.60
"Jan. 28, 2019",1989.18,1989.18,1989.18,1989.18
"Jan. 25, 2019",2001.86,2001.86,2001.86,2001.86
"Jan. 24, 2019",1983.23,1983.23,1983.23,1983.23
"Jan. 23, 2019",1980.14,1980.14,1980.14,1980.14
"Jan. 22, 2019",1978.83,1978.83,1978.83,1978.83
"Jan. 21, 2019",2000.77,2000.77,2000.77,2000.77
"Jan. 18, 2019",2000.76,2000.76,2000.76,2000.76
"Jan. 17, 2019",1975.61,1975.61,1975.61,1975.61
"Jan. 16, 2019",1966.50,1966.50,1966.50,1966.50
"Jan. 15, 2019",1963.61,1963.61,1963.61,1963.61
"Jan. 14, 2019",1948.16,1948.16,1948.16,1948.16
"Jan. 11, 2019",1957.17,1957.17,1957.17,1957.17
"Jan. 10, 2019",1957.69,1957.69,1957.69,1957.69
"Jan. 9, 2019",1950.98,1950.98,1950.98,1950.98
"Jan. 8, 2019",1935.79,1935.79,1935.79,1935.79
"Jan. 7, 2019",1919.75,1919.75,1919.75,1919.75
"Jan. 4, 2019",1904.18,1904.18,1904.18,1904.18
"Jan. 3, 2019",1853.18,1853.18,1853.18,1853.18
"Jan. 2, 2019",1881.15,1881.15,1881.15,1881.15
"Jan. 1, 2019",1883.93,1883.93,1883.93,1883.93
"Dec. 31, 2018",1883.90,1883.90,1883.90,1883.90
"Dec. 28, 2018",1870.80,1870.80,1870.80,1870.80
"Dec. 27, 2018",1862.38,1862.38,1862.38,1862.38
"Dec. 26, 2018",1850.70,1850.70,1850.70,1850.70
"Dec. 25, 2018",1795.28,1795.28,1795.28,1795.28
"Dec. 24, 2018",1802.95,1802.95,1802.95,1802.95
"Dec. 21, 2018",1834.97,1834.97,1834.97,1834.97
"Dec. 20, 2018",1862.82,1862.82,1862.82,1862.82
"Dec. 19, 2018",1892.71,1892.71,1892.71,1892.71
"Dec. 18, 2018",1908.16,1908.16,1908.16,1908.16
"Dec. 17, 2018",1914.33,1914.33,1914.33,1914.33
"Dec. 14, 2018",1942.55,1942.55,1942.55,1942.55
"Dec. 13, 2018",1974.41,1974.41,1974.41,1974.41
"Dec. 12, 2018",1975.88,1975.88,1975.88,1975.88
"Dec. 11, 2018",1954.65,1954.65,1954.65,1954.65
"Dec. 10, 2018",1952.83,1952.83,1952.83,1952.83
"Dec. 7, 2018",1965.24,1965.24,1965.24,1965.24
"Dec. 6, 2018",1990.85,1990.85,1990.85,1990.85
"Dec. 5, 2018",2008.63,2008.63,2008.63,2008.63
"Dec. 4, 2018",2016.89,2016.89,2016.89,2016.89
"Dec. 3, 2018",2066.62,2066.62,2066.62,2066.62
"Nov. 30, 2018",2041.36,2041.36,2041.36,2041.36
"Nov. 28, 2018",2029.78,2029.78,2029.78,2029.78
"Nov. 27, 2018",2000.07,2000.07,2000.07,2000.07
"Nov. 26, 2018",1999.20,1999.20,1999.20,1999.20
"Nov. 23, 2018",1975.09,1975.09,1975.09,1975.09
"Nov. 22, 2018",1984.03,1984.03,1984.03,1984.03
"Nov. 21, 2018",1984.73,1984.73,1984.73,1984.73
"Nov. 20, 2018",1976.91,1976.91,1976.91,1976.91
"Nov. 19, 2018",2009.60,2009.60,2009.60,2009.60
"Nov. 16, 2018",2031.76,2031.76,2031.76,2031.76
"Nov. 15, 2018",2026.30,2026.30,2026.30,2026.30
"Nov. 14, 2018",2015.14,2015.14,2015.14,2015.14
"Nov. 13, 2018",2026.52,2026.52,2026.52,2026.52
"Nov. 12, 2018",2028.62,2028.62,2028.62,2028.62
"Nov. 9, 2018",2063.16,2063.16,2063.16,2063.16
"Nov. 8, 2018",2082.47,2082.47,2082.47,2082.47
"Nov. 7, 2018",2084.45,2084.45,2084.45,2084.45
"Nov. 6, 2018",2050.65,2050.65,2050.65,2050.65
"Nov. 5, 2018",2040.68,2040.68,2040.68,2040.68
"Nov. 2, 2018",2036.70,2036.70,2036.70,2036.70
"Nov. 1, 2018",2040.93,2040.93,2040.93,2040.93
"Oct. 31, 2018",2021.98,2021.98,2021.98,2021.98
"Oct. 30, 2018",1997.19,1997.19,1997.19,1997.19
"Oct. 29, 2018",1975.70,1975.70,1975.70,1975.70
"Oct. 26, 2018",1981.89,1981.89,1981.89,1981.89
"Oct. 25, 2018",2006.27,2006.27,2006.27,2006.27
"Oct. 24, 2018",1988.62,1988.62,1988.62,1988.62
"Oct. 23, 2018",2033.89,2033.89,2033.89,2033.89
"Oct. 22, 2018",2053.44,2053.44,2053.44,2053.44
"Oct. 19, 2018",2062.34,2062.34,2062.34,2062.34
"Oct. 18, 2018",2064.48,2064.48,2064.48,2064.48
"Oct. 17, 2018",2089.50,2089.50,2089.50,2089.50
"Oct. 16, 2018",2091.21,2091.21,2091.21,2091.21
"Oct. 15, 2018",2055.11,2055.11,2055.11,2055.11
"Oct. 12, 2018",2063.44,2063.44,2063.44,2063.44
"Oct. 11, 2018",2044.95,2044.95,2044.95,2044.95
"Oct. 10, 2018",2089.10,2089.10,2089.10,2089.10
"Oct. 9, 2018",2138.46,2138.46,2138.46,2138.46
"Oct. 8, 2018",2143.56,2143.56,2143.56,2143.56
"Oct. 5, 2018",2151.42,2151.42,2151.42,2151.42
"Oct. 4, 2018",2165.43,2165.43,2165.43,2165.43
"Oct. 3, 2018",2183.63,2183.63,2183.63,2183.63
"Oct. 2, 2018",2183.62,2183.62,2183.62,2183.62
"Oct. 1, 2018",2188.18,2188.18,2188.18,2188.18
"Sept. 28, 2018",2184.01,2184.01,2184.01,2184.01
"Sept. 27, 2018",2188.71,2188.71,2188.71,2188.71
"Sept. 26, 2018",2189.31,2189.31,2189.31,2189.31
"Sept. 25, 2018",2194.20,2194.20,2194.20,2194.20
"Sept. 24, 2018",2193.01,2193.01,2193.01,2193.01
"Sept. 21, 2018",2200.01,2200.01,2200.01,2200.01
"Sept. 20, 2018",2195.68,2195.68,2195.68,2195.68
"Sept. 19, 2018",2177.74,2177.74,2177.74,2177.74
"Sept. 18, 2018",2172.27,2172.27,2172.27,2172.27
"Sept. 14, 2018",2166.59,2166.59,2166.59,2166.59
"Sept. 13, 2018",2162.68,2162.68,2162.68,2162.68
"Sept. 12, 2018",2152.70,2152.70,2152.70,2152.70
"Sept. 11, 2018",2147.67,2147.67,2147.67,2147.67
"Sept. 10, 2018",2142.64,2142.64,2142.64,2142.64
"Sept. 7, 2018",2137.60,2137.60,2137.60,2137.60
"Sept. 6, 2018",2144.03,2144.03,2144.03,2144.03
"Sept. 5, 2018",2152.77,2152.77,2152.77,2152.77
"Sept. 4, 2018",2162.83,2162.83,2162.83,2162.83
"Sept. 3, 2018",2173.42,2173.42,2173.42,2173.42
"Aug. 31, 2018",2175.50,2175.50,2175.50,2175.50
"Aug. 30, 2018",2181.56,2181.56,2181.56,2181.56
"Aug. 29, 2018",2190.75,2190.75,2190.75,2190.75
"Aug. 28, 2018",2182.50,2182.50,2182.50,2182.50
"Aug. 27, 2018",2179.95,2179.95,2179.95,2179.95
"Aug. 24, 2018",2161.61,2161.61,2161.61,2161.61
"Aug. 23, 2018",2149.22,2149.22,2149.22,2149.22
"Aug. 22, 2018",2155.99,2155.99,2155.99,2155.99
"Aug. 21, 2018",2151.79,2151.79,2151.79,2151.79
"Aug. 20, 2018",2145.24,2145.24,2145.24,2145.24
"Aug. 17, 2018",2138.11,2138.11,2138.11,2138.11
"Aug. 16, 2018",2131.05,2131.05,2131.05,2131.05
"Aug. 15, 2018",2115.70,2115.70,2115.70,2115.70
"Aug. 14, 2018",2137.36,2137.36,2137.36,2137.36
"Aug. 13, 2018",2127.47,2127.47,2127.47,2127.47
"Aug. 10, 2018",2139.84,2139.84,2139.84,2139.84
"Aug. 9, 2018",2163.69,2163.69,2163.69,2163.69
"Aug. 8, 2018",2166.15,2166.15,2166.15,2166.15
"Aug. 7, 2018",2166.85,2166.85,2166.85,2166.85
"Aug. 6, 2018",2157.34,2157.34,2157.34,2157.34
"Aug. 3, 2018",2155.39,2155.39,2155.39,2155.39
"Aug. 2, 2018",2147.58,2147.58,2147.58,2147.58
"Aug. 1, 2018",2149.36,2149.36,2149.36,2149.36
"July 31, 2018",2153.10,2153.10,2153.10,2153.10
"July 30, 2018",2148.25,2148.25,2148.25,2148.25
"July 27, 2018",2156.11,2156.11,2156.11,2156.11
"July 26, 2018",2161.93,2161.93,2161.93,2161.93
"July 25, 2018",2161.76,2161.76,2161.76,2161.76
"July 24, 2018",2151.08,2151.08,2151.08,2151.08
"July 23, 2018",2139.44,2139.44,2139.44,2139.44
"July 20, 2018",2139.17,2139.17,2139.17,2139.17
"July 19, 2018",2134.84,2134.84,2134.84,2134.84
"July 18, 2018",2142.24,2142.24,2142.24,2142.24
"July 17, 2018",2138.15,2138.15,2138.15,2138.15
"July 16, 2018",2132.79,2132.79,2132.79,2132.79
"July 13, 2018",2134.60,2134.60,2134.60,2134.60
"July 12, 2018",2130.86,2130.86,2130.86,2130.86
"July 11, 2018",2117.30,2117.30,2117.30,2117.30
"July 10, 2018",2135.87,2135.87,2135.87,2135.87
"July 9, 2018",2131.14,2131.14,2131.14,2131.14
"July 6, 2018",2113.74,2113.74,2113.74,2113.74
"July 5, 2018",2096.19,2096.19,2096.19,2096.19
"July 4, 2018",2082.17,2082.17,2082.17,2082.17
"July 3, 2018",2082.05,2082.05,2082.05,2082.05
"July 2, 2018",2082.08,2082.08,2082.08,2082.08
"June 29, 2018",2089.30,2089.30,2089.30,2089.30
"June 28, 2018",2079.62,2079.62,2079.62,2079.62
"June 27, 2018",2076.30,2076.30,2076.30,2076.30
