date,Open,High,Low,Close
"Dec. 12, 2019",9174.94,9277.03,9157.38,9230.92
"Dec. 11, 2019",9153.24,9179.21,9135.71,9174.99
"Dec. 10, 2019",9164.15,9181.65,9134.47,9154.44
"Dec. 9, 2019",9191.58,9200.41,9167.24,9168.24
"Dec. 6, 2019",9159.51,9214.30,9159.51,9201.18
"Dec. 5, 2019",9125.03,9126.67,9078.00,9111.61
"Dec. 4, 2019",9083.36,9137.25,9082.18,9104.24
"Dec. 3, 2019",9071.56,9071.56,9010.43,9050.72
"Dec. 2, 2019",9244.48,9244.48,9145.34,9145.63
"Nov. 29, 2019",9260.61,9268.61,9227.62,9233.75
"Nov. 28, 2019",9276.51,9276.51,9276.51,9276.51
"Nov. 27, 2019",9277.85,9278.59,9252.02,9276.51
"Nov. 26, 2019",9253.76,9279.98,9243.52,9271.99
"Nov. 25, 2019",9196.75,9251.55,9196.75,9250.77
"Nov. 22, 2019",9166.15,9187.69,9144.25,9183.86
"Nov. 21, 2019",9161.12,9163.68,9128.05,9141.09
"Nov. 20, 2019",9184.73,9190.73,9125.13,9161.17
"Nov. 19, 2019",9242.46,9245.07,9191.87,9202.94
"Nov. 18, 2019",9215.63,9238.92,9212.09,9233.26
"Nov. 15, 2019",9192.04,9222.87,9184.71,9222.87
"Nov. 14, 2019",9159.10,9181.06,9142.97,9173.82
"Nov. 13, 2019",9130.64,9179.80,9123.97,9165.78
"Nov. 12, 2019",9163.23,9180.47,9137.63,9150.77
"Nov. 11, 2019",9145.34,9169.38,9126.92,9161.24
"Nov. 8, 2019",9181.67,9183.16,9147.68,9177.46
"Nov. 7, 2019",9184.63,9231.70,9174.15,9186.95
"Nov. 6, 2019",9165.11,9165.39,9131.12,9161.08
"Nov. 5, 2019",9162.31,9199.48,9155.47,9161.51
"Nov. 4, 2019",9128.11,9159.24,9128.11,9157.13
"Nov. 1, 2019",9021.52,9103.42,9021.52,9103.41
"Oct. 31, 2019",9030.31,9030.31,8952.34,8994.23
"Oct. 30, 2019",9039.37,9047.27,8984.21,9037.33
"Oct. 29, 2019",9036.50,9065.13,9027.73,9046.54
"Oct. 28, 2019",9070.94,9104.68,9050.61,9054.37
"Oct. 25, 2019",9004.12,9061.26,8999.97,9052.32
"Oct. 24, 2019",9036.52,9047.10,8981.05,9008.55
"Oct. 23, 2019",9010.86,9025.04,8992.08,9018.47
"Oct. 22, 2019",8990.32,9038.12,8959.25,9008.32
"Oct. 21, 2019",8969.45,8990.92,8956.86,8986.33
"Oct. 18, 2019",8979.50,8982.70,8931.55,8940.80
"Oct. 17, 2019",8969.98,9004.50,8966.52,8980.27
"Oct. 16, 2019",8937.24,8971.32,8930.98,8956.83
"Oct. 15, 2019",8886.14,8975.18,8886.14,8947.09
"Oct. 14, 2019",8888.10,8905.48,8873.25,8878.96
"Oct. 11, 2019",8866.07,8966.31,8866.07,8904.75
"Oct. 10, 2019",8737.30,8825.45,8732.43,8805.96
"Oct. 9, 2019",8732.80,8781.60,8722.51,8753.11
"Oct. 8, 2019",8733.21,8769.00,8683.08,8684.32
"Oct. 7, 2019",8805.40,8855.16,8774.59,8798.55
"Oct. 4, 2019",8730.25,8832.30,8730.25,8827.92
"Oct. 3, 2019",8667.13,8711.80,8567.89,8710.66
"Oct. 2, 2019",8786.25,8786.25,8632.60,8672.26
"Oct. 1, 2019",8977.89,9005.33,8826.90,8835.45
"Sept. 30, 2019",8950.75,8986.00,8950.75,8961.15
"Sept. 27, 2019",8993.14,8995.58,8903.97,8933.90
"Sept. 26, 2019",8990.31,8993.81,8934.80,8966.72
"Sept. 25, 2019",8939.42,8990.73,8915.50,8978.61
"Sept. 24, 2019",8976.24,9007.87,8895.08,8926.66
"Sept. 23, 2019",8932.84,8966.17,8915.50,8945.26
"Sept. 20, 2019",8994.34,9015.74,8937.09,8955.04
"Sept. 19, 2019",9019.67,9036.06,8980.77,8990.30
"Sept. 18, 2019",8988.40,9012.06,8928.47,9009.24
"Sept. 17, 2019",8994.06,9028.41,8985.52,9026.36
"Sept. 16, 2019",9020.08,9034.08,8999.12,9010.88
"Sept. 13, 2019",9054.85,9076.93,9048.09,9056.67
"Sept. 12, 2019",9060.09,9070.11,9017.05,9039.53
"Sept. 11, 2019",8967.26,9039.60,8945.17,9039.60
"Sept. 10, 2019",8903.68,8962.68,8885.72,8962.64
"Sept. 9, 2019",8885.77,8918.84,8870.56,8913.94
"Sept. 6, 2019",8892.42,8900.12,8863.09,8869.77
"Sept. 5, 2019",8820.59,8902.76,8820.59,8872.87
"Sept. 4, 2019",8746.64,8770.86,8735.34,8767.65
"Sept. 3, 2019",8696.38,8705.51,8642.31,8696.63
"Sept. 2, 2019",8751.88,8751.88,8751.88,8751.88
"Aug. 30, 2019",8774.85,8794.98,8726.50,8751.88
"Aug. 29, 2019",8690.10,8754.87,8676.24,8739.01
"Aug. 28, 2019",8527.27,8629.15,8507.46,8625.66
"Aug. 27, 2019",8629.24,8638.82,8536.76,8544.49
"Aug. 26, 2019",8555.94,8592.35,8519.53,8587.56
"Aug. 23, 2019",8671.04,8715.72,8459.01,8496.74
"Aug. 22, 2019",8716.92,8743.91,8650.10,8702.15
"Aug. 21, 2019",8674.13,8710.68,8671.96,8699.45
"Aug. 20, 2019",8662.31,8673.55,8618.77,8621.59
"Aug. 19, 2019",8638.30,8698.61,8638.30,8674.32
"Aug. 16, 2019",8517.48,8606.82,8517.48,8592.81
"Aug. 15, 2019",8474.07,8506.98,8414.93,8486.36
"Aug. 14, 2019",8632.48,8632.48,8461.22,8464.66
"Aug. 13, 2019",8587.57,8748.06,8569.16,8695.74
"Aug. 12, 2019",8680.29,8680.29,8569.78,8596.71
"Aug. 9, 2019",8740.26,8754.78,8663.50,8711.58
"Aug. 8, 2019",8651.67,8758.34,8641.05,8751.50
"Aug. 7, 2019",8578.25,8651.30,8457.08,8629.23
"Aug. 6, 2019",8563.68,8640.72,8524.05,8632.73
"Aug. 5, 2019",8711.97,8711.97,8463.48,8524.96
"Aug. 2, 2019",8788.05,8806.24,8720.65,8769.46
"Aug. 1, 2019",8895.39,8964.17,8786.27,8798.44
"July 31, 2019",8985.10,9002.24,8838.42,8895.21
"July 30, 2019",8973.04,8989.98,8941.81,8981.67
"July 29, 2019",8984.17,9006.04,8975.91,8997.47
"July 26, 2019",8961.06,8995.69,8953.46,8986.41
"July 25, 2019",8990.54,8998.59,8928.75,8952.64
"July 24, 2019",8963.72,9016.23,8952.50,8999.67
"July 23, 2019",8972.09,9006.39,8956.28,8998.87
"July 22, 2019",8961.14,8977.41,8936.62,8954.94
"July 19, 2019",8976.98,9011.58,8948.52,8950.32
"July 18, 2019",8928.96,8976.98,8907.96,8969.90
"July 17, 2019",9008.55,9008.55,8928.16,8929.16
"July 16, 2019",9010.25,9051.98,9009.78,9028.06
"July 15, 2019",9001.99,9002.01,8978.56,9000.15
"July 12, 2019",8924.17,9000.26,8923.37,8999.09
"July 11, 2019",8856.25,8907.93,8845.30,8907.61
"July 10, 2019",8853.43,8887.53,8831.42,8842.31
"July 9, 2019",8829.64,8841.45,8804.40,8832.65
"July 8, 2019",8864.61,8867.23,8829.03,8851.92
"July 5, 2019",8870.58,8893.13,8801.92,8885.02
"July 4, 2019",8852.41,8904.55,8852.41,8904.55
"July 3, 2019",8852.41,8904.55,8852.41,8904.55
"July 2, 2019",8833.59,8845.91,8800.12,8837.16
"July 1, 2019",8849.98,8881.39,8784.72,8823.35
"June 28, 2019",8760.05,8804.91,8760.05,8796.83
"June 27, 2019",8718.90,8760.96,8717.82,8740.44
"June 26, 2019",8741.91,8755.23,8712.83,8713.11
"June 25, 2019",8796.45,8800.77,8725.83,8731.74
"June 24, 2019",8830.48,8842.04,8792.35,8795.63
"June 21, 2019",8834.50,8881.65,8821.08,8825.05
"June 20, 2019",8819.35,8851.14,8768.20,8836.20
"June 19, 2019",8741.61,8782.94,8726.86,8765.77
"June 18, 2019",8682.95,8765.71,8682.95,8741.30
"June 17, 2019",8678.11,8681.43,8647.30,8653.93
"June 14, 2019",8669.15,8695.96,8636.59,8674.91
"June 13, 2019",8642.52,8682.24,8633.70,8672.52
"June 12, 2019",8612.24,8638.96,8607.53,8628.38
"June 11, 2019",8658.26,8686.88,8585.73,8609.35
"June 10, 2019",8634.19,8685.83,8626.35,8628.18
"June 7, 2019",8574.23,8660.26,8574.23,8603.27
"June 6, 2019",8532.66,8575.77,8496.62,8551.07
"June 5, 2019",8474.56,8533.58,8474.34,8531.34
"June 4, 2019",8315.28,8446.10,8315.28,8441.96
"June 3, 2019",8261.22,8306.67,8227.11,8272.52
"May 31, 2019",8308.58,8308.58,8250.41,8253.53
"May 30, 2019",8355.50,8388.21,8327.52,8356.25
"May 29, 2019",8399.98,8399.98,8311.05,8349.10
"May 28, 2019",8527.67,8552.53,8424.49,8426.17
"May 24, 2019",8536.10,8567.23,8498.10,8523.01
"May 23, 2019",8559.98,8559.98,8462.12,8516.65
"May 22, 2019",8621.08,8621.08,8579.62,8593.40
"May 21, 2019",8615.02,8654.93,8615.02,8634.75
"May 20, 2019",8574.12,8610.18,8549.82,8585.19
"May 17, 2019",8593.53,8666.28,8575.19,8605.91
"May 16, 2019",8573.82,8675.77,8573.82,8641.82
"May 15, 2019",8502.31,8586.74,8478.23,8563.10
"May 14, 2019",8489.49,8586.07,8489.49,8536.38
"May 13, 2019",8528.36,8528.36,8430.92,8475.82
"May 10, 2019",8581.09,8663.62,8475.99,8640.08
"May 9, 2019",8602.86,8617.93,8506.44,8600.98
"May 8, 2019",8643.86,8681.94,8625.41,8631.40
"May 7, 2019",8753.83,8753.83,8594.05,8654.69
"May 6, 2019",8746.87,8812.72,8705.23,8799.73
"May 3, 2019",8773.30,8844.78,8773.30,8833.84
"May 2, 2019",8745.47,8780.33,8700.17,8750.32
"May 1, 2019",8836.99,8840.67,8750.31,8751.33
"April 30, 2019",8802.67,8845.73,8763.62,8839.52
"April 29, 2019",8822.22,8822.46,8790.97,8800.78
"April 26, 2019",8799.71,8823.83,8788.46,8823.73
"April 25, 2019",8820.32,8831.10,8763.17,8796.57
"April 24, 2019",8855.15,8897.90,8851.59,8869.80
"April 23, 2019",8819.00,8859.38,8811.24,8853.55
"April 22, 2019",8816.30,8830.83,8795.81,8816.58
"April 18, 2019",8809.45,8847.26,8806.99,8830.42
"April 17, 2019",8793.27,8815.41,8777.33,8795.36
"April 16, 2019",8787.80,8804.53,8759.80,8774.82
"April 15, 2019",8805.08,8810.01,8769.68,8779.35
"April 12, 2019",8765.57,8807.46,8761.38,8807.05
"April 11, 2019",8701.64,8726.11,8693.02,8717.36
"April 10, 2019",8694.16,8706.05,8674.50,8693.67
"April 9, 2019",8714.75,8715.29,8670.20,8686.81
"April 8, 2019",8740.41,8744.96,8717.55,8741.79
"April 5, 2019",8744.91,8770.19,8741.25,8765.64
"April 4, 2019",8699.14,8741.88,8699.14,8733.61
"April 3, 2019",8700.81,8728.35,8677.44,8696.55
"April 2, 2019",8704.66,8709.90,8674.33,8686.60
"April 1, 2019",8631.80,8712.61,8631.80,8703.81
"March 29, 2019",8559.97,8604.17,8557.58,8598.46
"March 28, 2019",8518.41,8543.78,8483.63,8530.74
"March 27, 2019",8505.88,8528.21,8443.33,8504.98
"March 26, 2019",8475.50,8527.58,8461.58,8502.52
"March 25, 2019",8448.91,8482.44,8412.70,8442.79
"March 22, 2019",8554.65,8559.47,8450.00,8451.46
"March 21, 2019",8480.64,8596.02,8469.48,8580.07
"March 20, 2019",8527.58,8552.44,8458.81,8492.88
"March 19, 2019",8608.47,8623.90,8519.75,8543.50
"March 18, 2019",8555.97,8594.44,8547.58,8593.47
"March 15, 2019",8542.29,8601.86,8532.99,8563.57
"March 14, 2019",8543.98,8557.69,8509.33,8539.52
"March 13, 2019",8512.29,8572.95,8512.29,8543.86
"March 12, 2019",8507.53,8515.62,8482.25,8491.46
"March 11, 2019",8370.16,8512.95,8370.16,8511.18
"March 8, 2019",8393.53,8424.31,8352.84,8420.47
"March 7, 2019",8479.23,8480.84,8395.34,8429.15
"March 6, 2019",8525.24,8531.52,8475.63,8484.29
"March 5, 2019",8546.34,8556.37,8517.24,8521.44
"March 4, 2019",8620.78,8635.04,8477.07,8544.20
"March 1, 2019",8596.58,8626.42,8551.07,8592.78
"Feb. 28, 2019",8579.10,8587.98,8557.01,8567.61
"Feb. 27, 2019",8588.04,8600.06,8552.92,8583.11
"Feb. 26, 2019",8613.76,8641.37,8585.92,8606.03
"Feb. 25, 2019",8643.89,8667.15,8616.49,8620.28
"Feb. 22, 2019",8593.47,8621.86,8572.01,8618.16
"Feb. 21, 2019",8584.01,8597.76,8549.71,8580.40
"Feb. 20, 2019",8563.92,8604.17,8553.70,8589.99
"Feb. 19, 2019",8539.03,8596.96,8524.45,8570.82
"Feb. 15, 2019",8481.75,8550.22,8481.75,8550.06
"Feb. 14, 2019",8445.99,8488.89,8409.05,8453.13
"Feb. 13, 2019",8444.02,8484.56,8441.88,8467.85
"Feb. 12, 2019",8360.01,8454.20,8360.01,8437.87
"Feb. 11, 2019",8330.22,8365.36,8317.70,8333.83
"Feb. 8, 2019",8295.03,8321.24,8248.63,8320.88
"Feb. 7, 2019",8330.85,8351.80,8272.13,8330.37
"Feb. 6, 2019",8361.29,8381.11,8343.18,8361.56
"Feb. 5, 2019",8336.83,8374.99,8334.00,8371.79
"Feb. 4, 2019",8269.94,8328.38,8236.06,8328.22
"Feb. 1, 2019",8256.44,8307.35,8245.67,8273.63
"Jan. 31, 2019",8225.34,8266.63,8196.35,8252.36
"Jan. 30, 2019",8165.86,8264.14,8152.06,8231.60
"Jan. 29, 2019",8094.85,8136.53,8081.71,8115.68
"Jan. 28, 2019",8099.62,8099.62,8033.81,8091.24
"Jan. 25, 2019",8135.20,8183.03,8123.47,8137.99
"Jan. 24, 2019",8097.26,8118.46,8057.93,8103.86
"Jan. 23, 2019",8089.72,8121.84,8002.66,8079.77
"Jan. 22, 2019",8121.05,8121.05,8005.99,8052.49
"Jan. 18, 2019",8081.23,8160.66,8080.05,8148.46
"Jan. 17, 2019",7948.40,8058.01,7936.47,8027.70
"Jan. 16, 2019",7943.92,7978.44,7939.26,7959.66
"Jan. 15, 2019",7890.61,7936.24,7876.40,7919.10
"Jan. 14, 2019",7898.19,7908.25,7849.79,7893.62
"Jan. 11, 2019",7925.04,7940.56,7882.24,7940.44
"Jan. 10, 2019",7867.70,7950.24,7827.99,7946.79
"Jan. 9, 2019",7867.47,7922.14,7854.36,7897.68
"Jan. 8, 2019",7826.53,7877.02,7791.38,7857.45
"Jan. 7, 2019",7744.01,7808.35,7690.53,7763.19
"Jan. 4, 2019",7554.10,7761.74,7554.10,7741.12
"Jan. 3, 2019",7654.80,7657.73,7491.70,7504.21
"Jan. 2, 2019",7625.69,7720.76,7577.74,7701.20
"Dec. 31, 2018",7669.87,7711.64,7640.01,7710.44
"Dec. 28, 2018",7688.06,7742.10,7617.79,7643.97
"Dec. 27, 2018",7519.96,7666.85,7399.49,7666.84
"Dec. 26, 2018",7281.65,7592.60,7235.05,7592.60
"Dec. 24, 2018",7457.67,7464.77,7261.50,7261.50
"Dec. 21, 2018",7615.88,7743.17,7474.97,7490.61
"Dec. 20, 2018",7701.54,7731.88,7538.94,7616.50
"Dec. 19, 2018",7839.48,7961.11,7682.59,7727.82
"Dec. 18, 2018",7892.69,7945.16,7819.11,7862.88
"Dec. 17, 2018",7983.64,7993.18,7803.31,7844.65
"Dec. 14, 2018",8095.60,8105.43,7986.96,8010.05
"Dec. 13, 2018",8167.92,8200.57,8104.89,8143.86
"Dec. 12, 2018",8172.98,8243.81,8152.36,8155.06
"Dec. 11, 2018",8226.54,8249.15,8083.99,8129.57
"Dec. 10, 2018",8143.53,8174.87,7973.47,8147.31
"Dec. 7, 2018",8328.95,8380.05,8125.98,8153.50
"Dec. 6, 2018",8278.91,8345.48,8134.27,8343.42
"Dec. 4, 2018",8590.31,8592.95,8349.18,8363.02
"Dec. 3, 2018",8608.66,8669.30,8569.35,8619.47
"Nov. 30, 2018",8450.84,8551.43,8444.44,8545.83
"Nov. 29, 2018",8469.78,8499.83,8422.57,8455.23
"Nov. 28, 2018",8329.42,8481.65,8321.35,8481.05
"Nov. 27, 2018",8248.67,8306.40,8215.43,8305.13
"Nov. 26, 2018",8193.48,8270.80,8193.48,8266.61
"Nov. 23, 2018",8170.48,8206.56,8153.11,8167.40
"Nov. 21, 2018",8198.34,8254.32,8197.90,8199.85
"Nov. 20, 2018",8270.27,8270.27,8157.21,8181.95
"Nov. 19, 2018",8438.69,8446.16,8323.69,8366.60
"Nov. 16, 2018",8406.91,8480.34,8393.00,8449.46
"Nov. 15, 2018",8328.77,8432.23,8249.72,8408.19
"Nov. 14, 2018",8413.68,8459.96,8298.28,8349.16
"Nov. 13, 2018",8396.36,8463.34,8363.35,8402.01
"Nov. 12, 2018",8539.44,8542.69,8390.09,8403.44
"Nov. 9, 2018",8627.97,8627.97,8524.21,8561.83
"Nov. 8, 2018",8641.78,8664.00,8602.39,8641.32
"Nov. 7, 2018",8527.64,8661.79,8519.31,8656.47
"Nov. 6, 2018",8416.92,8491.30,8412.55,8486.78
"Nov. 5, 2018",8371.18,8438.96,8363.60,8419.85
"Nov. 2, 2018",8418.90,8455.99,8309.99,8367.13
"Nov. 1, 2018",8328.05,8407.00,8305.43,8396.08
"Oct. 31, 2018",8313.72,8388.05,8308.76,8314.03
"Oct. 30, 2018",8142.85,8287.48,8130.07,8278.31
"Oct. 29, 2018",8219.24,8296.61,8031.42,8129.97
"Oct. 26, 2018",8228.68,8244.18,8102.85,8175.23
"Oct. 25, 2018",8211.17,8322.79,8184.78,8281.23
"Oct. 24, 2018",8346.62,8384.24,8168.69,8181.60
"Oct. 23, 2018",8340.14,8382.61,8233.37,8344.00
"Oct. 22, 2018",8461.02,8468.40,8393.96,8419.82
"Oct. 19, 2018",8423.26,8488.02,8420.09,8452.30
"Oct. 18, 2018",8522.69,8522.92,8372.71,8413.10
"Oct. 17, 2018",8566.49,8566.49,8465.35,8535.07
"Oct. 16, 2018",8436.67,8576.21,8436.67,8568.52
"Oct. 15, 2018",8405.79,8465.78,8395.38,8406.28
"Oct. 12, 2018",8427.18,8447.78,8305.88,8405.11
"Oct. 11, 2018",8487.29,8522.82,8283.37,8328.92
"Oct. 10, 2018",8756.47,8756.47,8493.05,8495.34
"Oct. 9, 2018",8808.93,8809.41,8757.69,8759.21
"Oct. 8, 2018",8780.79,8822.95,8730.50,8809.41
"Oct. 5, 2018",8826.87,8842.45,8749.19,8792.59
"Oct. 4, 2018",8864.31,8865.71,8779.57,8828.42
"Oct. 3, 2018",8878.80,8919.87,8857.61,8871.98
"Oct. 2, 2018",8848.38,8883.88,8841.41,8861.65
"Oct. 1, 2018",8844.37,8881.23,8831.53,8849.79
"Sept. 28, 2018",8784.42,8820.76,8775.74,8810.24
"Sept. 27, 2018",8779.70,8833.40,8769.27,8790.47
"Sept. 26, 2018",8800.58,8837.21,8760.03,8767.41
"Sept. 25, 2018",8840.96,8846.45,8781.87,8787.45
"Sept. 24, 2018",8897.41,8897.41,8821.72,8828.31
"Sept. 21, 2018",8903.99,8923.34,8896.73,8909.81
"Sept. 20, 2018",8860.39,8901.06,8860.39,8885.68
"Sept. 19, 2018",8836.90,8863.24,8828.46,8833.13
"Sept. 18, 2018",8794.25,8843.35,8771.61,8828.10
"Sept. 17, 2018",8821.94,8825.18,8775.52,8784.01
"Sept. 14, 2018",8808.43,8836.41,8795.74,8819.73
"Sept. 13, 2018",8795.35,8823.02,8784.91,8803.01
"Sept. 12, 2018",8775.92,8813.15,8761.58,8773.73
"Sept. 11, 2018",8752.57,8792.08,8731.33,8774.09
"Sept. 10, 2018",8743.21,8778.24,8743.21,8759.30
"Sept. 7, 2018",8731.40,8766.36,8698.63,8719.62
"Sept. 6, 2018",8747.72,8779.35,8724.80,8753.17
"Sept. 5, 2018",8708.42,8754.31,8697.75,8749.51
"Sept. 4, 2018",8702.63,8719.38,8683.18,8716.05
"Aug. 31, 2018",8713.54,8734.28,8679.86,8707.55
"Aug. 30, 2018",8755.53,8756.80,8702.73,8718.80
"Aug. 29, 2018",8752.56,8775.85,8735.77,8764.51
"Aug. 28, 2018",8761.83,8774.20,8736.29,8744.47
"Aug. 27, 2018",8702.05,8753.89,8702.05,8748.99
"Aug. 24, 2018",8651.74,8691.23,8650.23,8677.35
"Aug. 23, 2018",8666.66,8675.48,8633.99,8642.22
"Aug. 22, 2018",8723.68,8723.68,8669.97,8671.12
"Aug. 21, 2018",8709.35,8739.91,8708.21,8722.38
"Aug. 20, 2018",8675.88,8715.49,8675.61,8702.74
"Aug. 17, 2018",8625.43,8679.90,8618.88,8662.89
"Aug. 16, 2018",8551.29,8642.56,8551.29,8628.38
"Aug. 15, 2018",8519.41,8528.74,8457.86,8520.47
"Aug. 14, 2018",8499.19,8556.75,8499.19,8536.02
"Aug. 13, 2018",8534.53,8550.57,8475.98,8491.92
"Aug. 10, 2018",8559.88,8559.88,8509.17,8529.83
"Aug. 9, 2018",8603.10,8617.06,8580.63,8585.47
"Aug. 8, 2018",8617.62,8622.51,8593.86,8603.02
"Aug. 7, 2018",8603.58,8640.73,8598.70,8625.97
"Aug. 6, 2018",8565.18,8602.75,8552.88,8593.02
"Aug. 3, 2018",8530.39,8574.58,8524.31,8569.12
"Aug. 2, 2018",8478.86,8530.16,8454.91,8522.09
"Aug. 1, 2018",8551.62,8551.62,8485.11,8501.06
"July 31, 2018",8501.67,8569.77,8501.24,8547.97
"July 30, 2018",8527.93,8559.50,8477.26,8483.80
"July 27, 2018",8549.96,8567.80,8504.72,8524.61
"July 26, 2018",8507.09,8569.59,8507.09,8551.69
"July 25, 2018",8397.74,8500.14,8390.56,8496.04
"July 24, 2018",8415.60,8436.32,8378.85,8408.85
"July 23, 2018",8395.96,8409.67,8378.56,8401.41
"July 20, 2018",8395.99,8415.17,8377.92,8395.83
"July 19, 2018",8405.11,8428.04,8373.53,8408.00
"July 18, 2018",8373.36,8426.17,8373.36,8413.79
"July 17, 2018",8329.36,8364.93,8320.45,8352.00
"July 16, 2018",8366.94,8377.08,8302.38,8335.60
"July 13, 2018",8318.71,8359.35,8313.96,8352.21
"July 12, 2018",8295.05,8328.73,8281.76,8319.66
"July 11, 2018",8310.21,8310.21,8253.69,8265.48
"July 10, 2018",8311.81,8347.50,8307.81,8342.81
"July 9, 2018",8258.62,8328.10,8258.17,8310.64
"July 6, 2018",8200.82,8262.06,8184.69,8239.50
"July 5, 2018",8172.85,8201.98,8137.60,8200.14
"July 3, 2018",8194.53,8221.66,8136.04,8145.07
"July 2, 2018",8118.82,8189.01,8099.70,8185.36
"June 29, 2018",8153.42,8215.13,8145.63,8146.05
"June 28, 2018",8101.05,8155.06,8073.12,8127.96
"June 27, 2018",8178.31,8241.36,8114.13,8114.68
"June 26, 2018",8177.84,8203.01,8156.93,8170.29
"June 25, 2018",8247.30,8247.30,8123.88,8174.29
"June 22, 2018",8272.54,8312.12,8267.66,8273.77
"June 21, 2018",8292.32,8292.32,8233.77,8252.38
"June 20, 2018",8321.61,8327.89,8281.31,8296.57
"June 19, 2018",8333.00,8333.00,8256.18,8301.96
"June 18, 2018",8368.36,8390.05,8331.82,8385.76
"June 15, 2018",8382.80,8414.74,8338.21,8407.16
"June 14, 2018",8407.21,8439.85,8382.41,8401.05
"June 13, 2018",8437.81,8445.06,8387.75,8390.05
"June 12, 2018",8418.49,8442.44,8404.86,8433.63
