date,market_beta_60_month
"Feb. 29, 2020",0.3015
"Jan. 31, 2020",0.2126
"Dec. 31, 2019",0.21
"Nov. 30, 2019",0.1986
"Oct. 31, 2019",0.2221
"Sept. 30, 2019",0.2407
"Aug. 31, 2019",0.2334
"July 31, 2019",0.2418
"June 30, 2019",0.2517
"May 31, 2019",0.2543
"April 30, 2019",0.2637
"March 31, 2019",0.2868
"Feb. 28, 2019",0.2795
"Jan. 31, 2019",0.2926
"Dec. 31, 2018",0.2143
"Nov. 30, 2018",0.15
"Oct. 31, 2018",0.1377
"Sept. 30, 2018",0.1875
"Aug. 31, 2018",0.1902
"July 31, 2018",0.2351
"June 30, 2018",0.3034
"May 31, 2018",0.3128
"April 30, 2018",0.2853
"March 31, 2018",0.2959
"Feb. 28, 2018",0.3358
"Jan. 31, 2018",0.2739
"Dec. 31, 2017",0.4155
"Nov. 30, 2017",0.4117
"Oct. 31, 2017",0.4165
"Sept. 30, 2017",0.4196
"Aug. 31, 2017",0.4405
"July 31, 2017",0.425
"June 30, 2017",0.4248
"May 31, 2017",0.3886
"April 30, 2017",0.3516
"March 31, 2017",0.3444
"Feb. 28, 2017",0.334
"Jan. 31, 2017",0.34
"Dec. 31, 2016",0.2931
"Nov. 30, 2016",0.2946
"Oct. 31, 2016",0.3318
"Sept. 30, 2016",0.3185
"Aug. 31, 2016",0.312
"July 31, 2016",0.2474
"June 30, 2016",0.2673
"May 31, 2016",0.284
"April 30, 2016",0.2743
"March 31, 2016",0.2739
"Feb. 29, 2016",0.2302
"Jan. 31, 2016",0.2309
"Dec. 31, 2015",0.302
"Nov. 30, 2015",0.311
"Oct. 31, 2015",0.3176
"Sept. 30, 2015",0.323
"Aug. 31, 2015",0.3207
"July 31, 2015",0.2384
"June 30, 2015",0.3534
"May 31, 2015",0.3625
"April 30, 2015",0.4462
"March 31, 2015",0.4473
"Feb. 28, 2015",0.4552
"Jan. 31, 2015",0.4811
"Dec. 31, 2014",0.5112
"Nov. 30, 2014",0.514
"Oct. 31, 2014",0.5484
"Sept. 30, 2014",0.5619
"Aug. 31, 2014",0.5712
"July 31, 2014",0.564
"June 30, 2014",0.6154
"May 31, 2014",0.6042
"April 30, 2014",0.5674
"March 31, 2014",0.6556
"Feb. 28, 2014",0.6829
"Jan. 31, 2014",0.7365
"Dec. 31, 2013",0.7796
"Nov. 30, 2013",0.7833
"Oct. 31, 2013",0.8085
"Sept. 30, 2013",0.7698
"Aug. 31, 2013",0.7983
"July 31, 2013",0.7869
"June 30, 2013",0.779
"May 31, 2013",0.7569
"April 30, 2013",0.7663
"March 31, 2013",0.7677
"Feb. 28, 2013",0.7659
"Jan. 31, 2013",0.784
"Dec. 31, 2012",0.7456
"Nov. 30, 2012",0.7448
"Oct. 31, 2012",0.7656
"Sept. 30, 2012",0.7708
"Aug. 31, 2012",0.7638
