date,ncavps
"Dec. 31, 2019",-38.78
"Sept. 30, 2019",-39.91
"June 30, 2019",-38.63
"March 31, 2019",-38.05
"Dec. 31, 2018",-37.59
"Sept. 30, 2018",-39.26
"June 30, 2018",-37.28
"March 31, 2018",-41.35
"Dec. 31, 2017",-41.18
"Sept. 30, 2017",-40.32
"June 30, 2017",-41.19
"March 31, 2017",-39.98
"Dec. 31, 2016",-39.79
"Sept. 30, 2016",-39.92
"June 30, 2016",-38.97
"March 31, 2016",-37.98
"Dec. 31, 2015",-37.83
"Sept. 30, 2015",-36.48
"June 30, 2015",-49.79
"March 31, 2015",-47.81
"Dec. 31, 2014",-51.32
"Sept. 30, 2014",-49.72
"June 30, 2014",-48.14
"March 31, 2014",-46.93
"Dec. 31, 2013",-46.57
"Sept. 30, 2013",-46.75
"June 30, 2013",-45.49
"March 31, 2013",-44.62
"Dec. 31, 2012",-44.87
"Sept. 30, 2012",-43.89
"June 30, 2012",-47.59
"March 31, 2012",-47.18
"Dec. 31, 2011",-47.69
"Sept. 30, 2011",-45.86
"June 30, 2011",-44.92
"March 31, 2011",-44.58
"Dec. 31, 2010",-45.15
"Sept. 30, 2010",-44.74
"June 30, 2010",-44.13
"March 31, 2010",-44.09
"Dec. 31, 2009",-44.08
"Sept. 30, 2009",-43.84
"June 30, 2009",-43.59
"March 31, 2009",-43.67
"Dec. 31, 2008",-43.37
"Sept. 30, 2008",-41.21
"June 30, 2008",-40.57
"March 31, 2008",-38.67
"Dec. 31, 2007",-38.20
"Sept. 30, 2007",-37.85
"June 30, 2007",-37.50
"March 31, 2007",-37.10
"Dec. 31, 2006",-37.86
"Sept. 30, 2006",-36.60
"June 30, 2006",-36.40
"March 31, 2006",-35.99
"Dec. 31, 2005",-36.25
"Sept. 30, 2005",-35.88
"June 30, 2005",-35.81
"March 31, 2005",-35.59
"Dec. 31, 2004",-36.34
"Sept. 30, 2004",-38.38
"June 30, 2004",-38.07
"March 31, 2004",-38.10
"Dec. 31, 2003",-38.32
"Sept. 30, 2003",-36.12
"June 30, 2003",-40.04
"March 31, 2003",-39.13
"Dec. 31, 2002",-43.49
"Sept. 30, 2002",-55.68
"June 30, 2002",-55.41
"March 31, 2002",-53.27
"Dec. 31, 2001",-54.40
"Sept. 30, 2001",-53.89
"June 30, 2001",-54.63
"March 31, 2001",-54.21
"Dec. 31, 2000",-54.64
"Sept. 30, 2000",-35.04
"June 30, 2000",-38.07
"March 31, 2000",-36.94
"Dec. 31, 1999",-33.27
"Sept. 30, 1999",-31.82
"June 30, 1999",-31.49
"March 31, 1999",-29.69
"Dec. 31, 1998",-26.27
"Sept. 30, 1998",-26.19
"June 30, 1998",-24.72
"March 31, 1998",-23.40
"Dec. 31, 1997",-23.30
"Sept. 30, 1997",-22.80
"June 30, 1997",-23.31
"March 31, 1997",-22.88
"Dec. 31, 1996",-21.09
"Sept. 30, 1996",-20.00
"June 30, 1996",-19.87
"March 31, 1996",-19.53
"Dec. 31, 1995",-19.08
"Sept. 30, 1995",-18.66
"June 30, 1995",-18.36
"March 31, 1995",-18.14
"Dec. 31, 1994",-18.18
"Sept. 30, 1994",-18.15
"June 30, 1994",-17.68
"March 31, 1994",-17.35
