date,operating_earning_yield
"March 28, 2019",1.24%
"March 27, 2019",1.23%
"March 26, 2019",1.22%
"March 25, 2019",1.23%
"March 22, 2019",1.23%
"March 21, 2019",1.24%
"March 20, 2019",1.26%
"March 19, 2019",1.27%
"March 18, 2019",1.26%
"March 15, 2019",1.26%
"March 14, 2019",1.27%
"March 13, 2019",1.26%
"March 12, 2019",1.26%
"March 11, 2019",1.27%
"March 8, 2019",1.29%
"March 7, 2019",1.29%
"March 6, 2019",1.30%
"March 5, 2019",1.31%
"March 4, 2019",1.31%
"March 1, 2019",1.31%
"Feb. 28, 2019",1.31%
"Feb. 27, 2019",1.31%
"Feb. 26, 2019",1.32%
"Feb. 25, 2019",1.33%
"Feb. 22, 2019",1.32%
"Feb. 21, 2019",1.33%
"Feb. 20, 2019",1.34%
"Feb. 19, 2019",1.31%
"Feb. 15, 2019",1.30%
"Feb. 14, 2019",1.32%
"Feb. 13, 2019",1.32%
"Feb. 12, 2019",1.32%
"Feb. 11, 2019",1.33%
"Feb. 8, 2019",1.33%
"Feb. 7, 2019",1.33%
"Feb. 6, 2019",1.34%
"Feb. 5, 2019",1.34%
"Feb. 4, 2019",1.34%
"Feb. 1, 2019",1.32%
"Jan. 31, 2019",1.29%
"Jan. 30, 2019",1.32%
"Jan. 29, 2019",1.34%
"Jan. 28, 2019",1.35%
"Jan. 25, 2019",1.34%
"Jan. 24, 2019",1.31%
"Jan. 23, 2019",1.31%
"Jan. 22, 2019",1.33%
"Jan. 18, 2019",1.32%
"Jan. 17, 2019",1.32%
"Jan. 16, 2019",1.33%
"Jan. 15, 2019",1.34%
"Jan. 14, 2019",1.36%
"Jan. 11, 2019",1.34%
"Jan. 10, 2019",1.32%
"Jan. 9, 2019",1.35%
"Jan. 8, 2019",1.35%
"Jan. 7, 2019",1.37%
"Jan. 4, 2019",1.38%
"Jan. 3, 2019",1.41%
"Jan. 2, 2019",1.41%
"Dec. 31, 2018",1.39%
"Dec. 28, 2018",5.39%
"Dec. 27, 2018",5.42%
"Dec. 26, 2018",5.48%
"Dec. 24, 2018",5.52%
"Dec. 21, 2018",5.27%
"Dec. 20, 2018",5.23%
"Dec. 19, 2018",5.21%
"Dec. 18, 2018",5.19%
"Dec. 17, 2018",5.15%
"Dec. 14, 2018",5.00%
"Dec. 13, 2018",4.97%
"Dec. 12, 2018",5.05%
"Dec. 11, 2018",4.99%
"Dec. 10, 2018",5.04%
"Dec. 7, 2018",5.06%
"Dec. 6, 2018",5.12%
"Dec. 4, 2018",5.07%
"Dec. 3, 2018",5.10%
"Nov. 30, 2018",5.20%
"Nov. 29, 2018",5.27%
"Nov. 28, 2018",5.33%
"Nov. 27, 2018",5.29%
"Nov. 26, 2018",5.32%
"Nov. 23, 2018",5.35%
"Nov. 21, 2018",5.37%
"Nov. 20, 2018",5.33%
"Nov. 19, 2018",5.30%
"Nov. 16, 2018",5.35%
"Nov. 15, 2018",5.43%
"Nov. 14, 2018",5.37%
"Nov. 13, 2018",5.29%
"Nov. 12, 2018",5.26%
"Nov. 9, 2018",5.25%
"Nov. 8, 2018",5.29%
"Nov. 7, 2018",5.25%
"Nov. 6, 2018",5.26%
"Nov. 5, 2018",5.30%
"Nov. 2, 2018",5.40%
"Nov. 1, 2018",5.41%
"Oct. 31, 2018",5.41%
"Oct. 30, 2018",5.31%
"Oct. 29, 2018",5.32%
"Oct. 26, 2018",5.40%
"Oct. 25, 2018",5.30%
"Oct. 24, 2018",5.24%
"Oct. 23, 2018",5.43%
"Oct. 22, 2018",5.45%
"Oct. 19, 2018",5.41%
"Oct. 18, 2018",5.44%
"Oct. 17, 2018",5.49%
"Oct. 16, 2018",5.46%
"Oct. 15, 2018",5.55%
"Oct. 12, 2018",5.65%
"Oct. 11, 2018",5.57%
"Oct. 10, 2018",5.48%
"Oct. 9, 2018",5.50%
"Oct. 8, 2018",5.48%
"Oct. 5, 2018",5.50%
"Oct. 4, 2018",5.48%
"Oct. 3, 2018",5.53%
"Oct. 2, 2018",5.48%
"Oct. 1, 2018",5.54%
"Sept. 30, 2018",
"Sept. 28, 2018",10.65%
"Sept. 27, 2018",10.71%
"Sept. 26, 2018",10.80%
"Sept. 25, 2018",10.66%
"Sept. 24, 2018",10.49%
"Sept. 21, 2018",10.39%
"Sept. 20, 2018",10.52%
"Sept. 19, 2018",10.39%
"Sept. 18, 2018",10.24%
"Sept. 17, 2018",10.31%
"Sept. 14, 2018",10.70%
"Sept. 13, 2018",9.45%
"Sept. 12, 2018",9.51%
"Sept. 11, 2018",9.57%
"Sept. 10, 2018",9.61%
"Sept. 7, 2018",9.70%
"Sept. 6, 2018",9.59%
"Sept. 5, 2018",9.64%
"Sept. 4, 2018",9.78%
"Aug. 31, 2018",9.80%
"Aug. 30, 2018",9.77%
"Aug. 29, 2018",9.74%
"Aug. 28, 2018",9.85%
"Aug. 27, 2018",9.85%
"Aug. 24, 2018",9.81%
"Aug. 23, 2018",9.81%
"Aug. 22, 2018",9.83%
"Aug. 21, 2018",9.77%
"Aug. 20, 2018",9.67%
"Aug. 17, 2018",9.61%
"Aug. 16, 2018",9.64%
"Aug. 15, 2018",9.76%
"Aug. 14, 2018",9.84%
"Aug. 13, 2018",9.89%
"Aug. 10, 2018",9.97%
"Aug. 9, 2018",10.01%
"Aug. 8, 2018",10.03%
"Aug. 7, 2018",10.00%
"Aug. 6, 2018",9.91%
"Aug. 3, 2018",9.98%
"Aug. 2, 2018",10.09%
"Aug. 1, 2018",10.25%
"July 31, 2018",10.14%
"July 30, 2018",10.32%
"July 27, 2018",10.14%
"July 26, 2018",10.16%
"July 25, 2018",10.29%
"July 24, 2018",10.29%
"July 23, 2018",10.31%
"July 20, 2018",10.23%
"July 19, 2018",10.15%
"July 18, 2018",10.25%
"July 17, 2018",10.16%
"July 16, 2018",10.11%
"July 13, 2018",10.09%
"July 12, 2018",10.09%
"July 11, 2018",10.06%
"July 10, 2018",10.11%
"July 9, 2018",10.18%
"July 6, 2018",9.87%
"July 5, 2018",9.90%
"July 3, 2018",9.93%
"July 2, 2018",10.01%
"June 30, 2018",
"June 29, 2018",10.39%
"June 28, 2018",10.45%
"June 27, 2018",10.57%
"June 26, 2018",10.68%
"June 25, 2018",10.63%
"June 22, 2018",10.89%
"June 21, 2018",11.02%
"June 20, 2018",11.01%
"June 19, 2018",11.07%
"June 18, 2018",11.19%
"June 15, 2018",11.25%
"June 14, 2018",11.38%
"June 13, 2018",11.47%
"June 12, 2018",11.50%
"June 11, 2018",11.73%
"June 8, 2018",11.61%
"June 7, 2018",11.59%
"June 6, 2018",11.60%
"June 5, 2018",11.26%
"June 4, 2018",11.15%
"June 1, 2018",11.03%
"May 31, 2018",10.79%
"May 30, 2018",10.79%
"May 29, 2018",10.89%
"May 25, 2018",10.88%
"May 24, 2018",10.99%
"May 23, 2018",11.07%
"May 22, 2018",11.19%
"May 21, 2018",11.19%
"May 18, 2018",11.17%
"May 17, 2018",11.21%
"May 16, 2018",11.19%
"May 15, 2018",11.06%
"May 14, 2018",10.99%
"May 11, 2018",10.95%
"May 10, 2018",10.96%
"May 9, 2018",11.07%
"May 8, 2018",10.88%
"May 7, 2018",10.71%
"May 4, 2018",10.74%
"May 3, 2018",10.68%
"May 2, 2018",10.76%
"May 1, 2018",11.13%
"April 30, 2018",11.19%
"April 27, 2018",11.14%
"April 26, 2018",11.24%
"April 25, 2018",11.42%
"April 24, 2018",11.41%
"April 23, 2018",11.44%
"April 20, 2018",11.49%
"April 19, 2018",11.37%
"April 18, 2018",11.40%
"April 17, 2018",11.31%
"April 16, 2018",11.43%
"April 13, 2018",11.59%
"April 12, 2018",11.61%
"April 11, 2018",11.38%
"April 10, 2018",11.32%
"April 9, 2018",11.30%
"April 6, 2018",11.26%
"April 5, 2018",11.17%
"April 4, 2018",11.29%
"April 3, 2018",11.37%
"April 2, 2018",11.45%
"March 31, 2018",
"March 29, 2018",11.73%
"March 28, 2018",11.82%
"March 27, 2018",11.79%
"March 26, 2018",11.99%
"March 23, 2018",12.16%
"March 22, 2018",11.99%
"March 21, 2018",12.04%
"March 20, 2018",12.10%
"March 19, 2018",12.07%
"March 16, 2018",11.97%
"March 15, 2018",11.99%
"March 14, 2018",12.03%
"March 13, 2018",12.12%
"March 12, 2018",12.12%
"March 9, 2018",12.21%
"March 8, 2018",12.15%
"March 7, 2018",12.22%
"March 6, 2018",12.08%
"March 5, 2018",11.92%
"March 2, 2018",12.10%
"March 1, 2018",12.10%
"Feb. 28, 2018",12.12%
"Feb. 27, 2018",12.02%
"Feb. 26, 2018",11.89%
"Feb. 23, 2018",11.88%
"Feb. 22, 2018",12.15%
"Feb. 21, 2018",12.30%
"Feb. 20, 2018",12.18%
"Feb. 16, 2018",11.94%
"Feb. 15, 2018",12.00%
"Feb. 14, 2018",12.33%
"Feb. 13, 2018",12.12%
"Feb. 12, 2018",12.13%
"Feb. 9, 2018",12.14%
"Feb. 8, 2018",12.46%
"Feb. 7, 2018",12.14%
"Feb. 6, 2018",12.04%
"Feb. 5, 2018",11.92%
"Feb. 2, 2018",11.70%
"Feb. 1, 2018",11.57%
"Jan. 31, 2018",11.36%
"Jan. 30, 2018",11.47%
"Jan. 29, 2018",11.58%
"Jan. 26, 2018",11.44%
"Jan. 25, 2018",11.48%
"Jan. 24, 2018",11.60%
"Jan. 23, 2018",11.60%
"Jan. 22, 2018",11.71%
"Jan. 19, 2018",11.71%
"Jan. 18, 2018",11.69%
"Jan. 17, 2018",11.61%
"Jan. 16, 2018",11.67%
"Jan. 12, 2018",11.65%
"Jan. 11, 2018",11.62%
"Jan. 10, 2018",11.62%
"Jan. 9, 2018",11.35%
"Jan. 8, 2018",11.22%
"Jan. 5, 2018",11.31%
"Jan. 4, 2018",11.18%
"Jan. 3, 2018",11.13%
"Jan. 2, 2018",11.06%
"Dec. 31, 2017",
"Dec. 29, 2017",10.52%
"Dec. 28, 2017",10.57%
"Dec. 27, 2017",10.70%
"Dec. 26, 2017",10.78%
"Dec. 22, 2017",10.68%
"Dec. 21, 2017",10.95%
"Dec. 20, 2017",10.82%
"Dec. 19, 2017",10.68%
"Dec. 18, 2017",10.40%
"Dec. 15, 2017",10.19%
"Dec. 14, 2017",10.20%
"Dec. 13, 2017",10.22%
"Dec. 12, 2017",10.24%
"Dec. 11, 2017",9.94%
"Dec. 8, 2017",9.95%
"Dec. 7, 2017",9.99%
"Dec. 6, 2017",10.00%
"Dec. 5, 2017",10.08%
"Dec. 4, 2017",9.99%
"Dec. 1, 2017",9.88%
"Nov. 30, 2017",9.81%
"Nov. 29, 2017",9.94%
"Nov. 28, 2017",9.93%
"Nov. 27, 2017",9.97%
"Nov. 24, 2017",9.99%
"Nov. 22, 2017",9.99%
"Nov. 21, 2017",9.92%
"Nov. 20, 2017",9.97%
"Nov. 17, 2017",9.97%
"Nov. 16, 2017",9.89%
"Nov. 15, 2017",9.92%
"Nov. 14, 2017",9.79%
"Nov. 13, 2017",9.89%
"Nov. 10, 2017",9.93%
"Nov. 9, 2017",9.81%
"Nov. 8, 2017",9.81%
"Nov. 7, 2017",9.83%
"Nov. 6, 2017",9.93%
"Nov. 3, 2017",9.88%
"Nov. 2, 2017",10.03%
"Nov. 1, 2017",10.16%
"Oct. 31, 2017",10.24%
"Oct. 30, 2017",10.29%
"Oct. 27, 2017",10.22%
"Oct. 26, 2017",10.20%
"Oct. 25, 2017",10.18%
"Oct. 24, 2017",10.13%
"Oct. 23, 2017",10.07%
"Oct. 20, 2017",10.13%
"Oct. 19, 2017",10.09%
"Oct. 18, 2017",10.22%
"Oct. 17, 2017",10.21%
"Oct. 16, 2017",10.24%
"Oct. 13, 2017",10.15%
"Oct. 12, 2017",10.17%
"Oct. 11, 2017",10.22%
"Oct. 10, 2017",10.25%
"Oct. 9, 2017",10.42%
"Oct. 6, 2017",10.50%
"Oct. 5, 2017",10.50%
"Oct. 4, 2017",10.51%
"Oct. 3, 2017",10.65%
"Oct. 2, 2017",10.59%
"Sept. 30, 2017",
"Sept. 29, 2017",10.65%
"Sept. 28, 2017",10.69%
"Sept. 27, 2017",10.72%
"Sept. 26, 2017",10.46%
"Sept. 25, 2017",10.52%
"Sept. 22, 2017",10.61%
"Sept. 21, 2017",10.44%
"Sept. 20, 2017",10.41%
"Sept. 19, 2017",10.33%
"Sept. 18, 2017",10.27%
"Sept. 15, 2017",10.10%
"Sept. 14, 2017",10.13%
"Sept. 13, 2017",10.22%
"Sept. 12, 2017",10.18%
"Sept. 11, 2017",10.01%
"Sept. 8, 2017",10.06%
"Sept. 7, 2017",10.10%
"Sept. 6, 2017",10.18%
"Sept. 5, 2017",10.15%
"Sept. 1, 2017",10.15%
"Aug. 31, 2017",10.15%
"Aug. 30, 2017",10.13%
"Aug. 29, 2017",10.10%
"Aug. 28, 2017",10.06%
"Aug. 25, 2017",10.06%
"Aug. 24, 2017",10.12%
"Aug. 23, 2017",10.09%
"Aug. 22, 2017",10.12%
"Aug. 21, 2017",10.18%
"Aug. 18, 2017",10.18%
"Aug. 17, 2017",10.21%
"Aug. 16, 2017",10.11%
"Aug. 15, 2017",10.23%
"Aug. 14, 2017",10.23%
"Aug. 11, 2017",10.35%
"Aug. 10, 2017",10.34%
"Aug. 9, 2017",10.33%
"Aug. 8, 2017",10.36%
"Aug. 7, 2017",10.34%
"Aug. 4, 2017",10.33%
"Aug. 3, 2017",10.29%
"Aug. 2, 2017",10.22%
"Aug. 1, 2017",10.39%
"July 31, 2017",10.46%
"July 28, 2017",10.46%
"July 27, 2017",10.37%
"July 26, 2017",10.28%
"July 25, 2017",10.48%
"July 24, 2017",10.45%
"July 21, 2017",10.49%
"July 20, 2017",10.56%
"July 19, 2017",10.63%
"July 18, 2017",10.61%
"July 17, 2017",10.56%
"July 14, 2017",10.59%
"July 13, 2017",10.75%
"July 12, 2017",10.66%
"July 11, 2017",10.83%
"July 10, 2017",10.81%
"July 7, 2017",10.77%
"July 6, 2017",10.82%
"July 5, 2017",10.75%
"July 3, 2017",10.77%
"June 30, 2017",10.75%
"June 29, 2017",10.92%
"June 28, 2017",10.88%
"June 27, 2017",10.72%
"June 26, 2017",10.64%
"June 23, 2017",10.75%
"June 22, 2017",10.70%
"June 21, 2017",10.66%
"June 20, 2017",10.57%
"June 19, 2017",10.60%
"June 16, 2017",10.64%
"June 15, 2017",10.65%
"June 14, 2017",10.70%
"June 13, 2017",10.74%
"June 12, 2017",10.80%
"June 9, 2017",10.76%
"June 8, 2017",10.74%
"June 7, 2017",10.49%
"June 6, 2017",10.56%
"June 5, 2017",10.51%
"June 2, 2017",10.53%
"June 1, 2017",10.57%
"May 31, 2017",10.64%
"May 30, 2017",10.74%
"May 26, 2017",10.85%
"May 25, 2017",10.86%
"May 24, 2017",11.00%
"May 23, 2017",11.03%
"May 22, 2017",11.09%
"May 19, 2017",11.23%
"May 18, 2017",11.32%
"May 17, 2017",11.44%
"May 16, 2017",11.46%
"May 15, 2017",11.31%
"May 12, 2017",11.41%
"May 11, 2017",11.49%
"May 10, 2017",11.49%
"May 9, 2017",11.51%
"May 8, 2017",11.38%
"May 5, 2017",11.31%
"May 4, 2017",11.42%
"May 3, 2017",11.55%
"May 2, 2017",11.44%
"May 1, 2017",11.51%
"April 28, 2017",11.44%
"April 27, 2017",11.39%
"April 26, 2017",11.51%
"April 25, 2017",11.35%
"April 24, 2017",11.43%
"April 21, 2017",11.47%
"April 20, 2017",11.50%
"April 19, 2017",11.45%
"April 18, 2017",11.46%
"April 17, 2017",11.55%
"April 13, 2017",11.66%
"April 12, 2017",11.59%
"April 11, 2017",11.63%
"April 10, 2017",11.68%
"April 7, 2017",11.71%
"April 6, 2017",11.63%
"April 5, 2017",11.66%
"April 4, 2017",11.72%
"April 3, 2017",11.71%
"March 31, 2017",11.66%
"March 30, 2017",11.34%
"March 29, 2017",11.28%
"March 28, 2017",11.28%
"March 27, 2017",11.23%
"March 24, 2017",11.20%
"March 23, 2017",11.26%
"March 22, 2017",11.23%
"March 21, 2017",11.35%
"March 20, 2017",11.52%
"March 17, 2017",11.38%
"March 16, 2017",11.44%
"March 15, 2017",11.28%
"March 14, 2017",11.45%
"March 13, 2017",11.38%
"March 10, 2017",11.46%
"March 9, 2017",11.63%
"March 8, 2017",11.62%
"March 7, 2017",11.38%
"March 6, 2017",11.34%
"March 3, 2017",11.27%
"March 2, 2017",11.10%
"March 1, 2017",11.19%
"Feb. 28, 2017",11.18%
"Feb. 27, 2017",11.24%
"Feb. 24, 2017",11.14%
"Feb. 23, 2017",11.25%
"Feb. 22, 2017",11.54%
"Feb. 21, 2017",11.63%
"Feb. 17, 2017",11.78%
"Feb. 16, 2017",11.80%
"Feb. 15, 2017",12.03%
"Feb. 14, 2017",12.02%
"Feb. 13, 2017",11.87%
"Feb. 10, 2017",11.93%
"Feb. 9, 2017",12.03%
"Feb. 8, 2017",12.06%
"Feb. 7, 2017",12.07%
"Feb. 6, 2017",12.02%
"Feb. 3, 2017",12.01%
"Feb. 2, 2017",12.07%
"Feb. 1, 2017",12.17%
"Jan. 31, 2017",11.95%
"Jan. 30, 2017",12.24%
"Jan. 27, 2017",12.14%
"Jan. 26, 2017",12.04%
"Jan. 25, 2017",12.05%
"Jan. 24, 2017",12.02%
"Jan. 23, 2017",12.05%
"Jan. 20, 2017",11.88%
"Jan. 19, 2017",11.97%
"Jan. 18, 2017",11.87%
"Jan. 17, 2017",11.96%
"Jan. 13, 2017",12.18%
"Jan. 12, 2017",12.14%
"Jan. 11, 2017",12.09%
"Jan. 10, 2017",12.19%
"Jan. 9, 2017",12.12%
"Jan. 6, 2017",11.96%
"Jan. 5, 2017",11.79%
"Jan. 4, 2017",11.96%
"Jan. 3, 2017",12.05%
"Dec. 31, 2016",
"Dec. 30, 2016",11.96%
"Dec. 29, 2016",11.91%
"Dec. 28, 2016",12.06%
"Dec. 27, 2016",11.91%
"Dec. 23, 2016",11.87%
"Dec. 22, 2016",11.81%
"Dec. 21, 2016",11.86%
"Dec. 20, 2016",11.92%
"Dec. 19, 2016",11.86%
"Dec. 16, 2016",12.02%
"Dec. 15, 2016",12.03%
"Dec. 14, 2016",12.23%
"Dec. 13, 2016",11.98%
"Dec. 12, 2016",12.10%
"Dec. 9, 2016",12.16%
"Dec. 8, 2016",12.20%
"Dec. 7, 2016",12.28%
"Dec. 6, 2016",12.33%
"Dec. 5, 2016",12.24%
"Dec. 2, 2016",12.21%
"Dec. 1, 2016",12.20%
"Nov. 30, 2016",12.07%
"Nov. 29, 2016",11.84%
"Nov. 28, 2016",11.92%
"Nov. 25, 2016",11.96%
"Nov. 23, 2016",12.24%
"Nov. 22, 2016",12.13%
"Nov. 21, 2016",12.10%
"Nov. 18, 2016",12.20%
"Nov. 17, 2016",12.25%
"Nov. 16, 2016",12.17%
"Nov. 15, 2016",12.09%
"Nov. 14, 2016",12.28%
"Nov. 11, 2016",12.37%
"Nov. 10, 2016",12.30%
"Nov. 9, 2016",11.90%
"Nov. 8, 2016",11.73%
"Nov. 7, 2016",11.87%
"Nov. 4, 2016",12.08%
"Nov. 3, 2016",11.96%
"Nov. 2, 2016",11.99%
"Nov. 1, 2016",11.85%
"Oct. 31, 2016",11.38%
"Oct. 28, 2016",11.75%
"Oct. 27, 2016",11.78%
"Oct. 26, 2016",11.66%
"Oct. 25, 2016",11.60%
"Oct. 24, 2016",11.75%
"Oct. 21, 2016",11.71%
"Oct. 20, 2016",11.62%
"Oct. 19, 2016",11.59%
"Oct. 18, 2016",11.48%
"Oct. 17, 2016",11.56%
"Oct. 14, 2016",11.68%
"Oct. 13, 2016",11.56%
"Oct. 12, 2016",11.67%
"Oct. 11, 2016",11.83%
"Oct. 10, 2016",11.56%
"Oct. 7, 2016",11.71%
"Oct. 6, 2016",11.59%
"Oct. 5, 2016",11.59%
"Oct. 4, 2016",11.52%
"Oct. 3, 2016",11.21%
"Sept. 30, 2016",10.98%
"Sept. 29, 2016",10.92%
"Sept. 28, 2016",10.73%
"Sept. 27, 2016",10.71%
