date,dividend_yield
"Sept. 24, 2019",2.65%
"Sept. 23, 2019",2.68%
"Sept. 20, 2019",2.70%
"Sept. 19, 2019",2.70%
"Sept. 18, 2019",2.70%
"Sept. 17, 2019",2.70%
"Sept. 16, 2019",2.74%
"Sept. 13, 2019",2.74%
"Sept. 12, 2019",2.73%
"Sept. 11, 2019",2.73%
"Sept. 10, 2019",2.74%
"Sept. 9, 2019",2.75%
"Sept. 6, 2019",2.71%
"Sept. 5, 2019",2.68%
"Sept. 4, 2019",2.63%
"Sept. 3, 2019",2.64%
"Aug. 30, 2019",2.69%
"Aug. 29, 2019",2.70%
"Aug. 28, 2019",2.73%
"Aug. 27, 2019",2.72%
"Aug. 26, 2019",2.70%
"Aug. 23, 2019",2.74%
"Aug. 22, 2019",2.68%
"Aug. 21, 2019",2.68%
"Aug. 20, 2019",2.71%
"Aug. 19, 2019",2.68%
"Aug. 16, 2019",2.70%
"Aug. 15, 2019",2.74%
"Aug. 14, 2019",2.77%
"Aug. 13, 2019",2.77%
"Aug. 12, 2019",2.77%
"Aug. 9, 2019",2.78%
"Aug. 8, 2019",2.76%
"Aug. 7, 2019",2.88%
"Aug. 6, 2019",2.83%
"Aug. 5, 2019",2.83%
"Aug. 2, 2019",2.68%
"Aug. 1, 2019",2.65%
"July 31, 2019",2.68%
"July 30, 2019",2.69%
"July 29, 2019",2.65%
"July 26, 2019",2.68%
"July 25, 2019",2.69%
"July 24, 2019",2.68%
"July 23, 2019",2.70%
"July 22, 2019",2.71%
"July 19, 2019",2.71%
"July 18, 2019",2.67%
"July 17, 2019",2.70%
"July 16, 2019",2.71%
"July 15, 2019",2.69%
"July 12, 2019",2.69%
"July 11, 2019",2.68%
"July 10, 2019",2.68%
"July 9, 2019",2.67%
"July 8, 2019",2.69%
"July 5, 2019",2.68%
"July 3, 2019",2.68%
"July 2, 2019",2.72%
"July 1, 2019",2.76%
"June 28, 2019",2.74%
"June 27, 2019",2.76%
"June 26, 2019",2.75%
"June 25, 2019",2.69%
"June 24, 2019",2.69%
"June 21, 2019",2.69%
"June 20, 2019",2.69%
"June 19, 2019",2.68%
"June 18, 2019",2.73%
"June 17, 2019",2.71%
"June 14, 2019",2.75%
"June 13, 2019",2.77%
"June 12, 2019",2.77%
"June 11, 2019",2.80%
"June 10, 2019",2.78%
"June 7, 2019",2.77%
"June 6, 2019",2.76%
"June 5, 2019",2.77%
"June 4, 2019",2.81%
"June 3, 2019",2.81%
"May 31, 2019",2.84%
"May 30, 2019",2.87%
"May 29, 2019",2.88%
"May 28, 2019",2.83%
"May 24, 2019",2.77%
"May 23, 2019",2.78%
"May 22, 2019",2.78%
"May 21, 2019",2.81%
"May 20, 2019",2.81%
"May 17, 2019",2.79%
"May 16, 2019",2.80%
"May 15, 2019",2.82%
"May 14, 2019",2.82%
"May 13, 2019",2.79%
"May 10, 2019",2.81%
"May 9, 2019",2.87%
"May 8, 2019",2.88%
"May 7, 2019",2.85%
"May 6, 2019",2.83%
"May 3, 2019",2.84%
"May 2, 2019",2.86%
"May 1, 2019",2.88%
"April 30, 2019",2.84%
"April 29, 2019",2.88%
"April 26, 2019",2.82%
"April 25, 2019",2.82%
"April 24, 2019",2.85%
"April 23, 2019",2.88%
"April 22, 2019",2.87%
"April 18, 2019",2.85%
"April 17, 2019",2.85%
"April 16, 2019",2.84%
"April 15, 2019",2.81%
"April 12, 2019",2.80%
"April 11, 2019",2.80%
"April 10, 2019",2.82%
"April 9, 2019",2.81%
"April 8, 2019",2.80%
"April 5, 2019",2.78%
"April 4, 2019",2.81%
"April 3, 2019",2.80%
"April 2, 2019",2.78%
"April 1, 2019",2.79%
"March 29, 2019",2.74%
"March 28, 2019",2.75%
"March 27, 2019",2.74%
"March 26, 2019",2.72%
"March 25, 2019",2.74%
"March 22, 2019",2.74%
"March 21, 2019",2.76%
"March 20, 2019",2.81%
"March 19, 2019",2.82%
"March 18, 2019",2.80%
"March 15, 2019",2.81%
"March 14, 2019",2.82%
"March 13, 2019",2.81%
"March 12, 2019",2.80%
"March 11, 2019",2.83%
"March 8, 2019",2.86%
"March 7, 2019",2.88%
"March 6, 2019",2.90%
"March 5, 2019",2.92%
"March 4, 2019",2.91%
"March 1, 2019",2.92%
"Feb. 28, 2019",2.91%
"Feb. 27, 2019",2.91%
"Feb. 26, 2019",2.94%
"Feb. 25, 2019",2.97%
"Feb. 22, 2019",2.95%
"Feb. 21, 2019",2.97%
"Feb. 20, 2019",2.99%
"Feb. 19, 2019",2.91%
"Feb. 15, 2019",2.90%
"Feb. 14, 2019",2.93%
"Feb. 13, 2019",2.93%
"Feb. 12, 2019",2.93%
"Feb. 11, 2019",2.96%
"Feb. 8, 2019",2.95%
"Feb. 7, 2019",2.93%
"Feb. 6, 2019",2.96%
"Feb. 5, 2019",2.95%
"Feb. 4, 2019",2.97%
"Feb. 1, 2019",2.91%
"Jan. 31, 2019",2.86%
"Jan. 30, 2019",2.92%
"Jan. 29, 2019",2.96%
"Jan. 28, 2019",2.98%
"Jan. 25, 2019",2.96%
"Jan. 24, 2019",2.90%
"Jan. 23, 2019",2.91%
"Jan. 22, 2019",2.94%
"Jan. 18, 2019",2.93%
"Jan. 17, 2019",2.92%
"Jan. 16, 2019",2.95%
"Jan. 15, 2019",2.96%
"Jan. 14, 2019",3.01%
"Jan. 11, 2019",2.96%
"Jan. 10, 2019",2.92%
"Jan. 9, 2019",2.98%
"Jan. 8, 2019",2.98%
"Jan. 7, 2019",3.04%
"Jan. 4, 2019",3.05%
"Jan. 3, 2019",3.11%
"Jan. 2, 2019",3.11%
"Dec. 31, 2018",3.08%
"Dec. 28, 2018",3.06%
"Dec. 27, 2018",3.08%
"Dec. 26, 2018",3.11%
"Dec. 24, 2018",3.13%
"Dec. 21, 2018",2.99%
"Dec. 20, 2018",2.97%
"Dec. 19, 2018",2.96%
"Dec. 18, 2018",2.95%
"Dec. 17, 2018",2.93%
"Dec. 14, 2018",2.84%
"Dec. 13, 2018",2.82%
"Dec. 12, 2018",2.87%
"Dec. 11, 2018",2.84%
"Dec. 10, 2018",2.86%
"Dec. 7, 2018",2.87%
"Dec. 6, 2018",2.91%
"Dec. 4, 2018",2.88%
"Dec. 3, 2018",2.90%
"Nov. 30, 2018",2.95%
"Nov. 29, 2018",2.99%
"Nov. 28, 2018",3.03%
"Nov. 27, 2018",3.00%
"Nov. 26, 2018",3.02%
"Nov. 23, 2018",3.04%
"Nov. 21, 2018",3.05%
"Nov. 20, 2018",3.03%
"Nov. 19, 2018",3.01%
"Nov. 16, 2018",3.04%
"Nov. 15, 2018",3.08%
"Nov. 14, 2018",3.05%
"Nov. 13, 2018",3.00%
"Nov. 12, 2018",2.99%
"Nov. 9, 2018",2.98%
"Nov. 8, 2018",3.00%
"Nov. 7, 2018",2.98%
"Nov. 6, 2018",2.99%
"Nov. 5, 2018",3.01%
"Nov. 2, 2018",3.07%
"Nov. 1, 2018",3.07%
"Oct. 31, 2018",3.08%
"Oct. 30, 2018",3.01%
"Oct. 29, 2018",2.94%
"Oct. 26, 2018",2.99%
"Oct. 25, 2018",2.93%
"Oct. 24, 2018",2.90%
"Oct. 23, 2018",3.00%
"Oct. 22, 2018",3.02%
"Oct. 19, 2018",2.99%
"Oct. 18, 2018",3.01%
"Oct. 17, 2018",3.04%
"Oct. 16, 2018",3.02%
"Oct. 15, 2018",3.07%
"Oct. 12, 2018",3.13%
"Oct. 11, 2018",3.08%
"Oct. 10, 2018",3.03%
"Oct. 9, 2018",3.04%
"Oct. 8, 2018",3.03%
"Oct. 5, 2018",3.04%
"Oct. 4, 2018",3.03%
"Oct. 3, 2018",3.06%
"Oct. 2, 2018",3.03%
"Oct. 1, 2018",3.07%
"Sept. 28, 2018",3.05%
"Sept. 27, 2018",3.07%
"Sept. 26, 2018",3.09%
"Sept. 25, 2018",3.05%
"Sept. 24, 2018",3.01%
"Sept. 21, 2018",2.97%
"Sept. 20, 2018",3.01%
"Sept. 19, 2018",2.98%
"Sept. 18, 2018",2.93%
"Sept. 17, 2018",2.95%
"Sept. 14, 2018",3.07%
"Sept. 13, 2018",2.71%
"Sept. 12, 2018",2.72%
"Sept. 11, 2018",2.74%
"Sept. 10, 2018",2.75%
"Sept. 7, 2018",2.78%
"Sept. 6, 2018",2.75%
"Sept. 5, 2018",2.76%
"Sept. 4, 2018",2.80%
"Aug. 31, 2018",2.81%
"Aug. 30, 2018",2.80%
"Aug. 29, 2018",2.79%
"Aug. 28, 2018",2.82%
"Aug. 27, 2018",2.82%
"Aug. 24, 2018",2.81%
"Aug. 23, 2018",2.81%
"Aug. 22, 2018",2.81%
"Aug. 21, 2018",2.80%
"Aug. 20, 2018",2.77%
"Aug. 17, 2018",2.75%
"Aug. 16, 2018",2.76%
"Aug. 15, 2018",2.80%
"Aug. 14, 2018",2.82%
"Aug. 13, 2018",2.83%
"Aug. 10, 2018",2.86%
"Aug. 9, 2018",2.87%
"Aug. 8, 2018",2.87%
"Aug. 7, 2018",2.86%
"Aug. 6, 2018",2.84%
"Aug. 3, 2018",2.86%
"Aug. 2, 2018",2.89%
"Aug. 1, 2018",2.93%
"July 31, 2018",2.90%
"July 30, 2018",2.95%
"July 27, 2018",2.83%
"July 26, 2018",2.83%
"July 25, 2018",2.87%
"July 24, 2018",2.87%
"July 23, 2018",2.87%
"July 20, 2018",2.85%
"July 19, 2018",2.83%
"July 18, 2018",2.86%
"July 17, 2018",2.83%
"July 16, 2018",2.82%
"July 13, 2018",2.81%
"July 12, 2018",2.81%
"July 11, 2018",2.81%
"July 10, 2018",2.82%
"July 9, 2018",2.84%
"July 6, 2018",2.75%
"July 5, 2018",2.76%
"July 3, 2018",2.77%
"July 2, 2018",2.79%
"June 29, 2018",2.82%
"June 28, 2018",2.83%
"June 27, 2018",2.86%
"June 26, 2018",2.89%
"June 25, 2018",2.88%
"June 22, 2018",2.95%
"June 21, 2018",2.99%
"June 20, 2018",2.98%
"June 19, 2018",3.00%
"June 18, 2018",3.03%
"June 15, 2018",3.05%
"June 14, 2018",3.08%
"June 13, 2018",3.11%
"June 12, 2018",3.12%
"June 11, 2018",3.18%
"June 8, 2018",3.15%
"June 7, 2018",3.14%
"June 6, 2018",3.14%
"June 5, 2018",3.05%
"June 4, 2018",3.02%
"June 1, 2018",2.99%
"May 31, 2018",2.92%
"May 30, 2018",2.92%
"May 29, 2018",2.95%
"May 25, 2018",2.95%
"May 24, 2018",2.98%
"May 23, 2018",3.00%
"May 22, 2018",3.03%
"May 21, 2018",3.03%
"May 18, 2018",3.03%
"May 17, 2018",3.04%
"May 16, 2018",3.03%
"May 15, 2018",3.00%
"May 14, 2018",2.98%
"May 11, 2018",2.97%
"May 10, 2018",2.97%
"May 9, 2018",3.00%
"May 8, 2018",2.95%
"May 7, 2018",2.90%
"May 4, 2018",2.91%
"May 3, 2018",2.89%
"May 2, 2018",2.92%
"May 1, 2018",3.02%
"April 30, 2018",3.03%
"April 27, 2018",3.02%
"April 26, 2018",2.97%
"April 25, 2018",3.01%
"April 24, 2018",3.01%
"April 23, 2018",3.02%
"April 20, 2018",3.03%
"April 19, 2018",3.00%
"April 18, 2018",3.01%
"April 17, 2018",2.98%
"April 16, 2018",3.01%
"April 13, 2018",3.06%
"April 12, 2018",3.06%
"April 11, 2018",3.00%
"April 10, 2018",2.99%
"April 9, 2018",2.98%
"April 6, 2018",2.97%
"April 5, 2018",2.95%
"April 4, 2018",2.98%
"April 3, 2018",3.00%
"April 2, 2018",3.02%
"March 29, 2018",3.01%
"March 28, 2018",3.04%
"March 27, 2018",3.03%
"March 26, 2018",3.08%
"March 23, 2018",3.12%
"March 22, 2018",3.08%
"March 21, 2018",3.09%
"March 20, 2018",3.11%
"March 19, 2018",3.10%
"March 16, 2018",3.07%
"March 15, 2018",3.08%
"March 14, 2018",3.09%
"March 13, 2018",3.11%
"March 12, 2018",3.11%
"March 9, 2018",3.14%
"March 8, 2018",3.12%
"March 7, 2018",3.14%
"March 6, 2018",3.10%
"March 5, 2018",3.06%
"March 2, 2018",3.11%
"March 1, 2018",3.11%
"Feb. 28, 2018",3.11%
"Feb. 27, 2018",3.09%
"Feb. 26, 2018",3.05%
"Feb. 23, 2018",3.05%
"Feb. 22, 2018",3.12%
"Feb. 21, 2018",3.16%
"Feb. 20, 2018",3.13%
"Feb. 16, 2018",3.07%
"Feb. 15, 2018",3.08%
"Feb. 14, 2018",3.17%
"Feb. 13, 2018",3.11%
"Feb. 12, 2018",3.12%
"Feb. 9, 2018",3.12%
"Feb. 8, 2018",3.20%
"Feb. 7, 2018",3.03%
"Feb. 6, 2018",3.01%
"Feb. 5, 2018",2.98%
"Feb. 2, 2018",2.92%
"Feb. 1, 2018",2.89%
"Jan. 31, 2018",2.84%
"Jan. 30, 2018",2.86%
"Jan. 29, 2018",2.89%
"Jan. 26, 2018",2.86%
"Jan. 25, 2018",2.87%
"Jan. 24, 2018",2.90%
"Jan. 23, 2018",2.90%
"Jan. 22, 2018",2.92%
"Jan. 19, 2018",2.92%
"Jan. 18, 2018",2.92%
"Jan. 17, 2018",2.90%
"Jan. 16, 2018",2.91%
"Jan. 12, 2018",2.91%
"Jan. 11, 2018",2.90%
"Jan. 10, 2018",2.90%
"Jan. 9, 2018",2.83%
"Jan. 8, 2018",2.80%
"Jan. 5, 2018",2.82%
"Jan. 4, 2018",2.79%
"Jan. 3, 2018",2.78%
"Jan. 2, 2018",2.76%
"Dec. 29, 2017",2.73%
"Dec. 28, 2017",2.74%
"Dec. 27, 2017",2.77%
"Dec. 26, 2017",2.79%
"Dec. 22, 2017",2.77%
"Dec. 21, 2017",2.84%
"Dec. 20, 2017",2.80%
"Dec. 19, 2017",2.77%
"Dec. 18, 2017",2.69%
"Dec. 15, 2017",2.64%
"Dec. 14, 2017",2.64%
"Dec. 13, 2017",2.65%
"Dec. 12, 2017",2.65%
"Dec. 11, 2017",2.58%
"Dec. 8, 2017",2.58%
"Dec. 7, 2017",2.59%
"Dec. 6, 2017",2.59%
"Dec. 5, 2017",2.61%
"Dec. 4, 2017",2.59%
"Dec. 1, 2017",2.56%
"Nov. 30, 2017",2.54%
"Nov. 29, 2017",2.58%
"Nov. 28, 2017",2.57%
"Nov. 27, 2017",2.58%
"Nov. 24, 2017",2.59%
"Nov. 22, 2017",2.59%
"Nov. 21, 2017",2.57%
"Nov. 20, 2017",2.58%
"Nov. 17, 2017",2.58%
"Nov. 16, 2017",2.56%
"Nov. 15, 2017",2.57%
"Nov. 14, 2017",2.54%
"Nov. 13, 2017",2.56%
"Nov. 10, 2017",2.57%
"Nov. 9, 2017",2.54%
"Nov. 8, 2017",2.54%
"Nov. 7, 2017",2.55%
"Nov. 6, 2017",2.57%
"Nov. 3, 2017",2.56%
"Nov. 2, 2017",2.60%
"Nov. 1, 2017",2.63%
"Oct. 31, 2017",2.65%
"Oct. 30, 2017",2.67%
"Oct. 27, 2017",2.61%
"Oct. 26, 2017",2.61%
"Oct. 25, 2017",2.60%
"Oct. 24, 2017",2.59%
"Oct. 23, 2017",2.57%
"Oct. 20, 2017",2.59%
"Oct. 19, 2017",2.58%
"Oct. 18, 2017",2.61%
"Oct. 17, 2017",2.61%
"Oct. 16, 2017",2.62%
"Oct. 13, 2017",2.59%
"Oct. 12, 2017",2.60%
"Oct. 11, 2017",2.61%
"Oct. 10, 2017",2.62%
"Oct. 9, 2017",2.66%
"Oct. 6, 2017",2.68%
"Oct. 5, 2017",2.68%
"Oct. 4, 2017",2.68%
"Oct. 3, 2017",2.72%
"Oct. 2, 2017",2.70%
"Sept. 29, 2017",2.70%
"Sept. 28, 2017",2.71%
"Sept. 27, 2017",2.71%
"Sept. 26, 2017",2.65%
"Sept. 25, 2017",2.66%
"Sept. 22, 2017",2.69%
"Sept. 21, 2017",2.64%
"Sept. 20, 2017",2.63%
"Sept. 19, 2017",2.61%
"Sept. 18, 2017",2.60%
"Sept. 15, 2017",2.56%
"Sept. 14, 2017",2.56%
"Sept. 13, 2017",2.59%
"Sept. 12, 2017",2.58%
"Sept. 11, 2017",2.53%
"Sept. 8, 2017",2.55%
"Sept. 7, 2017",2.56%
"Sept. 6, 2017",2.58%
"Sept. 5, 2017",2.57%
"Sept. 1, 2017",2.57%
"Aug. 31, 2017",2.57%
"Aug. 30, 2017",2.56%
"Aug. 29, 2017",2.56%
"Aug. 28, 2017",2.55%
"Aug. 25, 2017",2.55%
"Aug. 24, 2017",2.56%
"Aug. 23, 2017",2.55%
"Aug. 22, 2017",2.56%
"Aug. 21, 2017",2.58%
"Aug. 18, 2017",2.58%
"Aug. 17, 2017",2.59%
"Aug. 16, 2017",2.56%
"Aug. 15, 2017",2.59%
"Aug. 14, 2017",2.59%
"Aug. 11, 2017",2.62%
"Aug. 10, 2017",2.62%
"Aug. 9, 2017",2.62%
"Aug. 8, 2017",2.62%
"Aug. 7, 2017",2.62%
"Aug. 4, 2017",2.61%
"Aug. 3, 2017",2.60%
"Aug. 2, 2017",2.59%
"Aug. 1, 2017",2.63%
"July 31, 2017",2.65%
"July 28, 2017",2.65%
"July 27, 2017",2.62%
"July 26, 2017",2.57%
"July 25, 2017",2.61%
"July 24, 2017",2.61%
"July 21, 2017",2.62%
"July 20, 2017",2.63%
"July 19, 2017",2.65%
"July 18, 2017",2.65%
"July 17, 2017",2.63%
"July 14, 2017",2.64%
"July 13, 2017",2.68%
"July 12, 2017",2.66%
"July 11, 2017",2.70%
"July 10, 2017",2.70%
"July 7, 2017",2.69%
"July 6, 2017",2.70%
"July 5, 2017",2.68%
"July 3, 2017",2.69%
"June 30, 2017",2.68%
"June 29, 2017",2.68%
"June 28, 2017",2.67%
"June 27, 2017",2.63%
"June 26, 2017",2.61%
"June 23, 2017",2.63%
"June 22, 2017",2.62%
"June 21, 2017",2.61%
"June 20, 2017",2.59%
"June 19, 2017",2.60%
"June 16, 2017",2.61%
"June 15, 2017",2.61%
"June 14, 2017",2.62%
"June 13, 2017",2.63%
"June 12, 2017",2.65%
"June 9, 2017",2.64%
"June 8, 2017",2.63%
"June 7, 2017",2.57%
"June 6, 2017",2.59%
"June 5, 2017",2.58%
"June 2, 2017",2.58%
"June 1, 2017",2.59%
"May 31, 2017",2.61%
"May 30, 2017",2.63%
"May 26, 2017",2.66%
"May 25, 2017",2.66%
"May 24, 2017",2.70%
"May 23, 2017",2.70%
"May 22, 2017",2.72%
"May 19, 2017",2.75%
"May 18, 2017",2.78%
"May 17, 2017",2.80%
"May 16, 2017",2.81%
"May 15, 2017",2.77%
"May 12, 2017",2.80%
"May 11, 2017",2.82%
"May 10, 2017",2.82%
"May 9, 2017",2.82%
"May 8, 2017",2.79%
"May 5, 2017",2.77%
"May 4, 2017",2.80%
"May 3, 2017",2.83%
"May 2, 2017",2.81%
"May 1, 2017",2.82%
"April 28, 2017",2.80%
"April 27, 2017",2.79%
"April 26, 2017",2.82%
"April 25, 2017",2.70%
"April 24, 2017",2.72%
"April 21, 2017",2.73%
"April 20, 2017",2.74%
"April 19, 2017",2.72%
"April 18, 2017",2.73%
"April 17, 2017",2.75%
"April 13, 2017",2.78%
"April 12, 2017",2.76%
"April 11, 2017",2.77%
"April 10, 2017",2.78%
"April 7, 2017",2.79%
"April 6, 2017",2.77%
"April 5, 2017",2.78%
"April 4, 2017",2.79%
"April 3, 2017",2.79%
"March 31, 2017",2.77%
"March 30, 2017",2.80%
"March 29, 2017",2.78%
"March 28, 2017",2.78%
"March 27, 2017",2.77%
"March 24, 2017",2.76%
"March 23, 2017",2.78%
"March 22, 2017",2.77%
"March 21, 2017",2.80%
"March 20, 2017",2.84%
"March 17, 2017",2.81%
"March 16, 2017",2.82%
"March 15, 2017",2.78%
"March 14, 2017",2.83%
"March 13, 2017",2.81%
"March 10, 2017",2.83%
"March 9, 2017",2.87%
"March 8, 2017",2.87%
"March 7, 2017",2.81%
"March 6, 2017",2.80%
"March 3, 2017",2.78%
"March 2, 2017",2.74%
"March 1, 2017",2.76%
"Feb. 28, 2017",2.76%
"Feb. 27, 2017",2.77%
"Feb. 24, 2017",2.75%
"Feb. 23, 2017",2.78%
"Feb. 22, 2017",2.85%
"Feb. 21, 2017",2.87%
"Feb. 17, 2017",2.91%
"Feb. 16, 2017",2.91%
"Feb. 15, 2017",2.97%
"Feb. 14, 2017",2.97%
"Feb. 13, 2017",2.93%
"Feb. 10, 2017",2.95%
"Feb. 9, 2017",2.97%
"Feb. 8, 2017",2.98%
"Feb. 7, 2017",2.89%
"Feb. 6, 2017",2.88%
"Feb. 3, 2017",2.88%
"Feb. 2, 2017",2.89%
"Feb. 1, 2017",2.91%
"Jan. 31, 2017",2.86%
"Jan. 30, 2017",2.93%
"Jan. 27, 2017",2.91%
"Jan. 26, 2017",2.88%
"Jan. 25, 2017",2.88%
"Jan. 24, 2017",2.88%
"Jan. 23, 2017",2.88%
"Jan. 20, 2017",2.84%
"Jan. 19, 2017",2.86%
"Jan. 18, 2017",2.84%
"Jan. 17, 2017",2.86%
"Jan. 13, 2017",2.91%
"Jan. 12, 2017",2.91%
"Jan. 11, 2017",2.89%
"Jan. 10, 2017",2.92%
"Jan. 9, 2017",2.90%
"Jan. 6, 2017",2.86%
"Jan. 5, 2017",2.82%
"Jan. 4, 2017",2.86%
"Jan. 3, 2017",2.88%
"Dec. 30, 2016",2.89%
"Dec. 29, 2016",2.88%
"Dec. 28, 2016",2.92%
"Dec. 27, 2016",2.88%
"Dec. 23, 2016",2.87%
"Dec. 22, 2016",2.85%
"Dec. 21, 2016",2.87%
"Dec. 20, 2016",2.88%
"Dec. 19, 2016",2.87%
"Dec. 16, 2016",2.91%
"Dec. 15, 2016",2.91%
"Dec. 14, 2016",2.95%
"Dec. 13, 2016",2.90%
"Dec. 12, 2016",2.92%
"Dec. 9, 2016",2.94%
"Dec. 8, 2016",2.95%
"Dec. 7, 2016",2.97%
"Dec. 6, 2016",2.98%
"Dec. 5, 2016",2.96%
"Dec. 2, 2016",2.95%
"Dec. 1, 2016",2.95%
"Nov. 30, 2016",2.92%
"Nov. 29, 2016",2.86%
"Nov. 28, 2016",2.88%
"Nov. 25, 2016",2.89%
"Nov. 23, 2016",2.96%
"Nov. 22, 2016",2.93%
"Nov. 21, 2016",2.92%
"Nov. 18, 2016",2.95%
"Nov. 17, 2016",2.96%
"Nov. 16, 2016",2.94%
"Nov. 15, 2016",2.92%
"Nov. 14, 2016",2.97%
"Nov. 11, 2016",2.99%
"Nov. 10, 2016",2.97%
"Nov. 9, 2016",2.88%
"Nov. 8, 2016",2.83%
"Nov. 7, 2016",2.87%
"Nov. 4, 2016",2.92%
"Nov. 3, 2016",2.89%
"Nov. 2, 2016",2.90%
"Nov. 1, 2016",2.86%
"Oct. 31, 2016",2.75%
"Oct. 28, 2016",2.84%
"Oct. 27, 2016",2.85%
"Oct. 26, 2016",2.77%
"Oct. 25, 2016",2.76%
"Oct. 24, 2016",2.80%
"Oct. 21, 2016",2.79%
"Oct. 20, 2016",2.76%
"Oct. 19, 2016",2.76%
"Oct. 18, 2016",2.73%
"Oct. 17, 2016",2.75%
"Oct. 14, 2016",2.78%
"Oct. 13, 2016",2.75%
"Oct. 12, 2016",2.78%
"Oct. 11, 2016",2.82%
"Oct. 10, 2016",2.75%
"Oct. 7, 2016",2.79%
"Oct. 6, 2016",2.76%
"Oct. 5, 2016",2.76%
"Oct. 4, 2016",2.74%
"Oct. 3, 2016",2.67%
"Sept. 30, 2016",2.61%
"Sept. 29, 2016",2.60%
"Sept. 28, 2016",2.56%
"Sept. 27, 2016",2.55%
"Sept. 26, 2016",2.51%
"Sept. 23, 2016",2.51%
"Sept. 22, 2016",2.49%
"Sept. 21, 2016",2.48%
"Sept. 20, 2016",2.56%
"Sept. 19, 2016",2.58%
