date,eps_ttm
"Dec. 31, 2019",0.87
"Sept. 30, 2019",1.23
"June 30, 2019",0.30
"March 31, 2019",-0.38
"Dec. 31, 2018",-0.12
"Sept. 30, 2018",-0.23
"June 30, 2018",0.76
"March 31, 2018",0.55
"Dec. 31, 2017",0.39
"Sept. 30, 2017",0.82
"June 30, 2017",0.86
"March 31, 2017",1.09
"Dec. 31, 2016",1.02
"Sept. 30, 2016",0.94
"June 30, 2016",0.84
"March 31, 2016",0.64
"Dec. 31, 2015",0.91
"Sept. 30, 2015",1.20
"June 30, 2015",1.32
"March 31, 2015",1.68
"Dec. 31, 2014",1.68
"Sept. 30, 2014",1.68
"June 30, 2014",1.74
"March 31, 2014",1.72
"Dec. 31, 2013",1.70
"Sept. 30, 2013",1.66
"June 30, 2013",1.56
"March 31, 2013",1.56
"Dec. 31, 2012",1.39
"Sept. 30, 2012",0.99
"June 30, 2012",1.05
"March 31, 2012",0.96
"Dec. 31, 2011",1.03
"Sept. 30, 2011",1.07
"June 30, 2011",1.07
"March 31, 2011",1.03
"Dec. 31, 2010",1.01
"Sept. 30, 2010",1.25
"June 30, 2010",1.08
"March 31, 2010",0.97
"Dec. 31, 2009",0.80
"Sept. 30, 2009",1.07
"June 30, 2009",1.19
"March 31, 2009",0.46
"Dec. 31, 2008",0.28
"Sept. 30, 2008",-0.07
"June 30, 2008",-0.10
"March 31, 2008",0.74
"Dec. 31, 2007",1.17
"Sept. 30, 2007",1.15
"June 30, 2007",1.21
"March 31, 2007",1.19
"Dec. 31, 2006",1.03
"Sept. 30, 2006",1.06
"June 30, 2006",0.93
"March 31, 2006",0.99
"Dec. 31, 2005",1.12
"Sept. 30, 2005",1.46
"June 30, 2005",1.60
"March 31, 2005",1.59
"Dec. 31, 2004",1.64
"Sept. 30, 2004",1.59
"June 30, 2004",1.54
"March 31, 2004",0.17
"Dec. 31, 2003",0.35
"Sept. 30, 2003",0.17
"June 30, 2003",0.22
"March 31, 2003",1.58
"Dec. 31, 2002",1.75
"Sept. 30, 2002",1.65
"June 30, 2002",1.44
"March 31, 2002",1.26
"Dec. 31, 2001",1.00
"Sept. 30, 2001",0.59
"June 30, 2001",1.11
"March 31, 2001",1.35
"Dec. 31, 2000",1.07
"Sept. 30, 2000",1.47
"June 30, 2000",1.27
"March 31, 2000",1.27
"Dec. 31, 1999",1.27
"Sept. 30, 1999",1.53
"June 30, 1999",1.66
"March 31, 1999",1.72
"Dec. 31, 1998",1.58
"Sept. 30, 1998",1.50
"June 30, 1998",1.44
"March 31, 1998",1.42
"Dec. 31, 1997",1.53
"Sept. 30, 1997",1.52
"June 30, 1997",1.51
"March 31, 1997",1.48
"Dec. 31, 1996",1.43
"Sept. 30, 1996",1.41
"June 30, 1996",1.41
"March 31, 1996",1.43
"Dec. 31, 1995",1.35
"Sept. 30, 1995",1.31
"June 30, 1995",1.25
"March 31, 1995",1.20
"Dec. 31, 1994",1.23
"Sept. 30, 1994",1.23
"June 30, 1994",1.21
"March 31, 1994",1.21
"Dec. 31, 1993",1.16
"Sept. 30, 1993",1.15
"June 30, 1993",1.10
"March 31, 1993",1.07
"Dec. 31, 1992",0.98
"Sept. 30, 1992",0.92
"June 30, 1992",0.96
"March 31, 1992",0.98
"Dec. 31, 1991",0.96
"Sept. 30, 1991",0.94
"June 30, 1991",0.93
"March 31, 1991",0.91
"Dec. 31, 1990",0.89
"Sept. 30, 1990",0.52
"June 30, 1990",0.48
"March 31, 1990",0.47
"Dec. 31, 1989",0.49
