date,eps_est_0y
"March 18, 2020",1.356
"March 12, 2020",1.358
"March 10, 2020",1.356
"March 8, 2020",1.357
"March 6, 2020",1.359
"March 4, 2020",1.360
"March 3, 2020",1.359
"March 2, 2020",1.360
"Feb. 28, 2020",1.363
"Feb. 27, 2020",1.36
"Feb. 19, 2020",1.381
"Feb. 11, 2020",1.380
"Feb. 10, 2020",1.379
"Jan. 31, 2020",1.380
"Jan. 21, 2020",1.380
"Jan. 17, 2020",1.380
"Jan. 15, 2020",1.380
"Jan. 7, 2020",1.380
"Dec. 31, 2019",1.297
"Dec. 18, 2019",1.297
"Nov. 21, 2019",1.299
"Nov. 12, 2019",1.298
"Nov. 5, 2019",1.298
"Nov. 1, 2019",1.300
"Oct. 31, 2019",1.302
"Oct. 24, 2019",1.306
"Oct. 22, 2019",1.306
"Oct. 21, 2019",1.305
"Oct. 18, 2019",1.304
"Oct. 17, 2019",1.305
"Oct. 16, 2019",1.306
"Oct. 15, 2019",1.306
"Oct. 14, 2019",1.306
"Oct. 2, 2019",1.306
"Sept. 24, 2019",1.306
"Aug. 7, 2019",1.306
"Aug. 2, 2019",1.306
"Aug. 1, 2019",1.306
"July 24, 2019",1.305
"July 23, 2019",1.305
"July 22, 2019",1.305
"July 19, 2019",1.305
"July 15, 2019",1.306
"June 19, 2019",1.305
"June 10, 2019",1.305
"May 4, 2019",1.305
"May 3, 2019",1.306
"May 2, 2019",1.305
"April 24, 2019",1.306
"April 22, 2019",1.305
"April 17, 2019",1.305
"April 15, 2019",1.305
"April 10, 2019",1.306
"April 8, 2019",1.304
"March 20, 2019",1.306
"March 4, 2019",1.306
"March 3, 2019",1.307
"March 1, 2019",1.307
"Feb. 25, 2019",1.308
"Feb. 21, 2019",1.308
"Feb. 20, 2019",1.310
"Feb. 14, 2019",1.325
"Feb. 13, 2019",1.328
"Feb. 6, 2019",1.331
"Feb. 4, 2019",1.335
"Jan. 23, 2019",1.341
"Jan. 22, 2019",1.342
"Jan. 7, 2019",1.341
"Dec. 31, 2018",1.278
"Dec. 17, 2018",1.282
"Dec. 14, 2018",1.282
"Nov. 29, 2018",1.282
"Nov. 21, 2018",1.278
"Nov. 5, 2018",1.278
"Nov. 3, 2018",1.278
"Nov. 2, 2018",1.278
"Nov. 1, 2018",1.276
"Oct. 19, 2018",1.265
"Oct. 17, 2018",1.266
"Oct. 10, 2018",1.267
"Oct. 9, 2018",1.273
"Oct. 4, 2018",1.276
"Sept. 25, 2018",1.282
"Sept. 21, 2018",1.283
"Sept. 17, 2018",1.285
"Sept. 14, 2018",1.285
"Aug. 17, 2018",1.285
"Aug. 16, 2018",1.284
"Aug. 15, 2018",1.284
"Aug. 6, 2018",1.283
"Aug. 3, 2018",1.285
"Aug. 2, 2018",1.286
"Aug. 1, 2018",1.286
"July 26, 2018",1.282
"July 25, 2018",1.283
"July 24, 2018",1.282
"July 20, 2018",1.282
"July 19, 2018",1.279
"July 18, 2018",1.282
"July 11, 2018",1.282
"July 9, 2018",1.282
"June 19, 2018",1.282
"June 12, 2018",1.281
"May 29, 2018",1.282
"May 17, 2018",1.283
"May 7, 2018",1.282
"May 6, 2018",1.282
"May 3, 2018",1.284
"May 2, 2018",1.285
"April 25, 2018",1.283
"April 23, 2018",1.291
"April 20, 2018",1.291
"April 19, 2018",1.291
"April 10, 2018",1.291
"March 28, 2018",1.291
"March 23, 2018",1.292
"March 18, 2018",1.291
"Feb. 22, 2018",1.292
"Feb. 21, 2018",1.291
"Feb. 20, 2018",1.289
"Jan. 30, 2018",1.289
"Jan. 29, 2018",1.289
"Jan. 25, 2018",1.289
"Jan. 23, 2018",1.290
"Jan. 12, 2018",1.290
"Jan. 10, 2018",1.282
