date,current_ratio
"Dec. 31, 2019",0.4949
"Sept. 30, 2019",0.4127
"June 30, 2019",0.4138
"March 31, 2019",0.4771
"Dec. 31, 2018",0.5092
"Sept. 30, 2018",0.4014
"June 30, 2018",0.5139
"March 31, 2018",0.5064
"Dec. 31, 2017",0.5548
"Sept. 30, 2017",0.5191
"June 30, 2017",0.461
"March 31, 2017",0.4015
"Dec. 31, 2016",0.5104
"Sept. 30, 2016",0.4735
"June 30, 2016",0.4672
"March 31, 2016",0.5591
"Dec. 31, 2015",0.5935
"Sept. 30, 2015",0.7899
"June 30, 2015",0.9253
"March 31, 2015",0.8197
"Dec. 31, 2014",0.5535
"Sept. 30, 2014",0.6599
"June 30, 2014",0.5987
"March 31, 2014",0.6945
"Dec. 31, 2013",0.6793
"Sept. 30, 2013",0.5807
"June 30, 2013",0.8257
"March 31, 2013",0.6831
"Dec. 31, 2012",0.7133
"Sept. 30, 2012",0.6742
"June 30, 2012",0.6579
"March 31, 2012",0.5299
"Dec. 31, 2011",0.6223
"Sept. 30, 2011",0.6444
"June 30, 2011",0.6822
"March 31, 2011",0.6412
"Dec. 31, 2010",0.6617
"Sept. 30, 2010",0.6753
"June 30, 2010",0.6968
"March 31, 2010",0.7331
"Dec. 31, 2009",0.706
"Sept. 30, 2009",0.8809
"June 30, 2009",0.8281
"March 31, 2009",0.8031
"Dec. 31, 2008",0.7441
"Sept. 30, 2008",0.7778
"June 30, 2008",0.7346
"March 31, 2008",0.6718
"Dec. 31, 2007",0.7241
"Sept. 30, 2007",0.8384
"June 30, 2007",0.6621
"March 31, 2007",0.7017
"Dec. 31, 2006",0.7283
"Sept. 30, 2006",0.703
"June 30, 2006",0.707
"March 31, 2006",0.7818
"Dec. 31, 2005",0.7964
"Sept. 30, 2005",0.7379
"June 30, 2005",0.5762
"March 31, 2005",0.6782
"Dec. 31, 2004",0.6382
"Sept. 30, 2004",0.6814
"June 30, 2004",0.6088
"March 31, 2004",0.7804
"Dec. 31, 2003",0.7884
"Sept. 30, 2003",0.6043
"June 30, 2003",0.4425
"March 31, 2003",0.5516
"Dec. 31, 2002",0.4704
"Sept. 30, 2002",0.4078
"June 30, 2002",0.438
"March 31, 2002",0.4987
"Dec. 31, 2001",0.5428
"Sept. 30, 2001",0.6068
"June 30, 2001",0.633
"March 31, 2001",0.6748
"Dec. 31, 2000",0.7134
"Sept. 30, 2000",0.6834
"June 30, 2000",0.5882
"March 31, 2000",0.568
"Dec. 31, 1999",0.5487
"Sept. 30, 1999",0.5303
"June 30, 1999",0.524
"March 31, 1999",0.7331
"Dec. 31, 1998",0.6849
"Sept. 30, 1998",0.606
"June 30, 1998",0.6897
"March 31, 1998",0.8357
"Dec. 31, 1997",0.8406
"Sept. 30, 1997",0.729
"June 30, 1997",0.6604
"March 31, 1997",0.5625
"Dec. 31, 1996",0.507
"Sept. 30, 1996",0.5212
"June 30, 1996",0.5328
"March 31, 1996",0.5457
"Dec. 31, 1995",0.4731
"Sept. 30, 1995",0.4433
"June 30, 1995",0.6238
"March 31, 1995",0.4914
"Dec. 31, 1994",0.5088
"Sept. 30, 1994",0.4635
"June 30, 1994",0.3995
"March 31, 1994",0.569
