date,forward_pe_ratio_1y
"March 19, 2020",16.47
"March 18, 2020",16.64
"March 17, 2020",17.33
"March 16, 2020",14.77
"March 13, 2020",17.76
"March 12, 2020",16.94
"March 11, 2020",19.11
"March 10, 2020",20.11
"March 9, 2020",19.53
"March 6, 2020",20.78
"March 5, 2020",20.90
"March 4, 2020",21.06
"March 3, 2020",20.01
"March 2, 2020",20.14
"Feb. 28, 2020",19.06
"Feb. 27, 2020",19.25
"Feb. 26, 2020",19.57
"Feb. 25, 2020",20.01
"Feb. 24, 2020",20.63
"Feb. 21, 2020",21.07
"Feb. 20, 2020",21.19
"Feb. 19, 2020",21.17
"Feb. 18, 2020",21.30
"Feb. 14, 2020",21.30
"Feb. 13, 2020",21.29
"Feb. 12, 2020",21.04
"Feb. 11, 2020",21.11
"Feb. 10, 2020",21.06
"Feb. 7, 2020",21.02
"Feb. 6, 2020",21.05
"Feb. 5, 2020",20.99
"Feb. 4, 2020",20.79
"Feb. 3, 2020",21.01
"Jan. 31, 2020",20.67
"Jan. 30, 2020",20.52
"Jan. 29, 2020",20.59
"Jan. 28, 2020",20.54
"Jan. 27, 2020",20.37
"Jan. 24, 2020",20.51
"Jan. 23, 2020",20.59
"Jan. 22, 2020",20.49
"Jan. 21, 2020",20.59
"Jan. 17, 2020",20.48
"Jan. 16, 2020",20.34
"Jan. 15, 2020",20.23
"Jan. 14, 2020",19.87
"Jan. 13, 2020",19.65
"Jan. 10, 2020",19.49
"Jan. 9, 2020",19.57
"Jan. 8, 2020",19.51
"Jan. 7, 2020",19.49
"Jan. 6, 2020",19.32
"Jan. 3, 2020",19.32
"Jan. 2, 2020",19.17
"Dec. 31, 2019",19.63
"Dec. 30, 2019",20.30
"Dec. 27, 2019",20.13
"Dec. 26, 2019",20.17
"Dec. 24, 2019",20.23
"Dec. 23, 2019",20.25
"Dec. 20, 2019",20.48
"Dec. 19, 2019",20.37
"Dec. 18, 2019",20.32
"Dec. 17, 2019",20.11
"Dec. 16, 2019",20.04
"Dec. 13, 2019",19.83
"Dec. 12, 2019",19.67
"Dec. 11, 2019",19.83
"Dec. 10, 2019",19.92
"Dec. 9, 2019",19.71
"Dec. 6, 2019",19.77
"Dec. 5, 2019",19.66
"Dec. 4, 2019",19.55
"Dec. 3, 2019",19.48
"Dec. 2, 2019",19.31
"Nov. 29, 2019",19.51
"Nov. 27, 2019",19.57
"Nov. 26, 2019",19.52
"Nov. 25, 2019",19.58
"Nov. 22, 2019",19.44
"Nov. 21, 2019",19.34
"Nov. 20, 2019",19.22
"Nov. 19, 2019",19.21
"Nov. 18, 2019",19.36
"Nov. 15, 2019",19.55
"Nov. 14, 2019",19.41
"Nov. 13, 2019",19.47
"Nov. 12, 2019",19.24
"Nov. 11, 2019",19.24
"Nov. 8, 2019",19.48
"Nov. 7, 2019",19.68
"Nov. 6, 2019",19.98
"Nov. 5, 2019",19.87
"Nov. 4, 2019",20.14
"Nov. 1, 2019",20.40
"Oct. 31, 2019",20.68
"Oct. 30, 2019",20.29
"Oct. 29, 2019",20.14
"Oct. 28, 2019",20.25
"Oct. 25, 2019",20.68
"Oct. 24, 2019",20.80
"Oct. 23, 2019",20.76
"Oct. 22, 2019",20.85
"Oct. 21, 2019",20.69
"Oct. 18, 2019",20.64
"Oct. 17, 2019",20.62
"Oct. 16, 2019",20.63
"Oct. 15, 2019",20.76
"Oct. 14, 2019",21.05
"Oct. 11, 2019",21.49
"Oct. 10, 2019",21.40
"Oct. 9, 2019",21.42
"Oct. 8, 2019",21.27
"Oct. 7, 2019",21.63
"Oct. 4, 2019",21.86
"Oct. 3, 2019",21.66
"Oct. 2, 2019",21.69
"Oct. 1, 2019",21.93
"Sept. 30, 2019",22.07
"Sept. 27, 2019",22.15
"Sept. 26, 2019",22.54
"Sept. 25, 2019",22.18
"Sept. 24, 2019",22.10
"Sept. 23, 2019",21.85
"Sept. 20, 2019",21.75
"Sept. 19, 2019",21.72
"Sept. 18, 2019",21.74
"Sept. 17, 2019",21.71
"Sept. 16, 2019",21.42
"Sept. 13, 2019",21.42
"Sept. 12, 2019",21.47
"Sept. 11, 2019",21.49
"Sept. 10, 2019",21.37
"Sept. 9, 2019",21.32
"Sept. 6, 2019",21.63
"Sept. 5, 2019",21.89
"Sept. 4, 2019",22.28
"Sept. 3, 2019",22.17
"Aug. 30, 2019",21.80
"Aug. 29, 2019",21.72
"Aug. 28, 2019",21.47
"Aug. 27, 2019",21.57
"Aug. 26, 2019",21.70
"Aug. 23, 2019",21.41
"Aug. 22, 2019",21.86
"Aug. 21, 2019",21.88
"Aug. 20, 2019",21.63
"Aug. 19, 2019",21.86
"Aug. 16, 2019",21.70
"Aug. 15, 2019",21.41
"Aug. 14, 2019",21.16
"Aug. 13, 2019",21.18
"Aug. 12, 2019",21.13
"Aug. 9, 2019",21.07
"Aug. 8, 2019",21.24
"Aug. 7, 2019",20.38
"Aug. 6, 2019",20.73
"Aug. 5, 2019",20.73
"Aug. 2, 2019",21.92
"Aug. 1, 2019",22.16
