date,forward_ps_ratio
"March 19, 2020",1.650
"March 18, 2020",1.667
"March 17, 2020",1.735
"March 16, 2020",1.479
"March 13, 2020",1.778
"March 12, 2020",1.696
"March 11, 2020",1.914
"March 10, 2020",2.014
"March 9, 2020",1.956
"March 6, 2020",2.080
"March 5, 2020",2.092
"March 4, 2020",2.109
"March 3, 2020",2.004
"March 2, 2020",2.017
"Feb. 28, 2020",1.908
"Feb. 27, 2020",1.928
"Feb. 26, 2020",1.960
"Feb. 25, 2020",2.004
"Feb. 24, 2020",2.066
"Feb. 21, 2020",2.110
"Feb. 20, 2020",2.122
"Feb. 19, 2020",2.12
"Feb. 18, 2020",2.134
"Feb. 14, 2020",2.133
"Feb. 13, 2020",2.131
"Feb. 12, 2020",2.106
"Feb. 11, 2020",2.113
"Feb. 10, 2020",2.108
"Feb. 7, 2020",2.104
"Feb. 6, 2020",2.107
"Feb. 5, 2020",2.102
"Feb. 4, 2020",2.081
"Feb. 3, 2020",2.103
"Jan. 31, 2020",2.069
"Jan. 30, 2020",2.054
"Jan. 29, 2020",2.061
"Jan. 28, 2020",2.056
"Jan. 27, 2020",2.040
"Jan. 24, 2020",2.053
"Jan. 23, 2020",2.061
"Jan. 22, 2020",2.052
"Jan. 21, 2020",2.061
"Jan. 17, 2020",2.050
"Jan. 16, 2020",2.036
"Jan. 15, 2020",2.025
"Jan. 14, 2020",1.989
"Jan. 13, 2020",1.967
"Jan. 10, 2020",1.951
"Jan. 9, 2020",1.959
"Jan. 8, 2020",1.953
"Jan. 7, 2020",1.951
"Jan. 6, 2020",1.934
"Jan. 3, 2020",1.934
"Jan. 2, 2020",1.919
"Dec. 31, 2019",1.965
"Dec. 30, 2019",1.921
"Dec. 27, 2019",1.905
"Dec. 26, 2019",1.909
"Dec. 24, 2019",1.914
"Dec. 23, 2019",1.916
"Dec. 20, 2019",1.937
"Dec. 19, 2019",1.927
"Dec. 18, 2019",1.923
"Dec. 17, 2019",1.902
"Dec. 16, 2019",1.896
"Dec. 13, 2019",1.876
"Dec. 12, 2019",1.861
"Dec. 11, 2019",1.877
"Dec. 10, 2019",1.884
"Dec. 9, 2019",1.865
"Dec. 6, 2019",1.870
"Dec. 5, 2019",1.860
"Dec. 4, 2019",1.850
"Dec. 3, 2019",1.843
"Dec. 2, 2019",1.827
"Nov. 29, 2019",1.846
"Nov. 27, 2019",1.852
"Nov. 26, 2019",1.847
"Nov. 25, 2019",1.853
"Nov. 22, 2019",1.840
"Nov. 21, 2019",1.830
"Nov. 20, 2019",1.819
"Nov. 19, 2019",1.817
"Nov. 18, 2019",1.832
"Nov. 15, 2019",1.850
"Nov. 14, 2019",1.837
"Nov. 13, 2019",1.842
"Nov. 12, 2019",1.821
"Nov. 11, 2019",1.821
"Nov. 8, 2019",1.843
"Nov. 7, 2019",1.862
"Nov. 6, 2019",1.891
"Nov. 5, 2019",1.880
"Nov. 4, 2019",1.906
"Nov. 1, 2019",1.930
"Oct. 31, 2019",1.957
"Oct. 30, 2019",1.920
"Oct. 29, 2019",1.906
"Oct. 28, 2019",1.916
"Oct. 25, 2019",1.957
"Oct. 24, 2019",1.968
"Oct. 23, 2019",1.965
"Oct. 22, 2019",1.973
"Oct. 21, 2019",1.957
"Oct. 18, 2019",1.952
"Oct. 17, 2019",1.950
"Oct. 16, 2019",1.952
"Oct. 15, 2019",1.963
"Oct. 14, 2019",1.991
"Oct. 11, 2019",2.033
"Oct. 10, 2019",2.024
"Oct. 9, 2019",2.026
"Oct. 8, 2019",2.012
"Oct. 7, 2019",2.046
"Oct. 4, 2019",2.067
"Oct. 3, 2019",2.049
"Oct. 2, 2019",2.052
"Oct. 1, 2019",2.074
"Sept. 30, 2019",2.088
"Sept. 27, 2019",2.095
"Sept. 26, 2019",2.132
"Sept. 25, 2019",2.098
"Sept. 24, 2019",2.090
"Sept. 23, 2019",2.066
"Sept. 20, 2019",2.056
"Sept. 19, 2019",2.054
"Sept. 18, 2019",2.056
"Sept. 17, 2019",2.053
"Sept. 16, 2019",2.026
"Sept. 13, 2019",2.026
"Sept. 12, 2019",2.030
"Sept. 11, 2019",2.033
"Sept. 10, 2019",2.021
"Sept. 9, 2019",2.017
"Sept. 6, 2019",2.046
"Sept. 5, 2019",2.070
"Sept. 4, 2019",2.107
"Sept. 3, 2019",2.097
"Aug. 30, 2019",2.061
"Aug. 29, 2019",2.054
"Aug. 28, 2019",2.030
"Aug. 27, 2019",2.040
"Aug. 26, 2019",2.052
"Aug. 23, 2019",2.024
"Aug. 22, 2019",2.068
"Aug. 21, 2019",2.069
"Aug. 20, 2019",2.045
"Aug. 19, 2019",2.067
"Aug. 16, 2019",2.052
"Aug. 15, 2019",2.025
"Aug. 14, 2019",2.001
"Aug. 13, 2019",2.003
"Aug. 12, 2019",1.998
"Aug. 9, 2019",1.993
"Aug. 8, 2019",2.009
"Aug. 7, 2019",1.927
"Aug. 6, 2019",1.960
"Aug. 5, 2019",1.961
"Aug. 2, 2019",2.072
"Aug. 1, 2019",2.095
"July 31, 2019",2.071
"July 30, 2019",2.063
